week,player,player_id,position,team_name,player_game_count,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr
0,Kevens Clercius,98107,WR,UCONN,1,12.7,0,50.0,,0,0,0,25.0,1,1,146,0,40.2,64.1,58.3,,58.1,0.0,0,0,12,0.0,0,30,0,3,96.7,29,3.3,1,63.2,6,0,96.7,29,28,13,4.3,9.3,0.97
0,Victor Tucker,61203,WR,CHARLOTTE,1,8.5,1,83.3,100.0,1,1,0,0.0,0,2,136,0,76.3,19.6,66.6,,66.1,0.0,0,0,41,0.0,0,32,0,5,93.8,30,71.9,23,118.8,6,0,28.1,9,75,39,7.8,15.0,2.5
0,Dior Scott,128211,WR,HAWAII,1,6.3,0,50.0,0.0,0,2,0,0.0,0,2,180,0,73.1,64.1,56.3,,56.4,0.0,0,0,14,0.0,0,35,0,3,100.0,35,5.7,2,62.5,6,0,94.3,33,27,2,0.7,9.0,0.77
0,Justin McGriff,84325,WR,UTAH ST,1,17.0,0,50.0,66.7,2,3,0,25.0,1,3,329,0,39.5,64.1,64.5,,64.1,2.8,1,0,29,0.0,0,36,0,3,94.4,34,5.6,2,120.1,6,1,91.7,33,53,3,1.0,17.7,1.56
0,Joshua Hardeman,128408,WR,WYOMING,1,13.2,0,33.3,0.0,0,2,0,0.0,0,0,351,0,70.7,62.9,58.9,,58.6,0.0,0,1,9,0.0,0,19,0,2,94.7,18,31.6,6,2.8,6,0,68.4,13,14,6,3.0,7.0,0.78
0,Elijah Spencer,145575,WR,CHARLOTTE,1,10.7,0,33.3,,0,0,0,50.0,2,0,136,0,17.2,62.9,51.0,,49.0,0.0,0,0,13,0.0,0,35,0,2,91.4,32,25.7,9,42.4,6,0,74.3,26,18,1,0.5,9.0,0.56
0,Kentron Poitier,122411,WR,FLORIDA ST,1,14.3,0,66.7,,0,0,0,0.0,0,2,167,0,74.9,65.0,75.9,,76.0,0.0,0,0,48,0.0,0,17,0,4,88.2,15,11.8,2,109.7,6,0,88.2,15,84,24,6.0,21.0,5.6
0,Jayden McGowan,157184,WR,VANDERBILT,1,0.0,1,83.3,,0,0,0,0.0,0,2,333,1,76.3,18.8,73.2,62.6,62.8,0.0,0,0,11,7.7,1,13,0,5,84.6,11,46.2,6,86.8,6,0,53.8,7,29,34,6.8,5.8,2.64
0,Jeff Weimer,158146,WR,UNLV,1,6.7,0,83.3,,0,0,0,16.7,1,3,325,0,49.8,69.3,64.5,,64.4,0.0,0,0,32,0.0,0,30,0,5,93.3,28,83.3,25,116.0,6,0,16.7,5,71,34,6.8,14.2,2.54
0,Kyle Van Leeuwen,101345,WR,UTAH ST,1,9.7,1,50.0,100.0,1,1,0,0.0,0,3,329,0,73.1,64.1,70.5,,67.9,0.0,0,0,31,0.0,0,29,0,3,93.1,27,93.1,27,120.8,6,1,6.9,2,54,28,9.3,18.0,2.0
0,Bryce Kirtz,97424,WR,NWESTERN,1,4.5,0,66.7,100.0,1,1,0,20.0,1,0,256,0,45.4,65.0,50.9,,50.9,0.0,0,0,5,0.0,0,27,0,4,100.0,27,11.1,3,70.1,6,0,88.9,24,12,2,0.5,3.0,0.44
0,Pat Bryant,144800,WR,ILLINOIS,1,18.4,1,60.0,,0,0,0,0.0,0,2,187,0,73.1,64.1,73.7,,69.8,0.0,0,0,27,0.0,0,25,0,3,92.0,23,12.0,3,128.3,5,1,88.0,22,44,14,4.7,14.7,1.91
0,Donny Navarro III,84220,WR,NWESTERN,1,10.6,0,80.0,50.0,1,2,0,0.0,0,3,256,0,74.9,71.7,64.0,,65.2,0.0,0,0,14,0.0,0,28,0,4,100.0,28,10.7,3,130.4,5,1,89.3,25,29,1,0.3,7.3,1.04
0,LaJohntay Wester,123616,WR,FAU,1,13.0,2,80.0,,0,0,1,0.0,0,4,165,0,74.9,69.9,74.7,,75.4,0.0,0,0,22,0.0,0,17,2,4,88.2,15,88.2,15,118.8,5,0,11.8,2,66,40,10.0,16.5,4.4
0,Bryson Nesbit,143973,TE,N CAROLINA,1,10.0,0,80.0,0.0,0,1,0,0.0,0,3,245,0,74.9,65.0,67.8,64.5,70.7,30.4,7,0,23,4.3,1,23,0,4,91.3,21,60.9,14,150.4,5,1,4.3,1,53,13,3.3,13.3,2.52
0,Quincy Skinner Jr.,146965,WR,VANDERBILT,1,10.0,1,60.0,50.0,1,2,0,0.0,0,2,333,0,73.1,64.1,58.6,,58.2,5.0,1,0,12,0.0,0,20,0,3,95.0,19,20.0,4,74.6,5,0,75.0,15,27,9,3.0,9.0,1.42
0,Jordan Murray,78741,TE,HAWAII,1,16.8,1,20.0,0.0,0,1,0,0.0,0,1,180,0,66.7,61.0,50.5,70.8,55.5,36.6,15,0,12,19.5,8,41,0,1,78.0,32,56.1,23,39.6,5,0,2.4,1,12,7,7.0,12.0,0.38
0,Mycah Pittman,97270,WR,FLORIDA ST,1,4.2,1,80.0,,0,0,0,0.0,0,2,167,0,74.9,70.5,72.7,,76.7,0.0,0,0,18,0.0,0,17,0,4,94.1,16,88.2,15,103.3,5,0,11.8,2,44,40,10.0,11.0,2.75
0,Brian Hightower,78015,WR,ILLINOIS,1,3.8,1,80.0,,0,0,0,0.0,0,3,187,0,74.9,65.0,65.7,,63.1,0.0,0,0,12,0.0,0,24,0,4,95.8,23,8.3,2,93.3,5,0,91.7,22,32,10,2.5,8.0,1.39
0,Travis Vokolek,61004,TE,NEBRASKA,1,7.8,0,100.0,,0,0,0,0.0,0,5,238,0,76.3,65.7,90.6,70.1,87.2,28.0,7,0,21,8.0,2,25,0,5,88.0,22,44.0,11,118.8,5,0,4.0,1,63,24,4.8,12.6,2.86
0,Jake Roberts,121905,TE,N TEXAS,1,10.6,0,80.0,,0,0,0,0.0,0,4,251,0,74.9,65.0,84.8,50.5,87.8,70.0,14,0,23,10.0,2,20,0,4,80.0,16,30.0,6,151.3,5,1,0.0,0,54,26,6.5,13.5,3.38
0,Gavin Blackwell,143958,WR,N CAROLINA,1,15.0,1,80.0,,0,0,0,0.0,0,4,245,0,74.9,65.0,65.6,,66.9,0.0,0,0,12,0.0,0,34,0,4,94.1,32,2.9,1,136.3,5,1,97.1,33,36,10,2.5,9.0,1.13
0,Grant DuBose,111276,WR,CHARLOTTE,1,18.4,1,80.0,100.0,1,1,0,20.0,1,3,136,0,45.4,65.0,75.1,,72.2,0.0,0,0,52,0.0,0,29,0,4,86.2,25,13.8,4,158.3,5,2,86.2,25,89,28,7.0,22.3,3.56
0,Evan Hull,97302,HB,NWESTERN,1,0.6,1,100.0,,0,0,0,0.0,0,4,256,0,76.3,77.6,77.0,0.0,86.0,0.0,0,0,24,4.2,1,24,0,5,95.8,23,20.8,5,112.5,5,0,8.3,2,55,52,10.4,11.0,2.39
0,Michael Mathison,100275,WR,W KENTUCKY,1,2.6,1,80.0,0.0,0,1,0,0.0,0,0,346,0,76.3,65.7,59.0,,58.9,0.0,0,0,8,0.0,0,26,0,4,88.5,23,88.5,23,84.2,5,0,11.5,3,21,12,3.0,5.3,0.91
0,Will Sheppard,124360,WR,VANDERBILT,1,14.6,0,60.0,,0,0,0,0.0,0,3,333,0,73.1,66.8,68.0,,66.2,0.0,0,0,23,0.0,0,25,0,3,96.0,24,4.0,1,124.2,5,2,96.0,24,39,12,4.0,13.0,1.63
0,Tyrese Mack,146085,WR,NEVADA,1,7.8,0,80.0,100.0,2,2,0,0.0,0,3,239,0,74.9,65.0,70.3,,70.0,0.0,0,0,19,0.0,0,18,0,4,100.0,18,16.7,3,100.0,5,0,83.3,15,40,6,1.5,10.0,2.22
0,Damon Ward Jr.,100880,WR,N TEXAS,1,15.0,1,60.0,0.0,0,1,0,0.0,0,3,251,0,73.1,64.1,76.9,,75.3,0.0,0,0,20,0.0,0,12,0,3,83.3,10,16.7,2,89.6,5,0,83.3,10,45,14,4.7,15.0,4.5
0,Toa Taua,83722,HB,NEVADA,1,-0.8,0,75.0,,0,0,0,25.0,1,1,239,0,39.5,76.5,64.4,54.5,48.4,5.0,1,0,5,20.0,4,20,0,3,80.0,16,15.0,3,77.1,4,0,5.0,1,4,2,0.7,1.3,0.25
0,Aaron Turner,147371,WR,UCONN,1,7.8,0,75.0,,0,0,1,0.0,0,2,146,0,73.1,66.0,57.5,,63.1,0.0,0,1,19,0.0,0,27,1,3,96.3,26,96.3,26,58.3,4,0,3.7,1,32,5,1.7,10.7,1.23
0,J.J. Jones,143965,WR,N CAROLINA,1,12.0,0,75.0,0.0,0,1,0,0.0,0,2,245,0,73.1,64.1,63.4,,63.0,0.0,0,0,12,0.0,0,24,0,3,100.0,24,0.0,0,96.9,4,0,100.0,24,31,13,4.3,10.3,1.29
0,Marcus Washington,99527,WR,NEBRASKA,1,15.5,0,50.0,,0,0,0,33.3,1,2,238,0,31.6,62.9,55.8,,56.0,0.0,0,0,15,0.0,0,34,0,2,97.1,33,20.6,7,71.9,4,0,79.4,27,27,11,5.5,13.5,0.82
0,Ja'Mori Maclin,124211,WR,N TEXAS,1,11.3,0,50.0,,0,0,0,50.0,2,1,251,0,17.2,62.9,50.1,,49.6,0.0,0,0,15,0.0,0,23,0,2,95.7,22,30.4,7,69.8,4,0,69.6,16,25,2,1.0,12.5,1.14
0,Kyle Williams,128374,WR,UNLV,1,-0.3,1,100.0,,0,0,0,0.0,0,4,325,0,74.9,65.0,67.2,,68.1,0.0,0,0,21,0.0,0,29,0,4,93.1,27,13.8,4,158.3,4,1,82.8,24,68,69,17.3,17.0,2.52
0,Kaleo Ballungay,128343,TE,UNLV,1,7.8,0,25.0,0.0,0,1,0,0.0,0,0,325,0,66.7,61.0,49.8,69.0,52.3,23.8,5,0,5,9.5,2,21,0,1,85.7,18,66.7,14,39.6,4,0,9.5,2,5,2,2.0,5.0,0.28
0,Casey Washington,101710,WR,ILLINOIS,1,9.8,0,75.0,100.0,2,2,0,0.0,0,1,187,0,73.1,64.1,71.8,,71.2,0.0,0,0,9,0.0,0,16,0,3,93.8,15,0.0,0,91.7,4,0,100.0,16,26,3,1.0,8.7,1.73
0,Thomas Gordon,98430,TE,NWESTERN,1,9.5,0,50.0,0.0,0,1,0,0.0,0,2,256,0,70.7,62.9,66.7,67.8,71.0,63.2,12,0,23,5.3,1,19,0,2,94.7,18,31.6,6,84.4,4,0,0.0,0,39,12,6.0,19.5,2.17
0,Roderic Burns,84334,WR,N TEXAS,1,13.8,1,75.0,100.0,2,2,0,0.0,0,3,251,0,73.1,66.8,74.6,,74.1,0.0,0,0,41,0.0,0,24,0,3,91.7,22,83.3,20,116.7,4,0,16.7,4,72,21,7.0,24.0,3.27
0,Jahmal Edrine,145196,WR,FAU,1,14.0,0,75.0,,0,0,0,0.0,0,2,165,0,73.1,64.1,65.5,,67.1,0.0,0,0,33,0.0,0,21,0,3,85.7,18,14.3,3,116.7,4,0,81.0,17,54,9,3.0,18.0,3.0
0,Deuce Spann,129427,WR,FLORIDA ST,1,8.3,1,100.0,,0,0,0,0.0,0,2,167,0,73.1,64.1,70.4,,75.8,0.0,0,0,20,0.0,0,6,1,3,100.0,6,33.3,2,118.8,3,0,66.7,4,40,15,5.0,13.3,6.67
0,B.J. Casteel,61133,WR,NEVADA,1,8.0,0,33.3,,0,0,0,0.0,0,0,239,0,66.7,64.3,52.1,,52.7,0.0,0,0,3,0.0,0,23,0,1,100.0,23,8.7,2,42.4,3,0,91.3,21,3,7,7.0,3.0,0.13
0,Je'Quan Burton,87729,WR,FAU,1,26.3,0,66.7,100.0,1,1,0,0.0,0,2,165,0,70.7,65.3,62.1,,63.3,0.0,0,0,30,0.0,0,19,0,2,84.2,16,0.0,0,147.2,3,1,100.0,19,36,5,2.5,18.0,2.25
0,Alante Brown,97171,WR,NEBRASKA,1,9.3,1,100.0,,0,0,0,0.0,0,1,238,0,73.1,64.1,66.1,,65.8,0.0,0,0,15,0.0,0,18,0,3,94.4,17,22.2,4,111.1,3,0,77.8,14,32,4,1.3,10.7,1.88
0,Jaylen Hall,61825,WR,W KENTUCKY,1,32.7,0,33.3,0.0,0,2,0,50.0,1,1,346,0,24.5,61.0,52.8,,50.6,0.0,0,0,30,0.0,0,37,0,1,89.2,33,5.4,2,71.5,3,0,94.6,35,30,8,8.0,30.0,0.91
0,Jacob Flynn,97318,WR,UCONN,1,12.3,0,33.3,0.0,0,2,0,0.0,0,1,146,0,66.7,61.0,58.0,,57.7,0.0,0,0,10,0.0,0,26,0,1,96.2,25,11.5,3,43.8,3,0,88.5,23,10,4,4.0,10.0,0.4
0,Nolan Groulx,97431,CB,CHARLOTTE,1,5.0,0,66.7,,0,0,0,0.0,0,1,136,0,70.7,62.9,63.1,,63.2,0.0,0,0,14,0.0,0,11,0,2,81.8,9,63.6,7,84.0,3,0,36.4,4,19,9,4.5,9.5,2.11
0,Devin Boddie Jr.,98557,WR,VANDERBILT,1,17.7,0,33.3,0.0,0,1,0,0.0,0,1,333,0,66.7,61.0,59.6,,60.2,0.0,0,0,38,0.0,0,15,0,1,100.0,15,66.7,10,81.9,3,0,33.3,5,38,12,12.0,38.0,2.53
0,Grey Ihu,98824,WR,HAWAII,1,6.3,0,33.3,,0,0,0,0.0,0,0,180,0,66.7,61.0,53.5,,53.5,0.0,0,0,6,0.0,0,17,0,1,94.1,16,5.9,1,42.4,3,0,94.1,16,6,1,1.0,6.0,0.38
0,Chase Brown,77787,HB,ILLINOIS,1,5.0,0,100.0,,0,0,0,0.0,0,1,187,0,73.1,76.5,79.4,79.4,63.4,0.0,0,0,14,26.7,8,30,1,3,70.0,21,6.7,2,128.5,3,1,0.0,0,16,2,0.7,5.3,0.76
0,Russell Dixon,101101,TE,UCONN,1,13.3,0,33.3,0.0,0,1,0,0.0,0,1,146,0,66.7,61.0,54.1,64.6,56.0,66.7,12,0,19,50.0,9,18,1,1,50.0,9,27.8,5,56.3,3,0,5.6,1,19,11,11.0,19.0,2.11
0,Courtney Reese,101297,HB,UNLV,1,-3.0,0,100.0,100.0,1,1,0,0.0,0,1,325,0,73.1,71.6,75.0,0.0,70.6,0.0,0,0,16,8.3,1,12,0,3,91.7,11,8.3,1,95.8,3,0,0.0,0,21,30,10.0,7.0,1.91
0,John Copenhaver,122828,TE,N CAROLINA,1,8.7,0,66.7,0.0,0,1,0,0.0,0,2,245,0,70.7,62.9,77.4,67.3,81.9,75.0,9,0,33,25.0,3,12,0,2,75.0,9,16.7,2,109.7,3,0,0.0,0,44,30,15.0,22.0,4.89
0,Zion Bowens,128192,WR,HAWAII,1,16.7,0,33.3,,0,0,0,0.0,0,1,180,0,66.7,61.0,64.4,,63.5,0.0,0,0,10,0.0,0,8,0,1,100.0,8,12.5,1,43.8,3,0,87.5,7,10,2,2.0,10.0,1.25
0,Zyell Griffin,128355,WR,UNLV,1,22.0,0,66.7,100.0,1,1,0,0.0,0,1,325,0,70.7,62.9,63.9,,60.5,0.0,0,0,14,0.0,0,17,0,2,100.0,17,11.8,2,129.2,3,1,88.2,15,23,4,2.0,11.5,1.35
0,Shelton Zeon III,84069,TE,UNLV,1,6.0,0,66.7,,0,0,0,0.0,0,1,325,0,70.7,62.9,69.7,69.5,60.9,47.6,10,0,21,14.3,3,21,0,2,81.0,17,38.1,8,89.6,3,0,14.3,3,23,6,3.0,11.5,1.35
0,Will Pelissier,128426,WR,WYOMING,1,6.3,0,33.3,,0,0,0,50.0,1,0,351,0,24.5,61.0,47.7,,48.0,0.0,0,0,5,0.0,0,7,0,1,85.7,6,57.1,4,42.4,3,0,42.9,3,5,0,0.0,5.0,0.83
0,Tip Reiman,129423,TE,ILLINOIS,1,9.0,1,50.0,,0,0,0,50.0,1,1,187,0,24.5,61.0,67.4,69.6,51.6,37.5,9,0,12,16.7,4,24,0,1,79.2,19,62.5,15,68.8,2,0,0.0,0,12,11,11.0,12.0,0.63
0,Gavin Schoenwald,84077,TE,VANDERBILT,1,10.0,0,50.0,,0,0,0,0.0,0,1,333,0,66.7,61.0,83.9,70.5,68.0,72.7,8,0,27,36.4,4,11,0,1,63.6,7,27.3,3,95.8,2,0,0.0,0,27,11,11.0,27.0,3.86
0,Kelvin Dean Jr.,97429,HB,FAU,1,-2.0,1,100.0,,0,0,0,0.0,0,2,165,0,70.7,68.2,63.2,78.8,84.6,0.0,0,0,14,44.4,4,9,0,2,55.6,5,11.1,1,112.5,2,0,0.0,0,22,26,13.0,11.0,4.4
0,Josh Sterzer,128399,TE,UTAH ST,1,18.5,0,50.0,,0,0,0,0.0,0,0,329,0,66.7,61.0,57.0,22.6,65.2,66.7,10,0,8,40.0,6,15,0,1,60.0,9,26.7,4,60.4,2,0,6.7,1,8,2,2.0,8.0,0.89
0,Wyatt Wieland,101342,WR,WYOMING,1,8.5,0,0.0,0.0,0,1,0,100.0,1,0,351,0,16.8,,45.2,,46.4,0.0,0,0,0,0.0,0,11,0,0,100.0,11,36.4,4,39.6,2,0,63.6,7,0,0,,,0.0
0,Larry McCammon III,97309,HB,FAU,1,1.0,0,100.0,,0,0,0,0.0,0,1,165,0,70.7,75.2,84.4,79.1,74.0,0.0,0,0,17,50.0,6,12,0,2,50.0,6,0.0,0,100.0,2,0,0.0,0,16,14,7.0,8.0,2.67
0,Davion Ervin-Poindexter,101653,HB,W KENTUCKY,1,0.5,0,50.0,,0,0,0,50.0,1,1,346,0,24.5,75.2,63.5,79.3,41.9,0.0,0,0,19,25.0,4,16,0,1,68.8,11,6.3,1,83.3,2,0,0.0,0,19,18,18.0,19.0,1.73
0,Shadrick Byrd,101661,HB,CHARLOTTE,1,-3.0,0,100.0,,0,0,0,0.0,0,0,136,0,70.7,75.5,58.8,23.8,59.2,0.0,0,0,5,33.3,10,30,0,2,60.0,18,0.0,0,85.4,2,0,0.0,0,9,15,7.5,4.5,0.5
0,Greyson Morgan,158181,TE,HAWAII,1,7.0,0,0.0,,0,0,0,100.0,1,0,180,0,16.8,,40.4,,41.1,0.0,0,0,0,0.0,0,3,0,0,100.0,3,66.7,2,39.6,2,0,0.0,0,0,0,,,0.0
0,Senika McKie,158142,WR,UNLV,1,9.0,0,50.0,,0,0,0,0.0,0,0,325,0,66.7,61.0,56.4,,54.1,0.0,0,0,7,0.0,0,18,0,1,100.0,18,5.6,1,58.3,2,0,94.4,17,7,3,3.0,7.0,0.39
0,Isaiah Johnson,121892,HB,N TEXAS,1,7.0,0,50.0,,0,0,0,0.0,0,1,251,0,66.7,72.0,65.5,76.0,69.3,0.0,0,0,9,20.0,2,10,0,1,80.0,8,0.0,0,102.1,2,1,0.0,0,9,3,3.0,9.0,1.13
0,Terrell Vaughn,157634,WR,UTAH ST,1,4.0,0,50.0,,0,0,0,0.0,0,1,329,0,66.7,61.0,60.5,,59.8,0.0,0,0,11,0.0,0,14,0,1,100.0,14,92.9,13,66.7,2,0,7.1,1,11,12,12.0,11.0,0.79
0,Jayshon Platt,156522,WR,FAU,1,12.5,0,50.0,,0,0,0,0.0,0,1,165,0,66.7,63.6,70.8,,69.9,0.0,0,0,14,0.0,0,4,0,1,100.0,4,75.0,3,72.9,2,0,25.0,1,14,1,1.0,14.0,3.5
0,Bryson Jackson,78112,WR,N TEXAS,1,14.0,0,50.0,,0,0,0,0.0,0,0,251,0,66.7,63.6,64.2,,63.4,0.0,0,0,8,0.0,0,10,0,1,100.0,10,10.0,1,60.4,2,0,90.0,9,8,0,0.0,8.0,0.8
0,Dedrick Parson,78572,HB,HAWAII,1,-6.0,1,100.0,,0,0,0,0.0,0,0,180,1,70.7,15.0,52.8,81.8,36.8,0.0,0,0,5,33.3,11,33,0,2,63.6,21,21.2,7,79.2,2,0,0.0,0,5,17,8.5,2.5,0.24
0,Brian Brewton,147377,HB,UCONN,1,8.0,1,50.0,,0,0,0,0.0,0,1,146,0,70.7,71.5,64.2,77.5,70.1,0.0,0,0,10,31.3,5,16,0,1,62.5,10,0.0,0,64.6,2,0,0.0,0,10,12,12.0,10.0,1.0
0,Nate Carter,147376,HB,UCONN,1,-4.0,0,50.0,,0,0,0,0.0,0,0,146,0,66.7,31.0,76.5,78.7,57.4,0.0,0,0,10,35.0,7,20,0,1,60.0,12,5.0,1,64.6,2,0,0.0,0,10,15,15.0,10.0,0.83
0,James Tupou,81448,FB,UTEP,1,1.5,1,50.0,,0,0,0,0.0,0,0,330,0,66.7,61.0,46.1,27.9,62.7,37.5,3,0,8,25.0,2,8,0,1,75.0,6,12.5,1,60.4,2,0,0.0,0,8,5,5.0,8.0,1.33
0,Joey Braasch,128406,HB,WYOMING,1,3.0,0,50.0,,0,0,0,0.0,0,0,351,0,66.7,69.9,44.9,69.8,54.4,0.0,0,0,7,11.1,1,9,0,1,88.9,8,0.0,0,58.3,2,0,0.0,0,7,6,6.0,7.0,0.88
0,Devontae Houston,147375,HB,UCONN,1,-4.0,0,100.0,,0,0,0,0.0,0,1,146,0,70.7,68.4,68.5,67.7,71.9,0.0,0,0,5,20.0,1,5,0,2,80.0,4,0.0,0,79.2,2,0,60.0,3,-3,5,2.5,-1.5,-0.75
0,D.J. Jones,122840,HB,N CAROLINA,1,-3.0,0,100.0,,0,0,0,0.0,0,0,245,0,70.7,70.1,60.8,39.2,57.8,0.0,0,0,5,38.1,8,21,0,2,61.9,13,9.5,2,79.2,2,0,0.0,0,5,11,5.5,2.5,0.38
0,Brody Belt,83717,WR,NEBRASKA,1,9.5,0,100.0,,0,0,0,0.0,0,2,238,0,70.7,62.9,78.4,,76.0,0.0,0,0,19,0.0,0,6,0,2,100.0,6,83.3,5,118.8,2,0,16.7,1,29,10,5.0,14.5,4.83
0,Keelan Marion,147370,WR,UCONN,1,17.5,0,50.0,100.0,1,1,0,0.0,0,1,146,0,66.7,61.0,81.0,,76.4,0.0,0,1,13,0.0,0,5,0,1,100.0,5,0.0,0,70.8,2,1,100.0,5,13,0,0.0,13.0,2.6
0,Parker Buchanan,146221,TE,UTAH ST,1,0.0,0,0.0,,0,0,0,,0,0,329,0,,,57.1,72.5,52.7,36.4,4,0,0,36.4,4,11,0,0,54.5,6,9.1,1,39.6,2,0,0.0,0,0,0,,,0.0
0,Jeremiah Ballard,145495,WR,UTEP,1,14.0,0,0.0,0.0,0,1,0,,0,0,330,0,66.7,61.0,65.5,,64.7,0.0,0,0,0,0.0,0,14,0,0,78.6,11,50.0,7,39.6,2,0,50.0,7,0,0,,,0.0
