week,player,player_id,position,team_name,player_game_count,batted_passes,declined_penalties,franchise_id,grades_pass_rush_defense,hits,hurries,pass_rush_opp,pass_rush_percent,pass_rush_win_rate,pass_rush_wins,penalties,prp,sacks,snap_counts_pass_play,snap_counts_pass_rush,total_pressures,true_pass_set_batted_passes,true_pass_set_grades_pass_rush_defense,true_pass_set_hits,true_pass_set_hurries,true_pass_set_pass_rush_opp,true_pass_set_pass_rush_percent,true_pass_set_pass_rush_win_rate,true_pass_set_pass_rush_wins,true_pass_set_prp,true_pass_set_sacks,true_pass_set_snap_counts_pass_play,true_pass_set_snap_counts_pass_rush,true_pass_set_total_pressures
1,DeForest Buckner,10641,DI,OREGON,1,1,1,264,81.7,1,5,27,100.0,14.8,4,1,11.1,0,27,27,6,0,75.0,0,3,4,100.0,50.0,2,37.5,0,4,4,3
1,Leonard Floyd,10643,ED,GEORGIA,1,0,0,173,79.7,1,0,6,20.7,33.3,2,0,25.0,1,29,6,2,0,78.0,1,0,2,28.6,50.0,1,75.0,1,7,2,2
1,Sheldon Rankins,10646,DI,LOUISVILLE,1,0,0,210,56.8,0,2,17,95.0,11.8,2,0,5.9,0,20,19,2,0,60.2,0,1,7,100.0,14.3,1,7.1,0,8,8,1
1,Karl Joseph,10648,S,W VIRGINIA,1,0,0,343,60.0,0,0,1,6.3,0.0,0,0,0.0,0,16,1,0,0,60.0,0,0,1,20.0,0.0,0,0.0,0,5,1,0
1,Shaq Lawson,10653,ED,CLEMSON,1,0,0,140,63.9,0,0,8,88.9,12.5,1,0,0.0,0,9,8,0,0,68.3,0,0,2,100.0,50.0,1,0.0,0,2,2,0
1,Darron Lee,10654,LB,OHIO STATE,1,0,0,260,71.7,0,2,10,39.3,10.0,1,0,10.0,0,28,11,2,0,76.7,0,2,4,28.6,25.0,1,25.0,0,14,4,2
1,Artie Burns,10659,CB,MIAMI FL,1,0,0,220,59.6,0,0,1,6.7,0.0,0,0,0.0,0,15,1,0,0,,0,0,0,0.0,,0,,0,7,0,0
1,Kenny Clark,10661,DI,UCLA,1,0,0,324,70.8,0,2,28,100.0,17.9,5,0,3.6,0,29,29,2,0,65.3,0,0,12,100.0,16.7,2,0.0,0,13,13,0
1,Robert Nkemdiche,10663,DI,OLE MISS,1,0,0,226,62.6,0,1,18,100.0,11.1,2,0,2.8,0,19,19,1,0,55.4,0,0,9,100.0,0.0,0,0.0,0,10,10,0
1,Vernon Butler,10664,DI,LA TECH,1,0,1,208,64.5,0,2,17,100.0,11.8,2,1,5.9,0,17,17,2,0,64.0,0,1,5,100.0,20.0,1,10.0,0,5,5,1
1,Emmanuel Ogbah,10666,ED,OKLA STATE,1,0,0,262,61.2,1,4,45,100.0,8.9,4,0,7.8,1,46,46,6,0,63.0,0,3,19,100.0,15.8,3,7.9,0,19,19,3
1,Kevin Dodd,10667,ED,CLEMSON,1,0,0,140,83.2,1,0,9,100.0,22.2,2,0,5.6,0,9,9,1,0,68.2,0,0,2,100.0,50.0,1,0.0,0,2,2,0
1,Jaylon Smith,10668,LB,NOTRE DAME,1,0,0,258,65.7,0,1,2,12.0,0.0,0,0,25.0,0,25,3,1,0,67.3,0,1,1,20.0,0.0,0,50.0,0,10,2,1
