week,player,player_id,position,team_name,player_game_count,batted_passes,declined_penalties,franchise_id,grades_pass_rush_defense,hits,hurries,pass_rush_opp,pass_rush_percent,pass_rush_win_rate,pass_rush_wins,penalties,prp,sacks,snap_counts_pass_play,snap_counts_pass_rush,total_pressures,true_pass_set_batted_passes,true_pass_set_grades_pass_rush_defense,true_pass_set_hits,true_pass_set_hurries,true_pass_set_pass_rush_opp,true_pass_set_pass_rush_percent,true_pass_set_pass_rush_win_rate,true_pass_set_pass_rush_wins,true_pass_set_prp,true_pass_set_sacks,true_pass_set_snap_counts_pass_play,true_pass_set_snap_counts_pass_rush,true_pass_set_total_pressures
1,Tevin Paul,38523,ED,CAL,1,0,0,130,57.1,1,1,23,75.0,8.7,2,1,4.3,0,32,24,2,0,62.2,1,0,10,76.9,20.0,2,5.0,0,13,10,1
1,Evan Weaver,38534,LB,CAL,1,0,0,130,63.9,1,2,4,9.5,50.0,2,0,37.5,0,42,4,3,0,65.7,1,1,3,15.8,66.7,2,33.3,0,19,3,2
1,Chapelle Russell,38876,LB,TEMPLE,1,0,0,306,60.0,0,0,1,5.3,0.0,0,0,0.0,0,19,1,0,0,,0,0,0,0.0,,0,,0,6,0,0
1,Stephen Griffin,38877,CB,NC STATE,1,0,0,248,53.6,0,0,5,22.7,0.0,0,0,0.0,0,22,5,0,0,55.8,0,0,2,33.3,0.0,0,0.0,0,6,2,0
1,Sterling Johnson,38905,DI,COAST CAR,1,0,0,141,69.9,0,2,18,95.2,11.1,2,1,5.6,0,21,20,2,0,57.8,0,2,4,100.0,0.0,0,25.0,0,4,4,2
1,Tyriq Thompson,38942,LB,MICH STATE,1,0,0,223,70.8,1,0,3,15.0,0.0,0,0,16.7,0,20,3,1,0,59.5,0,0,1,25.0,0.0,0,0.0,0,4,1,0
1,Elijah Sullivan,39006,LB,KANSAS ST,1,0,0,199,55.3,0,0,3,25.0,0.0,0,0,0.0,0,12,3,0,0,,0,0,0,0.0,,0,,0,2,0,0
1,Garrett Marino,39015,DI,UAB,1,0,0,321,58.5,1,0,31,100.0,3.2,1,1,1.6,0,32,32,1,0,57.3,0,0,4,100.0,0.0,0,0.0,0,4,4,0
1,Marcus Kelly,39055,ED,N ILLINOIS,1,0,0,254,56.2,0,0,4,100.0,0.0,0,0,0.0,0,5,5,0,0,59.5,0,0,1,100.0,0.0,0,0.0,0,1,1,0
1,Jordan Fisher,39222,LB,TOLEDO,1,0,0,316,58.7,0,0,2,7.7,0.0,0,0,0.0,0,26,2,0,0,,0,0,0,0.0,,0,,0,8,0,0
1,Kyler Manu,39311,LB,WASHINGTON,1,0,0,340,64.6,0,1,3,12.0,33.3,1,0,16.7,0,25,3,1,0,66.3,0,1,2,20.0,50.0,1,25.0,0,10,2,1
1,Christian Rector,39404,ED,USC,1,1,0,326,64.5,2,2,45,100.0,11.1,5,0,6.7,1,45,45,5,0,60.3,1,1,19,100.0,15.8,3,5.3,0,19,19,2
1,Austrian Robinson,39423,DI,OLE MISS,1,0,0,226,57.8,0,1,22,100.0,4.5,1,0,2.3,0,23,23,1,0,63.0,0,1,5,100.0,20.0,1,10.0,0,5,5,1
1,Amonte Caban,39498,DI,LOUISVILLE,1,0,0,210,59.3,0,1,18,100.0,5.6,1,0,2.8,0,18,18,1,0,64.5,0,1,4,100.0,25.0,1,12.5,0,4,4,1
1,King Newton,39538,DI,UTSA,1,0,0,331,61.3,0,1,11,100.0,9.1,1,0,4.5,0,12,12,1,0,65.7,0,1,3,100.0,33.3,1,16.7,0,4,4,1
1,Jalen Smith,39591,S,TEXAS ST,1,0,0,314,72.2,1,0,2,6.9,0.0,0,0,25.0,0,29,2,1,0,62.6,1,0,1,11.1,0.0,0,50.0,0,9,1,1
1,Frankie Griffin,39616,S,TEXAS ST,1,0,0,314,55.2,0,0,10,55.6,0.0,0,0,0.0,0,18,10,0,0,56.7,0,0,4,100.0,0.0,0,0.0,0,4,4,0
1,De'Vante Cross,39851,S,VIRGINIA,1,0,0,335,66.3,1,0,2,3.8,0.0,0,0,25.0,0,53,2,1,0,66.3,1,0,2,5.7,0.0,0,25.0,0,35,2,1
1,Jordan Carmouche,39951,LB,HOUSTON,1,0,0,182,59.8,0,1,2,11.8,0.0,0,0,25.0,0,17,2,1,0,,0,0,0,0.0,,0,,0,6,0,0
1,Brandon Martin,40066,LB,BALL ST,1,0,0,117,60.0,0,0,1,6.7,0.0,0,0,0.0,0,15,1,0,0,,0,0,0,0.0,,0,,0,4,0,0
1,Chazz Surratt,40313,LB,N CAROLINA,1,0,0,245,74.7,1,3,7,21.6,42.9,3,0,42.9,1,37,8,5,0,62.2,1,3,6,58.3,33.3,2,33.3,0,12,7,4
1,Jahaziel Lee,40537,T,GA TECH,1,0,0,176,56.5,0,0,8,100.0,0.0,0,0,0.0,0,8,8,0,0,57.3,0,0,4,100.0,0.0,0,0.0,0,4,4,0
1,L'Jarius Sneed,40588,S,LA TECH,1,0,0,208,60.0,0,0,1,2.4,0.0,0,1,0.0,0,42,1,0,0,,0,0,0,0.0,,0,,0,14,0,0
1,Justin Rice,40640,LB,FRESNO ST,1,1,0,169,95.8,1,0,3,10.2,33.3,1,0,50.0,1,49,5,2,0,97.4,0,0,1,14.3,100.0,1,100.0,1,7,1,1
1,Aaron Hansford,40694,LB,TEXAS A&M,1,0,0,312,62.7,1,0,5,50.0,20.0,1,0,10.0,0,10,5,1,0,67.8,1,0,2,66.7,50.0,1,25.0,0,3,2,1
1,Austin Conrad,40760,ED,OHIO,1,0,0,259,56.4,1,1,21,100.0,4.8,1,0,4.8,0,22,22,2,0,55.3,0,0,6,100.0,0.0,0,0.0,0,6,6,0
1,Malik Staples,40902,LB,W KENTUCKY,1,0,0,346,60.0,0,0,1,7.7,0.0,0,0,0.0,0,13,1,0,0,,0,0,0,0.0,,0,,0,4,0,0
1,D'Vone McClure,40982,LB,ARKANSAS,1,0,0,111,67.0,0,1,3,25.0,33.3,1,0,16.7,0,12,3,1,0,67.6,0,1,2,28.6,50.0,1,25.0,0,7,2,1
1,Kyree Woods,41146,CB,S DIEGO ST,1,0,0,284,58.1,0,0,1,2.9,0.0,0,0,0.0,0,35,1,0,0,,0,0,0,0.0,,0,,0,13,0,0
1,Dwayne Johnson Jr.,41183,S,S DIEGO ST,1,0,0,284,57.8,0,0,2,5.7,0.0,0,0,0.0,0,35,2,0,0,,0,0,0,0.0,,0,,0,13,0,0
1,Troy Cassidy,41284,LB,S DIEGO ST,1,0,0,284,63.3,0,3,17,48.6,11.8,2,0,8.8,0,35,17,3,0,68.9,0,1,5,38.5,40.0,2,10.0,0,13,5,1
1,Kerry Starks,41485,ED,LA MONROE,1,0,0,209,60.1,1,2,20,95.5,20.0,4,0,7.5,0,22,21,3,0,60.5,0,2,10,91.7,30.0,3,10.0,0,12,11,2
1,Jaquel Pierce,41589,ED,TEXAS ST,1,0,0,314,54.2,0,0,17,100.0,0.0,0,0,0.0,0,18,18,0,0,54.7,0,0,6,100.0,0.0,0,0.0,0,7,7,0
1,Kameron Miller,41650,S,NEW MEXICO,1,0,0,241,60.0,0,0,1,2.1,0.0,0,0,0.0,0,47,1,0,0,,0,0,0,0.0,,0,,0,8,0,0
1,Vince Calhoun,41655,S,E MICHIGAN,1,0,0,160,59.9,0,0,1,2.1,0.0,0,0,0.0,0,47,1,0,0,,0,0,0,0.0,,0,,0,5,0,0
1,Alohi Gilman,41662,S,NOTRE DAME,1,0,0,258,56.1,0,1,3,9.7,0.0,0,0,16.7,0,31,3,1,0,,0,0,0,0.0,,0,,0,6,0,0
1,Ty Shelby,41752,ED,LA MONROE,1,0,0,209,67.3,0,1,19,100.0,10.5,2,0,2.6,0,21,21,1,0,55.3,0,0,4,100.0,0.0,0,0.0,0,6,6,0
1,Levonta Taylor,41771,S,FLORIDA ST,1,0,0,167,67.0,2,0,5,12.8,0.0,0,0,20.0,0,39,5,2,0,56.8,1,0,2,9.1,0.0,0,25.0,0,22,2,1
1,Sam Hammond,41836,ED,NEVADA,1,0,0,239,61.9,0,2,19,100.0,10.5,2,0,5.3,0,19,19,2,0,,0,0,0,,,0,,0,0,0,0
1,Mason Husmann,41956,DI,LA MONROE,1,0,0,209,57.8,0,1,16,100.0,6.3,1,0,3.1,0,16,16,1,0,59.7,0,1,10,100.0,10.0,1,5.0,0,10,10,1
1,Dylan Tonkery,41961,LB,W VIRGINIA,1,0,0,343,63.7,0,0,7,35.0,14.3,1,0,0.0,0,20,7,0,0,61.9,0,0,1,10.0,100.0,1,0.0,0,10,1,0
1,Kenny Turnier,42019,DI,UCF,1,0,0,323,66.0,0,1,17,100.0,11.8,2,0,2.9,0,17,17,1,0,67.0,0,1,3,100.0,33.3,1,16.7,0,3,3,1
1,Divine Deablo,42208,S,VA TECH,1,0,0,337,60.0,0,0,1,4.0,0.0,0,0,0.0,0,25,1,0,0,,0,0,0,0.0,,0,,0,5,0,0
1,Nick Grant,42242,CB,VIRGINIA,1,0,0,335,60.0,0,0,1,1.9,0.0,0,0,0.0,0,53,1,0,0,,0,0,0,0.0,,0,,0,35,0,0
1,Bryce Hall,42313,CB,VIRGINIA,1,0,0,335,60.5,0,0,3,7.5,0.0,0,0,33.3,1,53,4,1,0,60.7,0,0,2,8.6,0.0,0,50.0,1,35,3,1
1,Olin Cushion III,42315,S,FIU,1,0,0,166,60.0,1,0,1,4.8,0.0,0,0,50.0,0,21,1,1,0,,0,0,0,0.0,,0,,0,6,0,0
1,Keyshon Camp,42384,DI,PITTSBURGH,1,0,0,268,88.2,4,1,14,100.0,42.9,6,0,25.0,1,16,16,6,0,87.3,2,1,6,100.0,83.3,5,41.7,1,8,8,4
1,Rob Snyder,42389,LB,VIRGINIA,1,0,0,335,57.4,1,1,9,28.1,0.0,0,0,11.1,0,32,9,2,0,52.9,0,1,5,20.8,0.0,0,10.0,0,24,5,1
1,Brenton Nelson,42426,CB,VIRGINIA,1,0,0,335,52.3,0,1,4,8.0,0.0,0,0,12.5,0,50,4,1,0,53.6,0,1,3,9.4,0.0,0,16.7,0,32,3,1
1,Greg Eisworth II,42444,S,IOWA STATE,1,0,0,193,59.0,0,0,1,2.1,0.0,0,0,0.0,0,47,1,0,0,59.0,0,0,1,8.3,0.0,0,0.0,0,12,1,0
