week,player,player_id,position,team_name,player_game_count,declined_penalties,franchise_id,grades_pass_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_pass_block,snap_counts_pass_play,true_pass_set_grades_pass_block,true_pass_set_hits_allowed,true_pass_set_hurries_allowed,true_pass_set_non_spike_pass_block,true_pass_set_non_spike_pass_block_percentage,true_pass_set_pass_block_percent,true_pass_set_pbe,true_pass_set_pressures_allowed,true_pass_set_sacks_allowed,true_pass_set_snap_counts_pass_block,true_pass_set_snap_counts_pass_play
0,Jay Amburgey,98250,T,OHIO,1,0,259,70.7,1,2,57,100.0,100.0,97.4,1,3,0,61,61,71.8,0,1,24,100.0,100.0,97.9,1,0,26,26
0,Kurt Danneker,77443,G,OHIO,1,0,259,86.1,0,1,57,100.0,100.0,99.1,0,1,0,61,61,80.1,0,1,24,100.0,100.0,97.9,1,0,26,26
0,Christophe Atkinson,98064,G,OHIO,1,0,259,78.1,0,1,57,100.0,100.0,99.1,0,1,0,61,61,70.8,0,0,24,100.0,100.0,100.0,0,0,26,26
0,Parker Titsworth,97656,C,OHIO,1,0,259,63.0,1,2,57,100.0,100.0,97.4,0,3,0,61,61,64.3,0,2,24,100.0,100.0,95.8,2,0,26,26
0,Abraham Delfin,59808,C,LA TECH,1,0,208,51.2,1,1,51,100.0,100.0,98.0,0,2,0,52,52,50.1,1,0,21,100.0,100.0,97.6,1,0,21,21
0,Dakota White,122688,T,LA TECH,1,0,208,70.7,0,0,51,100.0,100.0,100.0,0,0,0,52,52,87.1,0,0,21,100.0,100.0,100.0,0,0,21,21
0,Bert Hale,122675,G,LA TECH,1,0,208,67.8,1,0,51,100.0,100.0,97.1,0,2,1,52,52,49.0,1,0,21,100.0,100.0,92.9,2,1,21,21
0,Carson Bruno,145245,T,LA TECH,1,0,208,75.9,0,2,51,100.0,100.0,98.0,0,2,0,52,52,68.2,0,2,21,100.0,100.0,95.2,2,0,21,21
0,Jaime Navarro,81533,T,S JOSE ST,1,0,285,61.4,0,1,45,100.0,100.0,98.9,0,1,0,49,49,54.8,0,1,17,100.0,100.0,97.1,1,0,17,17
0,Tyler Ostrom,81818,G,S JOSE ST,1,0,285,79.5,0,1,45,100.0,100.0,98.9,0,1,0,49,49,63.5,0,1,17,100.0,100.0,97.1,1,0,17,17
0,Marist Talavou,72200,G,S JOSE ST,1,0,285,43.0,0,2,45,100.0,100.0,97.8,0,2,0,49,49,6.6,0,2,17,100.0,100.0,94.1,2,0,17,17
0,Fernando Carmona,146185,T,S JOSE ST,1,0,285,56.1,1,2,45,100.0,100.0,96.7,0,3,0,49,49,47.8,0,1,17,100.0,100.0,97.1,1,0,17,17
0,Anthony Pardue,81819,C,S JOSE ST,1,0,285,83.0,0,0,45,100.0,100.0,100.0,0,0,0,49,49,82.4,0,0,17,100.0,100.0,100.0,0,0,17,17
0,Sergio Muasau,86114,G,HAWAII,1,0,180,51.3,0,2,40,100.0,100.0,95.0,0,3,1,42,42,26.4,0,2,21,100.0,100.0,90.5,3,1,21,21
