week,player,player_id,position,team_name,player_game_count,block_percent,declined_penalties,franchise_id,grades_offense,grades_pass_block,grades_run_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_block,snap_counts_ce,snap_counts_lg,snap_counts_lt,snap_counts_offense,snap_counts_pass_block,snap_counts_pass_play,snap_counts_rg,snap_counts_rt,snap_counts_run_block,snap_counts_te
1,Martesse Patterson,46304,T,PURDUE,1,100.0,0,273,77.4,86.6,70.0,0,0,45,100.0,100.0,100.0,0,0,0,81,0,0,81,81,47,47,0,0,34,0
1,Riley Sorenson,21829,C,WASH STATE,1,100.0,0,341,65.1,86.4,65.0,0,0,56,100.0,100.0,100.0,2,0,0,81,81,0,0,81,60,60,0,0,21,0
1,Tyler Jones,46378,T,NC STATE,1,100.0,0,248,62.1,62.0,60.3,0,1,31,100.0,100.0,95.2,0,2,1,81,0,0,80,81,31,31,0,0,50,1
1,Tony Adams,46610,G,NC STATE,1,100.0,0,248,68.6,84.6,65.9,0,0,31,100.0,100.0,100.0,0,0,0,81,0,0,0,81,31,31,81,0,50,0
1,Kirk Barron,30032,C,PURDUE,1,100.0,0,273,70.8,85.2,64.5,0,0,45,100.0,100.0,100.0,0,0,0,81,81,0,0,81,47,47,0,0,34,0
1,Eduardo Middleton,46652,G,WASH STATE,1,100.0,0,341,71.3,89.5,72.8,0,0,56,100.0,100.0,100.0,1,0,0,81,0,0,0,81,60,60,81,0,21,0
1,Matt McCann,46926,T,PURDUE,1,100.0,0,273,58.2,53.9,58.7,0,4,45,100.0,100.0,95.6,0,4,0,81,0,0,0,81,47,47,0,81,34,0
1,Andre Dillard,29250,T,WASH STATE,1,100.0,0,341,65.2,87.0,61.5,0,0,56,100.0,100.0,96.4,2,2,2,81,0,0,81,81,60,60,0,0,21,0
1,Joe Scelfo,38308,C,NC STATE,1,100.0,0,248,77.8,82.3,75.3,0,0,31,100.0,100.0,100.0,1,0,0,81,81,0,0,81,31,31,0,0,50,0
1,Jordan Roos,12266,G,PURDUE,1,100.0,0,273,74.9,83.8,73.5,0,0,45,100.0,100.0,100.0,0,0,0,81,0,0,0,81,47,47,81,0,34,0
1,Will Richardson Jr.,46980,T,NC STATE,1,100.0,0,248,60.9,82.9,55.0,0,0,31,100.0,100.0,100.0,1,0,0,81,0,0,0,81,31,31,0,81,50,0
1,Cole Madison,46953,T,WASH STATE,1,100.0,0,341,71.1,81.2,68.4,0,0,56,100.0,100.0,98.2,2,1,1,81,0,0,0,81,60,60,0,81,21,0
1,Garrett Bradbury,46013,G,NC STATE,1,100.0,0,248,74.7,84.6,72.6,0,0,31,100.0,100.0,100.0,0,0,0,81,0,81,0,81,31,31,0,0,50,0
1,Josh Cooper,46146,G,OHIO,1,100.0,0,259,72.8,81.3,71.0,0,1,39,100.0,100.0,98.7,0,1,0,80,0,80,0,80,42,42,0,0,38,0
