week,player,player_id,position,team_name,player_game_count,block_percent,declined_penalties,franchise_id,grades_offense,grades_pass_block,grades_run_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_block,snap_counts_ce,snap_counts_lg,snap_counts_lt,snap_counts_offense,snap_counts_pass_block,snap_counts_pass_play,snap_counts_rg,snap_counts_rt,snap_counts_run_block,snap_counts_te
0,Alfred Edwards III,60190,T,UTAH ST,1,100.0,0,329,70.1,87.0,67.4,0,0,35,100.0,100.0,100.0,1,0,0,89,0,0,89,89,37,37,0,0,52,0
0,Conrad Rowley,98045,G,NWESTERN,1,100.0,0,256,49.9,70.7,44.6,0,1,39,100.0,100.0,98.7,0,1,0,85,0,0,0,85,39,39,85,0,46,0
0,Peter Skoronski,129737,T,NWESTERN,1,100.0,0,256,89.9,79.9,88.5,0,0,39,100.0,100.0,100.0,1,0,0,85,0,0,85,85,39,39,0,0,46,0
0,Josh Priebe,129733,G,NWESTERN,1,100.0,0,256,75.9,73.3,80.1,0,1,39,100.0,100.0,98.7,1,1,0,85,0,85,0,85,39,39,0,0,46,0
0,Ethan Wiederkehr,59969,G,NWESTERN,1,100.0,0,256,67.1,65.5,65.1,0,0,39,100.0,100.0,100.0,0,0,0,85,0,0,0,85,39,39,0,85,46,0
0,Charlie Schmidt,81772,C,NWESTERN,1,100.0,0,256,70.6,50.7,70.8,0,1,39,100.0,100.0,98.7,0,1,0,85,85,0,0,85,39,39,0,0,46,0
0,Eliki Tanuvasa,79663,C,HAWAII,1,100.0,0,180,63.2,77.7,61.0,0,1,59,100.0,100.0,99.2,1,1,0,82,82,0,0,82,60,60,0,0,22,0
0,Austin Hopp,65055,T,HAWAII,1,100.0,1,180,62.4,69.6,62.0,1,2,59,100.0,100.0,95.8,1,4,1,82,0,0,0,82,60,60,0,82,22,0
0,Stephan Bernal-Wendt,52084,G,HAWAII,1,100.0,0,180,68.5,69.1,74.3,1,1,59,100.0,100.0,98.3,2,2,0,82,0,82,0,82,60,60,0,0,22,0
0,Micah Vanterpool,52075,G,HAWAII,1,100.0,0,180,63.0,55.6,64.9,0,2,59,100.0,100.0,98.3,0,2,0,82,0,0,0,82,60,60,82,0,22,0
0,Justin Mayers,100808,G,UTEP,1,100.0,0,330,58.1,68.2,53.0,1,0,53,100.0,100.0,99.1,0,1,0,81,0,81,0,81,56,56,0,0,25,0
0,Jeremiah Byers,100806,T,UTEP,1,100.0,0,330,84.5,84.5,82.0,0,1,53,100.0,100.0,99.1,0,1,0,81,0,0,0,81,56,56,0,81,25,0
0,Andrew Meyer,81910,C,UTEP,1,100.0,0,330,57.4,64.3,54.3,0,0,53,100.0,100.0,100.0,0,0,0,81,81,0,0,81,56,56,0,0,25,0
0,Zuri Henry,81907,T,UTEP,1,100.0,0,330,71.2,73.3,67.4,0,2,53,100.0,100.0,96.2,1,3,1,81,0,0,81,81,56,56,0,0,25,0
0,Elijah Klein,81912,G,UTEP,1,100.0,0,330,66.8,56.6,70.6,1,1,53,100.0,100.0,98.1,0,2,0,81,0,0,0,81,56,56,81,0,25,0
0,Wade Meacham,81902,G,UTAH ST,1,100.0,0,329,58.0,66.0,55.9,0,0,30,100.0,100.0,100.0,0,0,0,80,0,80,0,80,32,32,0,0,48,0
0,Alex Palczewski,59738,T,ILLINOIS,1,100.0,0,187,76.0,75.9,72.6,0,1,40,100.0,100.0,98.7,0,1,0,78,0,0,0,78,42,42,0,78,36,0
0,Isaiah Adams,158192,G,ILLINOIS,1,100.0,0,187,73.4,57.1,76.5,0,1,40,100.0,100.0,98.7,0,1,0,78,0,78,0,78,42,42,0,0,36,0
0,Ilm Manning,75852,T,HAWAII,1,100.0,0,180,67.2,70.6,62.7,0,0,56,100.0,100.0,100.0,0,0,0,78,0,0,78,78,57,57,0,0,21,0
0,Alex Pihlstrom,60911,C,ILLINOIS,1,100.0,0,187,47.7,33.9,55.5,0,2,40,100.0,100.0,97.5,2,2,0,78,78,0,0,78,42,42,0,0,36,0
0,Julian Pearl,82282,T,ILLINOIS,1,100.0,0,187,65.4,77.7,58.8,1,0,40,100.0,100.0,98.7,0,1,0,78,0,0,78,78,42,42,0,0,36,0
0,Trent Hixson,59905,C,NEBRASKA,1,100.0,0,238,62.2,64.5,60.2,0,0,44,100.0,100.0,100.0,0,0,0,75,75,0,0,75,45,45,0,0,30,0
0,Teddy Prochazka,145004,T,NEBRASKA,1,100.0,0,238,37.1,22.5,45.7,1,7,44,100.0,100.0,90.9,0,8,0,75,0,0,65,75,45,45,0,0,30,10
0,Turner Corcoran,129684,T,NEBRASKA,1,100.0,0,238,51.1,46.2,49.5,0,3,44,100.0,100.0,96.6,0,3,0,75,0,75,0,75,45,45,0,0,30,0
0,Bryce Benhart,98531,T,NEBRASKA,1,100.0,0,238,59.4,56.8,59.1,0,1,44,100.0,100.0,98.9,0,1,0,75,0,0,2,75,45,45,0,70,30,3
0,Noel Ofori-Nyadu,77430,G,UCONN,1,100.0,0,146,71.3,66.9,71.9,0,0,35,100.0,100.0,100.0,0,0,0,73,0,73,0,73,36,36,0,0,37,0
0,Valentin Senn,100533,T,UCONN,1,100.0,1,146,83.6,76.6,81.4,0,1,35,100.0,100.0,98.6,1,1,0,73,0,0,73,73,36,36,0,0,37,0
0,Ed Montilus,77353,G,N CAROLINA,1,100.0,0,245,53.4,54.1,51.1,0,3,40,100.0,100.0,96.2,1,3,0,72,0,72,0,72,43,43,0,0,29,0
