week,player,player_id,position,team_name,player_game_count,base_snap_counts_coverage,declined_penalties,franchise_id,man_assists,man_avg_depth_of_target,man_catch_rate,man_coverage_percent,man_coverage_snaps_per_reception,man_coverage_snaps_per_target,man_dropped_ints,man_forced_incompletes,man_forced_incompletion_rate,man_grades_coverage_defense,man_interceptions,man_longest,man_missed_tackle_rate,man_missed_tackles,man_pass_break_ups,man_qb_rating_against,man_receptions,man_snap_counts_coverage,man_snap_counts_coverage_percent,man_snap_counts_pass_play,man_stops,man_tackles,man_targets,man_touchdowns,man_yards,man_yards_after_catch,man_yards_per_coverage_snap,man_yards_per_reception,penalties,zone_assists,zone_avg_depth_of_target,zone_catch_rate,zone_coverage_percent,zone_coverage_snaps_per_reception,zone_coverage_snaps_per_target,zone_dropped_ints,zone_forced_incompletes,zone_forced_incompletion_rate,zone_grades_coverage_defense,zone_interceptions,zone_longest,zone_missed_tackle_rate,zone_missed_tackles,zone_pass_break_ups,zone_qb_rating_against,zone_receptions,zone_snap_counts_coverage,zone_snap_counts_coverage_percent,zone_snap_counts_pass_play,zone_stops,zone_tackles,zone_targets,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_per_coverage_snap,zone_yards_per_reception
0,Derrick Smith,56050,S,ILLINOIS,1,21,0,187,0,22.0,0.0,91.7,,10.0,0,0,0.0,54.1,0,,,0,0,39.6,0,11,52.4,12,0,0,1,0,0,0,0.0,,0,1,,,100.0,,,0,0,,65.0,0,,0.0,0,0,0.0,0,8,38.1,8,0,0,0,0,0,0,0.0,
0,Cam Johnson,56122,CB,UCLA,1,13,0,324,0,,,100.0,,,0,0,,61.2,0,,,0,0,0.0,0,2,15.4,2,0,0,0,0,0,0,0.0,,0,0,11.5,50.0,100.0,7.0,3.5,0,1,50.0,78.1,0,-2,0.0,0,0,56.3,1,7,53.8,7,1,1,2,0,-2,1,-0.3,-2.0
0,DaRon Bland,56158,CB,FRESNO ST,1,14,0,169,0,,,,,,0,0,,,0,,,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,,,0,0,10.5,50.0,100.0,12.0,6.0,0,0,0.0,49.4,0,8,0.0,0,0,60.4,1,13,92.9,13,0,1,2,0,8,0,0.7,8.0
0,Shea Pitts,56242,LB,UCLA,1,7,0,324,0,,,,,,0,0,,,0,,,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,,,0,0,,,100.0,,,0,0,,63.0,0,,,0,0,0.0,0,4,57.1,4,0,0,0,0,0,0,0.0,
0,Elijah Gates,56243,S,FRESNO ST,1,21,0,169,0,15.5,50.0,100.0,5.0,2.5,0,1,50.0,62.4,0,7,0.0,0,0,58.3,1,5,23.8,5,0,1,2,0,7,5,1.4,7.0,0,0,14.3,33.3,100.0,12.0,4.0,0,0,0.0,27.3,0,5,0.0,0,0,42.4,1,13,61.9,13,1,1,3,0,5,0,0.4,5.0
0,Jay Shaw,56244,CB,UCLA,1,24,0,324,0,,,100.0,,,0,0,,61.6,0,,,0,0,0.0,0,3,12.5,3,0,0,0,0,0,0,0.0,,0,0,13.0,0.0,100.0,,7.0,0,0,0.0,55.4,0,,,0,0,39.6,0,8,33.3,8,0,0,1,0,0,0,0.0,
0,Quentin Lake,56245,S,UCLA,1,37,0,324,0,18.5,50.0,100.0,8.0,4.0,0,0,0.0,63.8,0,-1,,0,0,56.3,1,8,21.6,8,0,0,2,0,-1,0,-0.1,-1.0,0,0,,,100.0,,,0,0,,68.0,0,,0.0,0,0,0.0,0,19,51.4,19,1,2,0,0,0,0,0.0,
0,Mo Osling III,56246,CB,UCLA,1,30,0,324,0,9.0,50.0,100.0,4.0,2.0,0,0,0.0,53.8,0,14,0.0,0,0,72.9,1,4,13.3,4,0,1,2,0,14,1,3.5,14.0,0,0,9.3,25.0,92.9,13.0,3.3,0,1,25.0,65.7,0,5,0.0,0,1,39.6,1,13,43.3,14,1,2,4,0,5,0,0.4,5.0
0,Isaiah Gay,56635,ED,ILLINOIS,1,3,0,187,0,,,6.5,,,0,0,,60.2,0,,,0,0,0.0,0,2,66.7,31,0,0,0,0,0,0,0.0,,0,0,6.0,100.0,10.0,1.0,1.0,0,0,0.0,54.8,0,9,0.0,0,0,104.2,1,1,33.3,10,0,1,1,0,9,3,9.0,9.0
0,Owen Carney,56637,ED,ILLINOIS,1,1,0,187,1,,,3.2,,,0,0,,61.0,0,,0.0,0,0,0.0,0,1,100.0,31,0,0,0,0,0,0,0.0,,0,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,10,0,0,0,0,0,0,,
0,Damian Jackson,56747,ED,NEBRASKA,1,1,0,238,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,1,0,0,0,0,0,0,,,0,0,6.0,100.0,100.0,1.0,1.0,0,0,0.0,54.6,0,9,0.0,0,0,104.2,1,1,100.0,1,0,1,1,0,9,3,9.0,9.0
0,Chris Kolarevic,58077,LB,NEBRASKA,1,6,0,238,0,9.0,100.0,100.0,1.0,1.0,0,0,0.0,60.0,0,2,,0,0,118.8,1,1,16.7,1,0,0,1,1,2,0,2.0,2.0,0,0,,,100.0,,,0,0,,62.5,0,,0.0,0,0,0.0,0,3,50.0,3,0,1,0,0,0,0,0.0,
0,Rahyme Johnson,58225,LB,S JOSE ST,1,7,0,285,0,,,33.3,,,0,0,,60.0,0,,,0,0,0.0,0,1,14.3,3,0,0,0,0,0,0,0.0,,0,0,,,100.0,,,0,0,,71.5,0,,0.0,0,0,0.0,0,4,57.1,4,1,1,0,0,0,0,0.0,
0,Jordan Genmark Heath,60719,LB,UCLA,1,13,0,324,0,,,100.0,,,0,0,,60.6,0,,,0,0,0.0,0,3,23.1,3,0,0,0,0,0,0,0.0,,0,1,5.0,100.0,60.0,6.0,6.0,0,0,0.0,52.3,0,5,0.0,0,0,87.5,1,6,46.2,10,0,0,1,0,5,0,0.8,5.0
0,Deylon Williams,63365,ED,UTEP,1,1,0,330,0,,,20.0,,,0,0,,60.0,0,,,0,0,0.0,0,1,100.0,5,0,0,0,0,0,0,0.0,,0,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,10,0,0,0,0,0,0,,
0,William Nimmo Jr.,71391,S,UCLA,1,3,0,324,0,,,,,,0,0,,,0,,,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,,,0,0,-3.0,100.0,100.0,3.0,3.0,0,0,0.0,61.8,0,2,,0,0,79.2,1,3,100.0,3,0,0,1,0,2,5,0.7,2.0
0,McKel Broussard,73850,S,UTEP,1,6,0,330,0,,,100.0,,,0,0,,61.1,0,,,0,0,0.0,0,3,50.0,3,0,0,0,0,0,0,0.0,,0,0,,,100.0,,,0,0,,60.0,0,,,0,0,0.0,0,1,16.7,1,0,0,0,0,0,0,0.0,
