week,player,player_id,position,team_name,player_game_count,attempts,avoided_tackles,breakaway_attempts,breakaway_percent,breakaway_yards,declined_penalties,designed_yards,drops,elu_recv_mtf,elu_rush_mtf,elu_yco,elusive_rating,explosive,first_downs,franchise_id,fumbles,gap_attempts,grades_hands_fumble,grades_offense,grades_offense_penalty,grades_pass,grades_pass_block,grades_pass_route,grades_run,grades_run_block,longest,penalties,rec_yards,receptions,routes,run_plays,scramble_yards,scrambles,targets,total_touches,touchdowns,yards,yards_after_contact,yco_attempt,ypa,yprr,zone_attempts
0,Treshaun Ward,99619,HB,FLORIDA ST,1,14,10,2,32.3,41,0,127,0,0,10,47,239.8,6,8,167,0,9,75.2,89.7,74.5,,73.5,60.0,84.3,,21,0,0,0,1,15,0,0,0,14,2,127,47,3.36,9.1,0.0,4
0,Dedrick Parson,78572,HB,HAWAII,1,13,1,1,45.1,37,0,82,0,1,1,29,29.7,2,5,180,2,2,15.0,52.8,76.8,,81.8,36.8,60.3,36.8,37,0,5,2,21,12,0,0,2,15,1,82,29,2.23,6.3,0.24,10
0,Lawrance Toafili,122421,HB,FLORIDA ST,1,13,3,1,22.8,23,0,101,0,0,3,48,85.2,2,6,167,0,11,74.4,91.4,74.9,,74.0,57.8,89.4,58.3,23,0,0,0,2,18,0,0,0,13,1,101,48,3.69,7.8,0.0,1
0,Mike Wright Jr.,124366,QB,VANDERBILT,1,13,1,2,65.6,107,0,148,0,0,0,19,0.0,3,7,333,0,0,72.6,76.1,75.9,53.1,,,85.1,60.0,87,0,0,0,0,29,15,3,0,10,2,163,29,2.23,12.5,,8
0,Devonte Lee,83721,HB,NEVADA,1,13,4,2,77.0,47,0,61,0,0,4,48,113.6,2,6,239,0,1,75.2,71.4,74.5,,,56.3,70.6,59.8,32,0,0,0,6,18,0,0,0,13,2,61,48,3.69,4.7,0.0,12
0,Zuberi Mobley,145187,HB,FAU,1,11,1,0,0.0,0,0,22,0,0,1,26,21.5,0,1,165,0,2,73.5,61.7,73.4,,70.8,57.0,61.7,60.0,6,0,0,0,3,13,0,0,0,11,1,22,26,2.36,2.0,0.0,8
0,Chase Gillespie,163712,HB,VANDERBILT,1,11,1,1,58.7,37,0,63,0,1,1,27,40.9,1,2,333,0,4,73.6,70.0,74.7,,78.2,61.5,68.5,60.0,37,0,8,1,6,13,0,0,1,12,0,63,27,2.45,5.7,1.33,7
0,Trey Benson,131705,HB,FLORIDA ST,1,11,16,2,56.2,59,0,105,0,0,16,83,1097.5,4,5,167,0,9,73.5,82.5,75.5,,30.7,55.8,84.1,60.0,43,0,0,0,8,13,0,0,0,11,1,105,83,7.55,9.5,0.0,2
0,Marvin Scott III,129711,HB,FAU,1,10,0,0,0.0,0,0,37,0,0,0,24,0.0,0,2,165,0,2,73.1,72.0,73.3,,,58.3,70.3,60.0,8,0,0,0,2,14,0,0,0,10,0,37,24,2.4,3.7,0.0,7
0,Aidan Robbins,98030,HB,UNLV,1,10,1,0,0.0,0,0,35,0,0,1,19,17.3,1,4,325,0,8,73.6,68.9,77.1,,40.9,73.7,68.0,,11,0,7,1,18,11,0,0,1,11,2,35,19,1.9,3.5,0.39,2
0,Robert Briggs,163425,HB,UTAH ST,1,10,5,2,44.7,38,0,85,0,0,5,26,118.2,3,6,329,0,3,73.6,91.5,72.7,,62.7,76.5,89.5,60.0,23,0,16,1,3,12,0,0,1,11,1,85,26,2.6,8.5,5.33,7
0,Deion Hankins,97310,HB,UTEP,1,9,0,0,0.0,0,0,29,0,0,0,20,0.0,0,0,330,0,2,72.6,58.7,75.7,,78.6,65.2,55.1,57.8,7,0,0,0,1,15,0,0,0,9,0,29,20,2.22,3.2,0.0,6
0,Ronald Awatt,57461,HB,UTEP,1,9,1,0,0.0,0,0,34,0,0,1,22,24.4,0,1,330,0,3,72.6,67.4,75.3,,78.5,59.0,66.0,60.0,5,0,1,1,10,10,0,0,2,10,0,34,22,2.44,3.8,0.1,6
0,Ray Davis,101072,HB,VANDERBILT,1,9,4,2,63.2,55,0,87,0,2,4,53,353.3,3,3,333,0,1,72.6,73.9,77.0,,25.1,60.4,78.9,65.0,39,0,8,1,18,26,0,0,1,10,1,87,53,5.89,9.7,0.44,8
0,Rodney Hill,156290,HB,FLORIDA ST,1,9,5,0,0.0,0,0,55,0,0,5,27,166.7,3,4,167,0,7,73.1,77.5,73.3,,71.8,57.3,75.5,60.0,13,0,0,0,4,11,0,0,0,9,1,55,27,3.0,6.1,0.0,2
0,Elijah Green,122836,HB,N CAROLINA,1,8,4,1,66.7,46,0,69,0,0,4,74,462.5,1,2,245,0,2,72.5,84.7,70.4,,,,80.0,60.0,46,0,0,0,0,10,0,0,0,8,0,69,74,9.25,8.6,,5
0,Josh McCray,144799,HB,ILLINOIS,1,8,4,0,0.0,0,0,31,0,0,4,26,130.0,0,2,187,0,3,72.7,66.1,73.0,,70.0,62.6,65.4,60.0,9,0,7,2,7,10,0,0,2,10,0,31,26,3.25,3.9,1.0,5
0,Andrew Peasley,83581,QB,WYOMING,1,8,1,1,48.7,37,0,59,0,0,1,10,20.4,2,3,351,2,2,71.3,34.5,75.9,28.0,,,66.6,60.0,37,0,0,0,0,31,17,1,0,7,0,76,11,1.38,9.5,,4
0,Nate Cox,60432,QB,NEVADA,1,7,1,0,0.0,0,0,15,0,0,1,5,13.9,1,2,239,1,0,70.5,39.2,74.4,38.2,,,52.7,60.0,14,0,0,0,0,24,8,1,0,6,0,23,5,0.71,3.3,,5
0,Chase Hayden,57137,HB,ILLINOIS,1,7,2,0,0.0,0,0,28,0,1,2,18,85.7,0,2,187,0,2,71.5,76.2,71.9,,,81.1,71.4,60.0,9,0,12,2,2,9,0,0,2,9,0,28,18,2.57,4.0,6.0,5
0,Gavin Hardison,100827,QB,UTEP,1,7,1,0,0.0,0,0,32,0,0,1,7,28.0,1,3,330,3,0,66.5,82.9,77.5,81.2,,,66.7,60.0,10,0,0,0,0,24,4,2,0,5,0,36,9,1.29,5.1,,2
0,Courtney Reese,101297,HB,UNLV,1,7,2,2,90.1,64,0,71,0,0,2,61,174.3,2,2,325,0,4,71.6,75.0,73.5,,0.0,70.6,77.6,,47,0,21,3,11,7,0,0,3,10,0,71,61,8.71,10.1,1.91,3
0,Isaiah Johnson,121892,HB,N TEXAS,1,7,1,1,56.8,21,0,37,0,0,1,18,32.1,1,2,251,0,2,72.0,65.5,72.3,,76.0,69.3,63.5,60.0,21,0,9,1,8,9,0,0,2,8,0,37,18,2.57,5.3,1.13,5
0,Jakairi Moses,57479,HB,W KENTUCKY,1,7,2,0,0.0,0,0,30,0,0,2,21,85.7,1,1,346,0,4,70.5,61.2,72.6,,79.9,53.6,61.7,,11,0,0,0,7,6,0,0,0,7,0,30,21,3.0,4.3,0.0,2
0,Oscar Adaway III,100835,HB,N TEXAS,1,6,3,1,69.6,16,0,23,1,0,3,14,116.7,1,2,251,0,1,70.5,54.7,73.7,,22.7,30.1,63.8,60.0,16,0,0,0,10,8,0,0,1,6,1,23,14,2.33,3.8,0.0,5
0,Brian Brewton,147377,HB,UCONN,1,6,2,0,0.0,0,0,17,0,1,2,15,107.1,0,1,146,0,2,71.5,64.2,73.8,,77.5,70.1,61.5,59.5,9,0,10,1,10,9,0,0,2,7,0,17,15,2.5,2.8,1.0,4
0,Logan Bonner,39990,QB,UTAH ST,1,6,0,0,0.0,0,0,-6,0,0,0,0,0.0,0,0,329,0,0,70.1,89.5,77.8,91.5,,55.9,52.1,60.0,4,0,0,0,1,51,8,3,0,3,0,2,0,0.0,0.3,0.0,0
0,Ikaika Ragsdale,73289,HB,N TEXAS,1,6,0,0,0.0,0,0,13,1,0,0,8,0.0,0,1,251,0,2,70.5,51.4,69.4,,,28.2,59.1,,6,0,0,0,3,6,0,0,1,6,0,13,8,1.33,2.2,0.0,4
0,Austin Aune,83528,QB,N TEXAS,1,5,1,1,123.1,16,0,10,0,0,1,14,87.5,1,1,251,2,0,30.7,77.1,77.0,81.2,,,51.7,60.0,16,0,0,0,0,41,3,1,0,4,0,13,15,3.0,2.6,,3
0,Jaquez Yant,129716,HB,NEBRASKA,1,5,1,0,0.0,0,0,11,0,0,1,10,40.0,0,0,238,0,4,70.5,62.3,71.5,,77.9,58.9,61.1,,5,0,0,0,2,6,0,0,0,5,0,11,10,2.0,2.2,0.0,1
0,Ryan Hilinski,71295,QB,NWESTERN,1,5,0,0,0.0,0,1,-5,0,0,0,1,0.0,0,1,256,0,0,71.1,78.3,78.1,77.7,,,62.4,60.2,2,2,0,0,0,46,0,0,0,5,0,-5,1,0.2,-1.0,,1
0,N'Kosi Perry,60446,QB,FAU,1,5,0,0,0.0,0,0,5,0,0,0,4,0.0,0,1,165,0,1,69.5,76.1,76.3,78.3,,,55.1,60.7,3,0,0,0,0,31,2,2,0,3,1,7,12,2.4,1.4,,2
0,D.J. Jones,122840,HB,N CAROLINA,1,5,0,0,0.0,0,0,10,0,0,0,9,0.0,0,0,245,0,1,70.1,60.8,74.2,,39.2,57.8,61.2,61.7,6,0,5,2,13,7,0,0,2,7,0,10,9,1.8,2.0,0.38,4
0,Kye Robichaux,145532,HB,W KENTUCKY,1,5,0,0,0.0,0,0,18,0,0,0,18,0.0,1,0,346,0,2,70.7,68.5,72.7,,72.9,58.7,68.9,60.0,10,0,3,1,5,7,0,0,1,6,0,18,18,3.6,3.6,0.6,3
0,Rocko Griffin,124350,HB,VANDERBILT,1,5,4,1,54.0,34,0,63,0,0,4,54,864.0,3,3,333,0,0,70.1,82.0,69.4,,70.0,59.8,78.7,60.0,34,0,0,0,1,7,0,0,0,5,1,63,54,10.8,12.6,0.0,5
0,Joey Braasch,128406,HB,WYOMING,1,4,0,0,0.0,0,0,9,0,0,0,7,0.0,0,1,351,0,0,69.9,44.9,74.0,,69.8,54.4,43.8,59.1,6,0,7,1,8,10,0,0,2,5,0,9,7,1.75,2.3,0.88,4
0,Caleb Hood,143964,HB,N CAROLINA,1,4,0,0,0.0,0,0,11,0,1,0,5,25.0,0,1,245,1,2,15.7,52.5,69.4,,67.5,26.5,64.7,,9,0,12,1,3,4,0,0,1,5,0,11,5,1.25,2.8,4.0,2
0,Jordan Younge-Humphrey,109316,HB,UNLV,1,4,0,1,63.8,30,0,47,0,0,0,13,0.0,1,2,325,0,2,68.6,81.3,71.3,,75.5,57.5,79.1,,30,0,0,0,3,4,0,0,0,4,0,47,13,3.25,11.8,0.0,2
0,Nasjzae Bryant-Lelei,111818,HB,HAWAII,1,4,1,0,0.0,0,0,21,0,0,1,22,137.5,0,2,180,0,0,68.6,65.4,71.5,,18.7,57.7,68.7,60.0,9,0,0,0,3,5,0,0,0,4,0,21,22,5.5,5.3,0.0,4
0,Willie Taggart Jr.,123613,QB,FAU,1,4,0,1,75.0,18,0,24,0,0,0,4,0.0,1,2,165,0,0,68.8,56.1,72.4,43.6,,,66.8,60.0,18,0,0,0,0,16,0,0,0,4,0,24,4,1.0,6.0,,3
0,Drake Maye,143969,QB,N CAROLINA,1,4,2,1,76.4,42,0,42,0,0,1,41,4.1e3,1,1,245,0,0,69.7,85.2,77.0,78.3,,,80.1,60.0,42,0,0,0,0,29,13,3,0,1,0,55,55,13.75,13.8,,0
0,George Pettaway,156351,HB,N CAROLINA,1,4,3,1,56.9,29,0,51,0,1,3,40,800.0,2,2,245,0,1,68.9,85.3,71.7,,35.6,60.4,90.3,,29,0,-5,1,9,4,0,0,1,5,1,51,40,10.0,12.8,-0.56,1
0,Kelvin Dean Jr.,97429,HB,FAU,1,3,0,0,0.0,0,0,2,0,1,0,5,33.3,0,0,165,0,0,68.2,63.2,72.7,,78.8,84.6,54.1,,3,0,22,2,5,3,0,0,2,5,0,2,5,1.67,0.7,4.4,3
0,Ajay Allen,156470,HB,NEBRASKA,1,3,0,0,0.0,0,0,7,0,0,0,2,0.0,0,0,238,0,1,67.3,62.2,71.8,,75.3,56.3,62.5,60.0,8,0,0,0,7,4,0,0,0,3,0,7,2,0.67,2.3,0.0,2
0,Cross Patton,100588,HB,NEVADA,1,3,0,0,0.0,0,0,10,0,0,0,6,0.0,0,0,239,0,1,67.3,54.4,68.9,,,,55.7,60.0,4,0,0,0,0,4,0,0,0,3,0,10,6,2.0,3.3,,2
0,Jordan Travis,77615,QB,FLORIDA ST,1,3,0,0,0.0,0,0,18,0,0,0,3,0.0,0,3,167,1,1,68.8,91.9,75.7,91.5,,,69.3,60.0,8,0,0,0,0,31,0,0,0,3,1,18,3,1.0,6.0,,2
0,Pailate Makakona,101296,HB,UTAH ST,1,3,0,0,0.0,0,0,11,0,0,0,6,0.0,0,0,329,1,2,12.1,34.8,67.8,,72.7,59.8,39.1,,5,0,0,0,1,3,0,0,0,3,0,11,6,2.0,3.7,0.0,1
0,Ta'Quan Roberson,101625,QB,UCONN,1,3,1,0,0.0,0,0,8,0,0,1,10,111.1,0,2,146,0,1,67.6,83.2,70.4,58.9,,,76.4,60.0,5,0,0,0,0,9,0,0,0,3,1,8,10,3.33,2.7,,0
0,Jayden McGowan,157184,WR,VANDERBILT,1,3,3,0,0.0,0,0,29,0,1,3,17,283.3,2,2,333,1,0,18.8,73.2,75.5,,62.6,62.8,79.5,57.3,13,0,29,5,11,18,0,0,6,8,0,29,17,5.67,9.7,2.64,2
0,Austin Reed,111760,QB,W KENTUCKY,1,3,2,0,0.0,0,0,4,0,0,2,5,111.1,0,1,346,0,1,70.3,68.5,76.9,66.5,,,64.3,60.0,6,0,0,0,0,31,0,0,0,3,0,4,5,1.67,1.3,,0
0,Reggie Love III,129418,HB,ILLINOIS,1,3,2,1,71.7,33,0,46,0,0,2,28,622.2,1,2,187,0,1,67.3,84.8,68.3,,,58.6,81.1,,33,0,0,0,2,3,0,0,0,3,1,46,28,9.33,15.3,0.0,2
0,Zion Turner,158636,QB,UCONN,1,3,0,0,0.0,0,0,1,0,0,0,1,0.0,0,1,146,0,0,69.5,40.8,76.3,36.1,,,62.3,60.0,8,0,0,0,0,26,8,1,0,2,0,9,9,3.0,3.0,,1
0,Jordan Johnson,146076,HB,HAWAII,1,3,3,1,85.7,18,0,21,0,0,3,14,466.7,1,1,180,0,0,67.3,69.2,68.5,,74.8,58.8,67.5,,18,0,0,0,2,3,0,0,0,3,0,21,14,4.67,7.0,0.0,3
0,Tylan Hines,156043,HB,HAWAII,1,3,0,0,0.0,0,0,6,0,0,0,4,0.0,0,0,180,0,0,68.5,46.2,74.2,,4.7,57.3,54.5,,4,0,-5,1,11,3,0,0,1,4,0,6,4,1.33,2.0,-0.45,2
0,James Foster,83563,QB,CHARLOTTE,1,2,0,0,0.0,0,0,-3,0,0,0,0,0.0,0,0,136,0,0,66.8,51.2,72.0,52.5,,,57.0,60.0,1,0,0,0,0,6,1,1,0,1,0,-2,0,0.0,-1.0,,0
0,Tommy DeVito,60545,QB,ILLINOIS,1,2,0,0,0.0,0,0,4,0,0,0,0,0.0,0,1,187,0,1,69.8,77.2,76.9,74.8,,,65.8,60.0,2,0,0,0,0,32,0,0,0,2,0,4,0,0.0,2.0,,0
0,Shane Illingworth,71512,QB,NEVADA,1,2,0,0,0.0,0,0,-1,0,0,0,0,0.0,0,0,239,1,0,67.0,60.0,74.4,59.1,,,59.7,60.0,0,0,0,0,0,23,0,0,0,2,0,-1,0,0.0,-0.5,,1
0,Artur Sitkowski,83547,QB,ILLINOIS,1,2,0,0,0.0,0,0,-2,0,0,0,0,0.0,0,0,187,0,0,66.4,65.4,71.0,63.9,,,60.1,60.0,-1,0,0,0,0,10,0,0,0,2,0,-2,0,0.0,-1.0,,0
0,Cale Millen,98017,QB,UCONN,1,2,1,1,104.5,23,0,22,0,0,1,4,100.0,1,1,146,0,2,65.5,66.2,65.5,,,,63.3,,23,0,0,0,0,2,0,0,0,2,0,22,4,2.0,11.0,,0
0,Trey Palmer,99248,WR,NEBRASKA,1,2,1,0,0.0,0,0,8,2,2,1,2,30.0,1,1,238,0,0,71.5,66.2,77.8,,,64.9,63.0,59.9,12,0,68,8,33,14,0,0,13,10,0,8,2,1.0,4.0,2.06,0
0,Tate Rodemaker,122414,QB,FLORIDA ST,1,2,0,0,0.0,0,0,2,0,0,0,2,0.0,0,1,167,1,0,65.9,37.0,73.3,29.3,,,61.1,60.0,2,0,0,0,0,19,0,1,0,1,0,2,3,1.5,1.0,,0
0,Doug Brumfield,128348,QB,UNLV,1,2,3,0,0.0,0,0,0,0,0,0,,100.0,1,1,325,1,0,25.5,76.0,74.9,77.2,,,58.3,60.0,11,0,0,0,0,11,14,2,0,0,0,14,7,3.5,7.0,,0
0,Devontae Houston,147375,HB,UCONN,1,2,0,0,0.0,0,0,3,0,0,0,4,0.0,0,0,146,0,2,68.4,68.5,70.4,,67.7,71.9,58.4,,4,0,-3,2,4,2,0,0,2,4,0,3,4,2.0,1.5,-0.75,0
0,D.Q. James,150694,HB,WYOMING,1,2,0,0,0.0,0,0,-1,0,0,0,2,0.0,0,0,351,0,0,65.5,54.8,66.2,,,,56.2,,0,0,0,0,0,2,0,0,0,2,0,-1,2,1.0,-0.5,,2
0,AJ Swann,157186,QB,VANDERBILT,1,2,0,0,0.0,0,0,-8,0,0,0,0,0.0,0,0,333,0,0,67.1,76.2,72.2,76.0,,,60.1,60.0,-3,0,0,0,0,12,0,0,0,2,0,-8,0,0.0,-4.0,,0
0,LaJohntay Wester,123616,WR,FAU,1,1,0,0,0.0,0,1,5,0,2,0,4,160.0,0,0,165,0,1,69.9,74.7,0.0,,,75.4,63.4,60.9,5,2,66,4,15,17,0,0,5,5,0,5,4,4.0,5.0,4.4,0
0,Henry Rutledge,145571,HB,CHARLOTTE,1,1,0,0,0.0,0,0,11,0,0,0,3,0.0,1,1,136,0,0,66.2,67.2,68.5,,70.0,57.0,63.3,,11,0,0,0,5,1,0,0,0,1,0,11,3,3.0,11.0,0.0,1
0,Jacolby Criswell,122830,QB,N CAROLINA,1,1,0,1,100.0,17,0,17,0,0,0,17,0.0,1,1,245,0,0,62.5,68.6,70.4,,,,60.0,60.0,17,1,0,0,0,10,0,0,0,1,0,17,17,17.0,17.0,,0
0,Matthew Geeting,146199,QB,UNLV,1,1,0,0,0.0,0,0,-3,0,0,0,0,0.0,0,0,325,0,0,62.5,60.0,63.6,,,,60.0,,-3,0,0,0,0,1,0,0,0,1,0,-3,0,0.0,-3.0,,0
0,Aaron Turner,147371,WR,UCONN,1,1,0,0,0.0,0,1,-4,0,0,0,0,0.0,0,0,146,0,0,66.0,57.5,0.0,,,63.1,57.6,49.2,-4,1,32,3,26,26,0,0,4,4,0,-4,0,0.0,-4.0,1.23,0
0,Chris Reynolds,60361,QB,CHARLOTTE,1,1,0,0,0.0,0,0,0,0,0,0,,100.0,1,1,136,0,0,67.8,79.7,74.5,78.8,,,62.8,60.0,20,0,0,0,0,11,20,1,0,0,0,20,2,2.0,20.0,,0
0,Jayvaun Wilson,100587,HB,UNLV,1,1,0,0,0.0,0,0,7,0,0,0,5,0.0,0,0,325,0,1,62.5,67.2,65.9,,,,63.4,60.0,7,0,0,0,0,2,0,0,0,1,0,7,5,5.0,7.0,,0
0,Levi Williams,98365,QB,UTAH ST,1,1,0,0,0.0,0,0,4,0,0,0,4,0.0,0,0,329,0,1,63.7,50.7,65.5,54.4,,,59.4,,4,0,0,0,0,1,0,0,0,1,0,4,4,4.0,4.0,,0
0,Robert Burns,57293,FB,UCONN,1,1,0,0,0.0,0,0,1,0,0,0,0,0.0,0,0,146,0,0,62.5,58.7,74.4,,67.4,58.5,57.7,66.7,1,0,0,0,2,8,0,0,1,1,0,1,0,0.0,1.0,0.0,0
0,Je'Quan Burton,87729,WR,FAU,1,1,0,0,0.0,0,0,2,0,0,0,12,0.0,0,0,165,0,0,65.3,62.1,77.6,,,63.3,57.5,61.4,2,0,36,2,16,19,0,0,3,3,0,2,12,12.0,2.0,2.25,0
0,Calvin Brownholtz,83584,QB,UTEP,1,1,0,0,0.0,0,0,1,0,0,0,0,0.0,0,1,330,0,0,62.5,69.1,63.6,,,,63.3,,1,0,0,0,0,1,0,0,0,1,0,1,0,0.0,1.0,,0
0,AJ Duffy,156292,QB,FLORIDA ST,1,1,0,0,0.0,0,0,0,0,0,0,,100.0,0,0,167,0,0,61.8,55.0,68.1,60.4,,,57.3,60.0,5,0,0,0,0,3,5,1,0,0,0,5,2,2.0,5.0,,0
0,Cooper Lutz,77979,HB,VANDERBILT,1,1,1,0,0.0,0,0,7,0,0,1,9,900.0,0,1,333,0,0,62.5,66.2,63.8,,,,62.7,,7,0,0,0,0,1,0,0,0,1,1,7,9,9.0,7.0,,1
0,Casey Thompson,77677,QB,NEBRASKA,1,1,0,0,0.0,0,0,1,0,0,0,0,0.0,0,1,238,0,0,69.8,77.4,77.1,75.9,,,62.3,60.0,1,0,0,0,0,29,0,0,0,1,1,1,0,0.0,1.0,,1
0,Daewood Davis,61584,WR,W KENTUCKY,1,1,0,1,100.0,15,0,15,1,1,0,4,57.1,1,1,346,0,0,67.4,67.0,80.3,,,66.5,63.2,51.6,15,0,124,6,29,29,0,0,8,7,0,15,4,4.0,15.0,4.28,0
0,Andrew Clair,57167,HB,NWESTERN,1,1,2,0,0.0,0,0,6,1,0,2,12,2.4e3,0,0,256,0,0,61.9,56.6,70.0,,,54.3,,60.0,6,0,0,0,5,1,0,0,1,1,0,6,12,12.0,6.0,0.0,0
0,DaJon Harrison,158617,WR,UCONN,1,1,0,0,0.0,0,0,3,0,0,0,11,0.0,0,1,146,0,0,62.5,60.2,71.0,,,56.2,62.6,58.8,3,0,0,0,6,4,0,0,1,1,0,3,11,11.0,3.0,0.0,0
0,Calvin Camp,61202,HB,CHARLOTTE,1,1,0,0,0.0,0,0,2,0,0,0,0,0.0,0,0,136,0,1,62.5,59.4,70.7,,70.0,57.3,57.4,60.0,2,0,0,0,2,2,0,0,0,1,0,2,0,0.0,2.0,0.0,0
0,Logan Smothers,129713,QB,NEBRASKA,1,1,0,0,0.0,0,0,7,0,0,0,2,0.0,0,0,238,0,1,62.5,67.6,63.6,,,,63.4,,7,0,0,0,0,1,0,0,0,1,0,7,2,2.0,7.0,,0
0,Harrison Bailey,124266,QB,UNLV,1,1,0,0,0.0,0,0,0,0,0,0,,100.0,1,1,325,0,0,66.0,50.5,72.2,44.8,,,64.2,60.0,10,0,0,0,0,6,10,1,0,0,0,10,5,5.0,10.0,,0
0,Tyrin Smith,145487,WR,UTEP,1,1,0,0,0.0,0,0,14,3,0,0,1,0.0,1,1,330,0,0,67.8,59.6,78.7,,,58.4,63.1,61.1,14,0,127,7,51,22,0,0,15,8,0,14,1,1.0,14.0,2.49,1
0,Josh Samuel,57481,HB,AUSTINPEAY,1,20,1,1,31.2,24,0,77,0,0,1,52,11.8,2,5,116,0,14,77.0,66.6,76.6,,80.8,58.3,66.8,55.6,24,0,7,2,12,30,0,0,2,22,0,77,52,2.6,3.9,0.58,6
0,Jacory Croskey-Merritt,102382,HB,ALABAMA ST,1,16,5,1,38.2,21,0,55,0,3,5,33,86.8,3,4,105,0,10,75.6,75.1,75.1,,47.8,85.8,72.3,59.8,21,0,48,3,16,18,0,0,3,19,1,55,33,2.06,3.4,3.0,4
0,Miles Reed,52077,HB,STF AUSTIN,1,15,3,2,77.3,58,0,75,1,1,3,33,55.0,2,2,301,0,6,75.2,60.8,77.8,,79.0,42.8,63.5,60.0,40,0,13,1,21,19,0,0,2,16,0,75,33,2.2,5.0,0.62,9
0,Chance Harris,150720,HB,MOREHEAD,1,14,1,1,35.0,21,0,60,1,0,1,21,9.4,1,1,234,1,10,28.8,47.9,74.2,,22.3,38.2,52.9,,21,0,-1,2,12,14,0,0,3,16,0,60,21,1.5,4.3,-0.08,4
