week,player,player_id,position,team_name,player_game_count,batted_passes,declined_penalties,franchise_id,grades_pass_rush_defense,hits,hurries,pass_rush_opp,pass_rush_percent,pass_rush_win_rate,pass_rush_wins,penalties,prp,sacks,snap_counts_pass_play,snap_counts_pass_rush,total_pressures,true_pass_set_batted_passes,true_pass_set_grades_pass_rush_defense,true_pass_set_hits,true_pass_set_hurries,true_pass_set_pass_rush_opp,true_pass_set_pass_rush_percent,true_pass_set_pass_rush_win_rate,true_pass_set_pass_rush_wins,true_pass_set_prp,true_pass_set_sacks,true_pass_set_snap_counts_pass_play,true_pass_set_snap_counts_pass_rush,true_pass_set_total_pressures
1,Leonard Williams,9439,DI,USC,1,2,0,326,65.9,0,3,30,100.0,6.7,2,0,8.3,1,32,32,4,0,64.6,0,1,10,100.0,10.0,1,15.0,1,10,10,2
1,Vic Beasley Jr.,9441,ED,CLEMSON,1,0,0,140,57.7,0,1,26,96.6,3.8,1,0,1.9,0,29,28,1,0,62.3,0,1,7,100.0,14.3,1,7.1,0,7,7,1
1,Trae Waynes,9444,CB,MICH STATE,1,0,0,223,59.2,0,0,1,6.3,0.0,0,0,0.0,0,16,1,0,0,,0,0,0,0.0,,0,,0,8,0,0
1,Danny Shelton,9445,DI,WASHINGTON,1,0,0,340,62.9,0,2,42,100.0,4.8,2,0,4.8,1,43,43,3,0,66.7,0,0,3,100.0,0.0,0,33.3,1,3,3,1
1,Arik Armstead,9450,DI,OREGON,1,0,0,264,64.8,0,2,20,95.5,15.0,3,0,5.0,0,22,21,2,0,71.4,0,1,5,100.0,40.0,2,10.0,0,5,5,1
1,Marcus Peters,9451,CB,WASHINGTON,1,0,0,340,86.8,1,0,1,1.9,100.0,1,1,50.0,0,53,1,1,0,,0,0,0,0.0,,0,,0,4,0,0
1,Bud Dupree,9455,ED,KENTUCKY,1,0,0,202,75.7,0,2,11,91.7,36.4,4,0,9.1,0,12,11,2,0,70.7,0,1,5,100.0,40.0,2,10.0,0,5,5,1
1,Shane Ray,9456,ED,MISSOURI,1,0,0,229,73.0,0,1,25,100.0,12.0,3,1,6.0,1,26,26,2,0,89.0,0,1,7,100.0,42.9,3,21.4,1,8,8,2
1,Shaq Thompson,9458,LB,WASHINGTON,1,0,0,340,65.6,0,0,2,4.8,0.0,0,0,0.0,0,42,2,0,0,59.5,0,0,1,25.0,0.0,0,0.0,0,4,1,0
1,Damarious Randall,9463,S,ARIZONA ST,1,0,1,110,79.2,1,1,4,17.4,50.0,2,1,25.0,0,23,4,2,0,68.6,1,0,3,30.0,33.3,1,16.7,0,10,3,1
