week,player,player_id,position,team_name,player_game_count,base_snap_counts_coverage,declined_penalties,franchise_id,man_assists,man_avg_depth_of_target,man_catch_rate,man_coverage_percent,man_coverage_snaps_per_reception,man_coverage_snaps_per_target,man_dropped_ints,man_forced_incompletes,man_forced_incompletion_rate,man_grades_coverage_defense,man_interceptions,man_longest,man_missed_tackle_rate,man_missed_tackles,man_pass_break_ups,man_qb_rating_against,man_receptions,man_snap_counts_coverage,man_snap_counts_coverage_percent,man_snap_counts_pass_play,man_stops,man_tackles,man_targets,man_touchdowns,man_yards,man_yards_after_catch,man_yards_per_coverage_snap,man_yards_per_reception,penalties,zone_assists,zone_avg_depth_of_target,zone_catch_rate,zone_coverage_percent,zone_coverage_snaps_per_reception,zone_coverage_snaps_per_target,zone_dropped_ints,zone_forced_incompletes,zone_forced_incompletion_rate,zone_grades_coverage_defense,zone_interceptions,zone_longest,zone_missed_tackle_rate,zone_missed_tackles,zone_pass_break_ups,zone_qb_rating_against,zone_receptions,zone_snap_counts_coverage,zone_snap_counts_coverage_percent,zone_snap_counts_pass_play,zone_stops,zone_tackles,zone_targets,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_per_coverage_snap,zone_yards_per_reception
0,Penei Pavihi,52079,LB,HAWAII,1,21,0,180,0,,,66.7,,,1,1,,71.7,0,,,0,1,0.0,0,8,38.1,12,0,0,0,0,0,0,0.0,,0,0,,,100.0,,,0,0,,66.1,0,,0.0,0,0,0.0,0,9,42.9,9,1,2,0,0,0,0,0.0,
0,Bentlee Sanders,52291,S,NEVADA,1,39,0,239,0,,,100.0,,,0,0,,77.6,0,,,0,0,0.0,0,17,43.6,17,0,0,0,0,0,0,0.0,,0,1,14.0,0.0,100.0,,19.0,0,0,0.0,68.2,1,,0.0,0,0,0.0,0,19,48.7,19,0,0,1,0,0,0,0.0,
0,Ian Swenson,55104,LB,UCONN,1,33,0,146,1,,,85.7,,,0,0,,57.2,0,,0.0,0,0,0.0,0,12,36.4,14,0,1,0,0,0,0,0.0,,0,1,,,100.0,,,0,0,,65.7,0,,0.0,0,0,0.0,0,15,45.5,15,0,0,0,0,0,0,0.0,
0,Chase Monroe,55439,LB,CHARLOTTE,1,6,0,136,0,,,33.3,,,0,0,,60.0,0,,,0,0,0.0,0,1,16.7,3,0,0,0,0,0,0,0.0,,0,0,,,100.0,,,0,0,,61.5,0,,,0,0,0.0,0,5,83.3,5,0,0,0,0,0,0,0.0,
0,Malik Hausman,55567,CB,HAWAII,1,10,0,180,0,22.0,0.0,100.0,,6.0,0,0,0.0,63.9,0,,,0,0,39.6,0,6,60.0,6,0,0,1,0,0,0,0.0,,0,0,,,100.0,,,0,0,,61.2,0,,,0,0,0.0,0,2,20.0,2,0,0,0,0,0,0,0.0,
0,Tre Shaw,55648,CB,W KENTUCKY,1,3,0,346,0,,,100.0,,,0,0,,60.0,0,,,0,0,0.0,0,1,33.3,1,0,0,0,0,0,0,0.0,,0,0,30.0,100.0,100.0,2.0,2.0,0,0,0.0,46.3,0,39,0.0,0,0,118.8,1,2,66.7,2,0,1,1,0,39,9,19.5,39.0
0,Andre Grayson,55735,CB,UTAH ST,1,22,0,329,0,25.0,0.0,100.0,,8.0,0,1,100.0,70.6,0,,,0,0,39.6,0,8,36.4,8,0,0,1,0,0,0,0.0,,0,0,16.0,100.0,100.0,11.0,11.0,0,0,0.0,57.7,0,13,,0,0,158.3,1,12,54.5,12,0,0,1,1,13,0,1.2,13.0
0,Jarques McClellion,55795,S,FLORIDA ST,1,5,0,167,0,,,100.0,,,0,0,,60.9,0,,,0,0,0.0,0,2,40.0,2,0,0,0,0,0,0,0.0,,0,0,,,100.0,,,0,0,,61.5,0,,,0,0,0.0,0,3,60.0,3,0,0,0,0,0,0,0.0,
0,Davondre Robinson,55861,S,CHARLOTTE,1,21,0,136,0,6.5,0.0,100.0,,4.5,0,1,50.0,77.5,0,,,0,1,39.6,0,9,42.9,9,0,0,2,0,0,0,0.0,,0,1,,,100.0,,,0,0,,33.7,0,,0.0,0,0,0.0,0,11,52.4,11,0,0,0,0,0,0,0.0,
0,Derrick Smith,56050,LB,W KENTUCKY,1,19,0,346,0,,,80.0,,,0,0,,61.2,0,,,0,0,0.0,0,4,21.1,5,0,0,0,0,0,0,0.0,,0,0,-1.0,100.0,100.0,13.0,13.0,0,0,0.0,56.0,0,4,0.0,0,0,83.3,1,14,73.7,14,0,1,1,0,4,5,0.3,4.0
0,Hunter Reynolds,56060,S,UTAH ST,1,35,0,329,0,,,100.0,,,0,0,,63.7,0,,,0,0,0.0,0,10,28.6,10,0,0,0,0,0,0,0.0,,0,0,10.0,0.0,95.8,,11.0,0,0,0.0,79.9,1,,,0,0,0.0,0,23,65.7,24,0,0,2,0,0,0,0.0,
0,John Davis,56230,CB,N TEXAS,1,11,0,251,0,,,100.0,,,0,0,,60.0,0,,,0,0,0.0,0,1,9.1,1,0,0,0,0,0,0,0.0,,0,0,20.0,50.0,100.0,6.0,3.0,0,0,0.0,53.3,0,38,0.0,0,0,95.8,1,6,54.5,6,0,2,2,0,38,4,6.3,38.0
0,Myles Cecil,56334,DI,VANDERBILT,1,2,0,333,0,,,33.3,,,0,0,,59.2,0,,,0,0,0.0,0,2,100.0,6,0,0,0,0,0,0,0.0,,0,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,14,1,0,0,0,0,0,,
0,C.J. Jones,57426,S,W KENTUCKY,1,23,0,346,0,-2.0,100.0,100.0,2.0,2.0,0,0,0.0,61.9,0,3,,0,0,79.2,1,3,13.0,3,0,0,1,0,3,5,1.5,3.0,0,0,1.0,100.0,86.4,9.0,9.0,0,0,0.0,59.6,0,8,100.0,1,0,83.3,2,19,82.6,22,0,0,2,0,8,6,0.4,4.0
0,Jaden Hunter,57837,LB,W KENTUCKY,1,9,0,346,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,4,0,0,0,0,0,0,,,0,0,2.0,100.0,69.2,9.0,9.0,0,0,0.0,62.9,0,3,,0,0,79.2,1,9,100.0,13,0,0,1,0,3,1,0.3,3.0
0,Chris Kolarevic,58077,LB,NEBRASKA,1,10,0,238,0,,,100.0,,,0,0,,60.0,0,,,0,0,0.0,0,1,10.0,1,0,0,0,0,0,0,0.0,,0,0,-2.0,100.0,100.0,3.0,3.0,0,0,0.0,71.4,0,-2,0.0,0,0,79.2,1,3,30.0,3,1,1,1,0,-2,0,-0.7,-2.0
