week,player,player_id,position,team_name,player_game_count,declined_penalties,franchise_id,grades_pass_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_pass_block,snap_counts_pass_play,true_pass_set_grades_pass_block,true_pass_set_hits_allowed,true_pass_set_hurries_allowed,true_pass_set_non_spike_pass_block,true_pass_set_non_spike_pass_block_percentage,true_pass_set_pass_block_percent,true_pass_set_pbe,true_pass_set_pressures_allowed,true_pass_set_sacks_allowed,true_pass_set_snap_counts_pass_block,true_pass_set_snap_counts_pass_play
1,Chukwuma Okorafor,46302,T,W MICHIGAN,1,1,347,42.8,1,3,59,100.0,100.0,94.9,3,5,1,62,62,12.2,0,3,21,100.0,100.0,88.1,4,1,22,22
1,John Keenoy,45568,C,W MICHIGAN,1,0,347,42.8,1,3,59,100.0,100.0,94.9,0,5,1,62,62,10.3,1,3,21,100.0,100.0,85.7,5,1,22,22
1,James Kristof,37899,G,W MICHIGAN,1,0,347,42.6,0,5,59,100.0,100.0,95.8,0,5,0,62,62,16.7,0,4,21,100.0,100.0,90.5,4,0,22,22
1,Willie Beavers,10755,T,W MICHIGAN,1,1,347,42.6,1,2,59,100.0,100.0,95.8,1,4,1,62,62,49.9,1,1,21,100.0,100.0,95.2,2,0,22,22
1,Taylor Moton,11819,G,W MICHIGAN,1,0,347,87.9,0,0,59,100.0,100.0,100.0,0,0,0,62,62,85.5,0,0,21,100.0,100.0,100.0,0,0,22,22
1,Baylen Brown,46182,T,TEXAS TECH,1,0,315,84.9,0,0,60,100.0,100.0,100.0,0,0,0,61,61,77.6,0,0,15,100.0,100.0,100.0,0,0,15,15
1,Jared Kaster,19437,C,TEXAS TECH,1,0,315,85.7,0,0,56,100.0,100.0,100.0,0,0,0,57,57,81.4,0,0,14,100.0,100.0,100.0,0,0,14,14
1,Le'Raven Clark,10716,T,TEXAS TECH,1,0,315,80.8,0,1,56,100.0,100.0,99.1,0,1,0,57,57,67.6,0,1,14,100.0,100.0,96.4,1,0,14,14
1,Jordan Rose,46975,T,IDAHO,1,0,185,83.6,0,1,55,100.0,100.0,99.1,0,1,0,56,56,82.0,0,1,24,100.0,100.0,97.9,1,0,25,25
1,Dallas Sandberg,17366,G,IDAHO,1,0,185,85.8,0,0,55,100.0,100.0,100.0,0,0,0,56,56,79.9,0,0,24,100.0,100.0,100.0,0,0,25,25
1,Steven Matlock,45559,C,IDAHO,1,0,185,65.2,1,1,55,100.0,100.0,96.4,0,3,1,56,56,72.3,0,1,24,100.0,100.0,97.9,1,0,25,25
1,Mason Woods,46791,G,IDAHO,1,0,185,85.8,0,0,55,100.0,100.0,100.0,0,0,0,56,56,86.3,0,0,24,100.0,100.0,100.0,0,0,25,25
1,Alex Huettel,17236,G,BOWL GREEN,1,0,122,69.1,1,1,52,100.0,100.0,98.1,0,2,0,55,55,56.2,1,0,12,100.0,100.0,95.8,1,0,13,13
1,Jeremiah Harvey,17668,G,BALL ST,1,0,117,79.0,0,0,51,100.0,100.0,100.0,1,0,0,55,55,82.4,0,0,12,100.0,100.0,100.0,0,0,12,12
1,Evan Goodman,12275,T,ARIZONA ST,1,0,110,17.1,1,5,53,100.0,100.0,92.5,0,7,1,55,55,0.0,1,3,16,100.0,100.0,81.2,5,1,18,18
1,Drake Miller,25278,T,BALL ST,1,0,117,88.6,0,0,51,100.0,100.0,100.0,1,0,0,55,55,83.7,0,0,12,100.0,100.0,100.0,0,0,12,12
1,Tim McAuliffe,45569,C,BOWL GREEN,1,0,122,74.0,1,1,52,100.0,100.0,98.1,1,2,0,55,55,56.3,1,0,12,100.0,100.0,95.8,1,0,13,13
1,Jacob Bennett,21772,T,BOWL GREEN,1,0,122,41.4,0,6,52,100.0,100.0,92.3,0,7,1,55,55,35.2,0,2,12,100.0,100.0,83.3,3,1,13,13
