week,player,player_id,position,team_name,player_game_count,accuracy_percent,aimed_passes,attempts,avg_depth_of_target,avg_time_to_throw,bats,big_time_throws,btt_rate,completion_percent,completions,declined_penalties,def_gen_pressures,drop_rate,dropbacks,drops,first_downs,franchise_id,grades_hands_fumble,grades_offense,grades_pass,grades_run,hit_as_threw,interceptions,passing_snaps,penalties,pressure_to_sack_rate,qb_rating,sack_percent,sacks,scrambles,spikes,thrown_aways,touchdowns,turnover_worthy_plays,twp_rate,yards,ypa
1,Athan Kaliakmanis,144971,QB,MINNESOTA,1,70.0,40,44,9.8,2.96,1,0,0.0,54.5,24,0,15,14.3,48,4,14,225,70.7,62.5,58.5,70.3,0,1,48,0,20.0,64.2,6.3,3,1,0,3,1,2,4.2,196,4.5
1,Cade Klubnik,156253,QB,CLEMSON,1,80.0,40,43,5.6,2.54,1,0,0.0,62.8,27,0,20,15.6,47,5,16,140,26.3,60.5,62.9,54.2,1,1,49,0,10.0,72.7,4.3,2,2,0,1,1,2,4.1,209,4.9
1,Grayson McCall,98002,QB,COAST CAR,1,70.7,41,42,9.7,2.19,0,3,6.7,64.3,27,0,23,6.9,47,2,16,141,42.9,69.6,66.6,67.2,1,2,50,0,17.4,70.6,8.5,4,1,0,0,1,2,4.0,271,6.5
1,Chandler Morris,122938,QB,TCU,1,60.0,40,42,9.7,2.65,0,2,4.7,57.1,24,0,15,0.0,46,0,15,305,70.3,55.6,53.3,62.4,0,2,47,0,0.0,73.4,0.0,0,3,0,2,2,3,6.4,279,6.6
1,Cole Snyder,97617,QB,BUFFALO,1,80.0,35,41,3.7,2.28,1,2,4.9,63.4,26,0,15,7.1,42,2,10,126,70.4,74.5,77.8,57.4,0,0,42,1,0.0,90.9,0.0,0,1,0,5,2,1,2.4,194,4.7
1,Jacob Zeno,98014,QB,UAB,1,92.7,41,41,3.5,2.14,0,1,2.4,92.7,38,0,6,0.0,44,0,18,321,70.1,80.3,76.2,71.4,0,0,44,0,0.0,120.6,0.0,0,3,0,0,3,1,2.3,291,7.1
1,Taylen Green,145996,QB,BOISE ST,1,62.2,37,40,8.4,2.61,0,1,2.3,47.5,19,0,13,17.4,44,4,11,120,69.9,52.6,50.1,63.7,0,2,47,1,7.7,54.5,2.3,1,3,1,2,1,3,6.4,243,6.1
1,Spencer Rattler,97408,QB,S CAROLINA,1,87.2,39,40,7.4,2.62,0,0,0.0,75.0,30,0,21,11.8,55,4,17,289,70.1,71.1,67.3,70.6,0,0,58,1,38.1,101.4,14.5,8,4,0,1,0,0,0.0,353,8.8
1,Michael Penix Jr.,82134,QB,WASHINGTON,1,80.6,36,40,12.5,2.77,0,4,9.8,72.5,29,0,7,0.0,42,0,18,340,33.1,88.3,88.9,57.3,0,0,43,0,14.3,148.9,2.4,1,1,0,4,5,1,2.3,449,11.2
1,Dequan Finn,97804,QB,TOLEDO,1,58.3,36,38,11.9,3.06,0,0,0.0,52.6,20,0,8,4.8,40,1,12,316,49.6,45.4,38.6,65.0,0,1,46,3,0.0,78.1,0.0,0,2,1,1,2,3,6.5,233,6.1
1,Preston Stone,124716,QB,SMU,1,63.9,36,38,12.0,2.53,0,4,9.8,60.5,23,0,10,0.0,41,0,12,287,69.3,77.7,75.7,65.7,0,0,44,0,0.0,106.1,0.0,0,3,1,1,3,1,2.3,249,6.6
1,Jayden Daniels,97993,QB,LSU,1,70.6,34,37,7.8,2.88,1,2,5.3,59.5,22,0,15,8.3,47,2,14,211,71.4,70.6,70.7,61.7,1,1,48,0,26.7,88.3,8.5,4,6,0,1,1,0,0.0,346,9.4
1,Frank Harris,60586,QB,UTSA,1,57.6,33,36,12.2,2.75,1,1,2.6,50.0,18,0,9,5.3,40,1,14,331,71.2,63.6,56.6,73.0,0,3,43,0,11.1,42.5,2.5,1,3,0,2,1,3,7.0,209,5.8
1,Seth Henigan,144267,QB,MEMPHIS,1,82.4,34,36,3.6,2.14,1,0,0.0,75.0,27,0,6,3.6,38,1,15,218,69.4,77.9,80.3,53.1,0,2,39,0,16.7,98.6,2.6,1,1,0,1,2,0,0.0,334,9.3
1,Ben Bryant,77655,QB,NWESTERN,1,67.6,34,36,9.7,2.71,0,2,5.4,55.6,20,0,17,13.0,43,3,8,256,22.6,33.3,30.1,64.7,1,2,44,0,29.4,44.8,11.6,5,2,0,1,0,5,11.4,169,4.7
1,Ashton Daniels,157259,QB,STANFORD,1,72.2,36,36,10.0,2.56,0,3,7.9,69.4,25,0,15,3.8,38,1,12,300,72.5,77.9,78.5,62.9,0,0,41,1,0.0,107.2,0.0,0,2,0,0,2,0,0.0,248,6.9
1,Davis Brin,77642,QB,GA SOUTHRN,1,79.4,34,36,8.9,2.56,0,2,5.4,75.0,27,0,7,0.0,39,0,13,174,68.9,69.7,67.2,64.3,0,1,40,0,28.6,99.8,5.1,2,1,0,2,2,2,5.0,244,6.8
1,Cam Fancher,145266,QB,MARSHALL,1,80.0,35,35,5.9,2.14,0,0,0.0,80.0,28,0,5,0.0,36,0,13,214,70.9,68.9,65.4,67.1,0,1,36,0,0.0,96.2,0.0,0,1,0,0,1,1,2.8,268,7.7
1,Andrew Peasley,83581,QB,WYOMING,1,62.5,32,34,10.3,2.94,1,0,0.0,52.9,18,0,19,10.0,42,2,12,351,43.1,66.0,65.0,62.0,0,0,44,0,10.5,84.1,4.8,2,6,0,1,2,2,4.5,149,4.4
1,Donovan Smith,73929,QB,HOUSTON,1,78.1,32,34,9.0,2.85,0,1,2.9,64.7,22,0,14,12.0,41,3,13,182,72.5,66.5,60.0,70.2,0,0,42,0,21.4,104.2,7.3,3,4,0,2,2,1,2.4,233,6.9
1,Byrum Brown,156206,QB,USF,1,53.1,32,34,10.0,3.23,1,1,2.8,44.1,15,0,22,11.8,46,2,8,327,28.3,45.0,26.2,83.6,0,2,51,0,22.7,44.9,10.9,5,7,0,1,1,3,5.9,169,5.0
1,Riley Leonard,143862,QB,DUKE,1,67.9,28,34,5.4,2.7,1,0,0.0,50.0,17,0,19,10.5,38,2,11,154,71.8,77.2,60.8,87.2,0,0,39,0,0.0,65.2,0.0,0,4,1,4,0,0,0.0,175,5.1
1,Ben Finley,122864,QB,CAL,1,81.3,32,34,7.9,2.64,0,1,2.6,70.6,24,0,12,7.7,34,2,16,130,70.2,77.1,76.1,62.7,0,1,38,0,0.0,93.9,0.0,0,0,0,2,1,1,2.6,289,8.5
1,Kedon Slovis,100580,QB,BYU,1,64.5,31,33,9.3,2.51,0,0,0.0,60.6,20,0,6,0.0,33,0,6,128,71.3,66.1,64.3,63.2,1,0,36,1,0.0,70.9,0.0,0,0,0,1,0,1,2.8,145,4.4
1,Noah Kim,129623,QB,MICH STATE,1,65.6,32,33,12.0,2.51,0,4,11.8,54.5,18,0,9,14.3,33,3,12,223,69.5,75.4,74.9,60.6,0,0,34,1,0.0,103.0,0.0,0,0,1,0,2,1,2.9,279,8.5
1,Keegan Shoemaker,108983,QB,SM HOUSTON,1,65.5,29,33,10.7,2.63,1,1,2.8,54.5,18,0,13,5.3,37,1,9,281,70.2,54.0,55.3,55.7,0,3,40,1,7.7,28.2,2.7,1,3,0,3,0,4,10.0,147,4.5
1,Hank Bachmeier,101284,QB,LA TECH,1,68.8,32,33,8.6,2.74,0,4,11.8,63.6,21,0,22,4.5,44,1,8,208,69.8,72.8,71.0,65.1,1,1,45,0,31.8,83.0,15.9,7,4,0,0,1,1,2.2,241,7.3
1,Taulia Tagovailoa,97271,QB,MARYLAND,1,87.1,31,33,7.5,2.89,0,1,2.6,66.7,22,0,11,18.5,35,5,13,215,69.0,81.9,78.2,70.9,0,0,40,0,0.0,120.8,0.0,0,2,0,2,3,0,0.0,260,7.9
1,Kyle McCord,145053,QB,OHIO STATE,1,65.6,32,33,9.3,2.74,0,2,5.7,60.6,20,0,8,4.8,34,1,11,260,69.2,59.8,58.4,61.5,1,1,36,0,0.0,70.1,0.0,0,1,0,0,0,2,5.6,239,7.2
1,Nicholas Vattiato,145302,QB,MIDDLE TN,1,76.7,30,32,3.8,1.99,0,1,2.9,65.6,21,0,9,8.7,36,2,8,224,69.8,57.5,52.5,70.2,0,1,39,0,33.3,70.7,8.3,3,1,0,2,1,1,2.6,127,4.0
1,Chevan Cordeiro,75886,QB,S JOSE ST,1,64.5,31,32,7.9,2.72,0,2,5.6,56.3,18,0,9,10.0,37,2,8,285,22.5,55.0,54.7,58.4,0,0,41,0,22.2,68.8,5.4,2,3,0,1,0,1,2.4,152,4.8
1,Drake Maye,143969,QB,N CAROLINA,1,90.0,30,32,8.4,2.61,1,2,6.3,75.0,24,0,11,11.1,35,3,13,245,70.5,81.1,86.6,56.9,0,2,35,1,0.0,94.4,0.0,0,3,0,1,2,1,2.9,269,8.4
1,Ben Wooldridge,82115,QB,LA LAFAYET,1,69.2,26,32,9.5,2.72,2,2,6.1,43.8,14,0,16,22.2,36,4,10,207,69.7,74.9,69.9,71.8,1,1,37,0,12.5,85.8,5.6,2,2,0,3,3,0,0.0,223,7.0
1,Carson Beck,124010,QB,GEORGIA,1,70.0,30,32,7.9,2.4,0,0,0.0,65.6,21,0,3,0.0,35,0,14,173,68.9,70.3,68.8,63.3,0,0,39,0,0.0,105.9,0.0,0,3,1,1,1,0,0.0,297,9.3
1,John Rhys Plumlee,97602,QB,UCF,1,87.1,31,32,7.7,2.85,0,1,3.1,75.0,24,0,9,11.1,37,3,15,323,33.3,72.0,61.1,80.0,0,2,37,0,11.1,109.1,2.7,1,4,0,1,3,3,8.1,302,9.4
1,Haynes King,124329,QB,GA TECH,1,67.9,28,31,10.4,2.87,0,3,9.1,58.1,18,0,12,5.3,38,1,14,176,36.9,64.1,60.4,65.2,1,1,41,0,8.3,110.3,2.6,1,5,0,2,3,2,4.9,305,9.8
1,Michael Alaimo,129802,QB,KENT STATE,1,43.3,30,31,13.8,2.72,0,1,3.0,38.7,12,0,11,7.7,37,1,10,201,69.4,57.3,56.6,58.9,0,1,39,0,18.2,40.4,5.4,2,4,0,1,0,1,2.6,145,4.7
1,Quinn Ewers,127253,QB,TEXAS,1,66.7,30,31,11.3,2.33,0,0,0.0,61.3,19,0,8,5.0,38,1,16,311,69.5,66.1,62.9,66.2,0,0,40,0,37.5,120.4,7.9,3,4,1,0,3,0,0.0,260,8.4
1,Jaden Rashada,171886,QB,ARIZONA ST,1,60.0,30,31,8.9,2.18,0,2,6.3,58.1,18,0,11,0.0,34,0,9,110,69.7,70.5,70.4,59.9,0,0,36,0,9.1,103.7,2.9,1,2,0,1,2,0,0.0,236,7.6
1,Tanner Mordecai,77656,QB,WISCONSIN,1,86.7,30,31,3.7,2.78,1,1,3.1,77.4,24,0,5,7.7,35,2,10,349,69.7,61.9,62.8,56.0,0,2,36,0,20.0,75.3,2.9,1,3,0,0,1,2,5.6,185,6.0
1,Blake Shapen,122282,QB,BAYLOR,1,79.3,29,31,9.2,2.87,0,0,0.0,67.7,21,0,16,8.7,35,2,13,118,68.9,90.6,90.5,61.6,1,0,39,0,12.5,120.8,5.7,2,2,0,1,2,0,0.0,303,9.8
1,Jack Plummer,83543,QB,LOUISVILLE,1,63.3,30,31,8.9,2.88,0,2,6.1,58.1,18,0,13,5.3,35,1,11,210,71.7,63.2,57.6,67.9,0,1,37,0,0.0,102.5,0.0,0,4,0,1,3,1,2.7,247,8.0
1,Devin Leary,77628,QB,KENTUCKY,1,65.5,29,31,9.0,2.56,1,0,0.0,54.8,17,0,12,10.5,32,2,11,202,69.1,57.7,56.8,60.0,1,1,35,0,8.3,77.9,3.1,1,0,0,0,1,1,2.9,244,7.9
1,Jordan Travis,77615,QB,FLORIDA ST,1,86.7,30,31,7.8,2.96,0,1,3.0,74.2,23,0,11,11.5,34,3,14,167,71.3,77.0,74.7,66.7,1,1,36,0,0.0,136.0,0.0,0,3,0,0,4,2,5.6,342,11.0
1,Carter Bradley,77685,QB,S ALABAMA,1,85.7,28,30,2.5,2.49,2,0,0.0,76.7,23,0,10,4.2,39,1,11,288,32.5,43.2,36.6,68.6,0,2,42,0,50.0,75.7,12.8,5,4,0,0,1,3,7.1,190,6.3
1,Joe Milton III,82151,QB,TENNESSEE,1,73.3,30,30,9.7,2.34,0,2,6.5,70.0,21,0,3,4.5,33,1,13,307,71.3,78.0,73.1,70.9,0,0,34,0,33.3,110.6,3.0,1,2,0,0,2,1,2.9,201,6.7
1,Hudson Card,123109,QB,PURDUE,1,65.4,26,30,7.7,2.87,1,1,3.0,56.7,17,0,10,0.0,33,0,10,273,70.1,61.3,56.7,67.1,1,0,36,0,0.0,106.8,0.0,0,3,0,2,2,1,2.8,254,8.5
1,Mitch Griffis,123386,QB,WAKE,1,67.9,28,30,14.3,3.04,0,1,3.3,63.3,19,0,12,0.0,39,0,13,339,69.9,66.2,62.6,66.5,2,1,40,0,41.7,120.0,12.8,5,4,0,0,3,3,7.5,329,11.0
1,T.J. Finley,124093,QB,TEXAS ST,1,82.8,29,30,14.7,2.78,0,5,16.1,73.3,22,0,12,8.3,34,2,15,314,22.0,87.0,90.6,53.7,1,0,35,0,16.7,137.9,5.9,2,2,0,0,3,3,8.6,298,9.9
1,J.J. McCarthy,144918,QB,MICHIGAN,1,86.7,30,30,8.8,2.53,0,3,9.4,86.7,26,0,6,0.0,30,0,18,222,28.8,92.2,93.4,48.6,0,0,32,0,0.0,138.9,0.0,0,0,0,0,3,0,0.0,280,9.3
1,Drew Allar,164157,QB,PENN STATE,1,92.3,26,29,7.9,2.78,1,1,3.4,72.4,21,0,13,12.5,32,3,15,266,68.9,88.8,89.6,59.7,0,0,32,0,15.4,143.6,6.3,2,1,0,2,3,1,3.1,325,11.2
1,Brendon Lewis,131687,QB,NEVADA,1,75.0,24,29,7.5,2.83,0,0,0.0,62.1,18,0,20,0.0,36,0,6,239,29.7,48.5,48.1,56.4,2,0,36,0,20.0,79.8,11.1,4,3,0,3,0,2,5.6,181,6.2
1,Billy Wiles,144144,QB,SO MISS,1,84.6,26,29,10.6,2.58,0,1,3.1,72.4,21,0,10,4.5,32,1,14,296,69.6,76.3,76.1,61.2,1,1,35,1,10.0,120.9,3.1,1,2,0,2,3,1,2.9,267,9.2
1,AJ Swann,157186,QB,VANDERBILT,1,66.7,27,29,13.7,2.65,0,4,13.3,51.7,15,0,7,16.7,31,3,10,333,69.4,77.9,71.4,77.6,1,1,32,0,14.3,81.7,3.2,1,1,0,1,2,2,6.3,194,6.7
1,Keyone Jenkins,170403,QB,FIU,1,63.0,27,29,11.9,2.47,0,2,6.7,51.7,15,0,10,11.8,34,2,8,166,71.6,65.5,63.7,63.3,1,1,35,1,40.0,95.8,11.8,4,1,0,1,2,0,0.0,292,10.1
1,Will Rogers,124184,QB,MISS STATE,1,80.8,26,29,7.2,2.39,1,0,0.0,69.0,20,0,8,4.8,31,1,13,227,68.3,60.6,62.0,56.3,0,0,31,0,12.5,115.2,3.2,1,1,0,2,2,1,3.2,227,7.8
1,Cade McNamara,101620,QB,IOWA,1,74.1,27,29,9.9,2.79,1,2,6.7,58.6,17,0,5,15.0,31,3,9,192,68.4,73.4,74.5,57.0,0,0,32,0,20.0,101.4,3.2,1,1,0,1,2,0,0.0,191,6.6
1,Grant Wells,97784,QB,VA TECH,1,69.0,29,29,10.8,2.75,0,3,10.0,58.6,17,0,8,15.0,32,3,13,337,70.8,77.7,74.2,68.8,0,0,33,1,0.0,121.5,0.0,0,3,0,0,3,0,0.0,251,8.7
1,Gavin Wimsatt,155757,QB,RUTGERS,1,68.0,25,29,10.8,3.07,0,1,3.3,58.6,17,0,6,0.0,31,0,8,278,72.0,63.6,62.8,60.3,0,0,32,0,0.0,85.8,0.0,0,2,0,4,1,1,3.1,163,5.6
1,Tommy Castellanos,158433,QB,BOSTON COL,1,73.1,26,28,13.3,3.26,1,3,9.7,46.4,13,0,7,31.6,31,6,7,121,71.3,72.1,65.0,73.3,0,1,34,0,14.3,70.2,3.2,1,2,0,1,2,1,2.9,138,4.9
1,Jason Bean,83529,QB,KANSAS,1,78.6,28,28,7.9,2.11,0,0,0.0,78.6,22,0,2,0.0,28,0,13,198,71.0,76.6,74.1,66.7,0,0,28,0,0.0,131.5,0.0,0,0,0,0,2,1,3.6,276,9.9
1,Austin Smith,145763,QB,E MICHIGAN,1,76.9,26,28,10.7,2.66,1,1,3.6,67.9,19,0,8,5.0,30,1,10,160,69.8,61.9,61.5,59.0,1,1,30,0,0.0,82.6,0.0,0,2,0,0,1,2,6.7,181,6.5
1,DJ Irons,145585,QB,AKRON,1,67.9,28,28,11.3,3.01,0,2,6.9,57.1,16,0,16,15.8,37,3,6,102,31.8,59.1,59.4,57.9,0,1,39,0,18.8,89.0,8.1,3,4,0,0,2,2,5.1,204,7.3
1,Rocky Lombardi,60452,QB,N ILLINOIS,1,51.9,27,28,10.0,2.69,0,1,3.2,46.4,13,0,9,7.1,30,1,11,254,31.9,36.6,30.6,62.4,1,0,33,0,11.1,65.3,3.3,1,1,0,0,0,4,12.1,165,5.9
1,Garrett Greene,123420,QB,W VIRGINIA,1,72.0,25,27,9.4,2.82,1,0,0.0,59.3,16,0,12,11.1,35,2,9,343,72.1,72.3,62.1,74.2,1,0,36,0,16.7,76.5,5.7,2,6,0,0,0,0,0.0,162,6.0
1,Brennan Armstrong,77696,QB,NC STATE,1,84.6,26,26,6.7,2.89,0,1,3.6,65.4,17,0,14,22.7,37,5,12,248,72.5,79.2,67.3,76.6,0,0,39,0,7.1,81.4,2.7,1,10,0,0,0,0,0.0,155,6.0
