week,player,player_id,position,team_name,player_game_count,base_snap_counts_coverage,declined_penalties,franchise_id,man_assists,man_avg_depth_of_target,man_catch_rate,man_coverage_percent,man_coverage_snaps_per_reception,man_coverage_snaps_per_target,man_dropped_ints,man_forced_incompletes,man_forced_incompletion_rate,man_grades_coverage_defense,man_interceptions,man_longest,man_missed_tackle_rate,man_missed_tackles,man_pass_break_ups,man_qb_rating_against,man_receptions,man_snap_counts_coverage,man_snap_counts_coverage_percent,man_snap_counts_pass_play,man_stops,man_tackles,man_targets,man_touchdowns,man_yards,man_yards_after_catch,man_yards_per_coverage_snap,man_yards_per_reception,penalties,zone_assists,zone_avg_depth_of_target,zone_catch_rate,zone_coverage_percent,zone_coverage_snaps_per_reception,zone_coverage_snaps_per_target,zone_dropped_ints,zone_forced_incompletes,zone_forced_incompletion_rate,zone_grades_coverage_defense,zone_interceptions,zone_longest,zone_missed_tackle_rate,zone_missed_tackles,zone_pass_break_ups,zone_qb_rating_against,zone_receptions,zone_snap_counts_coverage,zone_snap_counts_coverage_percent,zone_snap_counts_pass_play,zone_stops,zone_tackles,zone_targets,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_per_coverage_snap,zone_yards_per_reception
0,Justin Birchette,76620,CB,OHIO,1,28,0,259,0,9.0,100.0,100.0,2.0,2.0,0,0,0.0,51.9,0,9,0.0,0,0,104.2,1,2,7.1,2,0,1,1,0,9,0,4.5,9.0,0,0,19.7,33.3,100.0,24.0,8.0,0,0,0.0,58.2,0,13,0.0,0,0,47.9,1,24,85.7,24,0,1,3,0,13,0,0.5,13.0
0,Jalon Ferrell,76698,S,UMASS,1,1,0,216,0,,,100.0,,,0,0,,60.0,0,,,0,0,0.0,0,1,100.0,1,0,0,0,0,0,0,0.0,,0,0,,,,,,0,0,,,0,,,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,,
0,Torey Richardson,76711,CB,UTEP,1,17,0,330,0,0.5,100.0,100.0,4.5,4.5,0,0,0.0,62.8,0,6,0.0,0,0,79.2,2,10,58.8,10,1,2,2,0,4,3,0.4,2.0,0,0,5.0,100.0,100.0,6.0,6.0,0,0,0.0,65.8,0,5,0.0,0,0,87.5,1,7,41.2,7,0,1,1,0,5,0,0.8,5.0
0,Cecil Singleton Jr.,76760,S,LA TECH,1,17,0,208,0,,,83.3,,,0,0,,62.4,0,,,0,0,0.0,0,5,29.4,6,0,0,0,0,0,0,0.0,,0,0,,,91.7,,,0,0,,73.6,1,,,0,0,0.0,0,11,64.7,12,0,0,0,0,0,0,0.0,
0,Alex Nobles,76878,ED,FIU,1,7,0,166,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,6,0,0,0,0,0,0,,,0,0,,,25.9,,,0,0,,63.5,0,,,0,0,0.0,0,7,100.0,27,0,0,0,0,0,0,0.0,
0,Hugh Davis,77103,LB,LA TECH,1,5,0,208,0,,,100.0,,,0,0,,61.0,0,,,0,0,0.0,0,3,60.0,3,0,0,0,0,0,0,0.0,,0,0,,,66.7,,,0,0,,60.2,0,,,0,0,0.0,0,2,40.0,3,0,0,0,0,0,0,0.0,
0,Bryce Houston,77265,LB,OHIO,1,22,0,259,0,,,50.0,,,0,0,,60.0,0,,,0,0,0.0,0,1,4.5,2,0,0,0,0,0,0,0.0,,0,0,0.3,100.0,69.2,6.0,6.0,0,0,0.0,43.1,0,11,0.0,0,0,101.4,3,18,81.8,26,0,1,3,0,25,24,1.4,8.3
0,Keye Thompson,77266,LB,OHIO,1,22,0,259,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,2,0,0,0,0,0,0,,,0,1,-4.0,100.0,73.1,19.0,19.0,0,0,0.0,56.5,0,-1,25.0,1,0,79.2,1,19,86.4,26,1,2,1,0,-1,3,-0.1,-1.0
0,Quae Drake,79192,LB,JVILLE ST,1,18,0,196,0,,,66.7,,,0,0,,61.7,0,,,0,0,0.0,0,4,22.2,6,0,0,0,0,0,0,0.0,,0,0,15.0,100.0,60.0,6.0,6.0,0,0,0.0,50.3,0,19,,0,0,118.8,1,6,33.3,10,0,0,1,0,19,4,3.2,19.0
0,Matthew Tago,81356,ED,S JOSE ST,1,18,0,285,0,,,,,,0,0,,,0,,,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,,,0,0,-0.7,66.7,75.0,3.8,2.5,0,0,0.0,43.6,0,25,0.0,0,0,133.3,4,15,83.3,20,1,1,6,1,52,65,3.5,13.0
0,Isaiah Tufaga,81358,LB,HAWAII,1,27,0,180,0,-6.0,100.0,86.7,10.0,10.0,0,0,0.0,54.1,0,13,100.0,1,0,118.8,1,13,48.1,15,1,0,1,0,13,19,1.3,13.0,0,0,2.5,100.0,61.1,2.8,2.8,0,0,0.0,55.5,0,16,25.0,1,0,97.9,4,11,40.7,18,2,3,4,0,30,20,2.7,7.5
0,Praise Amaewhule,82185,ED,UTEP,1,1,0,330,0,,,9.1,,,0,0,,60.0,0,,,0,0,0.0,0,1,100.0,11,0,0,0,0,0,0,0.0,,0,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,7,1,0,0,0,0,0,,
0,Daniel Okpoko,82386,ED,S DIEGO ST,1,1,0,284,0,-3.0,0.0,8.3,,1.0,0,0,0.0,60.0,0,,,0,0,39.6,0,1,100.0,12,0,0,1,0,0,0,0.0,,0,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,8,0,0,0,0,0,0,,
0,Cedarious Barfield,83078,S,S DIEGO ST,1,56,0,284,0,11.3,50.0,100.0,9.0,4.5,0,1,25.0,38.8,1,12,50.0,2,1,27.1,2,20,35.7,20,0,2,4,0,22,7,1.2,11.0,0,0,33.0,0.0,100.0,,24.0,0,0,0.0,59.1,0,,,0,0,39.6,0,25,44.6,25,0,0,1,0,0,0,0.0,
0,Chase Williams,83102,S,S JOSE ST,1,35,0,285,0,,,,,,0,0,,,0,,,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,,,0,0,4.0,100.0,96.9,30.0,30.0,0,0,0.0,51.9,0,9,33.3,1,0,104.2,1,31,88.6,32,0,2,1,0,9,5,0.3,9.0
0,DJ Brown,83345,S,NOTRE DAME,1,1,0,258,0,,,,,,0,0,,,0,,,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,,,0,0,36.0,0.0,50.0,,1.0,0,0,0.0,60.0,0,,,0,0,39.6,0,1,100.0,2,0,0,1,0,0,0,0.0,
0,Andrew Jenkins,83365,S,S JOSE ST,1,5,0,285,0,,,,,,0,0,,,0,,,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,,,0,0,,,100.0,,,0,0,,62.5,0,,,0,0,0.0,0,5,100.0,5,0,0,0,0,0,0,0.0,
0,Trejon Hugue,83409,S,UTEP,1,7,0,330,0,,,80.0,,,0,0,,62.4,0,,,0,0,0.0,0,4,57.1,5,0,0,0,0,0,0,0.0,,0,0,,,100.0,,,0,0,,61.7,0,,,0,0,0.0,0,3,42.9,3,0,0,0,0,0,0,0.0,
0,BJ Anderson,83448,CB,VANDERBILT,1,41,0,333,0,23.3,66.7,100.0,7.5,5.0,0,1,33.3,49.7,0,45,,0,1,149.3,2,16,39.0,16,0,0,3,1,54,0,3.6,27.0,0,0,16.0,100.0,100.0,17.0,17.0,0,0,0.0,58.0,0,22,,0,0,118.8,1,17,41.5,17,0,0,1,0,22,6,1.3,22.0
0,Dashaun Jerkins,83450,S,UMASS,1,23,0,216,0,,,100.0,,,0,0,,62.8,0,,,0,0,0.0,0,5,21.7,5,0,0,0,0,0,0,0.0,,0,0,,,100.0,,,0,0,,60.8,0,,,0,0,0.0,0,2,8.7,2,0,0,0,0,0,0,0.0,
0,Tre Jenkins,83886,S,S JOSE ST,1,35,0,285,0,,,,,,0,0,,,0,,,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,,,0,0,,,96.9,,,0,0,,73.4,0,,0.0,0,0,0.0,0,31,88.6,32,1,3,0,0,0,0,0.0,
0,Kolbi Fuqua,84139,CB,JVILLE ST,1,20,0,196,0,,,57.1,,,0,0,,61.5,0,,,0,0,0.0,0,4,20.0,7,0,0,0,0,0,0,0.0,,0,0,,,64.3,,,0,0,,64.4,0,,,0,0,0.0,0,9,45.0,14,0,0,0,0,0,0,0.0,
0,Eavan Gibbons,85696,S,NAVY,1,2,0,237,0,0.0,100.0,33.3,1.0,1.0,0,0,0.0,52.3,0,25,100.0,1,0,158.3,1,1,50.0,3,0,0,1,1,25,25,25.0,25.0,0,0,,,100.0,,,0,0,,60.0,0,,,0,0,0.0,0,1,50.0,1,0,0,0,0,0,0,0.0,
0,New Zealand Williams,85721,LB,S DIEGO ST,1,7,0,284,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,1,0,0,0,0,0,0,,,0,0,5.0,33.3,100.0,7.0,2.3,0,0,0.0,58.6,1,10,,0,0,4.2,1,7,100.0,7,0,0,3,0,10,10,1.4,10.0
0,Ceyair Wright,86877,CB,USC,1,31,0,326,0,15.5,100.0,100.0,4.0,4.0,0,0,0.0,58.4,0,32,0.0,0,0,158.3,2,8,25.8,8,1,1,2,1,31,3,3.9,15.5,0,1,10.0,50.0,100.0,17.0,8.5,0,0,0.0,62.3,0,9,0.0,0,0,62.5,1,17,54.8,17,1,1,2,0,9,3,0.5,9.0
0,Walter Reynolds,87002,S,OHIO,1,31,0,259,0,,,100.0,,,0,0,,60.4,0,,,0,0,0.0,0,2,6.5,2,0,0,0,0,0,0,0.0,,0,0,7.6,100.0,100.0,5.2,5.2,0,1,20.0,33.5,0,22,0.0,0,1,110.8,5,26,83.9,26,1,1,5,0,53,15,2.0,10.6
0,Donovan Manuel,87272,LB,FIU,1,40,0,166,0,,,42.9,,,0,0,,63.1,0,,,0,0,0.0,0,3,7.5,7,0,0,0,0,0,0,0.0,,0,1,2.6,100.0,92.3,5.1,5.1,0,0,0.0,59.2,0,64,12.5,1,0,158.3,7,36,90.0,39,3,6,7,1,107,89,3.0,15.3
0,Logan Taylor,87618,LB,HAWAII,1,31,0,180,1,,,78.6,,,0,0,,64.6,0,,0.0,0,0,0.0,0,11,35.5,14,0,0,0,0,0,0,0.0,,0,0,37.0,100.0,94.4,17.0,17.0,0,0,0.0,54.0,0,41,0.0,0,0,118.8,1,17,54.8,18,1,2,1,0,41,4,2.4,41.0
0,BJ Sculark,89120,CB,NEW MEX ST,1,20,0,242,0,13.0,0.0,100.0,,6.0,0,0,0.0,63.7,0,,,0,0,39.6,0,6,30.0,6,0,0,1,0,0,0,0.0,,0,0,8.0,100.0,100.0,6.0,6.0,0,0,0.0,58.7,0,22,33.3,1,0,118.8,2,12,60.0,12,1,2,2,0,25,9,2.1,12.5
0,Thomas Harper,97325,CB,NOTRE DAME,1,1,0,258,0,29.0,100.0,100.0,1.0,1.0,0,0,0.0,49.5,0,39,0.0,0,0,118.8,1,1,100.0,1,0,1,1,0,39,10,39.0,39.0,0,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,1,0,0,0,0,0,0,,
0,Christian Roland-Wallace,97374,CB,USC,1,22,0,326,0,6.0,0.0,100.0,,7.0,0,1,100.0,75.5,0,,,0,1,39.6,0,9,40.9,9,0,0,1,0,0,0,0.0,,0,0,,,100.0,,,0,0,,63.3,0,,,0,0,0.0,0,8,36.4,8,0,0,0,0,0,0,0.0,
0,Keonte Glinton,97470,CB,NEW MEX ST,1,5,0,242,0,16.5,0.0,100.0,,2.5,1,1,50.0,59.1,0,,,0,1,39.6,0,5,100.0,5,0,0,2,0,0,0,0.0,,0,0,,,,,,0,0,,,0,,,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,,
0,Mehki Miller,97686,S,NEW MEX ST,1,13,0,242,0,,,100.0,,,0,0,,61.1,0,,,0,0,0.0,0,2,15.4,2,0,0,0,0,0,0,0.0,,0,1,4.0,100.0,100.0,9.0,9.0,0,0,0.0,43.4,0,13,50.0,1,0,118.8,1,9,69.2,9,0,0,1,0,13,9,1.4,13.0
0,Jack Kiser,97889,LB,NOTRE DAME,1,3,0,258,0,,,100.0,,,0,0,,61.9,0,,,0,0,0.0,0,3,100.0,3,0,0,0,0,0,0,0.0,,0,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,1,0,0,0,0,0,0,,
0,Deshon Hall Jr.,98183,ED,LA TECH,1,1,0,208,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,6,1,0,0,0,0,0,,,0,0,,,11.1,,,0,0,,59.2,0,,,0,0,0.0,0,1,100.0,9,0,0,0,0,0,0,0.0,
0,Mykol Clark,98326,ED,LA TECH,1,2,0,208,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,6,0,0,0,0,0,0,,,0,0,,,20.0,,,0,0,,60.1,0,,,0,0,0.0,0,2,100.0,10,0,0,0,0,0,0,0.0,
0,Jaylen Mahoney,98558,S,VANDERBILT,1,40,0,333,0,15.0,100.0,100.0,7.5,7.5,0,0,0.0,46.9,0,35,50.0,1,0,158.3,2,16,40.0,16,0,1,2,1,38,8,2.5,19.0,0,0,4.0,100.0,100.0,15.0,15.0,0,0,0.0,67.0,0,8,0.0,0,0,100.0,1,15,37.5,15,0,1,1,0,8,4,0.5,8.0
0,Avery Huff,98774,ED,FIU,1,4,0,166,0,,,100.0,,,0,0,,60.0,0,,,0,0,0.0,0,1,25.0,1,0,0,0,0,0,0,0.0,,0,1,12.0,100.0,100.0,3.0,3.0,0,0,0.0,52.1,0,16,0.0,0,0,118.8,1,3,75.0,3,0,0,1,0,16,4,5.3,16.0
0,Zach Zimos,99001,LB,LA TECH,1,2,0,208,0,,,,,,0,0,,,0,,,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,,,0,0,-2.0,100.0,100.0,1.0,1.0,0,0,0.0,68.1,0,-2,0.0,0,0,79.2,1,1,50.0,1,1,1,1,0,-2,0,-2.0,-2.0
0,Virdel Edwards II,99286,CB,HAWAII,1,25,0,180,0,12.2,20.0,100.0,9.0,1.8,0,2,40.0,74.0,0,1,,0,0,79.2,1,12,48.0,12,0,0,5,1,1,0,0.1,1.0,0,0,9.0,100.0,100.0,3.3,3.3,0,0,0.0,53.0,0,16,0.0,0,0,118.8,3,10,40.0,10,0,2,3,0,38,11,3.8,12.7
0,Kane Patterson,99729,LB,VANDERBILT,1,24,0,333,0,,,55.6,,,0,0,,62.4,0,,,0,0,0.0,0,5,20.8,9,0,0,0,0,0,0,0.0,,0,0,11.0,100.0,87.5,7.0,7.0,0,0,0.0,65.4,0,20,0.0,0,0,116.7,2,14,58.3,16,2,2,2,0,24,2,1.7,12.0
0,Adrian Cole,99749,CB,FIU,1,45,0,166,0,6.0,100.0,100.0,5.0,5.0,0,0,0.0,55.0,0,8,0.0,0,0,100.0,1,5,11.1,5,0,1,1,0,8,2,1.6,8.0,0,0,11.5,50.0,100.0,19.5,9.8,0,0,0.0,59.8,0,8,0.0,0,0,59.4,2,39,86.7,39,0,2,4,0,15,4,0.4,7.5
0,Vonnie Watkins,100349,ED,OHIO,1,2,0,259,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,1,0,0,0,0,0,0,,,0,0,,,8.3,,,0,0,,61.8,0,,0.0,0,0,0.0,0,2,100.0,24,0,1,0,0,0,0,0.0,
0,Jojo Forest,100413,CB,HAWAII,1,27,0,180,0,23.5,100.0,100.0,5.0,5.0,0,0,0.0,41.9,0,32,50.0,1,0,158.3,2,13,48.1,13,0,1,2,1,54,7,5.4,27.0,0,0,20.0,0.0,100.0,,3.3,0,1,25.0,75.4,0,,,0,0,39.6,0,13,48.1,13,0,0,4,0,0,0,0.0,
0,Aeneas DiCosmo,100456,ED,VANDERBILT,1,1,0,333,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,10,1,0,0,0,0,0,,,0,0,,,14.3,,,0,0,,60.0,0,,,0,0,0.0,0,1,100.0,7,0,0,0,0,0,0,0.0,
0,Noah Tumblin,101140,CB,S DIEGO ST,1,28,0,284,0,9.5,50.0,100.0,5.0,2.5,0,1,50.0,68.1,0,6,0.0,0,1,56.3,1,6,21.4,6,0,1,2,0,6,3,1.2,6.0,0,0,14.3,75.0,100.0,3.7,2.8,0,1,25.0,63.0,0,15,0.0,0,1,97.9,3,11,39.3,11,1,3,4,0,32,2,2.9,10.7
0,Wyatt Draeger,101173,DI,S DIEGO ST,1,2,0,284,0,,,28.6,,,0,0,,59.2,0,,,0,0,0.0,0,2,100.0,7,0,0,0,0,0,0,0.0,,0,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,11,0,0,0,0,0,0,,
0,Garret Fountain,101214,ED,S DIEGO ST,1,1,0,284,0,,,7.7,,,0,0,,60.0,0,,,0,0,0.0,0,1,100.0,13,0,0,0,0,0,0,0.0,,0,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,15,0,0,0,0,0,0,,
0,Davaughn Celestine,101308,S,S DIEGO ST,1,38,0,284,0,7.0,100.0,100.0,6.5,6.5,0,0,0.0,65.7,0,11,0.0,0,0,97.9,2,14,36.8,14,1,1,2,0,15,1,1.2,7.5,0,0,10.0,50.0,100.0,18.0,9.0,0,0,0.0,62.9,0,8,0.0,0,0,60.4,1,19,50.0,19,0,2,2,0,8,3,0.4,8.0
0,Jeslord Boateng,101508,LB,LA TECH,1,13,0,208,0,,,83.3,,,0,0,,61.4,0,,,0,0,0.0,0,5,38.5,6,0,0,0,0,0,0,0.0,,0,0,-1.0,100.0,70.0,6.0,6.0,0,0,0.0,62.4,0,4,,0,0,83.3,1,7,53.8,10,0,0,1,0,4,5,0.7,4.0
0,Bryson Shaw,101664,S,USC,1,11,0,326,0,2.0,0.0,100.0,,3.0,0,0,0.0,61.8,0,,,0,0,39.6,0,3,27.3,3,0,0,1,0,0,0,0.0,,0,0,-2.0,100.0,100.0,2.5,2.5,0,0,0.0,72.3,0,2,0.0,0,0,79.2,2,5,45.5,5,1,1,2,0,3,7,0.6,1.5
0,Tyler Rudolph,101666,S,UMASS,1,23,0,216,0,,,100.0,,,0,0,,62.8,0,,,0,0,0.0,0,6,26.1,6,0,0,0,0,0,0,0.0,,0,0,,,85.7,,,0,0,,52.3,0,,100.0,1,0,0.0,0,6,26.1,7,0,0,0,0,0,0,0.0,
0,James Neal,102046,LB,UTEP,1,21,0,330,0,4.0,50.0,84.6,10.0,5.0,0,0,0.0,48.7,0,7,0.0,0,0,58.3,1,11,52.4,13,0,1,2,0,7,3,0.7,7.0,0,0,16.0,0.0,100.0,,9.0,0,0,0.0,54.8,0,,,0,0,39.6,0,10,47.6,10,0,0,1,0,0,0,0.0,
0,Isaiah Rutherford,102685,CB,UMASS,1,30,0,216,0,25.0,0.0,100.0,,5.0,0,0,0.0,63.6,0,,,0,0,39.6,0,5,16.7,5,0,0,1,0,0,0,0.0,,0,0,13.0,0.0,100.0,,7.0,0,0,0.0,57.3,0,,0.0,0,0,39.6,0,7,23.3,7,0,1,1,0,0,0,0.0,
0,JD Bertrand,102787,LB,NOTRE DAME,1,2,0,258,0,,,33.3,,,0,0,,60.0,0,,,0,0,0.0,0,1,50.0,3,0,0,0,0,0,0,0.0,,0,0,,,50.0,,,0,0,,60.0,0,,,0,0,0.0,0,1,50.0,2,0,0,0,0,0,0,0.0,
0,Marist Liufau,102789,LB,NOTRE DAME,1,7,0,258,0,,,100.0,,,0,0,,72.9,0,,0.0,0,0,0.0,0,4,57.1,4,1,1,0,0,0,0,0.0,,0,0,,,66.7,,,0,0,,60.5,0,,,0,0,0.0,0,2,28.6,3,0,0,0,0,0,0,0.0,
0,Jamil Muhammad,102860,ED,USC,1,6,0,326,0,,,14.3,,,0,0,,60.0,0,,,0,0,0.0,0,1,16.7,7,0,0,0,0,0,0,0.0,,0,0,,,31.3,,,0,0,,80.5,0,,0.0,0,0,0.0,0,5,83.3,16,2,2,0,0,0,0,0.0,
0,Cam Hart,102955,CB,NOTRE DAME,1,4,0,258,0,25.0,0.0,100.0,,2.0,0,0,0.0,61.3,0,,,0,0,39.6,0,2,50.0,2,0,0,1,0,0,0,0.0,,0,0,24.0,0.0,100.0,,2.0,0,0,0.0,46.2,0,,,0,0,39.6,0,2,50.0,2,0,0,1,0,0,0,0.0,
0,Willie Roberts,103567,CB,LA TECH,1,18,0,208,0,,,100.0,,,0,0,,64.0,0,,,0,0,0.0,0,6,33.3,6,0,0,0,0,0,0,0.0,,0,0,28.7,0.0,100.0,,3.7,0,2,66.7,72.3,0,,,0,1,39.6,0,12,66.7,12,0,0,3,0,0,0,0.0,
0,Antonio Carter II,103597,S,NOTRE DAME,1,2,0,258,0,,,50.0,,,0,0,,60.0,0,,,0,0,0.0,0,1,50.0,2,0,0,0,0,0,0,0.0,,0,0,,,,,,0,0,,,0,,,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,,
0,Elijah Anderson-Taylor,103763,LB,FIU,1,2,0,166,0,,,,,,0,0,,,0,,,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,,,0,0,,,100.0,,,0,0,,60.8,0,,,0,0,0.0,0,2,100.0,2,0,0,0,0,0,0,0.0,
0,Brevin Randle,103830,LB,LA TECH,1,14,0,208,1,,,100.0,,,0,0,,62.9,0,,0.0,0,0,0.0,0,3,21.4,3,0,0,0,0,0,0,0.0,,0,0,-4.0,100.0,90.9,9.0,9.0,0,0,0.0,72.1,0,0,0.0,0,0,79.2,1,10,71.4,11,1,1,1,0,0,4,0.0,0.0
0,Myles Heard,104023,S,LA TECH,1,18,0,208,0,,,83.3,,,0,0,,63.0,0,,,0,0,0.0,0,5,27.8,6,0,0,0,0,0,0,0.0,,0,0,,,100.0,,,0,0,,74.3,0,,0.0,0,0,0.0,0,12,66.7,12,1,1,0,0,0,0,0.0,
0,Michael Oppong,106021,S,UMASS,1,14,0,216,0,,,100.0,,,0,0,,62.1,0,,,0,0,0.0,0,4,28.6,4,0,0,0,0,0,0,0.0,,0,0,6.0,0.0,100.0,,3.0,0,0,0.0,91.9,1,,,0,0,0.0,0,3,21.4,3,0,0,1,0,0,0,0.0,
0,Laletia Hale,108118,LB,JVILLE ST,1,22,0,196,0,,,100.0,,,0,0,,61.0,0,,,0,0,0.0,0,3,13.6,3,0,0,0,0,0,0,0.0,,0,0,-3.0,100.0,92.3,12.0,12.0,0,0,0.0,46.0,0,11,0.0,0,0,112.5,1,12,54.5,13,0,1,1,0,11,14,0.9,11.0
0,Kobe Hylton,109237,S,UTEP,1,14,0,330,0,3.0,100.0,87.5,6.0,6.0,0,0,0.0,66.1,0,5,0.0,0,0,87.5,1,7,50.0,8,1,1,1,0,5,2,0.8,5.0,0,0,5.0,100.0,100.0,6.0,6.0,0,0,0.0,55.6,0,5,0.0,0,0,87.5,1,7,50.0,7,0,1,1,0,5,0,0.8,5.0
0,Donald Berniard Jr.,121832,DI,NAVY,1,2,0,237,0,0.0,100.0,25.0,1.0,1.0,0,0,0.0,60.0,0,22,,0,0,118.8,1,1,50.0,4,0,0,1,0,22,22,22.0,22.0,0,0,,,10.0,,,0,0,,58.9,0,,,0,0,0.0,0,1,50.0,10,0,0,0,0,0,0,0.0,
