week,player,player_id,position,team_name,player_game_count,declined_penalties,franchise_id,grades_pass_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_pass_block,snap_counts_pass_play,true_pass_set_grades_pass_block,true_pass_set_hits_allowed,true_pass_set_hurries_allowed,true_pass_set_non_spike_pass_block,true_pass_set_non_spike_pass_block_percentage,true_pass_set_pass_block_percent,true_pass_set_pbe,true_pass_set_pressures_allowed,true_pass_set_sacks_allowed,true_pass_set_snap_counts_pass_block,true_pass_set_snap_counts_pass_play
0,PJ Williams,158685,T,SMU,1,0,287,73.4,0,1,40,100.0,100.0,98.7,1,1,0,45,45,73.0,0,1,18,100.0,100.0,97.2,1,0,18,18
0,Logan Parr,123125,G,SMU,1,0,287,65.7,0,0,40,100.0,100.0,100.0,1,0,0,45,45,85.2,0,0,18,100.0,100.0,100.0,0,0,18,18
0,Nate Anderson,122916,G,SMU,1,0,287,48.9,0,5,40,100.0,100.0,93.7,1,5,0,45,45,35.4,0,4,18,100.0,100.0,88.9,4,0,18,18
0,Justin Osborne,99071,G,SMU,1,1,287,38.8,1,3,40,100.0,100.0,95.0,1,4,0,45,45,26.7,0,2,18,100.0,100.0,94.4,2,0,18,18
0,Ka'ena Decambra,146066,T,HAWAII,1,0,180,62.6,1,1,38,100.0,100.0,97.4,1,2,0,40,40,55.6,0,1,19,100.0,100.0,97.4,1,0,20,20
0,Kuao Peihopa,146489,G,HAWAII,1,0,180,90.8,0,0,38,100.0,100.0,100.0,0,0,0,40,40,88.8,0,0,19,100.0,100.0,100.0,0,0,20,20
0,Zhen Sotelo,146067,G,HAWAII,1,0,180,88.5,0,0,38,100.0,100.0,100.0,0,0,0,40,40,86.5,0,0,19,100.0,100.0,100.0,0,0,20,20
0,Tyson Ruffins,175727,G,NEVADA,1,0,239,84.0,0,0,29,100.0,100.0,100.0,0,0,0,34,34,82.9,0,0,10,100.0,100.0,100.0,0,0,12,12
0,Andrew Madrigal,71502,C,NEVADA,1,0,239,58.7,2,0,29,100.0,100.0,96.6,0,2,0,34,34,55.1,1,0,10,100.0,100.0,95.0,1,0,12,12
0,Isaiah World,158252,T,NEVADA,1,0,239,80.8,0,0,29,100.0,100.0,100.0,1,0,0,34,34,84.9,0,0,10,100.0,100.0,100.0,0,0,12,12
0,Spencer Lovell,81559,G,NEVADA,1,0,239,65.5,1,1,29,100.0,100.0,96.6,0,2,0,34,34,71.7,0,1,10,100.0,100.0,95.0,1,0,12,12
0,Josiah Timoteo,175728,T,NEVADA,1,0,239,52.9,2,3,29,100.0,100.0,91.4,0,5,0,34,34,60.4,0,3,10,100.0,100.0,85.0,3,0,12,12
0,Jakai Clark,97645,C,SMU,1,0,287,79.6,0,1,30,100.0,100.0,98.3,0,1,0,33,33,71.0,0,1,11,100.0,100.0,95.5,1,0,11,11
0,Richard Pearce,151054,G,NEW MEXICO,1,0,241,60.4,0,1,28,100.0,100.0,98.2,0,1,0,32,32,60.8,0,1,5,100.0,100.0,90.0,1,0,6,6
0,Baraka Beckett,81883,G,NEW MEXICO,1,0,241,83.3,0,0,28,100.0,100.0,100.0,0,0,0,32,32,79.9,0,0,5,100.0,100.0,100.0,0,0,6,6
0,Maurice Smith,99650,C,FLORIDA ST,1,0,167,72.9,0,1,29,100.0,100.0,98.3,0,1,0,32,32,78.0,0,0,6,100.0,100.0,100.0,0,0,6,6
0,Darius Washington,99679,T,FLORIDA ST,1,0,167,75.2,0,0,29,100.0,100.0,100.0,1,0,0,32,32,82.3,0,0,6,100.0,100.0,100.0,0,0,6,6
