week,player,player_id,position,team_name,player_game_count,declined_penalties,franchise_id,grades_pass_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_pass_block,snap_counts_pass_play,true_pass_set_grades_pass_block,true_pass_set_hits_allowed,true_pass_set_hurries_allowed,true_pass_set_non_spike_pass_block,true_pass_set_non_spike_pass_block_percentage,true_pass_set_pass_block_percent,true_pass_set_pbe,true_pass_set_pressures_allowed,true_pass_set_sacks_allowed,true_pass_set_snap_counts_pass_block,true_pass_set_snap_counts_pass_play
0,Kohl Levao,75850,C,HAWAII,1,0,180,73.5,0,0,59,100.0,100.0,100.0,0,0,0,63,63,67.2,0,0,17,100.0,100.0,100.0,0,0,21,21
0,Ilm Manning,75852,T,HAWAII,1,0,180,61.1,0,4,59,100.0,100.0,96.6,0,4,0,63,63,83.4,0,1,17,100.0,100.0,97.1,1,0,21,21
0,Micah Vanterpool,52075,G,HAWAII,1,0,180,73.9,0,2,49,100.0,100.0,98.0,0,2,0,53,53,60.9,0,1,17,100.0,100.0,97.1,1,0,21,21
0,Gene Pryor,75851,T,HAWAII,1,0,180,60.8,0,3,48,100.0,100.0,92.7,0,5,2,52,52,60.2,0,1,13,100.0,100.0,88.5,2,1,17,17
0,Solo Vaipulu,75849,G,HAWAII,1,0,180,70.5,0,1,46,100.0,100.0,98.9,0,1,0,47,47,32.6,0,1,11,100.0,100.0,95.5,1,0,12,12
0,Matt Sichterman,59906,G,NEBRASKA,1,0,238,68.4,1,1,44,100.0,100.0,95.5,0,3,1,47,47,55.7,1,1,24,100.0,100.0,91.7,3,1,24,24
0,Cam Jurgens,84014,C,NEBRASKA,1,0,238,84.7,0,0,44,100.0,100.0,100.0,1,0,0,47,47,83.0,0,0,24,100.0,100.0,100.0,0,0,24,24
0,Bryce Benhart,98531,T,NEBRASKA,1,0,238,45.6,0,4,44,100.0,100.0,95.5,0,4,0,47,47,38.8,0,3,24,100.0,100.0,93.7,3,0,24,24
0,Ethan Piper,101586,G,NEBRASKA,1,0,238,43.3,1,1,43,100.0,100.0,90.7,0,5,3,46,46,36.1,1,1,24,100.0,100.0,91.7,3,1,24,24
0,Ryan Van Demark,55113,T,UCONN,1,0,146,77.0,0,0,37,100.0,100.0,100.0,0,0,0,40,40,73.2,0,0,19,100.0,100.0,100.0,0,0,19,19
