week,player,player_id,position,team_name,player_game_count,declined_penalties,franchise_id,gap_grades_run_block,gap_run_block_percent,gap_snap_counts_run_block,gap_snap_counts_run_block_percent,gap_snap_counts_run_play,grades_run_block,penalties,run_block_percent,snap_counts_run_block,snap_counts_run_play,zone_grades_run_block,zone_run_block_percent,zone_snap_counts_run_block,zone_snap_counts_run_block_percent,zone_snap_counts_run_play
0,Michael Galati,27845,C,USF,1,0,327,59.7,100.0,24,43.6,24,57.6,0,100.0,55,55,63.4,100.0,27,49.1,27
0,Cameron Ruff,27785,C,USF,1,0,327,66.9,100.0,24,43.6,24,66.7,0,100.0,55,55,63.6,100.0,27,49.1,27
0,Jeremi Hall,46177,G,USF,1,0,327,58.6,100.0,24,43.6,24,65.8,0,100.0,55,55,70.5,100.0,27,49.1,27
0,Marquez Valdes-Scantling,47809,WR,USF,1,0,327,60.5,100.0,22,44.9,22,62.7,0,98.0,49,50,64.0,100.0,25,51.0,25
0,Zack Golditch,46885,T,COLO STATE,1,0,144,55.4,100.0,12,27.9,12,67.0,0,100.0,43,43,71.3,100.0,31,72.1,31
0,Eric Mayes,46949,T,USF,1,0,327,76.5,100.0,17,39.5,17,64.3,0,100.0,43,43,53.5,100.0,22,51.2,22
0,Quinton Flowers,46580,QB,USF,1,0,327,60.0,79.2,19,44.2,24,60.0,0,78.2,43,55,60.0,81.5,22,51.2,27
0,Marcus Norman,46968,T,USF,1,0,327,74.1,100.0,16,39.0,16,73.7,0,100.0,41,41,67.2,100.0,21,51.2,21
0,Nick Stevens,46468,QB,COLO STATE,1,0,144,60.1,100.0,12,29.3,12,60.3,0,95.3,41,43,60.2,93.5,29,70.7,31
0,Tyre McCants,48024,WR,USF,1,0,327,57.6,100.0,16,40.0,16,59.9,0,100.0,40,40,83.7,100.0,21,52.5,21
0,Nicho Garcia,52043,G,COLO STATE,1,0,144,58.8,100.0,8,21.1,8,66.2,0,100.0,38,38,67.7,100.0,30,78.9,30
0,Nate Velichko,46855,T,S JOSE ST,1,0,285,68.1,100.0,24,66.7,24,65.4,0,100.0,36,36,58.0,100.0,12,33.3,12
0,Chris Gonzalez,46682,G,S JOSE ST,1,0,285,64.0,100.0,24,66.7,24,63.8,0,100.0,36,36,61.2,100.0,12,33.3,12
0,Keoni Taylor,26853,C,S JOSE ST,1,0,285,63.3,100.0,24,66.7,24,62.8,0,100.0,36,36,60.6,100.0,12,33.3,12
0,Tre Hartley,48132,WR,S JOSE ST,1,0,285,61.4,100.0,24,66.7,24,61.8,0,100.0,36,36,61.2,100.0,12,33.3,12
0,Jake Bennett,27100,C,COLO STATE,1,0,144,58.0,100.0,8,22.2,8,59.4,0,100.0,36,36,60.4,100.0,28,77.8,28
0,Jeremiah Kolone,46167,C,S JOSE ST,1,0,285,64.5,100.0,23,67.6,23,74.0,0,100.0,34,34,73.9,100.0,11,32.4,11
0,Justin Holmes,48231,WR,S JOSE ST,1,0,285,60.4,100.0,23,67.6,23,61.3,0,100.0,34,34,61.7,100.0,11,32.4,11
0,Mitchell Wilcox,47234,TE,USF,1,0,327,49.0,100.0,18,52.9,18,51.8,0,100.0,34,34,61.2,100.0,15,44.1,15
0,Colby Meeks,46109,G,COLO STATE,1,0,144,57.7,100.0,11,34.4,11,60.3,0,100.0,32,32,49.8,100.0,21,65.6,21
0,Jack Driscoll,27064,T,UMASS,1,0,216,68.9,100.0,14,43.8,14,75.0,0,100.0,32,32,69.4,100.0,11,34.4,11
0,John Wa'a,46030,G,HAWAII,1,0,180,65.0,100.0,6,19.4,6,63.6,1,100.0,31,31,61.8,100.0,25,80.6,25
0,Asotui Eli,46825,C,HAWAII,1,0,180,59.2,100.0,6,19.4,6,68.1,0,100.0,31,31,65.8,100.0,25,80.6,25
0,Dejon Allen,46225,T,HAWAII,1,0,180,76.3,100.0,6,19.4,6,74.8,1,100.0,31,31,64.4,100.0,25,80.6,25
0,Jake Largay,30438,G,UMASS,1,0,216,51.3,100.0,14,46.7,14,49.8,0,100.0,30,30,58.6,100.0,9,30.0,9
0,Dalton Fackrell,45213,TE,COLO STATE,1,0,144,65.1,100.0,7,23.3,7,75.7,0,100.0,30,30,69.7,100.0,23,76.7,23
0,Darnell Salomon,48336,WR,USF,1,0,327,62.2,100.0,13,43.3,13,85.8,0,100.0,30,30,80.7,100.0,15,50.0,15
0,Kenneth Thompson,29869,G,RICE,1,0,275,60.0,100.0,1,3.3,1,55.3,0,100.0,30,30,59.0,100.0,21,70.0,21
0,Trey Martin,32555,C,RICE,1,0,275,60.0,100.0,1,3.3,1,56.4,0,100.0,30,30,54.7,100.0,21,70.0,21
0,Josh Love,34044,QB,S JOSE ST,1,0,285,60.0,100.0,21,70.0,21,60.0,0,100.0,30,30,60.0,100.0,9,30.0,9
0,Metuisela 'Unga,47380,TE,HAWAII,1,0,180,75.6,100.0,6,20.0,6,82.0,0,100.0,30,30,79.8,100.0,24,80.0,24
0,Calvin Anderson,46247,T,RICE,1,0,275,59.5,100.0,1,3.3,1,70.8,0,100.0,30,30,68.1,100.0,21,70.0,21
0,Sam Pierce,46966,T,RICE,1,0,275,60.0,100.0,1,3.3,1,61.6,0,100.0,30,30,62.2,100.0,21,70.0,21
0,Peter Godber,46777,G,RICE,1,0,275,60.0,100.0,1,3.3,1,80.3,0,100.0,30,30,81.7,100.0,21,70.0,21
0,Sumner Houston,48823,C,OREGON ST,1,0,265,73.9,100.0,12,41.4,12,67.9,0,100.0,29,29,59.7,100.0,17,58.6,17
0,Dru Brown,38491,QB,HAWAII,1,0,180,60.0,100.0,6,20.7,6,60.0,0,93.5,29,31,60.0,92.0,23,79.3,25
0,Ray Thomas-Ishman,27062,T,UMASS,1,0,216,43.3,100.0,14,48.3,14,50.1,0,100.0,29,29,62.5,100.0,8,27.6,8
0,Adam Breneman,47346,TE,UMASS,1,0,216,49.9,100.0,14,48.3,14,66.5,0,100.0,29,29,68.7,100.0,9,31.0,9
0,Blake Brandel,46282,T,OREGON ST,1,0,265,69.1,100.0,12,41.4,12,61.6,0,100.0,29,29,55.1,100.0,17,58.6,17
0,Fred Lauina,46092,T,OREGON ST,1,0,265,68.9,100.0,12,41.4,12,73.4,0,100.0,29,29,71.4,100.0,17,58.6,17
0,Gus Lavaka,41803,G,OREGON ST,1,0,265,71.3,100.0,12,41.4,12,63.7,0,100.0,29,29,55.4,100.0,17,58.6,17
0,William Atterbury,46361,G,USF,1,0,327,66.5,100.0,13,46.4,13,65.7,0,100.0,28,28,62.3,100.0,15,53.6,15
0,Jake Luton,17287,QB,OREGON ST,1,0,265,60.0,100.0,12,42.9,12,60.0,0,96.6,28,29,60.0,94.1,16,57.1,17
0,Trae Moxley,27103,T,COLO STATE,1,0,144,68.5,100.0,7,25.0,7,71.5,0,100.0,28,28,68.9,100.0,21,75.0,21
0,Derek Dumais,37276,C,UMASS,1,0,216,64.0,100.0,13,46.4,13,61.1,0,100.0,28,28,56.9,100.0,10,35.7,10
0,Robby Wells III,44984,TE,RICE,1,0,275,60.0,100.0,1,3.7,1,59.3,0,100.0,27,27,62.4,100.0,19,70.4,19
0,Andrew Ford,27063,QB,UMASS,1,0,216,60.0,100.0,13,48.1,13,60.0,0,96.4,27,28,60.0,100.0,9,33.3,9
0,Kano Dillon,84034,TE,USF,1,0,327,50.5,100.0,11,42.3,11,50.3,0,100.0,26,26,55.3,100.0,14,53.8,14
0,Michael Gallup,26075,WR,COLO STATE,1,0,144,60.6,100.0,6,23.1,6,62.5,0,100.0,26,26,62.4,100.0,20,76.9,20
0,Jordan Villamin,48246,WR,OREGON ST,1,0,265,60.7,100.0,11,42.3,11,62.5,0,100.0,26,26,62.7,100.0,15,57.7,15
0,Temi Alaka,48011,WR,USF,1,0,327,61.3,100.0,10,38.5,10,62.4,0,100.0,26,26,61.9,100.0,14,53.8,14
0,Olabisi Johnson,47882,WR,COLO STATE,1,0,144,60.0,100.0,5,19.2,5,60.8,0,100.0,26,26,60.8,100.0,21,80.8,21
0,Andy Isabella,47448,WR,UMASS,1,0,216,56.1,100.0,12,46.2,12,56.5,0,96.3,26,27,59.9,100.0,10,38.5,10
0,Josh Oliver,47083,TE,S JOSE ST,1,0,285,68.4,100.0,18,69.2,18,68.5,0,100.0,26,26,50.1,100.0,8,30.8,8
0,Grant Polk,36936,T,USF,1,0,327,78.2,100.0,11,44.0,11,74.5,0,100.0,25,25,64.2,100.0,14,56.0,14
0,Trent Moore,28263,G,OREGON ST,1,0,265,53.8,100.0,12,48.0,12,53.5,0,100.0,25,25,56.6,100.0,13,52.0,13
0,Lukas Kolter,30373,G,UMASS,1,0,216,59.8,100.0,11,45.8,11,50.8,0,100.0,24,24,61.8,100.0,8,33.3,8
0,Isaiah Hodgins,52130,WR,OREGON ST,1,0,265,59.2,100.0,11,45.8,11,60.5,0,100.0,24,24,61.6,100.0,13,54.2,13
0,Kylen Granson,40630,WR,RICE,1,0,275,60.0,100.0,1,4.2,1,65.2,0,100.0,24,24,58.2,100.0,15,62.5,15
0,Sam Glaesmann,40141,QB,RICE,1,0,275,60.0,100.0,1,4.3,1,60.0,0,92.0,23,25,60.0,100.0,17,73.9,17
0,Trevon Bradford,40116,WR,OREGON ST,1,0,265,54.8,100.0,10,43.5,10,57.4,0,100.0,23,23,62.0,100.0,13,56.5,13
0,Chris Barr,47730,WR,USF,1,0,327,58.8,100.0,7,31.8,7,60.5,0,100.0,22,22,61.4,100.0,12,54.5,12
0,David Bright,46091,G,STANFORD,1,0,300,85.0,100.0,14,63.6,14,87.3,0,100.0,22,22,66.4,100.0,7,31.8,7
0,Nate Herbig,28844,G,STANFORD,1,0,300,82.2,100.0,14,63.6,14,90.2,0,100.0,22,22,78.5,100.0,7,31.8,7
0,Dalton Schultz,47304,TE,STANFORD,1,0,300,70.7,100.0,14,63.6,14,67.6,0,100.0,22,22,58.1,100.0,7,31.8,7
