week,player,player_id,position,team_name,player_game_count,declined_penalties,franchise_id,gap_grades_run_block,gap_run_block_percent,gap_snap_counts_run_block,gap_snap_counts_run_block_percent,gap_snap_counts_run_play,grades_run_block,penalties,run_block_percent,snap_counts_run_block,snap_counts_run_play,zone_grades_run_block,zone_run_block_percent,zone_snap_counts_run_block,zone_snap_counts_run_block_percent,zone_snap_counts_run_play
0,Leo Koloamatangi,12187,G,HAWAII,1,0,180,66.3,100.0,17,47.2,17,63.8,0,100.0,36,36,59.9,100.0,19,52.8,19
0,John Wa'a,46030,G,HAWAII,1,0,180,63.9,100.0,17,47.2,17,68.6,0,100.0,36,36,69.2,100.0,19,52.8,19
0,Marcus Kemp,12137,WR,HAWAII,1,0,180,61.7,100.0,17,47.2,17,63.4,0,100.0,36,36,63.1,100.0,19,52.8,19
0,RJ Hollis,47012,T,HAWAII,1,0,180,64.9,100.0,17,47.2,17,67.0,0,100.0,36,36,65.7,100.0,19,52.8,19
0,Dejon Allen,46225,T,HAWAII,1,0,180,60.4,100.0,17,47.2,17,84.0,0,100.0,36,36,90.6,100.0,19,52.8,19
0,Asotui Eli,46825,C,HAWAII,1,0,180,76.6,100.0,17,47.2,17,81.2,0,100.0,36,36,75.7,100.0,19,52.8,19
0,Ammon Barker,48282,WR,HAWAII,1,0,180,75.1,100.0,16,48.5,16,73.3,0,100.0,33,33,63.1,100.0,17,51.5,17
0,Chris Borrayo,46019,G,CAL,1,0,130,73.9,100.0,13,40.6,13,91.2,0,100.0,32,32,90.1,100.0,19,59.4,19
0,Ikaika Woolsey,46495,QB,HAWAII,1,0,180,60.0,94.1,16,50.0,17,60.0,0,88.9,32,36,60.0,84.2,16,50.0,19
0,Patrick Mekari,46219,T,CAL,1,0,130,66.1,100.0,13,40.6,13,67.1,0,100.0,32,32,64.9,100.0,19,59.4,19
0,Davis Webb,11842,QB,CAL,1,0,130,60.0,100.0,13,41.9,13,60.0,0,96.9,31,32,60.0,94.7,18,58.1,19
0,John Ursua,26586,WR,HAWAII,1,0,180,59.5,100.0,13,46.4,13,61.0,0,100.0,28,28,62.2,100.0,15,53.6,15
0,Steven Moore,12296,T,CAL,1,0,130,58.2,100.0,11,39.3,11,72.0,0,100.0,28,28,77.9,100.0,17,60.7,17
0,Dakota Torres,47245,TE,HAWAII,1,0,180,62.8,100.0,9,34.6,9,80.7,0,100.0,26,26,80.9,100.0,17,65.4,17
0,Addison Ooms,28209,C,CAL,1,0,130,57.1,100.0,11,44.0,11,60.4,0,100.0,25,25,68.2,100.0,14,56.0,14
0,Dwayne Wallace,38428,G,CAL,1,0,130,63.2,100.0,10,50.0,10,65.6,0,100.0,20,20,57.2,100.0,10,50.0,10
0,Chad Hansen,11896,WR,CAL,1,0,130,61.0,100.0,8,40.0,8,77.1,0,100.0,20,20,61.3,100.0,12,60.0,12
0,Brandon Singleton,48317,WR,CAL,1,0,130,60.4,100.0,9,47.4,9,59.7,0,100.0,19,19,59.2,100.0,10,52.6,10
0,Malik McMorris,38392,FB,CAL,1,0,130,72.3,100.0,6,37.5,6,80.4,0,100.0,16,16,76.8,100.0,10,62.5,10
0,Melquise Stovall,38411,WR,CAL,1,0,130,61.0,100.0,6,50.0,6,76.2,0,100.0,12,12,76.8,100.0,6,50.0,6
0,Semisi Uluave,46831,G,CAL,1,0,130,63.8,100.0,3,25.0,3,64.4,0,100.0,12,12,61.7,100.0,9,75.0,9
0,Ray Hudson,47739,WR,CAL,1,0,130,58.3,100.0,4,36.4,4,71.4,0,100.0,11,11,58.8,100.0,7,63.6,7
0,Vic Wharton III,47751,WR,CAL,1,0,130,60.0,100.0,4,44.4,4,41.5,1,100.0,9,9,60.8,100.0,5,55.6,5
0,Dylan Collie,47705,WR,HAWAII,1,0,180,59.8,100.0,5,55.6,5,60.5,0,100.0,9,9,60.5,100.0,4,44.4,4
