week,player,player_id,position,team_name,player_game_count,batted_passes,declined_penalties,franchise_id,grades_pass_rush_defense,hits,hurries,pass_rush_opp,pass_rush_percent,pass_rush_win_rate,pass_rush_wins,penalties,prp,sacks,snap_counts_pass_play,snap_counts_pass_rush,total_pressures,true_pass_set_batted_passes,true_pass_set_grades_pass_rush_defense,true_pass_set_hits,true_pass_set_hurries,true_pass_set_pass_rush_opp,true_pass_set_pass_rush_percent,true_pass_set_pass_rush_win_rate,true_pass_set_pass_rush_wins,true_pass_set_prp,true_pass_set_sacks,true_pass_set_snap_counts_pass_play,true_pass_set_snap_counts_pass_rush,true_pass_set_total_pressures
0,Jay Lenard,42492,S,S JOSE ST,1,0,0,285,73.5,0,1,1,11.8,0.0,0,0,50.0,0,17,2,1,0,76.0,0,0,0,20.0,,0,,0,5,1,0
0,Qwuantrezz Knight,43322,S,UCLA,1,0,0,324,57.6,0,0,3,9.1,0.0,0,0,0.0,0,33,3,0,0,,0,0,0,0.0,,0,,0,10,0,0
0,Obi Eboh,43343,CB,UCLA,1,0,0,324,72.0,0,1,2,13.3,50.0,1,0,25.0,0,15,2,1,0,74.2,0,1,1,33.3,100.0,1,50.0,0,3,1,1
0,Ben Stille,43555,DI,NEBRASKA,1,0,0,238,65.2,0,0,14,100.0,14.3,2,0,0.0,0,15,15,0,0,56.4,0,0,4,100.0,0.0,0,0.0,0,5,5,0
0,Ryan Boehm,43585,DI,FRESNO ST,1,0,0,169,66.7,0,1,10,100.0,10.0,1,0,15.0,1,11,11,2,0,71.8,0,1,5,100.0,20.0,1,30.0,1,5,5,2
0,Kyle Williams,43601,CB,UCONN,1,0,0,146,60.0,0,0,1,14.3,0.0,0,0,0.0,0,7,1,0,0,,0,0,0,0.0,,0,,0,3,0,0
0,Jake Hansen,43645,LB,ILLINOIS,1,0,0,187,66.4,0,1,8,19.1,12.5,1,0,6.3,0,47,9,1,0,64.3,0,1,4,16.7,25.0,1,12.5,0,24,4,1
0,Kevin Atkins,44094,DI,FRESNO ST,1,0,0,169,75.1,0,1,19,100.0,15.8,3,0,2.6,0,20,20,1,0,62.0,0,1,8,100.0,12.5,1,6.3,0,8,8,1
0,Pita Tonga,44095,DI,HAWAII,1,0,0,180,61.3,1,0,13,100.0,7.7,1,0,3.8,0,13,13,1,0,63.2,1,0,8,100.0,12.5,1,6.3,0,8,8,1
0,Roderick Perry II,45336,DI,ILLINOIS,1,0,0,187,72.3,1,1,22,100.0,9.1,2,0,13.6,2,23,23,4,0,75.4,1,1,10,100.0,20.0,2,20.0,1,10,10,3
0,Tyson Maeva,50660,LB,FRESNO ST,1,0,0,169,57.1,0,0,2,13.3,0.0,0,0,0.0,0,15,2,0,0,57.1,0,0,2,33.3,0.0,0,0.0,0,6,2,0
0,Eugene Ford,52061,S,HAWAII,1,0,0,180,57.2,0,0,3,30.0,0.0,0,0,0.0,0,10,3,0,0,59.4,0,0,1,25.0,0.0,0,0.0,0,4,1,0
0,Penei Pavihi,52079,LB,HAWAII,1,0,0,180,55.6,0,0,7,38.9,0.0,0,0,0.0,0,18,7,0,0,58.2,0,0,2,22.2,0.0,0,0.0,0,9,2,0
0,Alii Matau,52219,LB,S JOSE ST,1,0,0,285,61.8,0,0,5,66.7,20.0,1,0,0.0,0,9,6,0,0,67.3,0,0,2,100.0,50.0,1,0.0,0,2,2,0
0,Jamaar Hardy,52241,DI,S JOSE ST,1,0,0,285,57.0,0,0,5,100.0,0.0,0,0,0.0,0,6,6,0,0,56.9,0,0,3,100.0,0.0,0,0.0,0,4,4,0
0,Tre White,52261,S,S JOSE ST,1,0,0,285,57.1,0,0,2,10.0,0.0,0,0,0.0,0,20,2,0,0,57.1,0,0,2,20.0,0.0,0,0.0,0,10,2,0
0,Tysyn Parker,52264,LB,S JOSE ST,1,0,0,285,60.0,0,0,1,11.1,0.0,0,0,0.0,0,9,1,0,0,,0,0,0,0.0,,0,,0,2,0,0
0,Omar Fortt,55100,LB,UCONN,1,0,0,146,68.5,0,1,2,10.5,50.0,1,0,25.0,0,19,2,1,0,64.5,0,1,1,14.3,100.0,1,50.0,0,7,1,1
