week,player,player_id,position,team_name,player_game_count,attempts,avoided_tackles,breakaway_attempts,breakaway_percent,breakaway_yards,declined_penalties,designed_yards,drops,elu_recv_mtf,elu_rush_mtf,elu_yco,elusive_rating,explosive,first_downs,franchise_id,fumbles,gap_attempts,grades_hands_fumble,grades_offense,grades_offense_penalty,grades_pass,grades_pass_block,grades_pass_route,grades_run,grades_run_block,longest,penalties,rec_yards,receptions,routes,run_plays,scramble_yards,scrambles,targets,total_touches,touchdowns,yards,yards_after_contact,yco_attempt,ypa,yprr,zone_attempts
1,Bryant Shirreffs,46413,QB,UCONN,1,18,4,0,0.0,0,0,2,0,0,0,1,0.0,2,5,146,1,0,35.1,51.1,77.0,46.0,,,59.2,60.0,35,0,0,0,0,31,111,16,0,2,0,113,28,1.56,6.3,,0
1,Devante Mays,11994,HB,UTAH ST,1,18,7,5,66.3,138,0,208,0,0,7,145,313.3,8,9,329,0,6,76.2,93.4,74.5,,69.8,60.0,90.1,60.0,66,0,0,0,1,21,0,0,0,18,3,208,145,8.06,11.6,0.0,11
1,George Payne,45999,HB,SO MISS,1,17,4,0,0.0,0,0,96,0,0,4,38,52.6,3,5,296,0,15,75.8,81.1,74.9,,71.5,58.9,76.3,63.7,14,0,0,0,2,21,0,0,0,17,0,96,38,2.24,5.6,0.0,1
1,Ke'Shawn Vaughn,45866,HB,ILLINOIS,1,17,3,0,0.0,0,0,49,0,0,3,46,45.1,3,2,187,1,10,75.5,58.8,76.3,,80.2,59.5,57.7,,13,0,11,1,9,17,0,0,2,18,1,49,46,2.71,2.9,1.22,6
1,Stedman Mayberry,45672,HB,TEXAS ST,1,17,4,2,54.4,43,0,79,0,3,4,58,103.8,3,5,314,1,3,33.2,59.7,78.0,,83.2,51.3,62.8,62.1,26,0,42,6,44,29,0,0,7,23,1,79,58,3.41,4.6,0.95,14
1,Nick Wilson,45690,HB,ARIZONA,1,17,3,3,67.4,93,0,138,0,0,3,36,33.4,3,6,109,0,1,75.9,64.8,76.1,,74.2,56.3,66.5,,49,0,11,2,28,17,0,0,2,19,2,138,36,2.12,8.1,0.39,16
1,James Conner,11860,HB,PITTSBURGH,1,17,3,0,0.0,0,0,53,1,0,3,51,45.0,0,2,268,0,3,76.5,63.0,77.3,,81.1,65.3,60.8,59.3,9,0,16,3,17,22,0,0,4,20,1,53,51,3.0,3.1,0.94,14
1,Devine Ozigbo,45903,HB,NEBRASKA,1,17,2,1,16.5,17,0,103,0,0,2,59,38.6,4,7,238,0,3,75.8,73.5,75.0,,67.9,64.0,71.5,59.2,17,0,5,1,3,20,0,0,1,18,2,103,59,3.47,6.1,1.67,14
1,D.J. Johnson,45973,HB,AIR FORCE,1,17,3,0,0.0,0,0,63,0,0,3,32,33.2,1,5,101,0,7,76.2,61.3,78.3,,73.8,60.0,62.7,53.4,13,0,0,0,1,35,0,0,0,17,0,63,32,1.88,3.7,0.0,1
1,Kareem Hunt,11841,HB,TOLEDO,1,17,2,1,24.4,19,0,78,0,2,2,56,62.7,4,7,316,0,12,75.9,73.7,74.2,,72.1,80.8,70.2,,19,0,26,4,12,17,0,0,4,21,1,78,56,3.29,4.6,2.17,5
1,Jon Hilliman,45826,HB,BOSTON COL,1,17,2,1,70.9,73,0,103,0,0,2,44,30.4,1,3,121,0,8,76.2,59.9,76.6,,21.8,57.1,61.4,60.0,73,0,0,0,4,20,0,0,0,17,1,103,44,2.59,6.1,0.0,9
1,Buddy Howell,12888,HB,FAU,1,16,3,2,66.4,85,0,128,0,0,3,26,30.5,2,5,165,0,2,76.2,59.7,76.4,,80.6,52.8,62.1,46.0,48,0,0,0,18,25,0,0,0,16,2,128,26,1.63,8.0,0.0,13
1,Tion Green,12185,HB,CINCINNATI,1,16,1,1,23.7,23,0,97,0,0,1,55,19.1,3,4,138,1,1,28.9,69.6,74.8,,75.9,62.5,68.5,59.7,23,0,11,2,7,18,0,0,2,18,0,97,55,3.44,6.1,1.57,15
1,Ryquell Armstead,45810,HB,TEMPLE,1,16,3,1,20.8,16,0,77,0,0,3,48,56.3,2,3,306,0,10,75.5,65.9,77.6,,66.1,54.3,66.2,60.0,16,0,0,0,13,18,0,0,0,16,1,77,48,3.0,4.8,0.0,6
1,Greg Ward,12258,QB,HOUSTON,1,16,3,0,0.0,0,0,2,0,0,3,8,10.7,1,1,182,1,3,49.4,66.8,77.8,74.0,,,50.2,60.0,11,0,0,0,0,34,11,1,0,15,0,13,10,0.63,0.8,,11
1,Rushel Shell,12053,HB,W VIRGINIA,1,16,2,2,47.8,43,0,90,0,2,2,39,57.4,2,3,343,0,2,75.5,70.7,75.7,,78.7,73.6,67.9,59.6,23,0,22,1,10,18,0,0,1,17,1,90,39,2.44,5.6,2.2,12
1,Jalen Rhodes,45941,HB,UTSA,1,16,2,0,0.0,0,0,78,0,0,2,46,35.9,3,5,331,0,6,75.8,62.4,0.0,,67.9,52.5,66.4,60.0,11,1,0,0,16,18,0,0,0,16,1,78,46,2.88,4.9,0.0,6
1,Aaron Duckworth,45803,HB,IDAHO,1,15,6,2,63.6,70,0,110,0,0,6,69,184.0,2,5,185,0,6,75.5,70.0,74.6,,76.0,58.0,68.3,60.0,43,0,0,0,2,17,0,0,1,15,2,110,69,4.6,7.3,0.0,8
1,Jela Duncan,45981,HB,DUKE,1,15,5,1,43.5,50,0,115,0,0,5,77,171.1,5,6,154,0,2,75.5,68.1,74.0,,8.4,57.5,68.7,60.0,50,0,0,0,3,18,0,0,0,15,2,115,77,5.13,7.7,0.0,8
1,Devon Spalding,45840,HB,C MICHIGAN,1,15,1,1,51.1,69,0,135,0,1,1,49,36.3,1,5,134,0,9,75.2,69.8,77.5,,77.8,63.5,69.6,60.0,69,0,11,3,15,16,0,0,4,18,1,135,49,3.27,9.0,0.73,6
1,Myles Gaskin,45914,HB,WASHINGTON,1,15,3,1,31.6,18,0,57,0,1,3,40,66.7,2,2,340,0,11,75.2,65.0,74.9,,70.0,71.0,63.0,,18,0,11,1,7,15,0,0,1,16,0,57,40,2.67,3.8,1.57,4
1,Anthony Wales,45945,HB,W KENTUCKY,1,15,3,1,28.8,17,0,59,0,2,3,38,66.7,2,5,346,0,8,75.9,67.5,77.1,,81.7,73.7,63.3,60.0,17,0,44,4,19,18,0,0,4,19,2,59,38,2.53,3.9,2.32,7
1,Trayveon Williams,45775,HB,TEXAS A&M,1,15,5,1,44.7,42,0,94,0,0,5,76,158.3,2,3,312,0,4,75.2,66.7,75.6,,81.5,54.9,67.3,60.0,42,0,5,1,18,18,0,0,1,16,0,94,76,5.07,6.3,0.28,11
1,Terelle West,40835,HB,MIDDLE TN,1,15,3,3,59.0,49,0,83,0,0,3,81,108.0,4,6,224,0,7,75.2,62.5,74.3,,69.2,54.3,63.3,60.0,18,0,0,0,6,16,0,0,1,15,0,83,81,5.4,5.5,0.0,8
1,Kyle Hicks,45714,HB,TCU,1,15,4,1,25.4,15,0,59,0,3,4,26,63.9,2,4,305,0,3,75.7,68.9,76.9,,77.9,77.5,64.1,66.8,15,0,37,4,33,18,0,0,4,19,2,59,26,1.73,3.9,1.12,12
1,Arkeel Newsome,45733,HB,UCONN,1,15,4,0,0.0,0,0,40,0,0,4,28,46.7,0,4,146,0,8,75.5,69.6,76.0,,70.0,69.1,65.7,73.4,8,0,24,1,9,15,0,0,2,16,1,40,28,1.87,2.7,2.67,6
1,Jeff Wilson Jr.,29413,HB,N TEXAS,1,15,1,1,36.0,31,0,86,0,0,1,52,16.5,3,3,251,0,3,75.4,69.0,76.7,,86.0,85.1,62.3,,31,0,55,6,31,15,0,0,6,21,1,86,52,3.47,5.7,1.77,11
1,Khari Blasingame,44889,HB,VANDERBILT,1,15,6,0,0.0,0,0,68,0,0,6,58,145.0,4,6,333,0,8,75.2,64.5,75.1,,,60.3,64.1,59.6,13,0,0,1,3,17,0,0,1,16,1,68,58,3.87,4.5,0.0,7
1,Justin Goodwin,45707,HB,RUTGERS,1,15,1,0,0.0,0,0,49,0,1,1,37,24.7,2,2,278,0,3,75.6,69.5,77.1,,60.9,83.3,62.4,66.1,12,0,46,5,19,21,0,0,9,20,0,49,37,2.47,3.3,2.42,12
1,Ron Johnson,45795,HB,UCONN,1,15,1,1,32.3,21,0,65,0,0,1,24,9.4,3,4,146,0,11,75.2,65.1,77.8,,34.4,64.1,66.8,59.0,21,0,14,2,23,17,0,0,2,17,2,65,24,1.6,4.3,0.61,4
1,Chad Voytik,46471,QB,ARK STATE,1,15,2,0,0.0,0,0,30,0,0,1,25,14.8,2,2,113,2,11,51.0,51.5,76.5,49.5,,,57.8,60.0,20,0,0,0,0,32,28,2,0,13,0,58,27,1.8,3.9,,1
1,Mark Walton,45996,HB,MIAMI FL,1,15,3,2,53.4,62,0,116,0,0,3,71,94.7,3,6,220,0,5,75.2,74.1,75.6,,78.5,57.3,71.9,,37,0,0,0,4,15,0,0,1,15,1,116,71,4.73,7.7,0.0,10
1,Shayne Davern,45972,HB,AIR FORCE,1,14,0,0,0.0,0,0,60,0,0,0,30,0.0,1,5,101,0,1,74.8,47.1,0.0,,40.9,58.9,53.8,55.3,13,1,0,0,2,30,0,0,0,14,0,60,30,2.14,4.3,0.0,1
1,Elijah McGuire,11943,HB,LA LAFAYET,1,14,4,0,0.0,0,0,46,0,1,4,42,75.0,0,1,207,0,7,75.9,60.3,77.2,,64.5,67.5,56.9,58.2,9,0,40,6,22,22,0,0,8,20,0,46,42,3.0,3.3,1.82,7
1,Keith Ford,23614,HB,TEXAS A&M,1,14,1,2,56.9,37,0,65,0,0,1,29,14.8,2,4,312,0,1,75.1,58.4,74.2,,70.4,55.0,58.9,60.0,20,0,0,0,10,16,0,0,0,14,1,65,29,2.07,4.6,0.0,13
1,Josh Hicks,45862,HB,RUTGERS,1,14,0,1,27.1,19,0,70,0,0,0,39,0.0,1,3,278,0,3,74.8,59.3,75.0,,40.6,55.0,62.2,52.9,19,0,0,0,11,21,0,0,0,14,0,70,39,2.79,5.0,0.0,11
1,Terry Swanson,45948,HB,TOLEDO,1,14,0,0,0.0,0,0,30,0,0,0,20,0.0,0,1,316,1,9,27.0,39.5,74.1,,71.8,57.3,39.7,59.1,8,0,8,1,12,16,0,0,1,15,0,30,20,1.43,2.1,0.67,5
1,Chris Warren III,35977,HB,TEXAS,1,14,4,0,0.0,0,0,46,0,0,4,32,65.3,1,2,311,0,9,75.2,60.6,74.2,,75.4,58.4,60.2,59.2,11,0,0,0,2,18,0,0,0,14,0,46,32,2.29,3.3,0.0,5
1,James Flanders,45998,HB,TULSA,1,14,1,0,0.0,0,0,82,0,0,1,33,16.8,3,7,320,0,8,74.8,63.5,73.1,,77.0,55.9,62.9,60.0,14,0,0,0,5,15,0,0,0,14,0,82,33,2.36,5.9,0.0,6
1,Maleek Irons,45946,HB,OHIO,1,14,1,1,41.9,26,0,62,0,2,1,35,39.5,1,2,259,1,8,29.6,57.9,76.6,,73.0,49.8,59.3,64.0,26,0,53,5,23,24,0,0,6,19,1,62,35,2.5,4.4,2.3,6
1,Doroland Dorceus,45790,HB,MEMPHIS,1,14,1,0,0.0,0,0,35,0,1,1,14,13.3,2,3,218,0,6,74.8,59.2,75.4,,78.0,65.1,57.5,60.0,12,0,13,1,14,15,0,0,2,15,1,35,14,1.0,2.5,0.93,8
1,Jawon Hamilton,28919,HB,UCF,1,14,3,1,30.0,15,0,50,0,0,3,35,50.0,2,4,323,1,4,27.0,64.3,74.8,,76.1,58.6,64.1,59.5,15,0,2,1,11,17,0,0,2,15,0,50,35,2.5,3.6,0.18,10
1,Ray Lawry,45939,HB,DOMINION,1,14,0,3,74.5,82,0,110,0,1,0,30,13.4,3,3,263,0,2,74.8,68.0,74.3,,73.4,68.3,66.7,59.4,34,0,62,2,14,16,0,0,2,16,1,110,30,2.14,7.9,4.43,12
1,Demarcus Godfrey,45886,HB,GA SOUTHRN,1,14,4,3,61.3,76,0,124,0,0,4,52,106.1,4,5,174,0,5,74.8,85.4,72.5,,72.6,,81.2,58.8,40,0,0,0,0,20,0,0,0,14,0,124,52,3.71,8.9,,9
1,Matt Davis,46456,QB,SMU,1,14,4,0,0.0,0,0,-9,0,0,1,11,30.6,3,5,287,0,2,71.1,74.4,76.2,61.3,,,74.9,60.3,50,0,0,0,0,24,102,8,0,6,0,93,37,2.64,6.6,,2
