week,player,player_id,position,team_name,player_game_count,declined_penalties,franchise_id,gap_grades_run_block,gap_run_block_percent,gap_snap_counts_run_block,gap_snap_counts_run_block_percent,gap_snap_counts_run_play,grades_run_block,penalties,run_block_percent,snap_counts_run_block,snap_counts_run_play,zone_grades_run_block,zone_run_block_percent,zone_snap_counts_run_block,zone_snap_counts_run_block_percent,zone_snap_counts_run_play
0,Patrick Arnold,55559,C,WYOMING,1,0,351,61.5,100.0,13,22.8,13,65.1,0,100.0,57,57,65.9,100.0,41,71.9,41
0,Rudy Stofer,57111,T,WYOMING,1,1,351,58.1,100.0,13,22.8,13,61.6,1,100.0,57,57,62.5,100.0,41,71.9,41
0,Zach Wallace,46359,T,WYOMING,1,0,351,65.3,100.0,11,20.8,11,66.0,0,100.0,53,53,64.6,100.0,40,75.5,40
0,Joseph Dill,41988,G,RICE,1,0,275,57.7,100.0,26,54.2,26,61.3,0,100.0,48,48,65.3,100.0,21,43.8,21
0,Uzoma Osuji,41028,T,RICE,1,0,275,69.2,100.0,26,54.2,26,67.7,0,100.0,48,48,62.6,100.0,21,43.8,21
0,Sam Pierce,46966,T,RICE,1,0,275,64.3,100.0,26,54.2,26,65.4,0,100.0,48,48,64.7,100.0,21,43.8,21
0,Jack Greene,41187,G,RICE,1,0,275,58.9,100.0,26,54.2,26,51.1,0,100.0,48,48,46.3,100.0,21,43.8,21
0,Shea Baker,52215,C,RICE,1,0,275,60.6,100.0,26,54.2,26,60.0,0,100.0,48,48,59.8,100.0,21,43.8,21
0,Kaden Jackson,46644,G,WYOMING,1,0,351,57.0,100.0,7,14.9,7,61.0,0,100.0,47,47,62.5,100.0,38,80.9,38
0,Tyler Vander Waal,60615,QB,WYOMING,1,0,351,60.0,100.0,7,15.2,7,60.0,0,97.9,46,47,60.0,100.0,38,82.6,38
0,Keegan Cryder,57110,C,WYOMING,1,0,351,68.1,100.0,12,26.1,12,80.0,0,100.0,46,46,80.1,100.0,31,67.4,31
0,Jaeger Bull,52207,TE,RICE,1,0,275,61.5,100.0,24,55.8,24,59.5,0,100.0,43,43,57.5,100.0,18,41.9,18
0,Josh Harshman,47108,TE,WYOMING,1,0,351,54.7,100.0,6,15.4,6,51.8,0,100.0,39,39,53.1,100.0,30,76.9,30
0,Shawn Stankavage,26668,QB,RICE,1,0,275,60.0,95.5,21,56.8,22,60.0,0,92.5,37,40,60.0,88.9,16,43.2,18
