week,player,player_id,position,team_name,player_game_count,base_snap_counts_coverage,declined_penalties,franchise_id,man_assists,man_avg_depth_of_target,man_catch_rate,man_coverage_percent,man_coverage_snaps_per_reception,man_coverage_snaps_per_target,man_dropped_ints,man_forced_incompletes,man_forced_incompletion_rate,man_grades_coverage_defense,man_interceptions,man_longest,man_missed_tackle_rate,man_missed_tackles,man_pass_break_ups,man_qb_rating_against,man_receptions,man_snap_counts_coverage,man_snap_counts_coverage_percent,man_snap_counts_pass_play,man_stops,man_tackles,man_targets,man_touchdowns,man_yards,man_yards_after_catch,man_yards_per_coverage_snap,man_yards_per_reception,penalties,zone_assists,zone_avg_depth_of_target,zone_catch_rate,zone_coverage_percent,zone_coverage_snaps_per_reception,zone_coverage_snaps_per_target,zone_dropped_ints,zone_forced_incompletes,zone_forced_incompletion_rate,zone_grades_coverage_defense,zone_interceptions,zone_longest,zone_missed_tackle_rate,zone_missed_tackles,zone_pass_break_ups,zone_qb_rating_against,zone_receptions,zone_snap_counts_coverage,zone_snap_counts_coverage_percent,zone_snap_counts_pass_play,zone_stops,zone_tackles,zone_targets,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_per_coverage_snap,zone_yards_per_reception
1,Rudy Ford,11963,CB,AUBURN,1,38,0,115,0,9.0,100.0,90.9,6.0,6.0,0,0,0.0,53.6,0,16,,0,0,150.7,3,20,52.6,22,0,0,3,1,32,12,1.8,10.7,0,0,17.5,0.0,100.0,,7.5,1,1,50.0,66.7,0,,0.0,0,0,39.6,0,15,39.5,15,1,1,2,0,0,0,0.0,
1,Marquez White,11971,CB,FLORIDA ST,1,52,0,167,0,,,,,,0,0,,,0,,,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,,,0,0,,,100.0,,,0,0,,60.0,0,,,0,0,0.0,0,1,1.9,1,0,0,0,0,0,0,0.0,
1,Joshua Holsey,11990,CB,AUBURN,1,22,0,115,0,12.3,33.3,100.0,10.0,3.3,0,1,33.3,91.2,1,5,0.0,0,1,2.8,1,11,50.0,11,0,2,3,0,5,1,0.5,5.0,0,0,22.0,0.0,100.0,,5.5,0,1,50.0,75.7,0,,0.0,0,1,39.6,0,11,50.0,11,0,1,2,0,0,0,0.0,
1,Quincy Mauger,12026,S,GEORGIA,1,22,0,173,0,3.0,100.0,100.0,8.0,8.0,0,0,0.0,49.8,0,12,0.0,0,0,116.7,1,9,40.9,9,0,1,1,0,12,9,1.5,12.0,0,0,,,100.0,,,0,0,,64.4,0,,,0,0,0.0,0,10,45.5,10,0,0,0,0,0,0,0.0,
1,J.T. Jones,12032,ED,MIAMI OH,1,1,0,221,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,4,0,0,0,0,0,0,,,0,1,,,9.1,,,0,0,,60.6,0,,0.0,0,0,0.0,0,1,100.0,11,1,0,0,0,0,0,0.0,
1,J.D. Harmon,12099,CB,KENTUCKY,1,14,0,202,0,12.8,50.0,100.0,2.5,1.3,0,1,25.0,85.4,1,12,0.0,0,1,22.9,2,6,42.9,6,0,2,4,0,18,4,3.6,9.0,0,1,9.7,66.7,100.0,3.5,2.3,0,0,0.0,92.6,1,10,0.0,0,0,43.1,2,8,57.1,8,0,2,3,0,18,14,2.6,9.0
1,Marcus McWilson,12346,S,KENTUCKY,1,18,0,202,0,15.5,100.0,100.0,4.5,4.5,0,0,0.0,29.6,0,18,100.0,1,0,158.3,2,10,55.6,10,0,0,2,1,36,7,4.0,18.0,0,0,18.0,0.0,100.0,,8.0,0,0,0.0,63.6,0,,,0,0,39.6,0,8,44.4,8,0,0,1,0,0,0,0.0,
1,Markell Boston,25579,S,AUBURN,1,4,0,115,0,,,100.0,,,0,0,,60.0,0,,,0,0,0.0,0,1,25.0,1,0,0,0,0,0,0,0.0,,0,0,,,100.0,,,0,0,,61.4,0,,,0,0,0.0,0,3,75.0,3,0,0,0,0,0,0,0.0,
1,Marcus Lewis,26457,CB,FLORIDA ST,1,47,0,167,0,,,,,,0,0,,,0,,,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,,,0,0,,,100.0,,,0,0,,60.0,0,,,0,0,0.0,0,1,2.1,1,0,0,0,0,0,0,0.0,
1,DeShon Elliott,28854,S,TEXAS,1,16,0,311,0,,,50.0,,,0,0,,60.0,0,,,0,0,0.0,0,1,6.3,2,0,0,0,0,0,0,0.0,,0,0,,,90.9,,,0,1,,82.1,0,,,0,1,0.0,0,10,62.5,11,0,0,0,0,0,0,0.0,
