week,player,player_id,position,team_name,player_game_count,attempts,avoided_tackles,breakaway_attempts,breakaway_percent,breakaway_yards,declined_penalties,designed_yards,drops,elu_recv_mtf,elu_rush_mtf,elu_yco,elusive_rating,explosive,first_downs,franchise_id,fumbles,gap_attempts,grades_hands_fumble,grades_offense,grades_offense_penalty,grades_pass,grades_pass_block,grades_pass_route,grades_run,grades_run_block,longest,penalties,rec_yards,receptions,routes,run_plays,scramble_yards,scrambles,targets,total_touches,touchdowns,yards,yards_after_contact,yco_attempt,ypa,yprr,zone_attempts
0,Calvin Brownholtz,83584,QB,UTEP,1,6,1,0,0.0,0,0,15,0,0,1,19,52.8,0,2,330,0,3,70.4,47.1,71.2,28.0,,,68.3,60.0,6,0,0,0,0,10,0,0,0,6,0,15,19,3.17,2.5,,1
0,Logan Fife,128176,QB,FRESNO ST,1,6,0,0,0.0,0,0,4,0,0,0,0,0.0,0,1,169,0,0,70.0,60.4,74.8,58.2,,,61.0,60.0,7,0,0,0,0,25,7,1,0,5,0,11,0,0.0,1.8,,0
0,Quardraiz Wadley,57460,HB,UTEP,1,6,3,1,37.3,19,0,51,0,1,3,26,247.6,2,2,330,0,0,70.7,73.5,72.6,,18.9,76.2,73.8,58.6,19,0,11,1,3,9,0,0,1,7,0,51,26,4.33,8.5,3.67,6
0,Chevan Cordeiro,75886,QB,HAWAII,1,6,1,0,0.0,0,0,10,0,0,1,9,100.0,0,1,180,2,1,42.9,59.2,25.8,64.2,,,49.5,60.0,8,1,0,0,0,14,14,3,0,3,0,24,11,1.83,4.0,,2
0,Zach Charbonnet,97630,HB,UCLA,1,6,5,3,84.0,89,0,106,0,0,5,53,631.0,4,4,324,0,2,70.7,92.2,70.9,,72.9,69.1,90.4,,47,0,14,1,3,6,0,0,1,7,3,106,53,8.83,17.7,4.67,4
0,Chase Brown,77787,HB,ILLINOIS,1,5,1,1,62.5,15,0,24,0,0,1,19,76.0,1,1,187,0,0,69.7,61.2,70.7,,,59.8,61.0,,15,0,0,0,1,5,0,0,0,5,0,24,19,3.8,4.8,0.0,5
0,Brian Kowall,131797,HB,UCLA,1,5,0,0,0.0,0,0,24,0,0,0,14,0.0,1,1,324,0,0,70.5,66.2,71.0,,,60.0,65.1,60.0,11,0,0,0,1,8,0,0,0,5,0,24,14,2.8,4.8,0.0,5
0,Kairee Robinson,101299,HB,S JOSE ST,1,5,0,0,0.0,0,0,15,0,1,0,11,31.4,0,0,285,0,1,72.1,69.5,73.3,,64.6,72.4,67.7,,4,0,24,2,8,8,0,0,2,7,0,15,11,2.2,3.0,3.0,4
0,Jordan Wilmore,100585,HB,FRESNO ST,1,5,0,0,0.0,0,0,28,0,0,0,12,0.0,1,2,169,0,1,70.9,66.7,72.0,,,66.3,65.9,60.0,11,0,15,2,6,7,0,0,2,7,0,28,12,2.4,5.6,2.5,4
0,Rahmir Johnson,101655,HB,NEBRASKA,1,4,0,0,0.0,0,0,11,0,0,0,5,0.0,0,0,238,0,0,69.7,51.6,70.8,,67.5,55.4,51.5,,7,0,0,0,10,4,0,0,0,4,0,11,5,1.25,2.8,0.0,4
0,Chase Hayden,57137,HB,ILLINOIS,1,4,0,0,0.0,0,0,12,0,0,0,3,0.0,0,1,187,0,0,68.6,55.9,69.3,,,59.9,56.8,,5,0,0,0,1,4,0,0,0,4,0,12,3,0.75,3.0,0.0,4
0,Ethan Fernea,61765,HB,UCLA,1,4,1,0,0.0,0,0,11,0,0,1,8,50.0,0,1,324,0,1,68.6,52.1,71.4,,0.7,54.5,60.7,,6,0,0,0,6,4,0,0,0,4,0,11,8,2.0,2.8,0.0,3
0,Willie Eldridge,122009,HB,UTEP,1,4,0,0,0.0,0,0,4,0,0,0,4,0.0,0,0,330,0,1,68.6,53.9,69.2,,72.7,,54.7,60.0,3,0,0,0,0,5,0,0,0,4,0,4,4,1.0,1.0,,3
0,Markese Stepp,83786,HB,NEBRASKA,1,3,0,0,0.0,0,0,10,0,0,0,6,0.0,0,1,238,0,0,67.8,67.2,71.9,,9.1,76.8,68.6,58.5,7,0,30,1,3,7,0,0,1,4,1,10,6,2.0,3.3,10.0,3
0,Jack Zergiotis,97603,QB,UCONN,1,3,0,0,0.0,0,0,5,0,0,0,4,0.0,0,1,146,1,0,29.2,34.2,17.3,34.0,,,58.9,60.0,8,1,0,0,0,20,13,2,0,1,0,18,9,3.0,6.0,,0
0,Jakari Norwood,83678,HB,ILLINOIS,1,3,0,0,0.0,0,0,16,0,0,0,10,0.0,1,1,187,0,3,67.8,66.8,71.2,,,79.5,62.1,60.0,12,0,7,1,1,5,0,0,1,4,0,16,10,3.33,5.3,7.0,0
0,Artur Sitkowski,83547,QB,ILLINOIS,1,3,0,0,0.0,0,0,-5,0,0,0,0,0.0,0,1,187,0,0,68.3,72.9,75.9,74.0,,,59.1,60.0,9,0,0,0,0,37,9,1,0,2,0,4,0,0.0,1.3,,1
0,Dedrick Parson,78572,HB,HAWAII,1,3,0,0,0.0,0,0,14,0,0,0,7,0.0,0,1,180,1,1,17.0,56.7,71.3,,33.9,72.8,51.8,60.0,6,0,17,3,6,4,0,0,4,6,0,14,7,2.33,4.7,2.83,2
0,Robert Burns,57293,HB,UCONN,1,3,0,0,0.0,0,0,5,0,0,0,3,0.0,0,1,146,0,2,67.3,61.9,69.1,,,,61.4,60.0,2,0,0,0,0,4,0,0,0,3,0,5,3,1.0,1.7,,1
0,Isaiah Bravo,100828,QB,UTEP,1,3,0,0,0.0,0,0,7,0,0,0,3,0.0,0,0,330,0,2,67.3,51.9,68.6,,,,55.0,60.0,3,0,0,0,0,6,0,0,0,3,0,7,3,1.0,2.3,,1
0,Malik Sherrod,128189,HB,FRESNO ST,1,3,0,0,0.0,0,0,2,0,0,0,4,0.0,0,0,169,0,0,67.3,61.4,72.2,,24.1,57.6,63.0,60.0,6,0,0,0,3,6,0,0,0,3,0,2,4,1.33,0.7,0.0,3
0,Ethan Garbers,131896,QB,UCLA,1,3,0,0,0.0,0,0,-8,0,0,0,0,0.0,0,0,324,0,0,66.6,68.0,72.7,72.3,,,57.9,60.0,1,0,0,0,0,18,1,1,0,2,0,-7,0,0.0,-2.3,,0
0,Jake Haener,60596,QB,FRESNO ST,1,2,0,0,0.0,0,0,0,0,0,0,,100.0,0,1,169,0,0,68.1,83.3,74.9,83.3,,,61.0,60.0,4,0,0,0,0,12,7,2,0,0,0,7,1,0.5,3.5,,0
0,Nick Starkel,40326,QB,S JOSE ST,1,2,0,0,0.0,0,0,3,0,0,0,0,0.0,0,1,285,0,0,69.1,67.6,75.4,67.1,,,60.0,60.0,2,0,0,0,0,20,0,0,0,2,1,3,0,0.0,1.5,,2
0,Samori Toure,25276,WR,NEBRASKA,1,2,0,0,0.0,0,0,9,0,0,0,3,0.0,0,1,238,0,0,67.8,64.0,79.7,,,64.2,59.9,58.3,5,0,37,3,38,19,0,0,4,5,0,9,3,1.5,4.5,0.97,1
0,Dorian Thompson-Robinson,83574,QB,UCLA,1,2,0,0,0.0,0,0,6,0,0,0,0,0.0,1,1,324,0,0,68.0,66.1,75.1,60.5,,,69.4,60.0,13,0,0,0,0,22,13,1,0,1,0,19,3,1.5,9.5,,1
0,Isaiah Williams,97156,WR,ILLINOIS,1,2,0,0,0.0,0,0,8,1,0,0,1,0.0,0,0,187,0,0,68.5,63.3,77.0,,,65.0,56.0,60.1,7,0,41,6,20,26,0,0,8,8,0,8,1,0.5,4.0,2.05,0
0,Shamar Garrett,128323,HB,S JOSE ST,1,2,0,0,0.0,0,0,17,0,0,0,5,0.0,1,1,285,0,0,72.0,60.9,72.8,,71.7,56.1,62.2,60.0,14,0,0,0,5,4,0,0,2,2,0,17,5,2.5,8.5,0.0,2
0,Natano Woods,128341,QB,S JOSE ST,1,2,0,0,0.0,0,0,7,0,0,0,7,0.0,0,0,285,0,2,66.4,64.7,69.8,70.1,,,56.7,60.0,5,0,0,0,0,6,0,0,0,2,0,7,7,3.5,3.5,,0
0,Matthew Shipley,128212,K,HAWAII,1,1,0,0,0.0,0,0,-14,0,0,0,0,0.0,0,0,180,0,0,62.5,60.0,70.3,,,,60.0,,-14,0,0,0,0,1,0,0,0,1,0,-14,0,0.0,-14.0,,0
0,James Phillips,98731,HB,HAWAII,1,1,0,0,0.0,0,0,-6,0,1,0,0,0.0,0,0,180,0,1,65.3,53.6,75.2,,71.9,53.7,58.2,60.0,-6,0,9,2,23,3,0,0,3,3,0,-6,0,0.0,-6.0,0.39,0
0,Jalen Cropper,97273,WR,FRESNO ST,1,1,1,0,0.0,0,0,13,0,2,1,14,1050.0,1,1,169,0,1,66.0,73.7,74.4,,,70.7,63.4,61.0,13,0,87,3,17,7,0,0,5,4,0,13,14,14.0,13.0,5.12,0
0,James Tupou,81448,FB,UTEP,1,1,0,0,0.0,0,0,2,0,0,0,1,0.0,0,1,330,0,0,62.5,70.6,73.9,,,54.5,62.9,68.1,2,0,0,0,1,14,0,0,0,1,0,2,1,1.0,2.0,0.0,0
0,Steven Krajewski,77650,QB,UCONN,1,1,0,0,0.0,0,0,1,0,0,0,0,0.0,0,0,146,0,0,66.2,50.4,70.7,51.7,,,58.2,60.0,1,0,0,0,0,4,0,0,0,1,0,1,0,0.0,1.0,,1
0,Peterson Kerlegrand,63045,HB,INDIANA ST,1,19,2,0,0.0,0,0,73,1,0,2,47,24.7,0,2,191,0,2,76.5,61.5,74.9,,71.5,37.8,65.5,60.1,8,0,7,1,12,23,0,0,2,20,1,73,47,2.47,3.8,0.58,17
0,Isaiah Totten,40064,HB,NC CENT,1,13,2,0,0.0,0,0,58,0,0,2,35,41.4,3,5,247,0,7,74.8,77.8,73.1,,79.1,57.5,75.1,60.0,14,0,0,0,3,16,0,0,0,13,0,58,35,2.69,4.5,0.0,6
0,Markenzy Pierre,57421,HB,E ILLINOIS,1,12,3,0,0.0,0,0,43,0,0,3,44,91.7,2,2,158,0,4,74.0,63.1,75.3,,80.9,56.6,61.9,,12,0,0,0,4,12,0,0,1,12,0,43,44,3.67,3.6,0.0,8
0,David Moore III,141690,HB,SO UTAH,1,11,2,0,0.0,0,0,33,0,0,2,37,61.2,0,1,298,0,2,73.5,63.7,73.3,,72.5,58.2,63.3,59.8,9,0,0,0,2,13,0,0,0,11,0,33,37,3.36,3.0,0.0,9
0,Harrison Bey-Buie,137994,HB,E ILLINOIS,1,11,1,1,31.6,18,0,57,1,0,1,28,23.1,1,3,158,0,4,73.6,68.0,75.6,,15.3,47.6,73.6,58.8,18,0,0,0,7,17,0,0,2,11,1,57,28,2.55,5.2,0.0,7
0,Stadford Anderson,57360,HB,ALCORN ST,1,11,4,2,68.8,88,0,128,0,0,4,106,350.4,3,4,107,0,4,73.5,71.6,73.7,,77.2,55.0,72.2,60.0,68,0,0,0,10,12,0,0,0,11,0,128,106,9.64,11.6,0.0,7
0,Niko Duffey,102389,HB,ALCORN ST,1,9,2,2,61.9,39,0,63,0,0,2,48,97.0,3,4,107,0,2,73.7,74.9,74.9,,,74.5,73.4,60.0,20,0,8,2,19,11,0,0,3,11,0,63,48,5.33,7.0,0.42,7
0,Jorden Freeman,39821,HB,NC CENT,1,9,6,1,41.7,30,0,72,0,0,6,46,306.7,2,3,247,0,3,72.6,68.7,71.8,,,59.1,68.8,60.0,30,0,0,1,6,10,0,0,1,10,0,72,46,5.11,8.0,0.0,6
0,Davius Richard,109077,QB,NC CENT,1,9,6,0,0.0,0,0,29,0,0,4,23,255.6,3,4,247,0,1,71.1,81.1,76.9,68.8,,,81.0,60.0,17,0,0,0,0,38,35,3,0,6,2,64,53,5.89,7.1,,3
0,Jamal Currie-Elliott,89455,HB,NC CENT,1,8,0,1,62.5,20,0,32,0,0,0,13,0.0,1,1,247,0,5,71.9,57.5,73.1,,36.4,54.6,59.2,60.0,20,0,0,0,9,11,0,0,1,8,0,32,13,1.63,4.0,0.0,2
0,Felix Harper,13753,QB,ALCORN ST,1,6,1,0,0.0,0,0,3,0,0,0,3,0.0,0,0,107,2,0,20.3,63.1,76.7,60.6,,,63.3,60.0,9,1,0,0,0,27,22,4,0,2,0,25,28,4.67,4.2,,2
0,Otto Kuhns,138014,QB,E ILLINOIS,1,6,0,0,0.0,0,0,24,0,0,0,6,0.0,0,3,158,0,1,71.4,65.2,77.3,63.8,,,61.9,60.0,9,1,0,0,0,36,0,0,0,6,1,24,6,1.0,4.0,,2
0,Kendi Young,138033,HB,E ILLINOIS,1,6,3,2,125.0,35,0,28,0,0,3,16,133.3,2,2,158,0,3,70.5,57.6,73.4,,28.5,54.9,60.7,60.0,20,0,0,0,8,7,0,0,0,6,0,28,16,2.67,4.7,0.0,3
0,Dayne Christiansen,147832,HB,SO UTAH,1,6,0,0,0.0,0,0,21,0,0,0,12,0.0,0,0,298,0,1,70.5,63.4,73.1,,,53.6,66.5,,8,0,0,0,10,6,0,0,0,6,0,21,12,2.0,3.5,0.0,5
0,Anthony Thompson,40036,QB,INDIANA ST,1,5,0,0,0.0,0,0,2,0,0,0,2,0.0,0,1,191,0,0,69.5,31.3,75.5,31.6,,,51.0,60.0,5,0,0,0,0,22,5,2,0,3,0,7,6,1.2,1.4,,2
0,Karris Davis,87590,HB,SO UTAH,1,5,1,1,77.8,28,0,36,0,0,1,11,44.0,2,2,298,0,3,69.7,60.7,71.5,,71.5,29.6,69.2,60.0,28,0,0,0,6,6,0,0,0,5,0,36,11,2.2,7.2,0.0,2
0,Michael Haupert,87526,QB,INDIANA ST,1,5,0,1,74.6,44,0,59,0,0,0,2,0.0,2,2,191,0,0,71.7,77.4,70.5,,,59.5,71.6,60.0,44,0,0,0,1,7,0,0,0,5,1,59,2,0.4,11.8,0.0,5
0,Austin Bolton,150950,HB,ALCORN ST,1,3,0,0,0.0,0,0,10,0,0,0,6,0.0,0,1,107,0,1,68.1,58.2,70.4,,,57.7,58.8,,5,0,0,0,3,3,0,0,0,3,0,10,6,2.0,3.3,0.0,2
0,Isaiah Williams,104087,HB,SO UTAH,1,3,1,1,105.9,18,0,17,0,2,1,11,183.3,1,1,298,0,0,69.5,76.5,72.3,,77.7,75.8,66.5,77.6,18,0,27,3,7,8,0,0,3,6,0,17,11,3.67,5.7,3.86,3
0,Lance Lawson,87591,WR,SO UTAH,1,3,0,0,0.0,0,0,-1,0,0,0,8,0.0,0,0,298,0,2,68.2,57.4,76.4,,62.1,59.2,55.9,58.5,3,0,15,2,18,16,0,0,3,5,0,-1,8,2.67,-0.3,0.83,0
0,Jordan Jefferson,141676,HB,SO UTAH,1,2,1,0,0.0,0,0,2,0,0,1,5,125.0,0,1,298,0,0,65.5,62.5,68.6,,,57.7,62.9,,1,0,0,0,2,2,0,0,0,2,0,2,5,2.5,1.0,0.0,2
0,Matt Sora,87569,HB,INDIANA ST,1,2,0,0,0.0,0,0,15,0,0,0,5,0.0,1,1,191,0,0,65.5,69.2,72.6,,77.8,55.3,70.1,60.0,10,0,0,0,6,5,0,0,1,2,0,15,5,2.5,7.5,0.0,2
0,Juan Velarde Vasquez,150486,P,NC CENT,1,1,0,0,0.0,0,0,-16,0,0,0,0,0.0,0,0,247,1,0,11.1,60.0,70.3,,,,60.0,,-16,0,0,0,0,1,0,0,0,1,0,-16,0,0.0,-16.0,,0
0,Justin Dinka,101292,HB,INDIANA ST,1,1,0,0,0.0,0,0,2,0,0,0,1,0.0,0,0,191,0,0,62.5,55.6,67.8,,,57.0,57.7,60.0,2,0,0,0,2,2,0,0,0,1,0,2,1,1.0,2.0,0.0,1
0,Tyler Hamilton,61601,WR,E ILLINOIS,1,1,0,0,0.0,0,0,4,1,0,0,0,0.0,0,1,158,0,0,64.3,53.1,0.0,,,54.3,62.6,58.5,4,1,15,1,17,8,0,0,3,2,1,4,0,0.0,4.0,0.88,0
0,Latrell Collier,109270,HB,NC CENT,1,1,0,0,0.0,0,0,-2,0,0,0,1,0.0,0,0,247,0,0,62.5,59.6,65.4,,70.3,60.0,59.6,60.0,-2,0,0,0,1,2,0,0,0,1,0,-2,1,1.0,-2.0,0.0,1
0,Tyler Skidmore,87543,QB,SO UTAH,1,1,1,0,0.0,0,0,0,0,0,0,,100.0,0,0,298,0,0,62.7,69.0,67.4,58.9,,,64.3,60.0,8,0,0,0,0,1,8,1,0,0,0,8,10,10.0,8.0,,0
0,Zach Larkin,22961,TE,INDIANA ST,1,1,0,0,0.0,0,0,2,0,0,0,2,0.0,0,1,191,0,0,64.3,51.6,77.6,,66.6,48.0,62.3,53.9,2,0,2,1,23,31,0,0,1,2,0,2,2,2.0,2.0,0.09,1
0,Manny Jones,150951,WR,ALCORN ST,1,1,0,0,,0,0,0,0,0,0,1,0.0,0,0,107,0,0,67.2,53.7,73.1,,,56.7,57.5,60.0,0,0,4,1,7,2,0,0,1,2,0,0,1,1.0,0.0,0.57,1
week,player,player_id,position,team_name,player_game_count,attempts,avoided_tackles,breakaway_attempts,breakaway_percent,breakaway_yards,declined_penalties,designed_yards,drops,elu_recv_mtf,elu_rush_mtf,elu_yco,elusive_rating,explosive,first_downs,franchise_id,fumbles,gap_attempts,grades_hands_fumble,grades_offense,grades_offense_penalty,grades_pass,grades_pass_block,grades_pass_route,grades_run,grades_run_block,longest,penalties,rec_yards,receptions,routes,run_plays,scramble_yards,scrambles,targets,total_touches,touchdowns,yards,yards_after_contact,yco_attempt,ypa,yprr,zone_attempts
1,Isaiah Bowser,66123,HB,UCF,1,32,6,1,17.6,30,0,170,0,0,6,117,60.9,5,9,323,0,9,79.6,72.6,79.1,,52.0,65.6,73.4,60.0,30,0,29,4,33,35,0,0,4,36,1,170,117,3.66,5.3,0.88,21
1,Sincere McCormick,97119,HB,UTSA,1,31,4,0,0.0,0,0,117,0,0,4,79,31.9,1,4,331,0,11,79.3,66.8,77.5,,79.0,55.7,66.5,59.2,13,0,-1,1,18,35,0,0,1,32,0,117,79,2.55,3.8,-0.06,20
1,Chez Mellusi,99597,HB,WISCONSIN,1,31,3,2,28.1,34,0,121,0,0,3,68,19.9,6,10,349,0,10,79.3,65.8,79.3,,23.6,59.8,66.6,58.8,19,0,8,2,14,37,0,0,2,33,1,121,68,2.19,3.9,0.57,21
1,Mohamed Ibrahim,55226,HB,MINNESOTA,1,30,3,2,46.0,75,0,163,0,0,3,147,49.0,3,8,225,0,20,79.1,75.9,77.7,,78.8,56.0,73.5,59.2,56,0,0,0,6,32,0,0,1,30,2,163,147,4.9,5.4,0.0,10
1,Mataeo Durant,77719,HB,DUKE,1,29,6,3,52.2,133,0,255,0,1,6,153,119.1,5,10,154,1,2,78.9,84.6,77.4,,49.1,62.0,84.9,60.0,59,0,39,2,14,30,0,0,2,31,3,255,153,5.28,8.8,2.79,27
1,Charles Williams,41837,HB,UNLV,1,28,6,3,38.3,64,0,167,0,0,6,62,45.8,5,9,325,0,11,78.7,77.6,79.2,,75.1,57.5,76.4,59.4,27,0,4,1,12,31,0,0,1,29,2,167,62,2.21,6.0,0.33,17
1,Harrison Waylee,130584,HB,N ILLINOIS,1,27,4,1,24.3,35,0,144,0,0,4,72,39.5,3,6,254,1,17,42.7,67.7,0.0,,28.0,56.5,69.6,59.9,35,1,0,0,4,35,0,0,0,27,1,144,72,2.67,5.3,0.0,10
1,Logan Wright,57218,HB,GA SOUTHRN,1,26,5,4,54.2,96,0,177,0,0,5,79,56.3,5,11,174,0,19,78.2,72.0,77.9,,79.0,57.6,73.0,50.8,32,0,4,1,15,42,0,0,3,27,1,177,79,3.04,6.8,0.27,7
1,Tyler Badie,83714,HB,MISSOURI,1,26,6,3,51.7,107,0,207,0,1,6,69,64.1,8,9,229,0,8,78.3,78.0,79.6,,83.8,63.9,78.4,59.5,69,0,40,3,23,28,0,0,4,29,1,207,69,2.65,8.0,1.74,18
1,Brad Roberts,125398,FB,AIR FORCE,1,25,4,1,15.3,17,0,111,0,0,4,65,41.6,1,9,101,0,8,78.2,77.1,80.0,,32.2,,77.3,53.0,17,0,0,0,0,45,0,0,0,25,0,111,65,2.6,4.4,,0
1,Sean Tucker,123056,HB,SYRACUSE,1,25,8,3,50.8,92,0,181,0,0,8,82,105.0,4,10,304,0,4,78.0,74.3,0.0,,14.7,54.3,78.1,58.9,47,1,0,0,8,32,0,0,1,25,1,181,82,3.28,7.2,0.0,21
1,DeAndre Torrey,83728,HB,N TEXAS,1,24,10,5,59.1,136,0,230,0,0,10,98,163.3,8,10,251,0,22,78.6,88.3,74.9,,25.4,66.9,86.0,60.0,32,0,12,1,5,26,0,0,1,25,3,230,98,4.08,9.6,2.4,2
1,Darius Boone Jr.,100216,HB,E MICHIGAN,1,23,2,0,0.0,0,0,115,0,0,2,66,25.0,2,7,160,0,20,77.5,71.3,0.0,,52.8,64.9,72.1,58.5,11,1,0,0,8,26,0,0,0,23,1,115,66,2.87,5.0,0.0,2
1,Breece Hall,97636,HB,IOWA STATE,1,23,6,0,0.0,0,0,69,0,1,6,42,47.3,1,4,193,0,9,77.8,68.6,77.8,,42.5,67.5,68.9,59.5,12,0,31,4,23,27,0,0,4,27,1,69,42,1.83,3.0,1.35,14
1,Kenneth Walker III,97199,HB,MICH STATE,1,23,6,4,67.4,178,0,264,0,0,6,206,233.6,5,11,223,0,10,77.5,82.1,78.0,,32.4,52.9,83.0,59.1,75,0,0,0,14,26,0,0,0,23,4,264,206,8.96,11.5,0.0,13
1,Trelon Smith,57135,HB,ARKANSAS,1,22,8,1,19.6,20,0,102,0,0,8,56,92.6,2,5,111,0,1,77.3,63.6,76.5,,24.4,51.9,66.3,58.8,20,0,0,0,12,26,0,0,0,22,1,102,56,2.55,4.6,0.0,21
1,Jabari Small,124298,HB,TENNESSEE,1,21,2,1,16.2,17,0,105,0,0,2,54,23.4,2,6,307,0,6,77.3,65.9,76.0,,16.8,59.1,69.4,58.9,17,0,5,1,10,27,0,0,1,22,1,105,54,2.57,5.0,0.5,15
1,Kevin Mensah,55106,HB,UCONN,1,21,4,0,0.0,0,0,66,0,0,4,54,44.7,1,5,146,0,7,77.0,66.8,76.5,,82.6,60.1,66.2,59.9,10,0,14,2,22,24,0,0,2,23,0,66,54,2.57,3.1,0.64,14
1,Trestan Ebner,57159,HB,BAYLOR,1,21,20,3,42.1,48,0,114,0,0,20,94,426.3,4,7,118,0,1,77.8,80.6,77.1,,73.0,55.3,79.3,58.8,17,0,0,0,10,25,0,0,0,21,0,114,94,4.48,5.4,0.0,18
1,Greg Bell,83716,HB,S DIEGO ST,1,21,2,3,46.6,75,0,161,0,0,2,76,34.5,6,8,284,1,7,33.4,74.9,76.6,,79.0,55.4,73.7,60.0,32,0,0,0,10,22,0,0,0,21,1,161,76,3.62,7.7,0.0,14
1,Zander Horvath,57384,HB,PURDUE,1,21,8,1,29.6,24,0,81,1,1,8,80,137.1,2,4,273,0,9,77.0,75.8,77.6,,78.6,51.6,79.9,59.0,24,0,11,4,25,25,0,0,5,25,1,81,80,3.81,3.9,0.44,11
1,Jahmyr Gibbs,122474,HB,GA TECH,1,20,7,2,35.4,35,0,99,0,0,7,55,83.7,3,6,176,0,13,77.0,76.9,75.4,,78.9,62.4,77.7,59.5,19,0,17,3,19,22,0,0,5,23,0,99,55,2.75,5.0,0.89,7
1,Bijan Robinson,123126,HB,TEXAS,1,20,11,2,35.0,36,0,103,0,0,11,56,128.3,3,6,311,1,6,38.6,84.8,76.6,,76.5,73.5,83.3,59.5,19,0,73,4,20,24,0,0,4,24,1,103,56,2.8,5.2,3.65,14
