week,player,player_id,position,team_name,player_game_count,block_percent,declined_penalties,franchise_id,grades_offense,grades_pass_block,grades_run_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_block,snap_counts_ce,snap_counts_lg,snap_counts_lt,snap_counts_offense,snap_counts_pass_block,snap_counts_pass_play,snap_counts_rg,snap_counts_rt,snap_counts_run_block,snap_counts_te
0,Jay Amburgey,98250,T,OHIO,1,100.0,0,259,69.8,70.7,66.8,1,2,57,100.0,100.0,97.4,1,3,0,87,0,0,87,87,61,61,0,0,26,0
0,Kurt Danneker,77443,G,OHIO,1,100.0,0,259,71.6,86.1,68.2,0,1,57,100.0,100.0,99.1,0,1,0,87,0,87,0,87,61,61,0,0,26,0
0,Parker Titsworth,97656,C,OHIO,1,100.0,0,259,64.2,63.0,62.9,1,2,57,100.0,100.0,97.4,1,3,0,87,87,0,0,87,61,61,0,0,26,0
0,Christophe Atkinson,98064,G,OHIO,1,100.0,0,259,64.6,78.1,59.6,0,1,57,100.0,100.0,99.1,0,1,0,87,0,0,0,87,61,61,87,0,26,0
0,Abraham Delfin,59808,C,LA TECH,1,100.0,0,208,60.2,51.2,65.1,1,1,51,100.0,100.0,98.0,1,2,0,84,84,0,0,84,52,52,0,0,32,0
0,Dakota White,122688,T,LA TECH,1,100.0,0,208,57.7,70.7,50.1,0,0,51,100.0,100.0,100.0,0,0,0,84,0,0,82,84,52,52,0,0,32,2
0,Bert Hale,122675,G,LA TECH,1,100.0,0,208,61.2,67.8,58.3,1,0,51,100.0,100.0,97.1,0,2,1,84,0,83,0,84,52,52,0,0,32,1
0,Carson Bruno,145245,T,LA TECH,1,100.0,0,208,68.3,75.9,61.7,0,2,51,100.0,100.0,98.0,0,2,0,84,0,0,0,84,52,52,0,83,32,1
0,Andrew Meyer,81910,C,UTEP,1,100.0,0,330,72.0,83.8,66.6,0,0,32,100.0,100.0,100.0,0,0,0,75,75,0,0,75,34,34,0,0,41,0
0,Zuri Henry,81907,T,UTEP,1,100.0,0,330,74.2,76.4,70.2,0,0,32,100.0,100.0,100.0,1,0,0,75,0,0,0,75,34,34,0,75,41,0
0,Justin Mayers,100808,G,UTEP,1,100.0,0,330,65.2,70.3,63.6,0,2,32,100.0,100.0,96.9,0,2,0,75,0,75,0,75,34,34,0,0,41,0
0,Steven Hubbard,122021,T,UTEP,1,100.0,0,330,72.5,77.1,68.0,0,0,32,100.0,100.0,100.0,0,0,0,75,0,0,75,75,34,34,0,0,41,0
0,Elijah Klein,81912,G,UTEP,1,100.0,0,330,82.7,86.3,82.4,0,0,32,100.0,100.0,100.0,0,0,0,75,0,0,0,75,34,34,75,0,41,0
0,Marist Talavou,72200,G,S JOSE ST,1,100.0,0,285,47.0,43.0,49.3,0,2,45,100.0,100.0,97.8,1,2,0,70,0,0,0,70,49,49,70,0,21,0
0,Fernando Carmona,146185,T,S JOSE ST,1,100.0,0,285,67.1,56.1,72.0,1,2,45,100.0,100.0,96.7,0,3,0,70,0,0,70,70,49,49,0,0,21,0
