week,player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,man_avg_depth_of_target,man_avoided_tackles,man_caught_percent,man_contested_catch_rate,man_contested_receptions,man_contested_targets,man_drop_rate,man_drops,man_first_downs,man_fumbles,man_grades_hands_drop,man_grades_pass_route,man_interceptions,man_longest,man_pass_block_rate,man_pass_blocks,man_pass_plays,man_receptions,man_route_rate,man_routes,man_targeted_qb_rating,man_targets,man_targets_percent,man_touchdowns,man_yards,man_yards_after_catch,man_yards_after_catch_per_reception,man_yards_per_reception,man_yprr,penalties,zone_avg_depth_of_target,zone_avoided_tackles,zone_caught_percent,zone_contested_catch_rate,zone_contested_receptions,zone_contested_targets,zone_drop_rate,zone_drops,zone_first_downs,zone_fumbles,zone_grades_hands_drop,zone_grades_pass_route,zone_interceptions,zone_longest,zone_pass_block_rate,zone_pass_blocks,zone_pass_plays,zone_receptions,zone_route_rate,zone_routes,zone_targeted_qb_rating,zone_targets,zone_targets_percent,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_after_catch_per_reception,zone_yards_per_reception,zone_yprr
0,Oliver Martin,61438,WR,NEBRASKA,1,10,0,238,15.0,0,62.5,33.3,1,3,0.0,0,4,0,76.3,75.7,0,43,0.0,0,25,5,96.0,24,132.8,8,33.3,1,75,5,1.0,15.0,3.13,0,24.0,0,100.0,100.0,1,1,0.0,0,1,0,66.7,70.7,0,28,0.0,0,10,1,90.0,9,118.8,1,11.1,0,28,4,4.0,28.0,3.11
0,Dae Hunter,128200,HB,HAWAII,1,10,0,180,3.0,0,100.0,,0,0,0.0,0,0,0,66.7,60.1,0,5,0.0,0,5,1,100.0,5,87.5,1,20.0,0,5,2,2.0,5.0,1.0,0,-1.7,2,66.7,,0,0,20.0,1,0,0,45.9,50.6,0,9,13.0,3,23,4,82.6,19,70.1,6,31.6,0,15,22,5.5,3.8,0.79
0,Cam Ross,97105,WR,UCONN,1,9,0,146,10.4,0,60.0,100.0,2,2,25.0,1,2,0,39.5,65.4,0,13,0.0,0,7,3,100.0,7,72.1,5,71.4,0,24,6,2.0,8.0,3.43,0,6.5,0,50.0,,0,0,33.3,1,1,0,32.3,46.6,0,8,0.0,0,20,2,90.0,18,57.3,4,22.2,0,13,4,2.0,6.5,0.72
0,Calvin Turner Jr.,109028,WR,HAWAII,1,8,0,180,2.0,0,50.0,,0,0,50.0,1,0,0,24.5,48.9,0,-1,0.0,0,8,1,100.0,8,56.3,2,25.0,0,-1,0,0.0,-1.0,-0.13,0,19.3,0,66.7,0.0,0,1,0.0,0,1,0,70.7,63.2,0,30,0.0,0,21,2,100.0,21,106.3,3,14.3,0,35,3,1.5,17.5,1.67
0,Isaiah Williams,97156,WR,ILLINOIS,1,8,0,187,4.5,0,50.0,,0,0,0.0,0,0,0,66.7,57.3,0,3,0.0,0,5,1,100.0,5,56.3,2,40.0,0,3,0,0.0,3.0,0.6,0,5.3,0,75.0,,0,0,25.0,1,2,0,39.5,63.1,0,14,0.0,0,12,3,100.0,12,101.0,4,33.3,0,35,18,6.0,11.7,2.92
0,Justin Garrett,84486,WR,UTEP,1,7,0,330,9.0,0,100.0,,0,0,0.0,0,0,0,66.7,68.7,0,8,0.0,0,4,1,75.0,3,100.0,1,33.3,0,8,-1,-1.0,8.0,2.67,0,9.8,2,75.0,,0,0,0.0,0,3,0,73.1,83.6,0,36,0.0,0,9,3,88.9,8,116.7,4,50.0,0,66,38,12.7,22.0,8.25
0,Nick Mardner,75945,WR,HAWAII,1,6,0,180,13.0,0,100.0,100.0,1,1,0.0,0,1,0,66.7,73.5,0,14,0.0,0,2,1,100.0,2,118.8,1,50.0,0,14,1,1.0,14.0,7.0,0,11.5,0,50.0,,0,0,0.0,0,1,0,66.7,65.3,0,5,0.0,0,8,1,100.0,8,56.3,2,25.0,0,5,0,0.0,5.0,0.63
0,Erik Brooks,84187,WR,FRESNO ST,1,6,0,169,,0,,,0,0,,0,0,0,,59.4,0,0,0.0,0,1,0,100.0,1,0.0,0,0.0,0,0,0,,,0.0,0,8.7,0,83.3,100.0,1,1,16.7,1,4,0,49.8,71.4,0,22,0.0,0,17,5,100.0,17,109.0,6,35.3,0,61,8,1.6,12.2,3.59
0,Wyatt Liewer,84324,WR,NEBRASKA,1,6,0,238,18.2,0,20.0,,0,0,0.0,0,0,0,66.7,54.3,0,6,0.0,0,19,1,100.0,19,39.6,5,26.3,0,6,4,4.0,6.0,0.32,0,4.0,0,100.0,,0,0,0.0,0,1,0,66.7,57.5,0,7,0.0,0,7,1,100.0,7,95.8,1,14.3,0,7,3,3.0,7.0,1.0
0,Jacob Cowing,100894,WR,UTEP,1,5,0,330,15.0,0,100.0,,0,0,0.0,0,1,0,66.7,68.7,0,13,0.0,0,4,1,75.0,3,118.8,1,33.3,0,13,-2,-2.0,13.0,4.33,0,3.5,1,100.0,,0,0,0.0,0,1,0,73.1,77.4,0,59,0.0,0,9,2,88.9,8,158.3,2,25.0,1,54,47,23.5,27.0,6.75
0,Jalen Cropper,97273,WR,FRESNO ST,1,5,0,169,8.0,0,0.0,,0,0,,0,0,0,,58.0,0,0,0.0,0,2,0,100.0,2,39.6,1,50.0,0,0,0,,,0.0,0,4.0,2,75.0,,0,0,0.0,0,1,0,73.1,74.7,0,86,0.0,0,13,3,100.0,13,156.3,4,30.8,1,87,83,27.7,29.0,6.69
0,Caleb Phillips,52265,TE,HAWAII,1,5,0,180,38.0,0,0.0,0.0,0,1,100.0,1,0,0,16.8,43.3,0,0,14.3,1,7,0,85.7,6,39.6,1,16.7,0,0,0,,,0.0,0,-2.0,0,0.0,,0,0,,0,0,0,,50.6,1,0,18.2,4,22,0,77.3,17,0.0,1,5.9,0,0,0,,,0.0
0,Josh Kelly,97061,WR,FRESNO ST,1,5,0,169,,0,,,0,0,,0,0,0,,58.0,0,0,0.0,0,2,0,100.0,2,0.0,0,0.0,0,0,0,,,0.0,0,13.8,0,75.0,,0,0,0.0,0,1,0,73.1,59.5,0,37,0.0,0,22,3,100.0,22,116.7,4,18.2,0,54,21,7.0,18.0,2.45
0,Dedrick Parson,78572,HB,HAWAII,1,4,0,180,4.0,0,0.0,,0,0,,0,0,0,,59.2,0,0,0.0,0,2,0,100.0,2,39.6,1,50.0,0,0,0,,,0.0,0,-2.0,0,100.0,,0,0,0.0,0,0,0,66.7,65.2,0,6,0.0,0,2,1,100.0,2,91.7,1,50.0,0,6,8,8.0,6.0,3.0
0,Jared Smart,98732,WR,HAWAII,1,4,0,180,,0,,,0,0,,0,0,0,,55.6,0,0,0.0,0,8,0,100.0,8,0.0,0,0.0,0,0,0,,,0.0,0,8.0,0,33.3,,0,0,0.0,0,0,0,66.7,52.4,0,9,0.0,0,28,1,100.0,28,42.4,3,10.7,0,9,5,5.0,9.0,0.32
0,Isaiah Hamilton,84401,WR,S JOSE ST,1,4,0,285,,0,,,0,0,,0,0,0,,56.3,0,0,0.0,0,5,0,100.0,5,0.0,0,0.0,0,0,0,,,0.0,0,9.0,1,33.3,,0,0,0.0,0,1,0,66.7,65.8,0,47,0.0,0,14,1,92.9,13,81.9,3,23.1,0,47,48,48.0,47.0,3.62
0,Aaron Cephus,40121,WR,HAWAII,1,4,0,180,,0,,,0,0,,0,0,0,,56.6,0,0,0.0,0,5,0,100.0,5,0.0,0,0.0,0,0,0,,,0.0,0,12.5,0,0.0,0.0,0,1,,0,0,0,,49.2,0,0,0.0,0,12,0,91.7,11,39.6,2,18.2,0,0,0,,,0.0
