week,player,player_id,position,team_name,player_game_count,base_snap_counts_coverage,declined_penalties,franchise_id,man_assists,man_avg_depth_of_target,man_catch_rate,man_coverage_percent,man_coverage_snaps_per_reception,man_coverage_snaps_per_target,man_dropped_ints,man_forced_incompletes,man_forced_incompletion_rate,man_grades_coverage_defense,man_interceptions,man_longest,man_missed_tackle_rate,man_missed_tackles,man_pass_break_ups,man_qb_rating_against,man_receptions,man_snap_counts_coverage,man_snap_counts_coverage_percent,man_snap_counts_pass_play,man_stops,man_tackles,man_targets,man_touchdowns,man_yards,man_yards_after_catch,man_yards_per_coverage_snap,man_yards_per_reception,penalties,zone_assists,zone_avg_depth_of_target,zone_catch_rate,zone_coverage_percent,zone_coverage_snaps_per_reception,zone_coverage_snaps_per_target,zone_dropped_ints,zone_forced_incompletes,zone_forced_incompletion_rate,zone_grades_coverage_defense,zone_interceptions,zone_longest,zone_missed_tackle_rate,zone_missed_tackles,zone_pass_break_ups,zone_qb_rating_against,zone_receptions,zone_snap_counts_coverage,zone_snap_counts_coverage_percent,zone_snap_counts_pass_play,zone_stops,zone_tackles,zone_targets,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_per_coverage_snap,zone_yards_per_reception
0,Korey Foreman,70831,ED,FRESNO ST,1,3,0,169,0,,,50.0,,,0,0,,59.9,0,,,0,0,0.0,0,2,66.7,4,0,0,0,0,0,0,0.0,,0,0,7.0,100.0,20.0,1.0,1.0,0,0,0.0,60.0,0,16,100.0,1,0,118.8,1,1,33.3,5,0,0,1,0,16,9,16.0,16.0
0,Justin Flowe,72388,LB,UNLV,1,3,0,325,0,,,75.0,,,0,0,,60.7,0,,,0,0,0.0,0,3,100.0,4,0,0,0,0,0,0,0.0,,0,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,2,0,0,0,0,0,0,,
0,Jadon Pearson,72538,LB,FRESNO ST,1,19,0,169,1,,,55.6,,,0,0,,63.1,0,,0.0,0,0,0.0,0,5,26.3,9,0,0,0,0,0,0,0.0,,0,0,4.0,100.0,100.0,3.7,3.7,0,0,0.0,38.7,0,15,0.0,0,0,113.9,3,12,63.2,12,0,4,3,0,34,22,3.1,11.3
0,Ose Egbase,90529,ED,UNLV,1,1,0,325,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,12,0,0,0,0,0,0,,,0,0,,,12.5,,,0,0,,60.0,0,,,0,0,0.0,0,1,100.0,8,0,0,0,0,0,0,0.0,
0,Virdel Edwards II,99286,CB,HAWAII,1,30,0,180,0,,,100.0,,,0,0,,65.2,0,,,0,0,0.0,0,8,26.7,8,0,0,0,0,0,0,0.0,,0,0,5.0,100.0,100.0,17.0,17.0,0,1,100.0,79.0,0,5,0.0,0,1,87.5,1,18,60.0,18,2,2,1,0,5,0,0.3,5.0
0,Cecil Powell,99735,S,SM HOUSTON,1,41,0,281,0,10.5,50.0,91.7,11.0,5.5,0,1,50.0,63.4,0,11,0.0,0,1,66.7,1,11,26.8,12,0,1,2,0,11,9,1.0,11.0,0,0,2.3,66.7,95.7,10.5,7.0,0,1,33.3,76.6,0,6,0.0,0,0,71.5,2,22,53.7,23,1,3,3,0,10,20,0.5,5.0
0,Cody Stufflebean,122619,ED,KANSAS ST,1,1,0,199,0,-3.0,100.0,25.0,1.0,1.0,0,0,0.0,57.8,0,15,100.0,1,0,118.8,1,1,100.0,4,0,0,1,0,15,18,15.0,15.0,0,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,16,0,0,0,0,0,0,,
0,Bangally Kamara,123012,LB,KANSAS,1,19,0,198,0,0.0,100.0,85.7,3.0,3.0,0,0,0.0,55.2,0,39,0.0,0,0,118.8,2,6,31.6,7,1,2,2,0,47,47,7.8,23.5,0,0,10.0,100.0,69.2,9.0,9.0,0,0,0.0,52.7,0,13,,0,0,118.8,1,9,47.4,13,1,0,1,0,13,3,1.4,13.0
0,Dave Herard,123779,S,W KENTUCKY,1,29,0,346,1,6.5,50.0,100.0,11.0,5.5,0,0,0.0,59.9,0,13,0.0,0,0,70.8,1,11,37.9,11,1,2,2,0,13,5,1.2,13.0,0,2,,,100.0,,,0,0,,68.3,0,,0.0,0,0,0.0,0,13,44.8,13,1,1,0,0,0,0,0.0,
0,Jaheem Joseph,129726,S,UNLV,1,21,0,325,0,,,100.0,,,0,1,,60.3,0,,,0,1,0.0,0,10,47.6,10,0,0,0,0,0,0,0.0,,0,0,-3.3,100.0,90.9,3.3,3.3,0,0,0.0,67.7,0,5,25.0,1,0,79.2,3,10,47.6,11,2,3,3,0,-2,8,-0.2,-0.7
0,Gunner Maldonado,129727,S,KANSAS ST,1,8,0,199,0,,,100.0,,,0,0,,60.0,0,,,0,0,0.0,0,1,12.5,1,0,0,0,0,0,0,0.0,,0,0,6.0,100.0,100.0,7.0,7.0,0,0,0.0,47.5,0,10,,0,0,108.3,1,7,87.5,7,0,0,1,0,10,4,1.4,10.0
0,CJ Brown,130541,S,SM HOUSTON,1,41,0,281,1,7.0,100.0,91.7,11.0,11.0,0,0,0.0,59.7,0,12,0.0,0,0,116.7,1,11,26.8,12,0,1,1,0,12,5,1.1,12.0,0,3,3.5,50.0,95.7,21.0,10.5,0,0,0.0,69.5,0,3,0.0,0,0,56.3,1,22,53.7,23,1,2,2,0,3,0,0.1,3.0
0,Christopher Eaton Jr.,142080,ED,SM HOUSTON,1,4,0,281,0,,,20.0,,,0,0,,60.1,0,,,0,0,0.0,0,2,50.0,10,0,0,0,0,0,0,0.0,,0,0,,,10.5,,,0,0,,59.2,0,,,0,0,0.0,0,2,50.0,19,0,0,0,0,0,0,0.0,
0,Zeiqui Lawton,144225,DI,SM HOUSTON,1,3,0,281,0,,,16.7,,,0,0,,60.0,0,,,0,0,0.0,0,1,33.3,6,0,0,0,0,0,0,0.0,,0,0,,,10.0,,,0,0,,58.1,0,,,0,0,0.0,0,2,66.7,20,0,0,0,0,0,0,0.0,
0,Jalen Emery,144247,CB,W KENTUCKY,1,13,0,346,0,12.5,50.0,100.0,5.0,2.5,0,0,0.0,46.4,0,36,,0,0,95.8,1,5,38.5,5,0,0,2,0,36,19,7.2,36.0,0,0,2.5,100.0,85.7,3.0,3.0,0,0,0.0,43.7,0,11,100.0,1,0,87.5,2,6,46.2,7,0,0,2,0,10,5,1.7,5.0
0,Desmond Purnell,144611,LB,KANSAS ST,1,22,0,199,0,,,28.6,,,0,0,,60.7,0,,,0,0,0.0,0,2,9.1,7,0,0,0,0,0,0,0.0,,0,0,3.0,0.0,81.8,,18.0,0,1,100.0,74.2,0,,100.0,1,1,39.6,0,18,81.8,22,0,0,1,0,0,0,0.0,
0,Lyrik Rawls,144661,S,KANSAS,1,20,0,198,0,-2.5,50.0,100.0,6.0,3.0,0,1,50.0,55.4,0,8,100.0,2,1,60.4,1,6,30.0,6,0,0,2,0,8,13,1.3,8.0,0,0,5.0,0.0,90.9,,10.0,0,0,0.0,64.2,0,,,0,0,39.6,0,10,50.0,11,0,0,1,0,0,0,0.0,
0,Al'zillion Hamilton,146042,CB,FRESNO ST,1,24,0,169,0,5.0,100.0,100.0,8.0,8.0,0,0,0.0,58.7,0,5,0.0,0,0,87.5,1,9,37.5,9,1,1,1,0,5,0,0.6,5.0,0,0,,,100.0,,,0,0,,65.9,0,,,0,0,0.0,0,13,54.2,13,0,0,0,0,0,0,0.0,
0,Dominic Oliver,146147,ED,W KENTUCKY,1,4,0,346,0,,,18.2,,,0,0,,60.6,0,,,0,0,0.0,0,2,50.0,11,0,0,0,0,0,0,0.0,,0,0,18.0,100.0,25.0,2.0,2.0,0,0,0.0,52.6,0,29,,0,0,118.8,1,2,50.0,8,0,0,1,0,29,11,14.5,29.0
0,Kilinahe Mendiola-Jensen,146198,S,HAWAII,1,28,0,180,0,0.0,100.0,100.0,6.0,6.0,0,0,0.0,89.7,1,3,,0,0,39.6,1,6,21.4,6,0,0,1,0,3,3,0.5,3.0,0,0,10.5,0.0,100.0,,8.0,1,2,100.0,81.8,0,,,0,1,39.6,0,17,60.7,17,0,0,2,0,0,0,0.0,
0,Marsel McDuffie,146212,LB,UNLV,1,41,0,325,0,,,69.0,,,0,0,,64.6,0,,,0,0,0.0,0,20,48.8,29,0,0,0,0,0,0,0.0,,0,1,2.0,0.0,90.9,,19.0,0,0,0.0,90.2,1,,0.0,0,0,0.0,0,20,48.8,22,0,1,1,0,0,0,0.0,
0,Hunter Barth,146299,LB,STANFORD,1,25,0,300,0,2.5,100.0,71.4,5.0,5.0,0,0,0.0,41.3,0,10,,0,0,108.3,2,10,40.0,14,1,0,2,0,20,15,2.0,10.0,0,0,,,88.9,,,0,0,,62.4,0,,,0,0,0.0,0,8,32.0,9,0,0,0,0,0,0,0.0,
0,Mitch Leigber,146375,S,STANFORD,1,51,0,300,0,1.0,100.0,100.0,19.0,19.0,0,0,0.0,64.0,0,3,50.0,1,0,79.2,1,19,37.3,19,0,1,1,0,3,2,0.2,3.0,0,0,2.0,100.0,100.0,21.0,21.0,0,0,0.0,61.5,0,11,33.3,1,0,112.5,1,22,43.1,22,0,2,1,0,11,9,0.5,11.0
0,Wilfredo Aybar,146378,ED,STANFORD,1,3,0,300,0,,,18.2,,,0,0,,60.4,0,,,0,0,0.0,0,2,66.7,11,0,0,0,0,0,0,0.0,,0,0,,,5.9,,,0,0,,60.0,0,,,0,0,0.0,0,1,33.3,17,0,0,0,0,0,0,0.0,
0,Darrien Stewart,146445,CB,UNLV,1,4,0,325,0,,,100.0,,,0,0,,63.5,0,,0.0,0,0,0.0,0,2,50.0,2,0,1,0,0,0,0,0.0,,0,0,-1.0,100.0,100.0,1.0,1.0,0,0,0.0,52.6,0,17,,0,0,118.8,1,2,50.0,2,0,0,1,0,17,18,17.0,17.0
0,Giovanni Iovino,146522,LB,HAWAII,1,1,0,180,0,,,50.0,,,0,0,,60.0,0,,,0,0,0.0,0,1,100.0,2,0,0,0,0,0,0,0.0,,0,0,,,,,,0,0,,,0,,,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,,
0,Chief Borders,146707,ED,UNLV,1,3,0,325,0,,,3.3,,,0,0,,60.0,0,,,0,0,0.0,0,1,33.3,30,0,0,0,0,0,0,0.0,,0,1,,,12.5,,,0,0,,63.9,0,,50.0,1,0,0.0,0,2,66.7,16,0,0,0,0,0,0,0.0,
0,Demarko Williams,146825,CB,W KENTUCKY,1,28,0,346,1,9.5,0.0,100.0,,6.0,0,0,0.0,64.4,0,,0.0,0,0,39.6,0,13,46.4,13,0,0,2,0,0,0,0.0,,0,0,,,92.3,,,0,0,,57.8,0,,0.0,0,0,0.0,0,12,42.9,13,0,1,0,0,0,0,0.0,
0,Zachary Lovett,146889,LB,IOWA STATE,1,4,0,193,0,,,50.0,,,0,0,,60.0,0,,,0,0,0.0,0,1,25.0,2,0,0,0,0,0,0,0.0,,0,0,,,60.0,,,0,0,,61.9,0,,,0,0,0.0,0,3,75.0,5,0,0,0,0,0,0,0.0,
0,Tunmise Adeleye,146982,ED,UNLV,1,1,0,325,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,22,0,0,0,0,0,0,,,0,0,,,6.3,,,0,0,,60.0,0,,,0,0,0.0,0,1,100.0,16,0,0,0,0,0,0,0.0,
