week,player,player_id,position,team_name,player_game_count,base_snap_counts_coverage,declined_penalties,franchise_id,man_assists,man_avg_depth_of_target,man_catch_rate,man_coverage_percent,man_coverage_snaps_per_reception,man_coverage_snaps_per_target,man_dropped_ints,man_forced_incompletes,man_forced_incompletion_rate,man_grades_coverage_defense,man_interceptions,man_longest,man_missed_tackle_rate,man_missed_tackles,man_pass_break_ups,man_qb_rating_against,man_receptions,man_snap_counts_coverage,man_snap_counts_coverage_percent,man_snap_counts_pass_play,man_stops,man_tackles,man_targets,man_touchdowns,man_yards,man_yards_after_catch,man_yards_per_coverage_snap,man_yards_per_reception,penalties,zone_assists,zone_avg_depth_of_target,zone_catch_rate,zone_coverage_percent,zone_coverage_snaps_per_reception,zone_coverage_snaps_per_target,zone_dropped_ints,zone_forced_incompletes,zone_forced_incompletion_rate,zone_grades_coverage_defense,zone_interceptions,zone_longest,zone_missed_tackle_rate,zone_missed_tackles,zone_pass_break_ups,zone_qb_rating_against,zone_receptions,zone_snap_counts_coverage,zone_snap_counts_coverage_percent,zone_snap_counts_pass_play,zone_stops,zone_tackles,zone_targets,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_per_coverage_snap,zone_yards_per_reception
1,Kalan Reed,10887,CB,SO MISS,1,37,0,296,0,12.5,25.0,100.0,11.0,2.8,0,1,25.0,59.7,0,18,100.0,1,1,45.8,1,11,29.7,11,0,0,4,0,18,14,1.6,18.0,0,0,10.0,50.0,95.7,22.0,11.0,0,1,50.0,66.0,0,5,,0,1,56.3,1,22,59.5,23,0,0,2,0,5,0,0.2,5.0
1,Mike Hilton,10898,CB,OLE MISS,1,17,0,226,0,,,,,,0,0,,,0,,,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,,,0,0,32.0,0.0,100.0,,1.0,0,0,0.0,60.0,0,,,0,0,39.6,0,1,5.9,1,0,0,1,0,0,0,0.0,
1,Trae Elston,11226,S,OLE MISS,1,15,0,226,0,,,,,,0,0,,,0,,,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,,,0,0,,,100.0,,,0,0,,60.0,0,,,0,0,0.0,0,1,6.7,1,0,0,0,0,0,0,0.0,
1,Christian Russell,16806,LB,OLE MISS,1,14,0,226,0,,,,,,0,0,,,0,,,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,,,0,0,,,100.0,,,0,0,,60.0,0,,,0,0,0.0,0,1,7.1,1,0,0,0,0,0,0,0.0,
1,Tyler Roberts,17293,ED,TROY,1,2,0,318,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,5,0,0,0,0,0,0,,,0,0,-5.0,100.0,10.5,2.0,2.0,0,0,0.0,79.9,0,1,25.0,1,0,79.2,1,2,100.0,19,3,3,1,0,1,6,0.5,1.0
1,Lamarcus Farmer,17454,CB,TROY,1,16,0,318,0,,,100.0,,,0,0,,63.8,0,,0.0,0,0,0.0,0,3,18.8,3,0,1,0,0,0,0,0.0,,0,0,,,100.0,,,0,0,,64.7,0,,,0,0,0.0,0,9,56.3,9,0,0,0,0,0,0,0.0,
1,Montres Kitchens,17458,S,TROY,1,21,0,318,0,,,100.0,,,0,0,,60.8,0,,,0,0,0.0,0,2,9.5,2,0,0,0,0,0,0,0.0,,0,0,17.0,100.0,100.0,16.0,16.0,0,0,0.0,50.9,0,14,0.0,0,0,158.3,1,17,81.0,17,1,2,1,1,14,0,0.9,14.0
1,Darrin Reddick,17527,S,TROY,1,18,0,318,0,,,100.0,,,0,0,,62.8,0,,,0,0,0.0,0,5,27.8,5,0,0,0,0,0,0,0.0,,0,0,10.0,100.0,100.0,9.0,9.0,0,0,0.0,54.0,0,15,0.0,0,0,118.8,1,10,55.6,10,0,1,1,0,15,5,1.7,15.0
1,Anthony Swain,17693,LB,SO MISS,1,5,0,296,0,,,100.0,,,0,0,,60.0,0,,,0,0,0.0,0,1,20.0,1,0,0,0,0,0,0,0.0,,0,0,0.0,100.0,100.0,4.0,4.0,0,0,0.0,49.0,0,14,,0,0,118.8,1,4,80.0,4,0,0,1,0,14,14,3.5,14.0
1,Charleston Girley,17739,CB,ARK STATE,1,19,0,113,0,,,90.0,,,0,0,,49.9,0,,,0,0,0.0,0,9,47.4,10,0,0,0,0,0,0,0.0,,0,0,1.0,100.0,90.9,10.0,10.0,0,0,0.0,61.7,0,2,33.3,1,0,79.2,1,10,52.6,11,0,2,1,0,2,1,0.2,2.0
1,Rocky Hayes,17740,CB,ARK STATE,1,31,0,113,0,16.3,66.7,94.1,7.5,5.0,0,0,0.0,51.5,0,61,100.0,1,0,149.3,2,16,51.6,17,0,0,3,1,92,63,6.1,46.0,0,0,3.5,100.0,100.0,7.0,7.0,0,0,0.0,55.3,0,14,33.3,1,0,158.3,2,14,45.2,14,1,2,2,1,27,20,1.9,13.5
