week,player,player_id,position,team_name,player_game_count,base_snap_counts_coverage,declined_penalties,franchise_id,man_assists,man_avg_depth_of_target,man_catch_rate,man_coverage_percent,man_coverage_snaps_per_reception,man_coverage_snaps_per_target,man_dropped_ints,man_forced_incompletes,man_forced_incompletion_rate,man_grades_coverage_defense,man_interceptions,man_longest,man_missed_tackle_rate,man_missed_tackles,man_pass_break_ups,man_qb_rating_against,man_receptions,man_snap_counts_coverage,man_snap_counts_coverage_percent,man_snap_counts_pass_play,man_stops,man_tackles,man_targets,man_touchdowns,man_yards,man_yards_after_catch,man_yards_per_coverage_snap,man_yards_per_reception,penalties,zone_assists,zone_avg_depth_of_target,zone_catch_rate,zone_coverage_percent,zone_coverage_snaps_per_reception,zone_coverage_snaps_per_target,zone_dropped_ints,zone_forced_incompletes,zone_forced_incompletion_rate,zone_grades_coverage_defense,zone_interceptions,zone_longest,zone_missed_tackle_rate,zone_missed_tackles,zone_pass_break_ups,zone_qb_rating_against,zone_receptions,zone_snap_counts_coverage,zone_snap_counts_coverage_percent,zone_snap_counts_pass_play,zone_stops,zone_tackles,zone_targets,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_per_coverage_snap,zone_yards_per_reception
1,Petera Wilson Jr.,12610,ED,TULSA,1,4,0,320,0,,,,,,0,0,,,0,,,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,,,0,0,,,33.3,,,0,0,,60.0,0,,,0,0,0.0,0,1,25.0,3,0,0,0,0,0,0,0.0,
1,Reggie Robinson II,13094,CB,TULSA,1,31,0,320,0,11.0,0.0,100.0,,2.0,0,1,100.0,69.1,0,,,0,1,39.6,0,2,6.5,2,0,0,1,0,0,0,0.0,,0,0,19.2,50.0,100.0,6.0,3.0,0,1,16.7,39.9,0,77,0.0,0,1,135.4,3,20,64.5,20,0,1,6,1,94,35,5.2,31.3
1,DeShawn Capers-Smith,13604,S,TEXAS A&M,1,35,0,312,1,5.0,60.0,70.8,5.7,3.4,0,0,0.0,57.5,0,28,0.0,0,0,84.6,3,17,48.6,24,0,1,5,0,39,29,2.3,13.0,0,0,22.0,50.0,71.4,15.0,7.5,1,0,0.0,45.9,0,42,,0,0,135.4,1,15,42.9,21,0,0,2,1,42,7,2.8,42.0
1,Josh Okonye,29247,CB,PURDUE,1,46,0,273,0,9.0,0.0,100.0,,4.0,0,1,100.0,70.9,0,,,0,0,39.6,0,4,8.7,4,0,0,1,0,0,0,0.0,,0,0,13.5,75.0,100.0,10.7,8.0,0,1,25.0,61.7,0,20,0.0,0,0,145.8,3,34,73.9,34,0,3,4,1,40,7,1.3,13.3
1,T.J. McCollum,29563,LB,PURDUE,1,44,0,273,0,,,40.0,,,0,0,,60.1,0,,,0,0,0.0,0,2,4.5,5,0,0,0,0,0,0,0.0,,0,1,5.5,75.0,81.6,9.7,7.3,0,0,0.0,69.0,0,11,0.0,0,0,84.4,3,31,70.5,38,2,4,4,0,19,3,0.7,6.3
1,Da'Wan Hunte,29762,CB,PURDUE,1,53,0,273,0,24.0,0.0,100.0,,5.0,0,1,100.0,71.1,0,,,0,0,39.6,0,5,9.4,5,0,0,1,0,0,0,0.0,,0,0,26.5,25.0,100.0,36.0,9.0,0,1,25.0,63.9,0,29,0.0,0,0,57.3,1,38,71.7,38,0,2,4,0,29,4,0.8,29.0
1,Jesse Montgomery,29997,S,UTEP,1,12,0,330,0,,,100.0,,,0,0,,60.0,0,,,0,0,0.0,0,1,8.3,1,0,0,0,0,0,0,0.0,,0,0,10.0,100.0,100.0,5.5,5.5,0,0,0.0,53.9,0,19,0.0,0,0,118.8,2,11,91.7,11,0,1,2,0,28,8,2.5,14.0
1,Roney Elam,33103,S,TEXAS A&M,1,4,0,312,0,,,50.0,,,0,0,,62.2,0,,,0,0,0.0,0,3,75.0,6,0,0,0,0,0,0,0.0,,0,0,16.0,100.0,50.0,1.0,1.0,0,0,0.0,60.0,0,14,,0,0,118.8,1,1,25.0,2,0,0,1,0,14,-2,14.0,14.0
1,Antonio Howard,33129,CB,TEXAS A&M,1,5,0,312,0,0.0,100.0,75.0,3.0,3.0,0,0,0.0,52.2,0,9,100.0,1,0,143.8,1,3,60.0,4,0,0,1,1,9,9,3.0,9.0,0,0,,,100.0,,,0,0,,63.2,0,,0.0,0,0,0.0,0,2,40.0,2,0,1,0,0,0,0,0.0,
1,Michael Lewis,33204,S,UTEP,1,24,0,330,0,,,100.0,,,0,0,,63.5,0,,0.0,0,0,0.0,0,3,12.5,3,0,1,0,0,0,0,0.0,,0,1,6.0,100.0,94.1,16.0,16.0,0,0,0.0,47.8,0,13,33.3,2,0,118.8,1,16,66.7,17,0,3,1,0,13,7,0.8,13.0
