Week,player,player_id,position,team_name,player_game_count,batted_passes,declined_penalties,franchise_id,grades_pass_rush_defense,hits,hurries,pass_rush_opp,pass_rush_percent,pass_rush_win_rate,pass_rush_wins,penalties,prp,sacks,snap_counts_pass_play,snap_counts_pass_rush,total_pressures,true_pass_set_batted_passes,true_pass_set_grades_pass_rush_defense,true_pass_set_hits,true_pass_set_hurries,true_pass_set_pass_rush_opp,true_pass_set_pass_rush_percent,true_pass_set_pass_rush_win_rate,true_pass_set_pass_rush_wins,true_pass_set_prp,true_pass_set_sacks,true_pass_set_snap_counts_pass_play,true_pass_set_snap_counts_pass_rush,true_pass_set_total_pressures
1,Charles Woodson,330,S,OAK,1,0,0,23,66.6,0,0,0,2.6,,0,0,,0,38,1,0,0,66.6,0,0,0,7.1,,0,,0,14,1,0
1,John Abraham,591,ED,ARZ,1,0,0,1,47.9,0,0,20,87.0,0.0,0,0,0.0,0,23,20,0,0,49.0,0,0,14,100.0,0.0,0,0.0,0,14,14,0
1,Justin Smith,776,DI,SF,1,1,0,28,68.0,0,1,24,100.0,12.5,3,0,10.4,2,28,28,3,1,67.7,0,1,12,100.0,16.7,2,12.5,1,13,13,2
1,Julius Peppers,1010,ED,GB,1,0,0,12,60.7,1,0,28,100.0,7.1,2,1,1.8,0,31,31,1,0,71.9,1,0,8,100.0,25.0,2,6.3,0,10,10,1
1,Dwight Freeney,1019,ED,SD,1,0,0,27,73.4,0,6,31,97.1,22.6,7,0,9.7,0,35,34,6,0,76.1,0,4,16,100.0,31.3,5,12.5,0,19,19,4
1,Larry Foote,1126,LB,ARZ,1,0,0,1,55.1,0,0,11,31.6,0.0,0,0,0.0,0,38,12,0,0,49.0,0,0,7,30.8,0.0,0,0.0,0,26,8,0
1,Brett Keisel,1204,DI,PIT,1,0,0,25,56.4,1,1,24,100.0,4.2,1,0,4.2,0,27,27,2,0,62.7,1,1,10,100.0,10.0,1,10.0,0,10,10,2
1,Ryan Clark,1229,S,WAS,1,0,0,32,55.4,0,0,2,7.7,0.0,0,0,0.0,0,26,2,0,0,55.4,0,0,2,15.4,0.0,0,0.0,0,13,2,0
1,Kevin Williams,1325,DI,SEA,1,1,0,29,61.7,0,0,12,92.9,0.0,0,0,0.0,0,14,13,0,0,56.5,0,0,3,100.0,0.0,0,0.0,0,3,3,0
1,Terrell Suggs,1326,ED,BLT,1,0,0,3,74.0,0,1,27,87.1,14.8,4,0,1.9,0,31,27,1,0,66.9,0,1,10,90.9,20.0,2,5.0,0,11,10,1
1,Troy Polamalu,1332,S,PIT,1,0,0,25,60.0,0,0,1,2.7,0.0,0,0,0.0,0,37,1,0,0,,0,0,0,0.0,,0,,0,11,0,0
1,Calvin Pace,1334,ED,NYJ,1,0,0,22,61.3,0,3,20,71.0,15.0,3,1,7.5,0,31,22,3,0,57.2,0,1,8,100.0,12.5,1,6.3,0,10,10,1
1,Charles Tillman,1351,CB,CHI,1,0,0,6,68.5,1,0,1,3.7,0.0,0,0,50.0,0,27,1,1,0,68.5,1,0,1,7.1,0.0,0,50.0,0,14,1,1
1,Osi Umenyiora,1371,ED,ATL,1,0,0,2,50.4,0,1,23,100.0,4.3,1,0,2.2,0,26,26,1,0,52.2,0,1,16,100.0,6.3,1,3.1,0,19,19,1
1,Cory Redding,1381,DI,IND,1,0,0,14,62.8,1,0,30,96.8,6.7,2,1,1.7,0,31,30,1,0,74.8,1,0,7,100.0,14.3,1,7.1,0,7,7,1
1,Lance Briggs,1383,LB,CHI,1,0,0,6,,0,0,1,3.7,0.0,0,0,0.0,0,27,1,0,0,,0,0,0,0.0,,0,,0,14,0,0
1,Jarret Johnson,1421,ED,SD,1,0,0,27,51.9,0,0,11,63.2,0.0,0,0,0.0,0,19,12,0,0,52.2,0,0,7,70.0,0.0,0,0.0,0,10,7,0
1,Chris Clemons,1585,ED,JAX,1,0,1,15,74.5,1,1,36,97.5,5.6,2,2,5.6,1,40,39,3,0,57.3,1,1,14,100.0,7.1,1,7.1,0,17,17,2
1,Colin Cole,1589,DI,CAR,1,0,0,5,56.0,0,0,7,100.0,0.0,0,0,0.0,0,7,7,0,0,59.1,0,0,1,100.0,0.0,0,0.0,0,1,1,0
1,Cullen Jenkins,1637,DI,NYG,1,0,0,21,57.7,0,2,17,90.0,5.9,1,0,5.9,0,20,18,2,0,61.6,0,2,9,100.0,11.1,1,11.1,0,10,10,2
1,Vince Wilfork,1742,DI,NE,1,0,0,19,54.7,0,1,20,100.0,5.0,1,0,2.5,0,22,22,1,0,52.0,0,0,7,100.0,0.0,0,0.0,0,8,8,0
1,Jason Babin,1748,ED,NYJ,1,0,0,22,65.8,0,2,9,100.0,22.2,2,0,22.2,1,11,11,3,0,52.7,0,2,3,100.0,0.0,0,33.3,0,5,5,2
1,Daryl Smith,1760,LB,BLT,1,0,0,3,60.0,0,1,1,2.4,0.0,0,0,50.0,0,41,1,1,0,,0,0,0,0.0,,0,,0,13,0,0
1,Dwan Edwards,1772,DI,CAR,1,0,0,5,65.1,0,2,20,95.2,10.0,2,0,10.0,1,21,20,3,0,68.2,0,2,14,100.0,14.3,2,14.3,1,14,14,3
1,Randy Starks,1792,DI,MIA,1,0,0,17,65.1,0,4,28,93.9,14.3,4,0,7.1,0,33,31,4,0,70.2,0,3,11,100.0,27.3,3,13.6,0,13,13,3
