Week,player,player_id,position,team_name,player_game_count,attempts,avoided_tackles,breakaway_attempts,breakaway_percent,breakaway_yards,declined_penalties,designed_yards,drops,elu_recv_mtf,elu_rush_mtf,elu_yco,elusive_rating,explosive,first_downs,franchise_id,fumbles,gap_attempts,grades_hands_fumble,grades_offense,grades_offense_penalty,grades_pass,grades_pass_block,grades_pass_route,grades_run,grades_run_block,longest,penalties,rec_yards,receptions,routes,run_plays,scramble_yards,scrambles,targets,total_touches,touchdowns,yards,yards_after_contact,yco_attempt,ypa,yprr,zone_attempts
1,Ryan Grant,2609,HB,GB,1,12,2,2,82.6,76,0,92,0,0,2,76,105.6,2,3,12,0,0,75.3,62.4,71.4,,23.2,62.5,65.0,,57,0,0,0,2,14,0,0,0,12,0,92,76,6.33,7.7,0.0,0
1,Joseph Addai,2975,HB,IND,1,12,2,0,0.0,0,0,44,0,0,2,30,38.5,1,4,14,0,0,74.5,56.6,73.1,,59.8,55.8,56.9,,13,0,3,1,16,12,0,0,1,13,0,44,30,2.5,3.7,0.19,0
1,Jonathan Stewart,4327,HB,CAR,1,10,3,1,28.3,15,0,53,0,0,3,38,114.0,2,2,5,0,0,73.3,77.3,70.6,,77.2,56.9,74.4,60.0,15,0,0,0,3,11,0,0,0,10,0,53,38,3.8,5.3,0.0,0
1,Ricky Williams,440,HB,MIA,1,10,1,0,0.0,0,0,24,0,0,1,10,7.1,0,1,17,2,0,22.7,46.3,73.1,,55.8,67.6,40.2,,6,0,15,4,13,10,0,0,6,14,0,24,10,1.0,2.4,1.15,0
1,Rashard Mendenhall,4337,HB,PIT,1,10,1,0,0.0,0,0,28,0,0,1,26,26.0,0,1,25,0,0,73.3,56.3,69.6,,73.4,,56.3,60.0,9,0,0,0,0,12,0,0,0,10,0,28,26,2.6,2.8,,0
1,Sammy Morris,678,HB,NE,1,10,2,1,41.5,22,0,53,0,0,2,37,49.3,2,3,19,0,0,75.1,67.0,73.4,,16.3,60.8,72.8,60.0,22,0,34,5,17,12,0,0,5,15,1,53,37,3.7,5.3,2.0,0
1,Pierre Thomas,4080,HB,NO,1,10,0,1,34.6,18,0,52,0,1,0,30,25.0,1,2,20,0,0,73.9,51.0,71.1,,,72.8,48.0,60.0,18,0,11,2,8,11,0,0,2,12,0,52,30,3.0,5.2,1.38,0
1,Fred Jackson,3368,HB,BUF,1,10,3,0,0.0,0,0,31,0,0,3,34,102.0,0,0,4,0,0,73.3,44.2,71.8,,,56.1,46.9,60.0,6,0,0,0,3,12,0,0,0,10,0,31,34,3.4,3.1,0.0,0
1,Andre Hall,3333,HB,DEN,1,10,1,1,26.2,16,0,61,0,0,1,29,29.0,2,4,10,0,0,73.3,60.8,70.5,,32.5,57.3,63.2,60.0,16,0,0,0,3,11,0,0,0,10,0,61,29,2.9,6.1,0.0,0
1,Laurence Maroney,2966,HB,NE,1,10,1,1,33.3,17,0,51,0,0,1,18,18.0,1,3,19,0,0,73.3,64.8,72.9,,73.6,58.2,65.2,58.9,17,0,0,0,12,13,0,0,0,10,0,51,18,1.8,5.1,0.0,0
1,Earnest Graham,1613,HB,TB,1,10,2,1,50.5,46,0,91,0,2,2,64,196.9,2,2,30,0,0,74.6,67.7,74.2,,73.2,62.9,68.4,60.0,46,0,27,3,24,13,0,0,3,13,0,91,64,6.4,9.1,1.13,0
1,Felix Jones,4336,HB,DAL,1,9,0,2,64.5,40,0,62,0,0,0,26,0.0,3,3,9,0,0,73.3,59.4,71.4,,28.8,54.7,62.6,60.0,22,0,0,0,5,11,0,0,0,9,1,62,26,2.89,6.9,0.0,0
1,Darren McFadden,4318,HB,OAK,1,9,0,0,0.0,0,0,46,0,1,0,16,17.8,1,1,23,0,0,73.1,62.5,71.3,,70.4,67.5,60.2,60.0,10,0,11,1,6,11,0,0,1,10,0,46,16,1.78,5.1,1.83,0
1,Derrick Ward,1949,HB,NYG,1,9,0,0,0.0,0,0,39,0,0,0,16,0.0,1,4,21,0,0,73.4,61.2,71.8,,44.9,60.6,62.7,60.0,10,0,21,2,11,10,0,0,2,11,0,39,16,1.78,4.3,1.91,0
1,Tarvaris Jackson,3009,QB,MIN,1,9,3,0,0.0,0,0,3,0,0,0,2,0.0,2,5,18,0,0,80.2,59.9,79.5,50.1,,,82.9,60.0,19,0,0,0,0,28,62,8,0,1,0,65,46,5.11,7.2,,0
1,Warrick Dunn,236,HB,TB,1,9,0,0,0.0,0,0,54,0,0,0,29,0.0,2,2,30,0,0,73.1,56.9,71.9,,24.9,61.4,58.4,,14,0,11,1,19,9,0,0,1,10,0,54,29,3.22,6.0,0.58,0
1,Fred Taylor,333,HB,JAX,1,9,3,0,0.0,0,0,18,0,0,3,26,86.7,0,0,15,0,0,73.1,64.8,71.3,,23.7,57.6,69.0,,6,0,9,1,12,9,0,0,2,10,0,18,26,2.89,2.0,0.75,0
1,Tim Hightower,4463,HB,ARZ,1,8,0,0,0.0,0,0,13,0,1,0,10,11.4,0,2,1,0,0,73.2,56.9,71.7,,74.9,69.0,51.7,60.0,5,0,21,3,10,12,0,0,3,11,1,13,10,1.25,1.6,2.1,0
1,Aaron Rodgers,2241,QB,GB,1,7,0,0,0.0,0,0,0,0,0,0,0,0.0,1,4,12,1,0,78.2,88.3,78.6,89.1,,,64.1,60.0,21,0,0,0,0,27,35,3,0,4,1,35,0,0.0,5.0,,0
1,Michael Pittman,382,HB,DEN,1,7,0,0,0.0,0,0,13,0,0,0,6,0.0,0,2,10,0,0,71.4,49.8,71.0,,78.9,56.4,47.5,60.0,5,0,0,0,3,10,0,0,0,7,2,13,6,0.86,1.9,0.0,0
1,Brandon Jackson,3679,HB,GB,1,7,0,0,0.0,0,0,12,0,0,0,7,0.0,0,1,12,1,0,21.3,40.2,72.1,,78.2,65.1,32.1,59.2,8,0,18,3,11,13,0,0,3,10,0,12,7,1.0,1.7,1.64,0
1,Selvin Young,4109,HB,DEN,1,7,1,0,0.0,0,0,36,0,0,1,20,40.8,0,1,10,0,0,71.4,60.3,70.7,,39.7,55.3,62.1,60.0,9,0,0,0,6,10,0,0,0,7,1,36,20,2.86,5.1,0.0,0
1,Leon Washington,3062,HB,NYJ,1,6,2,0,0.0,0,0,9,0,1,2,6,37.5,0,0,22,0,0,71.6,70.0,71.1,,75.2,68.6,67.8,60.0,5,0,17,2,11,7,0,0,2,8,0,9,6,1.0,1.5,1.55,0
1,Ronnie Brown,2219,HB,MIA,1,6,0,0,0.0,0,0,23,0,0,0,9,0.0,0,1,17,0,0,72.0,65.7,72.4,,50.5,73.2,63.5,60.0,7,0,28,3,14,7,0,0,3,9,0,23,9,1.5,3.8,2.0,0
1,Maurice Morris,1061,HB,SEA,1,6,2,1,54.8,17,0,31,0,0,2,14,77.8,2,2,29,0,0,70.6,51.6,72.0,,0.0,54.2,71.1,60.0,17,0,0,0,8,7,0,0,0,6,0,31,14,2.33,5.2,0.0,0
1,Matt Ryan,4317,QB,ATL,1,5,0,0,0.0,0,0,-4,0,0,0,0,0.0,0,0,2,0,0,75.3,67.4,78.5,77.1,,,45.6,60.0,2,0,0,0,0,41,2,1,0,4,0,-2,0,0.0,-0.4,,0
1,Chester Taylor,1182,HB,MIN,1,5,2,0,0.0,0,0,19,0,0,2,16,80.0,0,1,18,0,0,71.4,69.9,71.1,,73.5,68.2,69.5,,7,0,21,3,15,5,0,0,3,8,0,19,16,3.2,3.8,1.4,0
1,Kurt Warner,112,QB,ARZ,1,5,0,0,0.0,0,0,-4,0,0,0,0,0.0,0,0,1,0,0,79.2,65.4,79.4,70.7,,,43.7,60.0,0,0,0,0,0,39,0,0,0,5,0,-4,0,0.0,-0.8,,0
1,Jay Cutler,2956,QB,DEN,1,5,0,0,0.0,0,0,-3,0,0,0,0,0.0,1,1,10,0,0,77.8,85.8,78.8,89.3,60.9,,53.0,60.0,11,1,0,0,0,32,12,2,0,3,0,9,0,0.0,1.8,,0
1,Tashard Choice,4436,HB,DAL,1,5,0,1,57.7,15,0,26,0,0,0,18,0.0,1,2,9,0,0,70.3,47.1,67.7,,,65.4,47.8,60.0,15,0,3,1,1,6,0,0,1,6,0,26,18,3.6,5.2,3.0,0
1,Ahman Green,374,HB,HST,1,5,0,0,0.0,0,0,28,0,0,0,10,0.0,1,2,13,0,0,71.8,68.7,71.1,,78.7,67.7,65.7,60.0,14,0,3,4,11,6,0,0,4,9,0,28,10,2.0,5.6,0.27,0
1,Jamaal Charles,4387,HB,KC,1,5,0,0,0.0,0,0,28,1,0,0,13,0.0,1,1,16,0,0,70.9,57.4,72.4,,76.6,35.5,65.2,60.0,11,0,6,2,18,6,0,0,3,7,0,28,13,2.6,5.6,0.33,0
1,Maurice Jones-Drew,3005,HB,JAX,1,5,0,0,0.0,0,0,13,0,2,0,10,44.4,1,0,15,0,0,71.8,62.8,72.7,,76.3,76.3,53.5,60.0,11,0,37,4,23,8,0,0,4,9,0,13,10,2.0,2.6,1.61,0
1,Lorenzo Booker,3687,HB,PHI,1,5,0,0,0.0,0,0,9,0,0,0,5,0.0,0,0,24,0,0,69.7,45.9,70.5,,76.1,56.4,44.8,60.0,4,0,0,0,4,10,0,0,0,5,0,9,5,1.0,1.8,0.0,0
1,Joe Flacco,4332,QB,BLT,1,4,0,1,102.7,38,0,37,0,0,0,0,0.0,1,2,3,0,0,78.2,64.0,79.6,64.5,,,51.4,60.0,38,0,0,0,0,46,0,0,0,4,1,37,0,0.0,9.3,,0
1,Matt Cassel,2447,QB,NE,1,4,0,0,0.0,0,0,-2,0,0,0,0,0.0,0,1,19,0,0,76.3,67.1,77.7,70.0,,,53.9,60.0,9,0,0,0,0,23,15,2,0,2,0,13,4,1.0,3.3,,0
1,Derek Anderson,2430,QB,CLV,1,4,0,0,0.0,0,0,-1,0,0,0,0,0.0,1,0,8,2,0,77.2,55.5,78.0,57.9,,,51.0,60.0,15,0,0,0,0,17,24,3,0,1,0,23,0,0.0,5.8,,0
1,DeShaun Foster,1041,HB,SF,1,4,0,0,0.0,0,0,11,0,0,0,9,0.0,0,1,28,0,0,69.4,55.4,68.1,,37.8,78.3,53.2,,4,0,12,1,2,4,0,0,1,5,0,11,9,2.25,2.8,6.0,0
1,Carson Palmer,1317,QB,CIN,1,3,0,0,0.0,0,0,2,0,0,0,0,0.0,0,1,7,0,0,77.6,37.4,0.0,44.3,,,49.6,60.0,9,2,0,0,0,23,13,2,0,1,0,15,0,0.0,5.0,,0
1,Kevin Kolb,3652,QB,PHI,1,3,0,0,0.0,0,0,-3,0,0,0,0,0.0,0,0,24,0,0,72.0,44.3,73.9,49.7,,,49.6,60.0,-1,0,0,0,0,8,0,0,0,3,0,-3,0,0.0,-1.0,,0
1,Peyton Hillis,4541,FB,DEN,1,3,0,0,0.0,0,0,14,1,0,0,8,0.0,0,1,10,0,0,68.2,52.8,73.5,,75.1,29.5,46.5,76.0,5,0,4,1,8,23,0,0,2,4,0,14,8,2.67,4.7,0.5,0
1,Rudi Johnson,857,HB,DET,1,3,1,0,0.0,0,0,14,0,0,1,5,55.6,1,1,11,0,0,67.2,60.2,71.6,,70.9,54.2,62.6,,12,0,0,0,9,3,0,0,0,3,0,14,5,1.67,4.7,0.0,0
1,Mike Tolbert,4740,FB,SD,1,3,0,0,0.0,0,0,6,0,1,0,4,22.2,0,1,27,0,0,70.1,73.8,73.6,,73.1,79.7,57.6,71.9,6,0,35,3,9,24,0,0,3,6,0,6,4,1.33,2.0,3.89,0
1,David Garrard,1109,QB,JAX,1,3,0,0,0.0,0,0,2,0,0,0,3,0.0,0,1,15,1,0,30.2,50.0,78.8,47.8,,,67.1,60.0,2,0,0,0,0,17,0,0,0,3,0,2,3,1.0,0.7,,0
1,JaMarcus Russell,3617,QB,OAK,1,3,0,0,0.0,0,0,0,0,0,0,3,0.0,0,1,23,2,0,21.4,44.0,0.0,50.9,,,41.5,60.3,7,1,0,0,0,29,7,1,0,2,0,7,5,1.67,2.3,,0
1,Lamont Jordan,819,HB,NE,1,2,0,0,0.0,0,0,6,0,0,0,5,0.0,0,0,19,0,0,65.2,53.1,65.5,,70.4,,54.4,,5,0,0,0,0,2,0,0,0,2,0,6,5,2.5,3.0,,0
1,Byron Leftwich,1323,QB,PIT,1,2,0,0,,0,0,0,0,0,0,0,0.0,0,0,25,0,0,69.5,49.6,72.6,56.4,,,50.7,60.0,0,0,0,0,0,7,0,0,0,2,0,0,0,0.0,0.0,,0
1,Eddie Royal,4356,WR,DEN,1,2,0,0,0.0,0,0,9,0,0,0,4,0.0,0,1,10,0,0,73.1,88.2,0.0,60.0,,90.4,59.1,55.0,7,1,146,9,22,12,0,0,10,11,0,9,4,2.0,4.5,6.64,0
1,Leonard Weaver,2835,FB,SEA,1,2,1,0,0.0,0,0,9,0,0,1,6,75.0,0,0,29,0,0,67.8,51.3,0.0,,28.3,65.2,54.8,69.7,5,1,17,2,17,12,0,0,2,4,0,9,6,3.0,4.5,1.0,0
1,Jon Kitna,217,QB,DET,1,2,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,11,1,0,41.6,60.6,78.9,66.5,,,33.0,60.0,8,0,0,0,0,20,8,1,0,1,0,8,0,0.0,4.0,,0
1,Brett Favre,14,QB,NYJ,1,2,0,0,0.0,0,0,-1,0,0,0,0,0.0,0,1,22,2,0,29.6,76.9,78.8,74.8,,,59.3,60.0,3,0,0,0,0,30,3,1,0,1,0,2,1,0.5,1.0,,0
1,Matt Schaub,1811,QB,HST,1,2,0,0,0.0,0,0,0,0,0,0,0,0.0,0,1,13,1,0,79.5,41.8,78.9,43.5,,,52.9,60.0,4,0,0,0,0,20,4,1,0,1,1,4,0,0.0,2.0,,0
1,Jason McKie,1279,FB,CHI,1,2,0,0,0.0,0,0,5,0,0,0,4,0.0,0,2,6,0,0,65.2,92.2,73.3,,78.1,59.6,58.5,90.2,4,0,0,0,1,26,0,0,0,2,1,5,4,2.0,2.5,0.0,0
1,J.T. O'Sullivan,1169,QB,SF,1,2,0,0,0.0,0,0,-1,0,0,0,0,0.0,0,0,28,2,0,76.2,61.3,77.6,63.4,,,52.6,60.0,2,0,0,0,0,19,2,1,0,1,0,1,0,0.0,0.5,,0
1,Eli Manning,1722,QB,NYG,1,2,0,0,0.0,0,0,-2,0,0,0,0,0.0,0,1,21,0,0,79.3,53.8,0.0,54.5,,,61.6,60.0,1,1,0,0,0,31,1,1,0,1,1,-1,0,0.0,-0.5,,0
1,Kenny Watson,1001,HB,CIN,1,2,0,0,0.0,0,0,13,0,0,0,3,0.0,0,0,7,0,0,67.8,52.1,69.3,,41.6,67.1,52.2,,7,0,3,2,3,2,0,0,2,4,0,13,3,1.5,6.5,1.0,0
1,Dominic Rhodes,979,HB,IND,1,2,1,0,0.0,0,0,2,0,0,1,8,66.7,0,0,14,0,0,69.4,72.7,71.1,,79.8,74.8,66.5,,4,0,30,4,10,2,0,0,4,6,0,2,8,4.0,1.0,3.0,0
1,Correll Buckhalter,869,HB,PHI,1,2,0,0,0.0,0,0,5,0,0,0,5,0.0,0,0,24,0,0,65.2,68.7,69.9,,70.9,56.4,63.5,67.7,7,0,0,0,4,6,0,0,0,2,0,5,5,2.5,2.5,0.0,0
1,Tony Hunt,3706,FB,PHI,1,2,0,0,0.0,0,0,3,0,0,0,3,0.0,0,2,24,0,0,66.7,56.2,73.3,,76.7,55.8,58.5,53.6,2,0,2,1,14,14,0,0,1,3,1,3,3,1.5,1.5,0.14,0
1,Darren Sproles,2347,HB,SD,1,2,0,0,0.0,0,0,3,0,0,0,3,0.0,0,0,27,0,0,65.2,52.4,65.5,,,,54.4,60.0,2,0,0,0,0,3,0,0,0,2,0,3,3,1.5,1.5,,0
1,Heath Evans,843,FB,NE,1,2,0,0,0.0,0,0,3,0,0,0,2,0.0,0,1,19,0,0,65.2,59.2,70.6,,,57.4,62.2,56.3,3,0,0,0,2,12,0,0,0,2,0,3,2,1.0,1.5,0.0,0
1,Drew Brees,802,QB,NO,1,2,0,0,0.0,0,0,-2,0,0,0,0,0.0,0,0,20,0,0,78.4,80.6,78.8,82.5,,,50.7,60.0,-1,1,0,0,0,27,0,0,0,2,0,-2,0,0.0,-1.0,,0
1,Ben Roethlisberger,1732,QB,PIT,1,1,0,0,0.0,0,0,0,0,0,0,,100.0,1,1,25,2,0,26.0,82.2,77.9,79.3,,,63.3,60.0,17,0,0,0,0,31,17,1,0,0,0,17,1,1.0,17.0,,0
1,Mark Clayton,2239,WR,BLT,1,1,2,1,100.0,42,0,42,0,0,2,27,1350.0,1,1,3,0,0,67.4,65.5,77.2,,,57.9,70.1,66.5,42,0,21,3,24,30,0,0,5,4,1,42,27,27.0,42.0,0.88,0
1,Philip Rivers,1725,QB,SD,1,1,0,0,0.0,0,0,-1,0,0,0,0,0.0,0,0,27,0,0,77.4,83.1,78.6,83.3,,,56.7,60.0,-1,0,0,0,0,29,0,0,0,1,0,-1,0,0.0,-1.0,,0
1,Kyle Orton,2323,QB,CHI,1,1,0,0,0.0,0,0,0,0,0,0,,100.0,1,0,6,1,0,28.3,62.8,79.0,62.6,,,57.9,60.0,10,0,0,0,0,39,10,1,0,0,0,10,2,2.0,10.0,,0
1,Tony Romo,1693,QB,DAL,1,1,0,0,0.0,0,0,-1,0,0,0,0,0.0,0,0,9,0,0,78.7,83.4,79.3,83.1,,,56.7,60.0,-1,0,0,0,0,33,0,0,0,1,0,-1,0,0.0,-1.0,,0
1,Vince Young,2948,QB,TEN,1,1,0,0,0.0,0,0,0,0,0,0,,100.0,0,0,31,1,0,25.4,36.4,78.2,36.8,,,58.3,60.0,4,0,0,0,0,25,4,1,0,0,0,4,2,2.0,4.0,,0
1,Ladell Betts,1063,HB,WAS,1,1,0,0,,0,0,0,1,0,0,0,0.0,0,0,32,0,0,66.2,52.9,70.9,,79.6,32.1,59.8,,0,0,11,1,7,1,0,0,2,2,0,0,0,0.0,0.0,1.57,0
1,Ted Ginn Jr.,3625,WR,MIA,1,1,0,0,0.0,0,0,2,0,0,0,0,0.0,0,0,17,0,0,66.2,50.3,0.0,,,53.0,59.9,60.1,2,1,17,2,37,11,0,0,6,3,0,2,0,0.0,2.0,0.46,0
1,Trent Edwards,3708,QB,BUF,1,1,0,0,0.0,0,0,-1,0,0,0,0,0.0,0,0,4,0,0,78.0,75.7,78.7,75.9,,,56.7,60.0,-1,0,0,0,0,29,0,0,0,1,0,-1,0,0.0,-1.0,,0
1,Brad Hoover,740,FB,CAR,1,1,0,0,0.0,0,0,3,0,0,0,2,0.0,0,1,5,0,0,61.9,57.7,73.0,,76.0,53.2,62.4,52.7,3,0,0,0,5,19,0,0,1,1,0,3,2,2.0,3.0,0.0,0
1,Dante' Hall,677,WR,SL,1,1,0,0,0.0,0,0,-4,0,0,0,0,0.0,0,0,26,0,0,67.4,54.7,72.0,,,55.4,59.9,,-4,0,13,3,17,1,0,0,3,4,0,-4,0,0.0,-4.0,0.76,0
1,Jeff Garcia,550,QB,TB,1,1,0,0,0.0,0,0,0,0,0,0,,100.0,0,0,30,0,0,80.0,54.7,79.0,56.4,,,51.1,60.0,1,0,0,0,0,20,1,1,0,0,0,1,3,3.0,1.0,,0
1,Donovan McNabb,438,QB,PHI,1,1,0,0,0.0,0,0,0,0,0,0,,100.0,0,0,24,0,0,78.3,91.4,78.6,90.9,,,58.3,60.0,3,0,0,0,0,23,3,1,0,0,0,3,0,0.0,3.0,,0
1,Harry Douglas,4398,WR,ATL,1,1,0,0,0.0,0,0,7,0,0,0,2,0.0,0,0,2,0,0,61.9,69.0,72.1,,,53.2,63.8,88.9,7,0,0,0,7,12,0,0,0,1,0,7,2,2.0,7.0,0.0,0
1,Kerry Collins,115,QB,TEN,1,1,0,0,,0,0,0,0,0,0,0,0.0,0,0,31,0,0,66.1,68.7,71.9,70.4,,,59.4,60.0,0,0,0,0,0,7,0,0,0,1,0,0,0,0.0,0.0,,0
