Week,player,player_id,position,team_name,player_game_count,batted_passes,declined_penalties,franchise_id,grades_pass_rush_defense,hits,hurries,pass_rush_opp,pass_rush_percent,pass_rush_win_rate,pass_rush_wins,penalties,prp,sacks,snap_counts_pass_play,snap_counts_pass_rush,total_pressures,true_pass_set_batted_passes,true_pass_set_grades_pass_rush_defense,true_pass_set_hits,true_pass_set_hurries,true_pass_set_pass_rush_opp,true_pass_set_pass_rush_percent,true_pass_set_pass_rush_win_rate,true_pass_set_pass_rush_wins,true_pass_set_prp,true_pass_set_sacks,true_pass_set_snap_counts_pass_play,true_pass_set_snap_counts_pass_rush,true_pass_set_total_pressures
1,Julius Peppers,1010,ED,GB,1,0,0,12,52.6,0,1,20,92.0,5.0,1,0,2.5,0,25,23,1,0,55.7,0,1,11,100.0,9.1,1,4.5,0,14,14,1
1,Dwight Freeney,1019,ED,ATL,1,0,0,2,59.7,2,0,17,100.0,11.8,2,0,5.9,0,19,19,2,0,57.1,1,0,10,100.0,10.0,1,5.0,0,11,11,1
1,James Harrison,1251,ED,PIT,1,0,0,25,57.0,0,1,14,68.2,7.1,1,0,3.6,0,22,15,1,0,58.4,0,1,8,81.8,12.5,1,6.3,0,11,9,1
1,Terrell Suggs,1326,ED,BLT,1,0,0,3,52.8,0,1,20,100.0,5.0,1,0,7.5,1,20,20,2,0,54.8,0,1,14,100.0,7.1,1,10.7,1,14,14,2
1,Robert Mathis,1447,ED,IND,1,0,0,14,47.8,0,1,29,93.5,0.0,0,0,1.7,0,31,29,1,0,49.5,0,0,12,100.0,0.0,0,0.0,0,12,12,0
1,DeAngelo Hall,1729,S,WAS,1,0,0,32,59.7,0,0,1,2.6,0.0,0,0,0.0,0,38,1,0,0,59.7,0,0,1,8.3,0.0,0,0.0,0,12,1,0
1,Vince Wilfork,1742,DI,HST,1,0,0,13,58.5,0,1,13,100.0,7.7,1,0,3.8,0,14,14,1,0,54.5,0,0,5,100.0,0.0,0,0.0,0,6,6,0
1,Karlos Dansby,1754,LB,CIN,1,0,0,7,54.1,0,0,5,14.3,0.0,0,0,0.0,0,42,6,0,0,,0,0,0,0.0,,0,,0,13,0,0
1,Daryl Smith,1760,LB,TB,1,0,0,30,55.6,0,1,3,18.8,0.0,0,0,16.7,0,16,3,1,0,59.3,0,0,1,100.0,0.0,0,0.0,0,1,1,0
1,Mike Adams,1972,S,IND,1,0,0,14,60.0,0,0,1,2.4,0.0,0,0,0.0,0,42,1,0,0,,0,0,0,0.0,,0,,0,17,0,0
1,DeMarcus Ware,2228,ED,DEN,1,0,0,10,74.0,0,1,18,95.5,11.1,2,0,13.9,2,22,21,3,0,84.1,0,1,10,100.0,20.0,2,25.0,2,12,12,3
