Week,player,player_id,position,team_name,player_game_count,declined_penalties,franchise_id,grades_pass_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_pass_block,snap_counts_pass_play,true_pass_set_grades_pass_block,true_pass_set_hits_allowed,true_pass_set_hurries_allowed,true_pass_set_non_spike_pass_block,true_pass_set_non_spike_pass_block_percentage,true_pass_set_pass_block_percent,true_pass_set_pbe,true_pass_set_pressures_allowed,true_pass_set_sacks_allowed,true_pass_set_snap_counts_pass_block,true_pass_set_snap_counts_pass_play
1,Mike Pollak,4373,G,IND,1,0,14,69.9,1,1,59,100.0,100.0,98.3,0,2,0,60,60,,0,0,0,,,,0,0,0,0
1,Ryan Diem,867,T,IND,1,0,14,57.5,2,4,59,100.0,100.0,93.2,0,7,1,60,60,,0,0,0,,,,0,0,0,0
1,Jamey Richard,4550,G,IND,1,0,14,44.9,1,3,59,100.0,100.0,96.6,0,4,0,60,60,,0,0,0,,,,0,0,0,0
1,Jeff Saturday,431,C,IND,1,0,14,65.4,1,1,59,100.0,100.0,98.3,0,2,0,60,60,,0,0,0,,,,0,0,0,0
1,Charlie Johnson,3144,T,IND,1,0,14,29.3,3,8,59,100.0,100.0,87.3,0,13,2,60,60,,0,0,0,,,,0,0,0,0
1,Rodger Saffold,5558,T,SL,1,0,26,76.9,3,0,57,100.0,100.0,97.4,0,3,0,58,58,,0,0,0,,,,0,0,0,0
1,Adam Goldberg,1612,G,SL,1,0,26,78.3,1,0,57,100.0,100.0,99.1,0,1,0,58,58,,0,0,0,,,,0,0,0,0
1,Jason Smith,4925,T,SL,1,0,26,78.8,1,0,57,100.0,100.0,99.1,0,1,0,58,58,,0,0,0,,,,0,0,0,0
1,Jacob Bell,1859,G,SL,1,0,26,76.6,0,3,57,100.0,100.0,97.4,0,3,0,58,58,,0,0,0,,,,0,0,0,0
1,Jason Brown,2341,C,SL,1,0,26,65.6,0,1,57,100.0,100.0,97.4,0,2,1,58,58,,0,0,0,,,,0,0,0,0
1,Leonard Davis,774,G,DAL,1,0,9,82.4,0,1,49,100.0,100.0,99.0,0,1,0,53,53,,0,0,0,,,,0,0,0,0
1,Kyle Cook,3914,C,CIN,1,0,7,47.8,1,2,52,100.0,100.0,97.1,0,3,0,53,53,,0,0,0,,,,0,0,0,0
1,Doug Free,3738,T,DAL,1,0,9,64.5,1,3,49,100.0,100.0,95.9,0,4,0,53,53,,0,0,0,,,,0,0,0,0
1,Montrae Holland,1415,G,DAL,1,0,9,42.1,1,4,49,100.0,100.0,94.9,0,5,0,53,53,,0,0,0,,,,0,0,0,0
1,Andre Gurode,1044,C,DAL,1,1,9,62.7,0,0,49,100.0,100.0,98.0,1,1,1,53,53,,0,0,0,,,,0,0,0,0
1,Bobbie Williams,628,G,CIN,1,0,7,67.9,0,2,52,100.0,100.0,98.1,0,2,0,53,53,,0,0,0,,,,0,0,0,0
1,Nate Livings,3400,G,CIN,1,0,7,46.5,0,4,52,100.0,100.0,94.2,0,5,1,53,53,,0,0,0,,,,0,0,0,0
1,Dennis Roland,3485,T,CIN,1,0,7,56.9,2,4,50,96.2,96.2,94.0,0,6,0,51,53,,0,0,0,,,,0,0,0,0
1,Alex Barron,2236,T,DAL,1,0,9,58.2,0,3,47,95.9,96.2,96.8,3,3,0,51,53,,0,0,0,,,,0,0,0,0
1,Andrew Whitworth,3000,T,CIN,1,0,7,60.9,1,4,50,96.2,96.2,93.0,0,6,1,51,53,,0,0,0,,,,0,0,0,0
1,Olin Kreutz,369,C,CHI,1,0,6,86.0,0,0,43,100.0,100.0,100.0,0,0,0,50,50,,0,0,0,,,,0,0,0,0
1,Lance Louis,5170,G,CHI,1,0,6,62.7,1,2,43,100.0,100.0,96.5,0,3,0,50,50,,0,0,0,,,,0,0,0,0
1,Roberto Garza,856,G,CHI,1,0,6,43.9,0,4,43,100.0,100.0,95.3,1,4,0,50,50,,0,0,0,,,,0,0,0,0
1,Frank Omiyale,2380,T,CHI,1,0,6,47.8,0,7,43,100.0,100.0,91.9,0,7,0,50,50,,0,0,0,,,,0,0,0,0
1,Chris Williams,4328,G,CHI,1,0,6,49.8,2,4,43,100.0,100.0,90.7,1,7,1,50,50,,0,0,0,,,,0,0,0,0
1,Sam Baker,4335,T,ATL,1,0,2,30.1,0,7,46,100.0,100.0,90.2,1,8,1,49,49,,0,0,0,,,,0,0,0,0
1,Justin Blalock,3655,G,ATL,1,0,2,76.3,0,1,46,100.0,100.0,98.9,0,1,0,49,49,,0,0,0,,,,0,0,0,0
1,Harvey Dahl,2553,G,ATL,1,0,2,53.9,0,3,46,100.0,100.0,96.7,0,3,0,49,49,,0,0,0,,,,0,0,0,0
1,Todd McClure,536,C,ATL,1,0,2,84.8,0,0,46,100.0,100.0,100.0,0,0,0,49,49,,0,0,0,,,,0,0,0,0
1,Tyson Clabo,2011,T,ATL,1,0,2,72.8,0,2,45,97.8,98.0,95.6,0,3,1,48,49,,0,0,0,,,,0,0,0,0
1,Nick Cole,3567,G,PHI,1,0,24,27.7,1,3,45,100.0,100.0,93.3,0,5,1,48,48,,0,0,0,,,,0,0,0,0
1,Winston Justice,2984,T,PHI,1,0,24,51.4,1,4,45,100.0,100.0,92.2,0,6,1,48,48,,0,0,0,,,,0,0,0,0
1,Todd Herremans,2343,G,PHI,1,0,24,46.1,0,2,45,100.0,100.0,95.6,0,3,1,48,48,,0,0,0,,,,0,0,0,0
1,David Baas,2250,C,SF,1,0,28,51.3,2,2,47,100.0,100.0,95.7,0,4,0,47,47,,0,0,0,,,,0,0,0,0
1,Jared Veldheer,5594,T,OAK,1,0,23,67.8,1,0,45,100.0,100.0,98.9,1,1,0,47,47,,0,0,0,,,,0,0,0,0
1,Anthony Davis,5536,T,SF,1,0,28,66.8,0,1,47,100.0,100.0,94.7,0,3,2,47,47,,0,0,0,,,,0,0,0,0
1,Mike Iupati,5542,G,SF,1,0,28,42.5,0,5,47,100.0,100.0,94.7,0,5,0,47,47,,0,0,0,,,,0,0,0,0
1,Cooper Carlisle,658,G,OAK,1,0,23,52.5,1,3,45,100.0,100.0,93.3,1,5,1,47,47,,0,0,0,,,,0,0,0,0
1,Mario Henderson,3707,T,OAK,1,0,23,70.0,1,1,45,100.0,100.0,95.6,0,3,1,47,47,,0,0,0,,,,0,0,0,0
1,Joe Staley,3644,T,SF,1,0,28,59.6,3,3,47,100.0,100.0,93.6,0,6,0,47,47,,0,0,0,,,,0,0,0,0
1,Deuce Lutui,2986,G,ARZ,1,0,1,76.0,1,0,44,100.0,100.0,98.9,0,1,0,46,46,,0,0,0,,,,0,0,0,0
1,Chris Chester,3001,G,BLT,1,0,3,66.3,1,0,40,100.0,100.0,98.7,1,1,0,46,46,,0,0,0,,,,0,0,0,0
1,Michael Oher,4946,T,BLT,1,0,3,81.9,0,1,40,100.0,100.0,98.7,0,1,0,46,46,,0,0,0,,,,0,0,0,0
1,Ben Grubbs,3645,G,BLT,1,0,3,85.7,0,0,40,100.0,100.0,100.0,0,0,0,46,46,,0,0,0,,,,0,0,0,0
1,Levi Brown,3621,T,ARZ,1,0,1,77.6,2,1,44,100.0,100.0,96.6,0,3,0,46,46,,0,0,0,,,,0,0,0,0
1,Matt Birk,404,C,BLT,1,0,3,72.7,0,1,40,100.0,100.0,98.7,0,1,0,46,46,,0,0,0,,,,0,0,0,0
1,Alan Faneca,346,G,ARZ,1,0,1,58.6,0,4,44,100.0,100.0,95.5,0,4,0,46,46,,0,0,0,,,,0,0,0,0
1,Brandon Keith,4539,T,ARZ,1,0,1,50.9,1,3,44,100.0,100.0,93.2,1,5,1,46,46,,0,0,0,,,,0,0,0,0
1,Lyle Sendlein,4062,C,ARZ,1,0,1,72.5,0,1,44,100.0,100.0,98.9,0,1,0,46,46,,0,0,0,,,,0,0,0,0
1,Langston Walker,1060,T,OAK,1,0,23,49.6,0,4,44,97.8,97.9,93.2,0,5,1,46,47,,0,0,0,,,,0,0,0,0
1,Jason Peters,2148,T,PHI,1,0,24,66.5,0,4,42,100.0,100.0,95.2,0,4,0,45,45,,0,0,0,,,,0,0,0,0
1,Marshal Yanda,3702,T,BLT,1,1,3,74.1,0,2,37,92.5,93.5,97.3,1,2,0,43,46,,0,0,0,,,,0,0,0,0
1,Kris Dielman,1599,G,SD,1,0,27,85.0,0,0,42,100.0,100.0,100.0,0,0,0,42,42,,0,0,0,,,,0,0,0,0
1,Travelle Wharton,1815,G,CAR,1,0,5,66.3,1,2,41,100.0,100.0,96.3,0,3,0,42,42,,0,0,0,,,,0,0,0,0
1,Louis Vasquez,5001,G,SD,1,0,27,47.7,0,3,42,100.0,100.0,96.4,0,3,0,42,42,,0,0,0,,,,0,0,0,0
1,Nick Hardwick,1787,C,SD,1,0,27,44.3,0,1,42,100.0,100.0,96.4,0,2,1,42,42,,0,0,0,,,,0,0,0,0
1,Brandyn Dombrowski,4736,T,SD,1,0,27,78.3,0,2,42,100.0,100.0,97.6,0,2,0,42,42,,0,0,0,,,,0,0,0,0
1,Geoff Schwartz,4555,G,CAR,1,0,5,76.6,0,1,41,100.0,100.0,98.8,0,1,0,42,42,,0,0,0,,,,0,0,0,0
1,Ryan Kalil,3675,C,CAR,1,1,5,46.4,0,1,41,100.0,100.0,93.9,1,3,2,42,42,,0,0,0,,,,0,0,0,0
1,Jeromey Clary,3132,T,SD,1,0,27,67.5,0,2,42,100.0,100.0,95.2,0,3,1,42,42,,0,0,0,,,,0,0,0,0
1,Mackenzy Bernadeau,4564,G,CAR,1,0,5,52.7,1,0,41,100.0,100.0,96.3,0,2,1,42,42,,0,0,0,,,,0,0,0,0
1,Jordan Gross,1324,T,CAR,1,0,5,54.1,0,3,41,100.0,100.0,93.9,0,4,1,42,42,,0,0,0,,,,0,0,0,0
1,Geoff Hangartner,2386,C,BUF,1,0,4,82.2,0,0,39,100.0,100.0,100.0,0,0,0,40,40,,0,0,0,,,,0,0,0,0
1,Floyd Womack,875,G,CLV,1,0,8,57.9,0,3,38,100.0,100.0,96.1,0,3,0,40,40,,0,0,0,,,,0,0,0,0
1,John St. Clair,649,T,CLV,1,1,8,60.7,0,3,38,100.0,100.0,96.1,1,3,0,40,40,,0,0,0,,,,0,0,0,0
1,Eric Steinbach,1349,G,CLV,1,0,8,62.4,0,2,38,100.0,100.0,97.4,0,2,0,40,40,,0,0,0,,,,0,0,0,0
1,Alex Mack,4944,C,CLV,1,0,8,56.6,0,2,38,100.0,100.0,97.4,0,2,0,40,40,,0,0,0,,,,0,0,0,0
1,Eric Wood,4951,G,BUF,1,0,4,80.4,0,1,39,100.0,100.0,98.7,0,1,0,40,40,,0,0,0,,,,0,0,0,0
1,Cornell Green,551,T,BUF,1,0,4,64.2,0,1,39,100.0,100.0,96.2,0,2,1,40,40,,0,0,0,,,,0,0,0,0
1,Andy Levitre,4974,G,BUF,1,0,4,69.4,0,1,39,100.0,100.0,98.7,1,1,0,40,40,,0,0,0,,,,0,0,0,0
1,Joe Thomas,3619,T,CLV,1,0,8,71.1,3,0,38,100.0,100.0,96.1,0,3,0,40,40,,0,0,0,,,,0,0,0,0
1,Vernon Carey,1740,T,MIA,1,0,17,69.0,0,0,38,100.0,100.0,97.4,0,1,1,39,39,,0,0,0,,,,0,0,0,0
1,Richie Incognito,2298,G,MIA,1,0,17,73.8,1,0,38,100.0,100.0,98.7,0,1,0,39,39,,0,0,0,,,,0,0,0,0
1,Mark Tauscher,705,T,GB,1,0,12,33.2,0,5,35,100.0,100.0,87.1,0,7,2,39,39,,0,0,0,,,,0,0,0,0
1,Scott Wells,1965,C,GB,1,0,12,50.5,0,2,35,100.0,100.0,97.1,0,2,0,39,39,,0,0,0,,,,0,0,0,0
1,Stanley Daniels,4293,G,DEN,1,0,10,56.5,0,1,38,100.0,100.0,96.1,0,2,1,39,39,,0,0,0,,,,0,0,0,0
1,Zane Beadles,5570,G,DEN,1,0,10,27.6,3,6,38,100.0,100.0,85.5,0,10,1,39,39,,0,0,0,,,,0,0,0,0
1,Joe Berger,2424,C,MIA,1,0,17,85.7,0,0,38,100.0,100.0,100.0,0,0,0,39,39,,0,0,0,,,,0,0,0,0
1,John Jerry,5598,G,MIA,1,0,17,73.8,1,0,38,100.0,100.0,98.7,0,1,0,39,39,,0,0,0,,,,0,0,0,0
1,J.D. Walton,5604,C,DEN,1,0,10,26.6,2,2,38,100.0,100.0,94.7,0,4,0,39,39,,0,0,0,,,,0,0,0,0
1,Chris Kuper,3106,G,DEN,1,0,10,73.4,0,1,38,100.0,100.0,98.7,0,1,0,39,39,,0,0,0,,,,0,0,0,0
1,Josh Sitton,4449,G,GB,1,0,12,63.8,1,2,35,100.0,100.0,95.7,0,3,0,39,39,,0,0,0,,,,0,0,0,0
1,Chad Clifton,614,T,GB,1,0,12,43.6,0,3,35,100.0,100.0,92.9,0,4,1,39,39,,0,0,0,,,,0,0,0,0
1,Daryn Colledge,2992,G,GB,1,0,12,75.3,1,1,35,100.0,100.0,97.1,1,2,0,39,39,,0,0,0,,,,0,0,0,0
1,Jahri Evans,3053,G,NO,1,1,20,49.0,0,1,37,100.0,100.0,95.9,1,2,1,38,38,,0,0,0,,,,0,0,0,0
1,Carl Nicks,4478,G,NO,1,0,20,80.0,0,1,37,100.0,100.0,98.6,0,1,0,38,38,,0,0,0,,,,0,0,0,0
1,Jon Stinchcomb,1353,T,NO,1,0,20,26.2,0,7,37,100.0,100.0,87.8,1,8,1,38,38,,0,0,0,,,,0,0,0,0
1,Jermon Bushrod,3741,T,NO,1,0,20,62.8,1,3,37,100.0,100.0,94.6,0,4,0,38,38,,0,0,0,,,,0,0,0,0
1,Jonathan Goodwin,1146,C,NO,1,0,20,82.6,0,0,37,100.0,100.0,100.0,0,0,0,38,38,,0,0,0,,,,0,0,0,0
1,Jake Long,4315,T,MIA,1,0,17,80.7,1,0,37,97.4,97.4,98.6,0,1,0,38,39,,0,0,0,,,,0,0,0,0
1,Trent Williams,5529,T,WAS,1,0,32,62.0,1,1,34,100.0,100.0,94.1,0,3,1,37,37,,0,0,0,,,,0,0,0,0
1,Casey Rabach,852,C,WAS,1,0,32,39.6,0,2,34,100.0,100.0,97.1,1,2,0,37,37,,0,0,0,,,,0,0,0,0
1,Artis Hicks,1254,G,WAS,1,0,32,61.6,0,2,34,100.0,100.0,97.1,0,2,0,37,37,,0,0,0,,,,0,0,0,0
1,Mike McGlynn,4423,C,PHI,1,0,24,81.9,0,0,36,100.0,100.0,100.0,0,0,0,37,37,,0,0,0,,,,0,0,0,0
1,Dominic Raiola,820,C,DET,1,0,11,55.4,1,1,35,100.0,100.0,97.1,0,2,0,36,36,,0,0,0,,,,0,0,0,0
1,Gosder Cherilus,4331,T,DET,1,0,11,68.4,0,2,35,100.0,100.0,97.1,0,2,0,36,36,,0,0,0,,,,0,0,0,0
1,Dan Koppen,1471,C,NE,1,0,19,33.3,0,3,35,100.0,100.0,95.7,1,3,0,36,36,,0,0,0,,,,0,0,0,0
1,Stephen Peterman,1804,G,DET,1,0,11,60.7,1,1,35,100.0,100.0,97.1,0,2,0,36,36,,0,0,0,,,,0,0,0,0
1,Sebastian Vollmer,4981,T,NE,1,0,19,64.6,0,2,35,100.0,100.0,97.1,0,2,0,36,36,,0,0,0,,,,0,0,0,0
1,Rob Sims,3073,G,DET,1,0,11,60.7,0,2,35,100.0,100.0,97.1,0,2,0,36,36,,0,0,0,,,,0,0,0,0
1,Jeff Backus,788,T,DET,1,0,11,53.1,1,2,35,100.0,100.0,92.9,0,4,1,36,36,,0,0,0,,,,0,0,0,0
1,Matt Light,818,T,NE,1,0,19,75.7,0,3,35,100.0,100.0,95.7,0,3,0,36,36,,0,0,0,,,,0,0,0,0
1,Donald Penn,3459,T,TB,1,0,30,72.2,0,2,33,100.0,100.0,97.0,0,2,0,35,35,,0,0,0,,,,0,0,0,0
1,David Diehl,1468,T,NYG,1,0,21,68.6,0,3,31,100.0,100.0,95.2,0,3,0,35,35,,0,0,0,,,,0,0,0,0
1,Shaun O'Hara,758,C,NYG,1,0,21,76.4,1,0,31,100.0,100.0,98.4,0,1,0,35,35,,0,0,0,,,,0,0,0,0
1,Jeff Faine,1337,C,TB,1,0,30,53.4,0,2,33,100.0,100.0,97.0,0,2,0,35,35,,0,0,0,,,,0,0,0,0
1,Dan Connolly,2540,G,NE,1,0,19,71.6,1,0,34,97.1,97.2,98.5,0,1,0,35,36,,0,0,0,,,,0,0,0,0
1,Davin Joseph,2968,G,TB,1,0,30,25.1,2,3,33,100.0,100.0,92.4,0,5,0,35,35,,0,0,0,,,,0,0,0,0
1,Stephen Neal,972,G,NE,1,0,19,84.0,0,0,34,100.0,100.0,100.0,0,0,0,35,35,,0,0,0,,,,0,0,0,0
1,Chris Snee,1755,G,NYG,1,0,21,71.8,0,1,31,100.0,100.0,98.4,0,1,0,35,35,,0,0,0,,,,0,0,0,0
1,Jeremy Trueblood,3004,T,TB,1,0,30,43.1,1,3,33,100.0,100.0,93.9,0,4,0,35,35,,0,0,0,,,,0,0,0,0
1,Keydrick Vincent,998,G,TB,1,0,30,67.4,0,2,33,100.0,100.0,97.0,0,2,0,35,35,,0,0,0,,,,0,0,0,0
