Week,player,player_id,position,team_name,player_game_count,assists,avg_depth_of_target,catch_rate,coverage_percent,coverage_snaps_per_reception,coverage_snaps_per_target,declined_penalties,dropped_ints,forced_incompletes,forced_incompletion_rate,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,snap_counts_coverage,snap_counts_pass_play,stops,tackles,targets,touchdowns,yards,yards_after_catch,yards_per_coverage_snap,yards_per_reception
1,Junior Seau,10,LB,NE,1,0,5.0,100.0,93.8,7.5,7.5,0,0,0,0.0,19,55.8,67.3,76.9,60.0,71.0,57.0,0,11,0.0,0,0,0,97.9,2,15,16,0,1,2,0,15,5,1.0,7.5
1,Keith Traylor,15,DI,MIA,1,0,,,11.1,,,0,0,0,,17,50.9,90.2,76.2,65.0,92.1,28.5,0,,100.0,1,0,0,0.0,0,1,9,1,0,0,0,0,0,0.0,
1,Troy Vincent,21,S,BUF,1,0,,,100.0,,,0,0,0,,4,61.7,52.0,71.7,,53.4,27.9,0,,,0,0,0,0.0,0,6,6,0,0,0,0,0,0,0.0,
1,Michael Strahan,40,ED,NYG,1,1,5.0,100.0,2.3,1.0,1.0,0,0,0,0.0,21,58.2,59.3,81.4,47.7,79.3,50.8,0,2,50.0,1,0,0,118.8,1,1,43,0,0,1,1,2,0,2.0,2.0
1,John Lynch,46,S,DEN,1,0,5.5,100.0,92.1,17.0,17.0,0,0,0,0.0,10,60.5,65.7,73.9,59.1,70.5,57.0,0,7,33.3,1,0,0,91.7,2,35,38,0,2,2,0,12,1,0.4,6.0
1,Willie McGinest,71,ED,CLV,1,0,-3.0,0.0,40.0,,12.0,0,0,0,0.0,8,67.4,55.0,81.3,50.6,51.7,32.2,0,,,0,0,0,39.6,0,12,30,0,0,1,0,0,0,0.0,
1,Aaron Glenn,75,CB,DAL,1,0,11.5,100.0,100.0,6.0,6.0,0,0,0,0.0,9,66.6,66.7,73.1,,60.0,75.1,0,22,0.0,0,0,0,118.8,2,12,12,1,2,2,0,27,4,2.3,13.5
1,Rodney Harrison,89,S,NE,1,1,,,100.0,,,0,0,0,,19,61.0,63.7,75.6,,64.2,61.5,0,,25.0,1,0,0,0.0,0,22,22,0,2,0,0,0,0,0.0,
1,Robert Griffith,104,S,ARZ,1,1,,,100.0,,,0,0,0,,1,65.6,58.4,0.0,,51.7,43.7,0,,0.0,0,0,1,0.0,0,44,44,1,1,0,0,0,0,0.0,
1,Tyrone Poole,123,CB,OAK,1,1,-1.0,100.0,100.0,6.0,6.0,0,0,0,0.0,23,67.2,72.1,69.8,,65.8,71.6,0,8,0.0,0,0,0,100.0,1,6,6,0,0,1,0,8,9,1.3,8.0
1,Ty Law,124,CB,KC,1,0,7.0,75.0,100.0,6.7,5.0,0,0,0,0.0,16,62.2,60.9,77.6,,55.6,78.2,0,30,0.0,0,0,0,106.3,3,22,22,1,3,4,0,40,28,2.0,13.3
1,Derrick Brooks,126,LB,TB,1,0,6.8,66.7,90.0,6.5,4.3,0,0,0,0.0,30,32.4,52.1,75.8,55.3,77.7,61.0,0,19,25.0,1,0,0,91.7,4,27,30,0,3,6,0,49,15,1.9,12.3
1,Don Davis,147,LB,NE,1,0,,,75.0,,,0,0,0,,19,61.8,77.8,69.8,60.0,69.8,71.4,0,,,0,0,0,0.0,0,3,4,0,0,0,0,0,0,0.0,
1,Simeon Rice,154,ED,TB,1,0,,,13.3,,,0,0,0,,30,60.4,58.7,81.8,59.1,56.0,72.4,0,,,0,0,0,0.0,0,4,30,0,0,0,0,0,0,0.0,
1,Walt Harris,159,CB,SF,1,0,6.8,60.0,90.0,12.0,7.2,0,0,1,20.0,28,53.3,72.8,77.0,94.2,82.1,28.6,0,18,66.7,2,1,0,115.8,3,36,40,1,1,5,1,29,14,0.8,9.7
1,Ray Lewis,167,LB,BLT,1,0,1.1,42.9,86.8,11.0,4.7,0,0,2,28.6,3,90.1,90.0,77.7,67.8,58.7,81.1,0,8,0.0,0,2,0,50.3,3,33,38,1,3,7,0,19,13,0.6,6.3
1,Lawyer Milloy,171,S,ATL,1,0,0.0,100.0,100.0,43.0,43.0,0,0,0,0.0,2,62.9,63.7,74.6,,60.0,51.3,0,0,0.0,0,0,0,79.2,1,45,45,1,2,1,0,0,0,0.0,0.0
1,Tory James,174,CB,CIN,1,0,4.3,100.0,100.0,11.5,11.5,0,0,0,0.0,7,75.2,74.8,79.4,,64.0,37.9,0,25,25.0,1,0,0,112.5,4,48,48,2,3,4,0,44,27,1.0,11.0
1,Fred Thomas,175,CB,NO,1,0,11.7,42.9,97.5,11.7,5.0,0,0,1,14.3,20,54.6,56.7,78.8,59.7,67.2,78.1,0,12,0.0,0,0,1,53.3,3,39,40,0,3,7,0,26,7,0.7,8.7
1,Randall Godfrey,176,LB,SD,1,0,,,56.3,,,0,0,0,,27,64.9,87.6,73.9,73.5,79.5,78.8,0,,,0,0,0,0.0,0,9,16,0,0,0,0,0,0,0.0,
1,Brian Dawkins,181,S,PHI,1,0,0.5,100.0,91.9,16.0,16.0,0,0,0,0.0,24,53.8,54.5,73.8,57.0,64.2,48.8,0,6,33.3,1,0,1,89.6,2,34,37,0,2,2,0,11,10,0.3,5.5
1,Donnie Edwards,190,LB,SD,1,0,10.0,0.0,85.7,,12.0,0,0,1,50.0,27,78.5,91.2,76.8,72.3,82.1,76.0,0,,0.0,0,1,0,39.6,0,24,28,1,2,2,0,0,0,0.0,
1,Juran Bolden,196,CB,TB,1,0,,,100.0,,,0,0,0,,30,66.3,66.6,72.5,,60.0,72.8,0,,0.0,0,0,0,0.0,0,7,7,0,1,0,0,0,0,0.0,
