Week,player,player_id,position,team_name,player_game_count,assists,batted_passes,catch_rate,declined_penalties,forced_fumbles,franchise_id,fumble_recoveries,fumble_recovery_touchdowns,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interception_touchdowns,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,sacks,safeties,snap_counts_box,snap_counts_corner,snap_counts_coverage,snap_counts_defense,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,snap_counts_fs,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_slot,stops,tackles,tackles_for_loss,targets,total_pressures,touchdowns,yards,yards_after_catch,yards_per_reception
1,Clay Matthews,4949,ED,LA,1,0,0,0.0,0,0,26,0,0,42.4,47.6,77.5,52.1,59.0,72.0,0,1,0,0,,0.0,0,0,0,39.6,0,0,0,3,0,4,45,42,0,0,42,0,0,3,23,18,0,1,2,1,1,1,0,0,0,
1,Patrick Chung,4957,S,NE,1,1,0,80.0,0,0,19,0,0,86.9,81.9,75.5,54.4,56.4,80.3,0,0,0,0,8,0.0,0,1,0,80.8,4,0,0,18,7,35,47,8,0,0,8,0,3,39,5,7,11,4,5,0,5,0,0,17,12,4.3
1,Jason McCourty,5127,CB,NE,1,0,0,36.4,0,0,19,0,0,74.8,74.9,79.3,,61.5,81.1,0,0,0,0,45,0.0,0,3,0,57.0,4,0,0,2,42,50,61,0,0,0,0,0,1,61,0,11,16,5,7,0,11,0,0,65,22,16.3
1,Clinton McDonald,5173,DI,ARZ,1,0,0,,0,0,1,0,0,58.3,57.7,75.8,64.5,53.0,,0,1,0,0,,,0,0,0,0.0,0,0,0,1,0,2,24,23,2,17,2,2,0,1,17,5,0,0,0,0,0,1,0,0,0,
1,Steve McLendon,5232,DI,NYJ,1,0,0,,0,0,22,1,0,,70.2,76.7,60.0,72.0,65.9,0,1,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,34,34,9,15,0,10,0,0,23,11,0,0,1,0,0,1,0,0,0,
1,Michael Bennett,5273,ED,NE,1,0,0,,0,0,19,0,0,62.5,56.4,76.7,56.6,49.2,,0,2,0,0,,,0,0,0,0.0,0,0,0,0,0,1,37,37,7,4,3,23,0,0,27,9,0,0,0,0,0,2,0,0,0,
1,Ndamukong Suh,5527,DI,TB,1,2,0,,0,0,30,0,0,64.7,70.1,78.3,50.4,70.3,70.3,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,53,53,1,32,9,11,0,0,29,24,0,2,2,1,0,0,0,0,0,
1,Gerald McCoy,5528,DI,CAR,1,0,0,,0,0,5,0,0,,61.2,0.0,66.7,64.1,26.4,0,3,0,0,,50.0,1,0,1,0.0,0,0,0,0,0,0,40,40,8,20,0,12,0,0,23,17,0,1,1,0,0,3,0,0,0,
1,Joe Haden,5532,CB,PIT,1,0,0,80.0,0,0,25,0,0,50.4,47.9,77.6,,42.8,29.7,0,0,0,0,16,16.7,1,0,0,95.8,4,0,0,4,56,39,69,0,0,0,0,0,0,69,0,30,9,2,5,0,5,0,0,35,14,8.8
1,Tyson Alualu,5535,DI,PIT,1,1,0,,0,0,25,0,0,,65.9,76.4,57.7,67.0,70.2,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,1,0,0,29,28,2,14,3,9,0,1,15,14,0,0,1,0,0,0,0,0,0,
1,Brandon Graham,5538,ED,PHI,1,0,0,,0,0,24,0,0,62.1,85.3,80.2,66.0,82.0,73.0,1,5,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,46,46,0,0,39,7,0,0,34,12,0,3,3,1,0,6,0,0,0,
1,Earl Thomas III,5539,S,BLT,1,0,0,,0,0,3,0,0,89.0,90.9,77.8,59.1,61.4,77.2,0,0,0,1,,0.0,0,0,0,0.0,0,0,0,17,0,36,46,0,0,0,0,0,26,46,1,9,3,0,1,0,0,0,0,0,0,
1,Kareem Jackson,5545,S,DEN,1,3,0,66.7,0,0,10,0,0,71.1,75.2,77.4,,73.1,70.8,0,0,0,0,10,11.1,1,2,0,78.5,4,0,0,12,0,26,54,0,0,0,0,0,13,54,0,28,29,1,5,0,6,0,0,30,11,7.5
1,Devin McCourty,5552,S,NE,1,0,0,0.0,0,0,19,0,0,80.2,84.6,76.3,,63.3,82.5,0,0,0,1,,0.0,0,1,0,0.0,0,0,0,19,1,54,66,1,0,0,1,0,37,65,0,12,8,0,5,0,1,0,0,0,0,
1,Jerry Hughes,5556,ED,BUF,1,0,1,,0,0,4,0,0,,48.1,0.0,64.8,52.3,26.7,0,2,0,0,,50.0,1,0,2,0.0,0,1,0,0,0,0,49,49,0,0,48,1,0,0,38,11,0,2,1,1,0,3,0,0,0,
1,Linval Joseph,5571,DI,MIN,1,1,0,,0,0,18,0,0,56.5,61.9,78.2,61.6,61.4,70.8,0,0,0,0,,0.0,0,0,0,0.0,0,1,0,0,0,2,38,38,26,12,0,0,0,0,24,12,0,3,2,1,0,1,0,0,0,
1,Carlos Dunlap,5579,ED,CIN,1,3,0,,0,0,7,0,0,66.0,79.7,80.7,65.3,72.0,75.7,0,1,0,0,,0.0,0,0,0,0.0,0,1,0,1,0,4,47,46,0,0,44,2,0,1,19,24,0,3,3,2,0,2,0,0,0,
1,Sean Lee,5580,LB,DAL,1,0,0,,0,0,9,0,0,65.6,65.4,71.7,58.8,61.1,,0,0,0,0,,,0,0,0,0.0,0,0,0,6,0,9,16,8,0,0,8,0,0,8,1,6,2,0,0,0,0,0,0,0,0,
1,Morgan Burnett,5596,S,CLV,1,3,0,50.0,0,0,8,0,0,41.2,50.3,75.4,69.4,69.8,80.7,0,0,0,0,11,0.0,0,0,0,66.7,1,1,0,24,3,30,59,6,0,0,6,0,17,53,2,27,9,2,2,1,2,1,0,11,5,11.0
1,Corey Peters,5607,DI,ARZ,1,1,0,,0,0,1,0,0,,73.5,78.2,55.9,76.3,68.2,0,1,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,50,50,19,30,0,1,0,0,25,25,0,1,1,0,0,1,0,0,0,
1,Everson Griffen,5624,ED,MIN,1,0,0,,0,0,18,0,0,60.2,60.1,17.7,70.6,47.7,26.6,1,2,0,0,,100.0,2,0,1,0.0,0,1,0,0,0,2,61,61,0,0,55,6,0,0,44,15,0,1,0,0,0,4,0,0,0,
1,Geno Atkins,5643,DI,CIN,1,2,0,,0,0,7,0,0,,86.5,77.5,78.1,75.9,69.7,1,4,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,42,42,5,35,0,2,0,0,22,20,0,1,1,0,0,5,0,0,0,
1,Al Woods,5646,DI,SEA,1,1,0,,0,0,29,1,0,60.7,74.4,77.6,51.3,80.5,69.0,0,0,0,0,,33.3,1,0,0,0.0,0,0,0,0,0,0,40,40,1,39,0,0,0,0,29,11,0,1,1,0,0,0,0,0,0,
1,Sherrick McManis,5667,CB,CHI,1,0,0,,0,0,6,0,0,61.5,62.1,66.5,,,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,1,2,2,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,
1,Reshad Jones,5686,S,MIA,1,0,0,100.0,0,0,17,0,0,67.9,70.9,76.2,58.2,69.1,77.0,0,1,0,0,6,0.0,0,0,0,91.7,1,0,0,3,4,8,32,12,0,0,12,0,0,20,3,21,13,3,5,0,1,1,0,6,0,6.0
1,Kyle Love,5806,DI,CAR,1,0,0,,0,0,5,0,0,,48.3,76.3,51.7,52.1,,0,1,0,0,,,0,0,0,0.0,0,0,0,0,0,0,29,29,5,19,0,5,0,0,16,13,0,0,0,0,0,1,0,0,0,
1,Darian Stewart,5820,S,TB,1,0,0,50.0,0,0,30,0,0,51.9,44.2,0.0,,54.5,27.2,0,0,0,0,19,42.9,3,0,1,83.3,1,0,0,21,0,31,61,1,0,0,1,0,35,60,0,30,4,1,4,0,2,0,0,19,15,19.0
1,Tramaine Brock Sr.,5903,CB,ARZ,1,0,0,37.5,0,0,1,0,0,59.7,61.3,78.0,59.1,67.0,81.0,0,0,0,0,47,0.0,0,2,0,115.6,3,0,0,2,25,47,69,1,0,0,1,0,2,68,1,21,39,1,3,0,8,0,1,82,41,27.3
1,Anthony Levine,6013,S,BLT,1,0,0,,0,0,3,0,0,62.0,63.1,74.5,72.5,60.0,,1,1,0,0,,,0,0,0,0.0,0,0,0,6,0,7,13,5,0,0,5,0,0,8,5,1,2,0,0,0,0,2,0,0,0,
1,Andrew Sendejo,6118,S,PHI,1,0,0,100.0,0,0,24,0,0,61.3,62.0,79.1,,60.0,40.6,0,0,0,0,48,25.0,1,0,0,158.3,2,0,0,7,1,35,36,0,0,0,0,0,26,36,0,1,2,0,3,0,2,0,1,55,47,27.5
1,Von Miller,6154,ED,DEN,1,1,0,,0,0,10,0,0,65.2,76.0,79.3,64.8,73.6,43.3,0,2,0,0,,14.3,1,0,0,0.0,0,0,0,1,0,4,53,48,0,0,48,0,0,5,22,27,4,4,5,0,0,2,0,0,0,
1,J.J. Watt,6163,ED,HST,1,0,0,,0,0,13,0,0,,43.8,80.3,52.6,39.5,,0,1,0,0,,,0,0,0,0.0,0,0,0,0,0,0,60,60,0,1,41,18,0,0,42,18,0,0,0,0,0,1,0,0,0,
1,Ryan Kerrigan,6168,ED,WAS,1,1,0,,0,0,32,0,0,60.8,63.4,80.4,67.5,54.5,69.6,2,3,0,0,,0.0,0,0,0,0.0,0,0,0,1,0,2,58,57,0,1,54,2,0,1,27,29,0,0,0,0,0,5,0,0,0,
1,Prince Amukamara,6171,CB,CHI,1,0,0,50.0,0,0,6,0,0,65.8,67.3,79.6,60.0,68.0,77.0,0,0,0,0,47,0.0,0,1,0,95.8,2,0,0,0,54,39,61,4,0,0,4,0,1,57,1,21,2,1,3,0,4,0,0,58,9,29.0
1,Adrian Clayborn,6172,ED,ATL,1,1,0,,0,0,2,0,0,,58.0,73.8,55.3,60.1,69.2,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,12,12,0,0,12,0,0,0,3,9,0,0,0,0,0,0,0,0,0,
1,Cameron Jordan,6176,ED,NO,1,0,0,,0,0,20,0,0,61.1,71.1,14.6,65.4,76.8,28.5,1,3,0,0,,40.0,2,0,1,0.0,0,1,0,0,0,3,63,63,0,0,62,1,0,0,37,23,0,4,3,0,0,5,0,0,0,
1,Jimmy Smith,6179,CB,BLT,1,0,0,,0,0,3,0,0,64.7,65.0,70.5,,60.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,6,5,6,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,
1,Cameron Heyward,6183,DI,PIT,1,3,0,0.0,0,0,25,0,0,,84.0,77.7,65.1,83.2,71.5,0,2,0,0,,0.0,0,0,0,39.6,0,0,0,0,0,0,52,52,7,34,1,10,0,0,30,22,0,1,3,0,1,2,0,0,0,
1,Brooks Reed,6194,ED,ARZ,1,0,0,,0,0,1,0,0,61.5,56.4,73.2,52.8,59.9,69.9,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,1,1,11,10,0,0,10,0,0,1,7,3,0,1,1,0,0,0,0,0,0,
1,Justin Houston,6222,ED,IND,1,0,0,,0,0,14,0,0,62.7,78.1,4.6,86.8,58.8,75.1,1,4,0,0,,0.0,0,0,1,0.0,0,1,0,0,1,4,50,49,0,0,41,8,0,1,30,16,0,2,3,0,0,6,0,0,0,
1,Jurrell Casey,6229,DI,TEN,1,1,0,,0,0,31,0,0,60.0,67.3,78.8,66.5,58.2,74.9,0,2,0,0,,50.0,1,0,0,0.0,0,0,0,7,0,0,45,38,0,26,7,5,0,7,34,11,0,0,0,0,0,2,0,0,0,
1,Allen Bailey,6238,DI,ATL,1,0,0,,0,0,2,0,0,,62.5,76.5,68.9,58.1,35.9,0,0,0,0,,20.0,1,0,0,0.0,0,0,0,0,0,0,43,43,0,17,2,24,0,0,11,32,0,4,4,0,0,0,0,0,0,
1,K.J. Wright,6251,LB,SEA,1,1,0,83.3,0,0,29,0,0,47.0,56.4,78.0,67.1,76.3,78.9,0,0,0,0,17,0.0,0,0,0,98.6,5,0,0,23,4,48,68,27,0,0,27,0,0,41,4,16,14,3,4,1,6,0,0,46,19,9.2
1,Buster Skrine,6289,CB,CHI,1,1,0,50.0,0,0,6,0,0,67.2,68.3,75.4,,66.1,27.6,0,0,0,0,6,50.0,2,0,0,56.3,3,0,0,2,1,22,30,1,0,0,1,0,0,29,0,8,26,0,1,0,6,0,0,6,16,2.0
1,Richard Sherman,6306,CB,SF,1,1,0,60.0,1,0,28,0,0,48.9,48.5,76.4,,51.2,49.6,0,0,1,1,12,16.7,1,1,3,74.6,3,0,0,14,54,45,69,0,0,0,0,0,0,69,0,24,1,0,4,0,5,0,1,27,1,9.0
1,Pernell McPhee,6317,ED,BLT,1,0,0,,0,0,3,0,0,60.0,85.9,76.1,82.4,61.0,73.3,1,0,0,0,,0.0,0,0,0,0.0,0,1,0,6,0,1,24,18,0,0,15,3,0,6,18,5,0,2,1,0,0,2,0,0,0,
1,Lawrence Guy Sr.,6385,DI,NE,1,1,0,,0,0,19,0,0,,69.5,75.7,59.4,69.5,68.9,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,22,22,12,9,0,1,0,0,14,8,0,1,1,0,0,0,0,0,0,
1,Chris Harris Jr.,6457,CB,DEN,1,1,0,100.0,0,0,10,0,0,63.3,66.4,75.0,,69.1,49.4,0,0,0,0,11,16.7,1,0,0,100.0,2,0,0,13,40,27,54,1,0,0,1,0,0,53,0,27,0,2,4,1,2,0,0,16,9,8.0
1,Mario Addison,6558,ED,CAR,1,0,0,,0,0,5,0,0,,57.7,81.1,59.9,54.3,,1,2,0,0,,,0,0,0,0.0,0,0,0,0,0,0,48,48,0,0,47,1,0,0,29,19,0,0,0,0,0,3,0,0,0,
1,Mark Barron,7013,LB,PIT,1,1,0,80.0,0,0,25,0,0,64.9,69.6,76.1,59.1,70.6,81.2,0,0,0,0,11,0.0,0,0,0,94.2,4,0,0,31,9,30,48,3,0,0,3,0,0,45,1,17,5,4,8,0,5,0,0,33,30,8.3
1,Luke Kuechly,7015,LB,CAR,1,0,0,33.3,0,0,5,0,0,83.8,76.1,77.1,65.2,52.2,82.5,0,0,0,0,5,0.0,0,1,0,42.4,1,0,0,73,0,41,76,3,0,0,3,0,0,73,3,32,0,5,7,0,3,0,0,5,1,5.0
1,Stephon Gilmore,7016,CB,NE,1,0,0,71.4,0,0,19,0,0,49.7,51.3,78.1,,63.0,51.0,0,0,0,0,19,16.7,1,0,1,92.0,5,0,0,1,31,51,62,0,0,0,0,0,0,62,0,11,30,0,5,0,7,0,0,51,19,10.2
1,Dontari Poe,7017,DI,CAR,1,1,0,,0,0,5,0,0,60.0,69.3,77.4,64.8,65.2,68.9,0,2,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,34,34,13,17,0,4,0,0,18,16,0,0,1,0,0,2,0,0,0,
1,Fletcher Cox,7018,DI,PHI,1,0,0,,0,0,24,0,0,,63.3,77.4,62.5,59.9,69.0,2,4,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,42,42,5,21,2,14,0,0,31,11,0,2,2,1,0,6,0,0,0,
1,Michael Brockers,7020,DI,LA,1,0,0,,0,0,26,0,0,,61.9,76.9,59.0,62.0,68.7,0,1,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,48,48,6,9,2,31,0,0,29,19,0,1,2,0,0,1,0,0,0,
1,Dre Kirkpatrick,7023,CB,CIN,1,0,0,75.0,0,0,7,1,0,73.1,68.8,0.0,83.9,55.7,50.4,0,0,0,0,16,20.0,1,0,1,137.5,3,1,0,5,40,22,47,0,0,0,0,0,1,47,1,24,1,3,4,0,4,1,1,32,23,10.7
1,Melvin Ingram III,7024,ED,LAC,1,0,0,,0,0,27,0,0,60.7,65.5,79.4,82.0,45.2,74.4,1,3,0,0,,0.0,0,0,0,0.0,0,1,0,8,0,2,60,52,0,0,52,0,0,8,26,32,0,2,1,0,0,5,0,0,0,
1,Chandler Jones,7027,ED,ARZ,1,0,0,100.0,0,1,1,1,0,52.5,80.9,19.9,87.2,72.2,76.6,1,4,0,0,10,0.0,0,0,1,102.1,2,1,0,2,0,10,81,77,0,1,76,0,0,4,41,30,2,3,4,0,2,6,0,17,11,8.5
1,Dont'a Hightower,7030,LB,NE,1,2,0,100.0,0,0,19,0,0,84.9,81.4,77.3,51.6,78.3,81.2,0,0,0,0,3,0.0,0,0,0,79.2,1,0,0,32,0,18,46,13,0,0,13,0,0,33,21,7,1,2,3,0,1,0,0,3,4,3.0
1,Whitney Mercilus,7031,ED,HST,1,1,0,0.0,0,0,13,0,0,85.7,71.2,78.5,57.3,66.2,54.2,0,2,0,1,,20.0,1,0,0,0.0,0,1,0,6,0,7,60,53,0,0,53,0,0,7,35,18,1,4,3,0,1,3,0,0,0,
1,Derek Wolfe,7040,DI,DEN,1,1,0,,0,0,10,0,0,,52.4,78.4,56.5,52.5,72.5,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,47,47,1,25,7,14,0,0,21,26,0,2,3,0,0,0,0,0,0,
1,Janoris Jenkins,7043,CB,NYG,1,0,0,40.0,0,0,21,0,0,66.7,65.8,77.7,,60.0,56.6,0,0,0,0,13,16.7,1,0,0,51.3,2,0,0,6,49,36,68,1,0,0,1,0,0,67,0,32,12,2,5,0,5,0,0,19,6,9.5
1,Mychal Kendricks,7049,LB,SEA,1,0,1,100.0,0,0,29,0,0,47.5,55.9,79.6,55.8,75.8,60.1,0,2,0,0,33,16.7,1,0,0,158.3,5,0,0,15,4,39,67,34,0,0,34,0,0,33,12,16,14,3,5,1,5,2,1,69,29,13.8
1,Bobby Wagner,7050,LB,SEA,1,1,0,85.7,0,0,29,0,0,60.3,90.0,78.7,91.8,91.7,61.0,0,2,0,0,35,11.1,1,0,0,106.0,6,0,0,71,0,48,75,0,0,0,0,0,2,75,11,16,2,4,7,2,7,2,0,66,63,11.0
1,Tavon Wilson,7051,S,DET,1,1,0,100.0,0,0,11,0,0,64.6,58.3,73.0,,52.0,75.9,0,0,0,0,7,0.0,0,0,0,95.8,1,0,0,7,0,7,15,3,0,0,3,0,2,12,0,8,3,0,1,0,1,0,0,7,1,7.0
1,Zach Brown,7055,LB,PHI,1,1,0,100.0,0,0,24,0,0,54.9,51.0,72.5,54.0,55.5,76.2,0,1,0,0,8,0.0,0,0,0,100.0,1,0,0,23,0,11,28,3,0,0,3,0,0,25,3,14,2,1,2,0,1,1,0,8,7,8.0
1,Lavonte David,7060,LB,TB,1,1,0,100.0,0,0,30,0,0,80.4,77.4,77.7,69.8,61.6,31.9,0,1,0,0,2,22.2,2,0,0,79.2,2,0,0,47,1,25,64,12,0,0,12,0,0,52,8,31,4,5,6,1,2,1,0,3,10,1.5
1,Vinny Curry,7061,ED,PHI,1,0,0,,0,0,24,0,0,,67.9,76.9,59.2,69.4,66.8,0,1,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,22,22,0,5,13,4,0,0,18,4,0,1,1,0,0,1,0,0,0,
1,Casey Hayward Jr.,7064,CB,LAC,1,0,0,50.0,0,0,27,0,0,62.6,64.0,77.9,,66.2,76.7,0,0,0,0,19,0.0,0,0,0,67.4,3,0,0,1,62,30,63,0,0,0,0,0,0,63,0,33,0,1,3,0,6,0,0,34,2,11.3
1,Trumaine Johnson,7067,CB,NYJ,1,1,0,87.5,0,0,22,0,0,53.8,53.0,0.0,,72.1,80.9,0,0,0,0,29,0.0,0,0,1,118.8,7,0,0,7,48,47,66,1,0,0,1,0,0,65,0,19,10,2,7,1,8,0,0,110,33,15.7
1,Olivier Vernon,7074,ED,CLV,1,0,0,,0,0,8,0,0,60.8,58.7,81.4,55.5,59.9,69.6,1,2,0,0,,0.0,0,0,0,0.0,0,0,0,1,0,2,54,53,0,1,50,2,0,1,28,24,0,0,1,0,0,3,0,0,0,
1,Demario Davis,7079,LB,NO,1,0,0,75.0,1,0,20,0,0,58.8,50.5,76.4,72.0,35.2,51.5,0,3,0,0,6,33.3,3,0,1,77.1,3,0,0,53,0,32,64,6,0,0,6,0,0,58,9,23,5,2,6,0,4,3,0,12,12,4.0
1,Tyrone Crawford,7083,DI,DAL,1,0,0,,0,0,9,0,0,60.0,51.7,77.5,54.9,52.4,,1,0,0,0,,,0,0,0,0.0,0,0,0,0,0,1,30,30,0,18,11,1,0,0,24,5,0,0,0,0,0,1,0,0,0,
1,Akiem Hicks,7090,DI,CHI,1,0,0,,0,0,6,0,0,,57.4,78.6,55.3,60.3,69.1,1,2,0,0,,0.0,0,0,0,0.0,0,1,0,3,0,0,47,44,2,23,4,15,0,3,35,12,0,2,1,0,0,4,0,0,0,
1,Nigel Bradham,7105,LB,PHI,1,2,0,100.0,0,0,24,0,0,46.6,53.6,76.9,60.4,76.6,28.3,0,1,0,0,18,33.3,3,0,0,110.7,7,0,0,45,0,39,64,2,0,0,2,0,13,62,10,15,4,2,4,0,7,1,0,74,49,10.6
1,Mike Daniels,7132,DI,DET,1,2,0,,0,0,11,0,0,,72.7,76.0,66.5,67.8,28.4,0,2,0,0,,33.3,1,0,0,0.0,0,0,0,0,0,0,30,30,4,21,1,4,0,0,20,10,0,0,0,0,0,2,0,0,0,
1,Tahir Whitehead,7135,LB,OAK,1,1,0,,0,0,23,0,0,59.4,62.0,73.2,59.9,63.3,29.6,0,1,0,0,,28.6,2,0,0,0.0,0,0,0,39,0,19,44,4,0,0,4,0,0,40,2,23,1,1,4,0,0,1,0,0,0,
1,Najee Goode,7137,LB,JAX,1,1,0,80.0,0,0,15,0,0,47.9,41.9,74.9,,45.2,29.0,0,0,0,0,18,33.3,2,0,0,105.0,4,0,0,39,2,27,48,2,0,0,2,0,0,46,0,21,5,0,3,0,5,0,0,46,61,11.5
1,Jack Crawford,7151,DI,ATL,1,1,0,,0,0,2,0,0,,77.0,74.5,58.4,73.9,70.7,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,22,22,0,15,0,7,0,0,3,19,0,2,3,0,0,0,0,0,0,
1,Danny Trevathan,7177,LB,CHI,1,3,0,100.0,0,0,6,0,0,56.8,57.3,74.3,55.0,60.9,54.1,0,0,0,0,16,12.5,1,0,0,110.4,2,0,0,59,2,37,61,0,0,0,0,0,0,61,3,21,0,3,4,0,2,0,0,21,8,10.5
1,Rodney McLeod,7271,S,PHI,1,1,0,,0,0,24,0,0,60.6,62.0,75.7,58.7,63.6,41.6,0,0,0,0,,33.3,1,0,0,0.0,0,0,0,8,0,48,64,2,0,0,2,0,50,62,1,15,4,1,1,0,0,0,0,0,0,
