Week,player,player_id,position,team_name,player_game_count,assists,batted_passes,catch_rate,declined_penalties,forced_fumbles,franchise_id,fumble_recoveries,fumble_recovery_touchdowns,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interception_touchdowns,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,sacks,safeties,snap_counts_box,snap_counts_corner,snap_counts_coverage,snap_counts_defense,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,snap_counts_fs,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_slot,stops,tackles,tackles_for_loss,targets,total_pressures,touchdowns,yards,yards_after_catch,yards_per_reception
1,Johnathan Joseph,2969,CB,TEN,1,0,0,66.7,0,0,31,0,0,70.3,60.4,77.2,56.5,29.8,75.1,0,0,0,0,8,0.0,0,0,0,75.7,2,0,0,0,40,24,44,1,0,0,1,0,1,43,2,18,2,0,2,0,3,0,0,13,8,6.5
1,Calais Campbell,4364,DI,BLT,1,1,2,0.0,0,0,3,0,0,60.1,77.1,77.2,65.0,67.5,68.4,0,0,0,0,,0.0,0,1,0,39.6,0,0,0,1,0,1,45,44,0,18,4,22,0,1,31,13,0,1,1,0,1,0,0,0,0,
1,Malcolm Jenkins,4937,S,NO,1,1,0,0.0,0,0,20,0,0,68.5,76.9,78.7,82.5,70.9,83.8,0,2,0,0,,0.0,0,0,1,39.6,0,0,0,20,4,40,70,17,0,0,17,0,22,53,6,24,7,2,6,0,2,2,0,0,0,
1,Jason McCourty,5127,CB,NE,1,1,0,100.0,0,0,19,0,0,68.6,68.9,74.1,56.3,63.2,77.5,0,0,0,0,5,0.0,0,0,0,87.5,1,0,0,18,13,29,46,0,0,0,0,0,4,46,2,15,11,0,1,0,1,0,0,5,0,5.0
1,Steve McLendon,5232,DI,NYJ,1,0,0,,0,0,22,0,0,,55.2,76.6,57.2,55.6,28.5,0,1,0,0,,33.3,1,0,0,0.0,0,0,0,0,0,0,31,31,4,14,0,13,0,0,18,13,0,1,2,0,0,1,0,0,0,
1,Ndamukong Suh,5527,DI,TB,1,0,0,,0,0,30,0,0,,55.8,5.5,56.5,64.4,66.8,0,0,0,0,,0.0,0,0,1,0.0,0,0,0,0,0,0,56,56,1,40,2,13,0,0,32,24,0,0,1,0,0,0,0,0,0,
1,Joe Haden,5532,CB,PIT,1,0,0,66.7,0,0,25,0,0,61.6,56.0,76.2,,31.7,78.8,0,0,0,0,10,0.0,0,0,1,77.1,2,0,0,12,56,52,68,0,0,0,0,0,0,68,0,16,0,1,5,0,3,0,0,14,-1,7.0
1,Tyson Alualu,5535,DI,PIT,1,0,0,,0,0,25,0,0,69.1,87.4,76.5,61.9,82.3,71.3,1,1,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,32,32,18,10,0,4,0,0,20,12,0,3,4,2,0,2,0,0,0,
1,Brandon Graham,5538,ED,PHI,1,1,0,,0,0,24,0,0,60.0,70.9,79.7,65.7,65.9,73.0,1,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,38,38,0,0,37,1,0,0,25,13,0,2,2,1,0,1,0,0,0,
1,Jason Pierre-Paul,5540,ED,TB,1,2,0,100.0,0,0,30,0,0,63.2,70.0,81.1,65.9,65.0,74.9,0,1,0,0,5,0.0,0,0,0,85.4,2,1,0,1,0,6,65,63,0,2,60,1,0,2,30,29,1,2,1,0,2,2,0,9,11,4.5
1,Kareem Jackson,5545,S,DEN,1,0,0,75.0,0,0,10,0,0,60.1,65.9,81.6,,73.1,72.4,0,0,0,0,7,12.5,1,1,0,119.8,3,0,0,14,0,48,81,1,0,0,1,0,56,80,0,33,10,2,7,0,4,0,1,15,9,5.0
1,Devin McCourty,5552,S,NE,1,1,0,100.0,0,0,19,0,0,51.8,53.7,76.6,58.5,66.8,60.2,0,0,0,0,18,20.0,1,0,0,118.8,2,0,0,12,1,37,61,1,0,0,1,0,42,60,1,23,5,0,3,0,2,0,0,32,0,16.0
1,Jerry Hughes,5556,ED,BUF,1,0,0,,0,0,4,1,0,67.0,78.1,79.9,73.9,46.4,71.4,0,3,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,2,38,38,0,0,36,2,0,0,28,8,0,2,2,0,0,3,0,0,0,
1,Patrick Robinson,5557,CB,NO,1,0,0,100.0,0,0,20,0,0,30.7,36.6,70.1,,63.8,71.6,0,0,0,0,9,0.0,0,0,1,104.2,1,0,0,2,3,6,9,1,0,0,1,0,0,8,0,3,3,0,1,0,1,0,0,9,0,9.0
1,Linval Joseph,5571,DI,LAC,1,1,0,,0,0,27,0,0,60.0,64.9,77.1,64.9,59.7,69.8,0,3,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,42,42,2,39,0,1,0,0,27,15,0,1,3,0,0,3,0,0,0,
1,Carlos Dunlap,5579,ED,CIN,1,2,0,,0,0,7,0,0,61.4,55.7,79.8,58.8,51.8,73.6,1,1,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,1,52,52,0,0,52,0,0,0,27,24,0,0,1,0,0,2,0,0,0,
1,Corey Peters,5607,DI,ARZ,1,0,0,,0,0,1,0,0,,61.2,78.5,50.1,68.0,67.3,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,44,44,25,19,0,0,0,0,26,18,0,1,1,0,0,0,0,0,0,
1,Everson Griffen,5624,ED,DAL,1,1,1,,0,0,9,0,0,,37.8,0.0,59.4,50.2,74.4,0,2,0,0,,0.0,0,0,2,0.0,0,0,0,0,0,0,42,42,0,2,35,5,0,0,20,22,0,2,3,0,0,2,0,0,0,
1,Sherrick McManis,5667,S,CHI,1,0,0,,0,0,6,0,0,42.9,37.9,67.5,,,,0,0,0,0,,,0,0,0,0.0,0,0,0,2,0,6,6,0,0,0,0,0,3,6,0,0,1,0,0,0,0,0,0,0,0,
1,Anthony Levine,6013,S,BLT,1,0,0,,0,0,3,1,0,60.0,73.0,69.4,,60.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,1,0,1,2,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,
1,Andrew Sendejo,6118,S,CLV,1,0,0,75.0,0,0,8,0,0,37.8,30.9,77.8,56.1,44.0,62.3,0,0,0,0,47,20.0,1,0,0,156.3,3,0,0,12,1,29,59,0,0,0,0,0,33,59,2,28,13,2,4,0,4,0,1,73,8,24.3
1,Patrick Peterson,6157,CB,ARZ,1,0,0,0.0,0,0,1,0,0,66.3,62.0,77.1,,45.3,22.6,0,0,0,0,,100.0,1,1,0,39.6,0,0,0,5,48,38,61,0,0,0,0,0,0,61,0,23,8,0,0,0,3,0,0,0,0,
1,Aldon Smith,6159,ED,DAL,1,3,0,,0,0,9,0,0,61.9,72.6,77.9,63.7,70.2,65.1,2,0,0,0,,10.0,1,0,0,0.0,0,1,0,4,0,2,54,50,0,4,46,0,0,4,23,29,0,5,6,0,0,3,0,0,0,
1,J.J. Watt,6163,ED,HST,1,0,0,,0,0,13,0,0,,58.9,13.7,55.2,67.3,27.2,2,0,0,0,,28.6,2,0,1,0.0,0,0,0,1,0,0,63,62,7,0,42,13,0,1,33,30,0,4,5,1,0,2,0,0,0,
1,Ryan Kerrigan,6168,ED,WAS,1,0,0,,0,0,32,1,0,63.6,62.7,77.6,71.7,34.2,71.7,0,1,0,0,,,0,0,0,0.0,0,2,0,0,0,2,22,22,0,0,21,1,0,0,15,5,0,2,0,0,0,3,0,0,0,
1,Adrian Clayborn,6172,ED,CLV,1,0,0,,0,0,8,0,0,60.1,70.2,75.9,57.6,77.4,71.2,0,0,0,0,,0.0,0,0,0,0.0,0,1,0,0,0,2,32,32,0,2,9,21,0,0,21,9,0,2,1,1,0,1,0,0,0,
1,Cameron Jordan,6176,ED,NO,1,0,0,,0,0,20,0,0,64.7,75.1,79.8,63.6,76.2,74.1,1,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,2,60,60,0,0,60,0,0,0,40,18,0,2,4,1,0,1,0,0,0,
1,Jimmy Smith,6179,CB,BLT,1,0,0,100.0,0,0,3,0,0,66.0,60.7,73.9,52.4,60.0,70.2,0,0,0,0,9,0.0,0,0,0,104.2,1,0,0,6,0,18,24,1,0,0,1,0,9,23,3,3,8,1,1,0,1,0,0,9,0,9.0
1,Cameron Heyward,6183,DI,PIT,1,0,0,,0,0,25,0,0,60.0,85.0,77.3,78.7,60.7,68.1,0,4,0,1,,0.0,0,0,0,0.0,0,0,0,0,0,0,50,50,0,28,5,17,0,0,40,10,0,0,1,0,0,4,0,0,0,
1,Justin Houston,6222,ED,IND,1,1,0,,0,0,14,0,0,60.7,57.8,79.7,61.3,50.6,73.5,0,2,0,0,,33.3,1,0,0,0.0,0,1,0,0,0,1,34,34,0,0,32,2,0,0,22,11,0,2,1,0,0,3,0,0,0,
1,Jurrell Casey,6229,DI,DEN,1,1,2,,0,0,10,0,0,60.0,69.7,78.6,83.0,50.1,48.1,1,1,0,0,,12.5,1,0,0,0.0,0,0,0,1,0,0,57,56,0,34,1,21,0,1,35,22,0,4,6,0,0,2,0,0,0,
1,Allen Bailey,6238,DI,ATL,1,0,0,,0,0,2,0,0,,55.6,74.4,52.6,61.3,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,16,16,5,11,0,0,0,0,13,3,0,0,0,0,0,0,0,0,0,
1,K.J. Wright,6251,LB,SEA,1,0,0,100.0,0,0,29,0,0,69.7,71.2,72.9,60.0,64.9,74.9,0,0,0,0,7,0.0,0,0,0,95.8,1,0,0,37,0,28,44,1,0,0,1,0,0,43,1,15,6,1,2,0,1,0,0,7,2,7.0
1,Buster Skrine,6289,CB,CHI,1,0,0,62.5,0,0,6,0,0,51.5,55.2,76.6,56.3,73.0,79.7,0,0,0,0,15,0.0,0,1,1,80.7,5,0,0,3,0,42,56,1,0,0,1,0,1,55,1,13,51,2,4,0,8,0,0,51,23,10.2
1,Richard Sherman,6306,CB,SF,1,0,0,50.0,0,0,28,0,0,67.9,68.8,78.4,,67.6,37.7,0,0,0,0,9,25.0,1,0,0,62.5,1,0,0,5,72,53,78,0,0,0,0,0,0,78,0,25,1,1,3,0,2,0,0,9,0,9.0
1,Pernell McPhee,6317,ED,BLT,1,1,0,100.0,0,0,3,0,0,40.4,61.8,75.7,53.4,84.1,27.6,0,1,0,0,8,33.3,1,0,0,100.0,1,0,0,0,0,3,27,27,0,1,21,5,0,0,17,7,0,0,1,0,1,1,0,8,7,8.0
1,Lawrence Guy Sr.,6385,DI,NE,1,0,0,,0,0,19,0,0,,76.3,75.3,53.7,78.4,69.9,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,22,22,5,10,0,7,0,0,10,12,0,1,3,0,0,0,0,0,0,
1,Malcolm Smith,6394,LB,CLV,1,2,0,100.0,0,0,8,0,0,87.4,87.2,70.9,,65.3,78.4,0,0,0,0,2,0.0,0,0,0,79.2,2,0,0,13,1,9,19,0,0,0,0,0,0,19,0,10,5,2,2,1,2,0,0,1,6,0.5
1,Chris Harris Jr.,6457,CB,LAC,1,1,0,66.7,0,0,27,0,0,58.2,66.7,77.8,90.0,72.2,78.3,0,0,0,0,19,0.0,0,0,0,103.5,2,0,0,4,10,42,68,2,0,0,2,0,0,66,3,23,52,0,2,0,3,0,0,33,12,16.5
1,Josh Bynes,6503,LB,CIN,1,3,0,0.0,0,0,7,0,0,67.3,69.4,77.0,66.0,61.6,80.1,0,1,0,0,,0.0,0,0,0,39.6,0,0,0,49,0,21,53,2,0,0,2,0,0,51,1,31,2,4,4,2,1,1,0,0,0,
1,Nick Bellore,6515,FB,SEA,1,0,0,,0,0,29,0,0,,61.6,60.1,,60.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,
1,Mario Addison,6558,ED,BUF,1,0,0,,0,0,4,0,0,63.2,56.1,0.0,58.1,65.6,73.0,1,1,0,0,,0.0,0,0,1,0.0,0,1,0,0,0,2,35,35,0,0,35,0,0,0,24,9,0,2,2,1,0,3,0,0,0,
1,Stephon Gilmore,7016,CB,NE,1,0,0,71.4,0,0,19,0,0,50.9,52.8,78.0,,63.9,50.0,0,0,0,1,21,16.7,1,0,2,59.5,5,0,0,0,54,38,59,0,0,0,0,0,0,59,0,21,5,1,5,0,7,0,0,63,14,12.6
