Week,player,player_id,position,team_name,player_game_count,declined_penalties,franchise_id,grades_pass_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_pass_block,snap_counts_pass_play,true_pass_set_grades_pass_block,true_pass_set_hits_allowed,true_pass_set_hurries_allowed,true_pass_set_non_spike_pass_block,true_pass_set_non_spike_pass_block_percentage,true_pass_set_pass_block_percent,true_pass_set_pbe,true_pass_set_pressures_allowed,true_pass_set_sacks_allowed,true_pass_set_snap_counts_pass_block,true_pass_set_snap_counts_pass_play
1,Mitch Morse,9482,C,KC,1,0,16,73.3,0,3,54,100.0,100.0,97.2,0,3,0,55,55,73.4,0,1,20,100.0,100.0,97.5,1,0,21,21
1,Mitchell Schwartz,7041,T,KC,1,0,16,71.6,0,3,54,100.0,100.0,93.5,0,5,2,55,55,59.9,0,3,20,100.0,100.0,87.5,4,1,21,21
1,Parker Ehinger,10739,G,KC,1,0,16,70.5,1,0,54,100.0,100.0,97.2,0,2,1,55,55,68.1,1,0,20,100.0,100.0,97.5,1,0,21,21
1,Laurent Duvernay-Tardif,8834,G,KC,1,0,16,85.6,0,0,54,100.0,100.0,100.0,0,0,0,55,55,85.7,0,0,20,100.0,100.0,100.0,0,0,21,21
1,Eric Fisher,7783,T,KC,1,0,16,75.2,1,2,54,100.0,100.0,97.2,0,3,0,55,55,71.0,0,1,20,100.0,100.0,97.5,1,0,21,21
1,Anthony Castonzo,6174,T,IND,1,0,14,81.1,1,0,51,100.0,100.0,99.0,1,1,0,53,53,81.1,1,0,25,100.0,100.0,98.0,1,0,25,25
1,Jack Mewhort,8694,G,IND,1,0,14,73.1,0,1,51,100.0,100.0,99.0,0,1,0,53,53,73.9,0,1,25,100.0,100.0,98.0,1,0,25,25
1,Ryan Kelly,10652,C,IND,1,0,14,76.7,0,1,51,100.0,100.0,99.0,0,1,0,53,53,84.2,0,0,25,100.0,100.0,100.0,0,0,25,25
1,Joe Reitz,4789,T,IND,1,0,14,68.9,0,4,51,100.0,100.0,94.1,0,5,1,53,53,65.6,0,3,25,100.0,100.0,90.0,4,1,25,25
1,Denzelle Good,9688,G,IND,1,1,14,64.5,0,2,51,100.0,100.0,96.1,1,3,1,53,53,59.2,0,2,25,100.0,100.0,96.0,2,0,25,25
1,Justin Britt,8699,C,SEA,1,0,29,74.2,0,1,48,100.0,100.0,99.0,0,1,0,51,51,80.8,0,0,14,100.0,100.0,100.0,0,0,16,16
1,Mark Glowinski,9567,G,SEA,1,0,29,75.8,0,2,48,100.0,100.0,97.9,0,2,0,51,51,54.7,0,2,14,100.0,100.0,92.9,2,0,16,16
1,Garry Gilliam,9137,T,SEA,1,0,29,67.5,0,4,48,100.0,100.0,93.7,0,5,1,51,51,63.3,0,2,14,100.0,100.0,92.9,2,0,16,16
1,Bradley Sowell,7693,T,SEA,1,0,29,63.6,0,3,48,100.0,100.0,96.9,2,3,0,51,51,43.4,0,3,14,100.0,100.0,89.3,3,0,16,16
1,J'Marcus Webb,5741,T,SEA,1,0,29,50.7,1,2,48,100.0,100.0,96.9,0,3,0,51,51,41.8,1,1,14,100.0,100.0,92.9,2,0,16,16
1,Donald Penn,3459,T,OAK,1,0,23,86.0,0,0,39,100.0,100.0,100.0,0,0,0,47,47,75.7,0,0,11,100.0,100.0,100.0,0,0,12,12
1,Max Unger,4972,C,NO,1,0,20,84.8,0,0,41,100.0,100.0,100.0,0,0,0,47,47,80.9,0,0,14,100.0,100.0,100.0,0,0,18,18
1,Zack Martin,8651,G,DAL,1,0,9,84.7,0,0,43,100.0,100.0,100.0,0,0,0,47,47,86.4,0,0,21,100.0,100.0,100.0,0,0,22,22
1,Andrus Peat,9446,T,NO,1,0,20,59.6,1,2,41,100.0,100.0,96.3,0,3,0,47,47,26.3,1,2,14,100.0,100.0,89.3,3,0,18,18
