Week,player,player_id,position,team_name,player_game_count,batted_passes,declined_penalties,franchise_id,grades_pass_rush_defense,hits,hurries,pass_rush_opp,pass_rush_percent,pass_rush_win_rate,pass_rush_wins,penalties,prp,sacks,snap_counts_pass_play,snap_counts_pass_rush,total_pressures,true_pass_set_batted_passes,true_pass_set_grades_pass_rush_defense,true_pass_set_hits,true_pass_set_hurries,true_pass_set_pass_rush_opp,true_pass_set_pass_rush_percent,true_pass_set_pass_rush_win_rate,true_pass_set_pass_rush_wins,true_pass_set_prp,true_pass_set_sacks,true_pass_set_snap_counts_pass_play,true_pass_set_snap_counts_pass_rush,true_pass_set_total_pressures
1,Calais Campbell,4364,DI,BLT,1,0,0,3,80.5,1,3,44,100.0,20.5,9,0,4.5,0,46,46,4,0,80.3,1,3,32,100.0,21.9,7,6.3,0,33,33,4
1,Malcolm Jenkins,4937,S,NO,1,0,0,20,56.1,0,0,2,5.6,0.0,0,1,0.0,0,36,2,0,0,58.3,0,0,1,5.9,0.0,0,0.0,0,17,1,0
1,Jason McCourty,5127,S,MIA,1,0,0,17,56.1,0,0,3,7.0,0.0,0,0,0.0,0,43,3,0,0,59.0,0,0,1,6.7,0.0,0,0.0,0,15,1,0
1,Steve McLendon,5232,DI,TB,1,0,0,30,52.9,0,0,18,100.0,0.0,0,0,0.0,0,19,19,0,0,55.7,0,0,3,100.0,0.0,0,0.0,0,4,4,0
1,Ndamukong Suh,5527,DI,TB,1,0,0,30,57.8,1,2,41,97.9,4.9,2,1,3.7,0,47,46,3,0,57.6,0,2,22,100.0,9.1,2,4.5,0,26,26,2
1,Gerald McCoy,5528,DI,LV,1,0,0,23,55.2,0,0,5,100.0,0.0,0,0,0.0,0,5,5,0,0,60.0,0,0,1,100.0,0.0,0,0.0,0,1,1,0
1,Tyson Alualu,5535,DI,PIT,1,0,0,25,56.5,1,0,36,100.0,5.6,2,0,1.4,0,38,38,1,0,57.9,1,0,27,100.0,7.4,2,1.9,0,28,28,1
1,Brandon Graham,5538,ED,PHI,1,0,0,24,66.1,1,1,21,100.0,14.3,3,0,4.8,0,23,23,2,0,74.5,1,1,10,100.0,30.0,3,10.0,0,11,11,2
1,Jason Pierre-Paul,5540,ED,TB,1,0,0,30,51.7,1,2,49,88.9,0.0,0,0,3.1,0,63,56,3,0,51.8,1,0,21,93.1,0.0,0,2.4,0,29,27,1
1,Jerry Hughes,5556,ED,BUF,1,0,0,4,84.3,0,2,17,95.0,17.6,3,0,5.9,0,20,19,2,0,90.3,0,2,8,100.0,25.0,2,12.5,0,10,10,2
