Week,player,player_id,position,team_name,player_game_count,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr
1,Randy Moss,342,WR,NE,1,7.4,0,75.0,,0,0,0,7.7,1,6,19,0,61.8,71.9,67.3,,66.7,0.0,0,0,31,0.0,0,58,0,12,94.8,55,15.5,9,101.3,16,0,84.5,49,141,47,3.9,11.8,2.56
1,Wes Welker,2204,WR,NE,1,3.4,2,80.0,,0,0,0,14.3,2,5,19,0,45.7,71.9,62.2,,61.9,0.0,0,0,14,0.0,0,54,0,12,94.4,51,83.3,45,92.5,15,0,16.7,9,93,51,4.3,7.8,1.82
1,Reggie Wayne,800,WR,IND,1,14.9,0,71.4,,0,0,0,9.1,1,7,14,0,78.0,71.1,89.9,,88.3,0.0,0,1,39,0.0,0,39,0,10,100.0,39,2.6,1,103.9,14,1,97.4,38,162,35,3.5,16.2,4.15
1,Calvin Johnson,3618,WR,DET,1,15.8,3,21.4,,0,0,0,0.0,0,4,11,0,70.5,65.8,64.2,,63.7,0.0,0,2,64,0.0,0,37,0,3,100.0,37,27.0,10,14.3,14,0,73.0,27,90,71,23.7,30.0,2.43
1,Earl Bennett,4384,WR,CHI,1,9.9,1,53.8,,0,0,0,12.5,1,4,6,0,54.9,70.1,68.0,,69.7,0.0,0,0,21,0.0,0,36,1,7,91.7,33,41.7,15,68.1,13,0,58.3,21,66,28,4.0,9.4,2.0
1,Tim Hightower,4463,HB,ARZ,1,-0.7,2,92.3,,0,0,0,0.0,0,5,1,0,79.4,75.5,63.3,77.6,83.2,0.0,0,0,23,14.0,6,43,0,12,79.1,34,7.0,3,105.4,13,0,0.0,0,121,130,10.8,10.1,3.56
1,Larry Fitzgerald,1724,WR,ARZ,1,9.2,1,54.5,,0,0,0,14.3,1,5,1,0,52.1,69.5,64.4,,66.2,0.0,0,0,25,0.0,0,51,1,6,94.1,48,37.3,19,104.7,11,1,62.7,32,71,22,3.7,11.8,1.48
1,Santonio Holmes,2970,WR,PIT,1,12.1,0,81.8,,0,0,0,0.0,0,8,25,0,77.3,70.6,86.8,,85.4,0.0,0,1,34,0.0,0,47,0,9,95.7,45,10.6,5,108.7,11,1,89.4,42,131,25,2.8,14.6,2.91
1,Nate Burleson,1386,WR,SEA,1,8.8,0,63.6,,0,0,0,0.0,0,6,29,1,75.6,18.0,67.3,,64.9,0.0,0,1,13,0.0,0,26,0,7,100.0,26,11.5,3,75.6,11,1,88.5,23,74,38,5.4,10.6,2.85
1,Steve Smith,837,WR,CAR,1,10.2,0,27.3,,0,0,0,0.0,0,1,5,0,70.5,67.4,51.2,,52.0,0.0,0,4,9,0.0,0,42,0,3,95.2,40,16.7,7,0.0,11,0,83.3,35,21,15,5.0,7.0,0.53
1,Muhsin Muhammad,173,WR,CAR,1,14.8,0,40.0,,0,0,0,0.0,0,3,5,0,73.4,68.0,74.1,,73.2,0.0,0,0,17,0.0,0,38,0,4,94.7,36,28.9,11,52.5,10,0,71.1,27,41,8,2.0,10.3,1.14
1,Laurent Robinson,3691,WR,SL,1,19.5,1,50.0,,0,0,0,0.0,0,4,26,0,75.6,69.5,70.8,,68.4,0.0,0,0,45,0.0,0,41,0,5,92.7,38,19.5,8,80.0,10,0,80.5,33,87,21,4.2,17.4,2.29
1,Derrick Mason,271,WR,BLT,1,16.0,0,40.0,,0,0,0,33.3,2,3,3,0,28.7,67.0,57.7,,57.3,0.0,0,0,19,0.0,0,50,0,4,94.0,47,20.0,10,55.0,10,0,80.0,40,47,1,0.3,11.8,1.0
1,Justin Gage,1452,WR,TEN,1,10.3,0,70.0,,0,0,0,22.2,2,6,31,0,36.0,70.1,75.8,66.4,74.7,0.0,0,0,16,2.7,1,37,0,7,89.2,33,32.4,12,126.3,10,1,67.6,25,78,28,4.0,11.1,2.36
1,Roddy White,2244,WR,ATL,1,13.6,0,50.0,,0,0,0,0.0,0,2,2,0,73.4,68.0,73.7,,66.4,0.0,0,0,14,0.0,0,35,0,5,97.1,34,20.0,7,61.2,10,0,77.1,27,42,14,2.8,8.4,1.24
1,Kevin Smith,4378,HB,DET,1,0.7,1,77.8,,0,0,0,12.5,1,1,11,0,52.5,76.8,52.0,81.0,58.5,0.0,0,0,12,32.4,12,37,0,7,67.6,25,0.0,0,90.7,9,0,0.0,0,52,49,7.0,7.4,2.08
1,Kellen Winslow,1727,TE,TB,1,12.9,1,55.6,,0,0,0,16.7,1,2,30,0,33.0,69.1,55.4,32.7,52.7,61.1,22,0,19,11.1,4,36,0,5,83.3,30,22.2,8,99.3,9,1,13.9,5,30,7,1.4,6.0,1.0
1,Hines Ward,380,WR,PIT,1,8.1,1,88.9,,0,0,0,0.0,0,4,25,1,76.5,18.5,58.9,,59.5,0.0,0,0,30,0.0,0,48,1,8,97.9,47,68.8,33,114.4,9,0,31.3,15,103,41,5.1,12.9,2.19
1,T.J. Houshmandzadeh,921,WR,SEA,1,10.3,1,66.7,,0,0,0,0.0,0,3,29,0,74.6,68.8,73.1,,69.5,0.0,0,1,9,0.0,0,33,0,6,100.0,33,69.7,23,40.3,9,0,30.3,10,48,13,2.2,8.0,1.45
1,Louis Murphy Jr.,5048,WR,OAK,1,16.2,0,44.4,,0,0,0,20.0,1,3,23,0,42.1,67.0,62.6,,63.1,0.0,0,1,57,0.0,0,39,1,4,84.6,33,15.4,6,76.9,9,1,84.6,33,87,21,5.3,21.8,2.64
1,Tony Gonzalez,237,TE,ATL,1,11.4,1,55.6,,0,0,0,0.0,0,4,2,0,73.4,68.0,76.4,74.3,82.2,55.9,19,0,20,14.7,5,34,0,5,82.4,28,38.2,13,119.2,9,1,5.9,2,73,23,4.6,14.6,2.61
1,Mark Clayton,2239,WR,BLT,1,18.6,0,55.6,,0,0,0,0.0,0,4,3,0,73.4,69.1,69.6,,74.3,0.0,0,0,31,0.0,0,49,1,5,93.9,46,32.7,16,121.1,9,1,67.3,33,77,14,2.8,15.4,1.67
1,Antonio Gates,1609,TE,SD,1,12.0,0,55.6,,0,0,0,16.7,1,5,27,0,45.8,68.0,74.2,70.7,72.0,22.9,8,1,25,5.7,2,35,0,5,94.3,33,65.7,23,47.2,9,0,8.6,3,83,24,4.8,16.6,2.52
1,Chansi Stuckey,3851,WR,NYJ,1,12.5,0,50.0,,0,0,0,0.0,0,3,22,0,72.1,67.0,68.3,,68.0,0.0,0,0,30,0.0,0,29,0,4,96.6,28,75.9,22,116.7,8,1,24.1,7,64,22,5.5,16.0,2.29
1,Devery Henderson,1771,WR,NO,1,18.9,1,62.5,,0,0,0,0.0,0,3,20,0,73.4,68.0,73.7,,71.1,0.0,0,1,58,0.0,0,25,0,5,96.0,24,16.0,4,106.3,8,1,84.0,21,103,40,8.0,20.6,4.29
1,Kevin Faulk,470,HB,NE,1,3.0,1,75.0,,0,0,0,0.0,0,4,19,0,74.6,71.3,66.0,31.9,74.4,0.0,0,0,16,13.2,5,38,0,6,86.8,33,5.3,2,91.1,8,0,10.5,4,51,33,5.5,8.5,1.55
1,Donnie Avery,4347,WR,SL,1,5.3,1,75.0,,0,0,0,0.0,0,2,26,0,75.6,70.3,62.5,,64.6,0.0,0,0,16,0.0,0,41,1,6,92.7,38,29.3,12,88.5,8,0,70.7,29,46,20,3.3,7.7,1.21
1,Heath Miller,2247,TE,PIT,1,3.9,1,100.0,,0,0,0,0.0,0,3,25,0,76.5,70.1,73.7,57.0,70.4,72.9,35,0,14,18.8,9,48,0,8,79.2,38,18.8,9,100.0,8,0,0.0,0,64,33,4.1,8.0,1.68
1,Andre Caldwell,4411,WR,CIN,1,4.9,0,75.0,,0,0,0,14.3,1,2,7,0,49.7,68.8,59.3,,59.7,0.0,0,0,14,0.0,0,26,0,6,100.0,26,100.0,26,92.7,8,0,0.0,0,54,26,4.3,9.0,2.08
1,Robert Royal,1151,TE,CLV,1,9.3,0,50.0,,0,0,0,20.0,1,3,8,0,41.6,67.0,69.4,70.7,61.2,97.5,39,0,26,5.0,2,40,0,4,92.5,37,2.5,1,114.6,8,1,0.0,0,60,16,4.0,15.0,1.62
1,John Carlson,4352,TE,SEA,1,13.0,0,75.0,,0,0,0,0.0,0,5,29,0,74.6,68.8,80.1,,80.9,78.8,26,0,38,0.0,0,33,0,6,100.0,33,21.2,7,153.6,8,2,0.0,0,95,46,7.7,15.8,2.88
1,Fred Jackson,3368,HB,BUF,1,-1.4,0,71.4,,0,0,0,28.6,2,5,4,0,29.2,77.1,58.5,70.5,51.2,0.0,0,0,21,3.0,1,33,0,5,90.9,30,0.0,0,148.8,7,1,0.0,0,80,94,18.8,16.0,2.67
1,Jerricho Cotchery,1829,WR,NYJ,1,7.7,3,85.7,,0,0,0,0.0,0,6,22,0,74.6,68.8,85.4,,83.5,0.0,0,0,25,0.0,0,34,0,6,94.1,32,17.6,6,118.8,7,0,82.4,28,90,49,8.2,15.0,2.81
1,Brandon Marshall,3064,WR,DEN,1,11.7,0,57.1,,0,0,0,33.3,2,1,10,0,27.0,67.0,51.1,,49.3,0.0,0,0,9,0.0,0,21,0,4,90.5,19,42.9,9,65.8,7,0,57.1,12,27,6,1.5,6.8,1.42
1,Owen Daniels,3043,TE,HST,1,5.4,0,57.1,,0,0,0,0.0,0,2,13,0,72.1,67.0,52.6,41.4,57.6,91.9,34,0,27,13.5,5,37,1,4,86.5,32,5.4,2,75.9,7,0,0.0,0,44,19,4.8,11.0,1.38
1,Antwaan Randle El,1069,WR,WAS,1,5.7,1,100.0,,0,0,0,0.0,0,6,32,0,75.6,70.1,87.9,,89.1,0.0,0,0,35,0.0,0,26,0,7,96.2,25,88.5,23,118.8,7,0,11.5,3,98,58,8.3,14.0,3.92
1,Roy Williams,1728,WR,DAL,1,9.1,1,42.9,,0,0,0,25.0,1,2,9,0,36.2,65.8,68.4,,63.5,0.0,0,0,66,0.0,0,27,0,3,100.0,27,37.0,10,128.6,7,1,63.0,17,86,50,16.7,28.7,3.19
1,Todd Heap,801,TE,BLT,1,9.3,1,71.4,,0,0,0,16.7,1,5,3,0,45.8,68.0,76.4,76.8,71.0,44.2,23,1,24,26.9,14,52,0,5,67.3,35,36.5,19,105.7,7,1,3.8,2,74,29,5.8,14.8,2.11
1,Dustin Keller,4344,TE,NYJ,1,12.0,0,57.1,,0,0,0,0.0,0,5,22,0,72.1,67.0,81.7,74.6,82.7,61.3,19,1,40,9.7,3,31,0,4,83.9,26,16.1,5,62.2,7,0,9.7,3,94,44,11.0,23.5,3.62
1,Chad Johnson,806,WR,CIN,1,8.4,2,71.4,,0,0,0,0.0,0,5,7,0,75.6,70.3,79.5,,80.0,0.0,0,1,34,0.0,0,38,2,5,94.7,36,5.3,2,74.1,7,0,94.7,36,89,37,7.4,17.8,2.47
1,Brent Celek,3778,TE,PHI,1,2.1,0,85.7,,0,0,0,14.3,1,3,24,0,52.5,69.5,65.2,70.0,65.3,70.0,21,0,9,6.7,2,30,0,6,86.7,26,30.0,9,128.3,7,1,0.0,0,37,26,4.3,6.2,1.42
1,Davone Bess,4694,WR,MIA,1,3.7,0,100.0,,0,0,0,0.0,0,3,17,0,75.6,69.5,77.8,,75.0,0.0,0,0,21,0.0,0,26,0,7,92.3,24,57.7,15,100.6,7,0,42.3,11,57,31,4.4,8.1,2.38
1,Steve Smith,3667,WR,NYG,1,12.4,0,85.7,,0,0,0,0.0,0,4,21,0,74.6,68.8,79.2,,79.0,0.0,0,1,26,0.0,0,26,0,6,88.5,23,61.5,16,74.7,7,0,38.5,10,80,10,1.7,13.3,3.48
1,Isaac Bruce,80,WR,SF,1,17.1,0,57.1,,0,0,0,0.0,0,3,28,0,72.1,68.3,72.9,,72.4,0.0,0,0,50,0.0,0,29,0,4,93.1,27,31.0,9,93.8,7,0,69.0,20,74,21,5.3,18.5,2.74
1,Greg Jennings,2997,WR,GB,1,17.1,0,85.7,,0,0,0,0.0,0,5,12,0,75.6,69.5,89.9,,88.0,0.0,0,0,50,0.0,0,35,0,6,94.3,33,17.1,6,158.3,7,1,82.9,29,106,32,5.3,17.7,3.21
1,Chester Taylor,1182,HB,MIN,1,-1.1,0,71.4,,0,0,0,16.7,1,0,18,0,45.8,73.3,54.1,77.4,44.1,0.0,0,0,10,31.3,5,16,0,5,68.8,11,0.0,0,74.1,7,0,0.0,0,13,20,4.0,2.6,1.18
1,Andre Johnson,1319,WR,HST,1,10.4,0,57.1,,0,0,0,0.0,0,2,13,0,72.1,67.0,64.6,,62.2,0.0,0,0,17,0.0,0,36,0,4,97.2,35,25.0,9,70.5,7,0,75.0,27,35,8,2.0,8.8,1.0
1,Bryant Johnson,1333,WR,DET,1,9.6,0,57.1,,0,0,0,20.0,1,2,11,0,42.1,67.0,50.0,,50.1,0.0,0,0,19,0.0,0,35,0,4,100.0,35,0.0,0,76.5,7,0,100.0,35,45,10,2.5,11.3,1.29
1,Vernon Davis,2951,TE,SF,1,9.3,0,71.4,,0,0,0,16.7,1,2,28,0,45.8,68.0,65.9,76.5,57.4,73.0,27,0,19,18.9,7,37,0,5,75.7,28,18.9,7,85.4,7,0,0.0,0,40,21,4.2,8.0,1.43
1,Jerheme Urban,1709,WR,ARZ,1,14.4,0,71.4,,0,0,0,0.0,0,2,1,0,45.8,68.0,58.2,,57.9,0.0,0,1,40,0.0,0,50,0,5,94.0,47,58.0,29,66.1,7,0,42.0,21,74,13,2.6,14.8,1.57
1,Benjamin Watson,1753,TE,NE,1,11.0,0,85.7,,0,0,0,14.3,1,5,19,0,49.2,68.8,79.3,68.6,75.5,35.6,16,0,18,4.4,2,45,0,6,91.1,41,62.2,28,152.1,7,2,2.2,1,77,16,2.7,12.8,1.88
1,Vincent Jackson,2278,WR,SD,1,9.4,0,71.4,,0,0,0,0.0,0,4,27,0,73.4,68.0,73.1,,71.3,0.0,0,0,17,0.0,0,39,0,5,100.0,39,20.5,8,134.5,7,1,79.5,31,56,20,4.0,11.2,1.44
1,Michael Clayton,1736,WR,TB,1,15.6,1,71.4,,0,0,0,16.7,1,3,30,0,46.3,68.8,65.7,,66.9,0.0,0,0,47,0.0,0,43,1,5,90.7,39,25.6,11,113.7,7,0,74.4,32,93,6,1.2,18.6,2.38
1,Chris Cooley,1802,TE,WAS,1,7.0,0,100.0,,0,0,0,0.0,0,4,32,1,76.8,18.2,70.8,73.6,71.5,89.7,26,0,17,17.2,5,29,0,7,82.8,24,10.3,3,146.7,7,1,0.0,0,68,22,3.1,9.7,2.83
1,Donald Driver,533,WR,GB,1,15.1,1,57.1,,0,0,0,20.0,1,2,12,0,42.1,67.0,63.3,,62.9,0.0,0,0,14,0.0,0,32,0,4,93.8,30,84.4,27,72.9,7,0,15.6,5,39,16,4.0,9.8,1.3
1,DeSean Jackson,4363,WR,PHI,1,9.7,0,28.6,,0,0,0,33.3,1,0,24,0,29.9,67.8,43.9,,43.1,0.0,0,0,6,0.0,0,28,1,2,92.9,26,21.4,6,39.6,7,0,78.6,22,9,2,1.0,4.5,0.35
1,Mike Furrey,726,WR,CLV,1,7.0,1,57.1,,0,0,0,20.0,1,2,8,0,42.1,67.0,52.6,,53.2,0.0,0,0,11,0.0,0,37,0,4,94.6,35,94.6,35,66.4,7,0,5.4,2,28,13,3.3,7.0,0.8
1,Reggie Bush,2947,HB,NO,1,8.2,0,83.3,,0,0,0,0.0,0,1,20,0,73.4,73.8,50.3,73.2,62.7,0.0,0,0,26,8.0,2,25,0,5,88.0,22,12.0,3,104.9,6,0,28.0,7,55,22,4.4,11.0,2.5
1,Jason Witten,1384,TE,DAL,1,10.7,0,83.3,,0,0,0,0.0,0,4,9,0,73.4,68.0,75.8,72.9,68.9,63.0,17,0,20,14.8,4,27,0,5,85.2,23,14.8,4,116.0,6,0,7.4,2,71,39,7.8,14.2,3.09
1,Steve Slaton,4403,HB,HST,1,-3.2,0,50.0,,0,0,0,0.0,0,2,13,1,72.1,22.4,47.3,28.8,52.5,0.0,0,0,18,50.0,15,30,0,3,46.7,14,0.0,0,68.1,6,0,3.3,1,35,38,12.7,11.7,2.5
1,Bo Scaife,2396,TE,TEN,1,4.5,0,83.3,,0,0,0,0.0,0,3,31,1,73.4,16.3,67.0,68.2,63.7,35.0,7,0,20,5.0,1,20,0,5,85.0,17,65.0,13,100.0,6,0,0.0,0,48,23,4.6,9.6,2.82
1,Darren Sproles,2347,HB,SD,1,0.7,2,83.3,,0,0,0,0.0,0,2,27,0,73.4,74.3,59.4,70.0,71.1,0.0,0,0,15,4.2,1,24,0,5,95.8,23,0.0,0,96.5,6,0,8.3,2,43,37,7.4,8.6,1.87
1,Maurice Jones-Drew,3005,HB,JAX,1,-2.0,0,83.3,,0,0,0,16.7,1,1,15,0,46.3,78.4,56.7,78.4,50.2,0.0,0,0,13,24.1,7,29,0,5,75.9,22,0.0,0,84.7,6,0,0.0,0,26,39,7.8,5.2,1.18
1,Patrick Crayton,1932,WR,DAL,1,12.5,0,66.7,,0,0,0,0.0,0,2,9,0,72.1,68.3,71.5,,69.4,0.0,0,0,80,0.0,0,27,0,4,100.0,27,55.6,15,149.3,6,1,44.4,12,135,79,19.8,33.8,5.0
1,Joseph Addai,2975,HB,IND,1,-1.0,2,83.3,,0,0,0,16.7,1,1,14,0,45.8,26.2,40.1,73.0,49.3,0.0,0,0,17,6.7,2,30,0,5,93.3,28,0.0,0,91.0,6,0,3.3,1,35,34,6.8,7.0,1.25
1,Randy McMichael,1114,TE,SL,1,6.3,0,66.7,,0,0,0,0.0,0,1,26,0,72.1,67.0,49.9,13.4,49.1,75.0,27,0,18,5.6,2,36,1,4,88.9,32,19.4,7,88.2,6,0,2.8,1,44,24,6.0,11.0,1.38
1,Jerious Norwood,3024,HB,ATL,1,4.5,0,83.3,,0,0,0,0.0,0,3,2,0,73.4,70.0,75.3,75.3,89.1,0.0,0,0,12,15.8,3,19,0,5,78.9,15,5.3,1,100.7,6,0,5.3,1,49,46,9.2,9.8,3.27
1,Mark Bradley,2256,WR,KC,1,9.8,0,66.7,,0,0,0,0.0,0,2,16,0,72.1,67.0,62.4,,62.0,0.0,0,0,50,0.0,0,27,0,4,96.3,26,37.0,10,108.3,6,0,63.0,17,73,24,6.0,18.3,2.81
1,Kenny Britt,4953,WR,TEN,1,19.7,2,66.7,,0,0,0,0.0,0,3,31,0,72.1,67.0,81.3,,78.4,0.0,0,1,57,0.0,0,33,0,4,90.9,30,18.2,6,70.1,6,0,81.8,27,85,24,6.0,21.3,2.83
1,Leon Washington,3062,HB,NYJ,1,0.5,0,66.7,,0,0,0,0.0,0,0,22,0,72.1,76.6,64.8,78.5,60.2,0.0,0,0,8,26.1,6,23,0,4,69.6,16,4.3,1,74.3,6,0,8.7,2,24,16,4.0,6.0,1.5
1,Zach Miller,3654,TE,OAK,1,11.2,0,100.0,,0,0,0,0.0,0,5,23,0,74.6,68.8,84.8,75.6,85.6,75.0,30,0,30,20.0,8,40,0,6,65.0,26,17.5,7,118.8,6,0,0.0,0,96,29,4.8,16.0,3.69
1,Mike Wallace,5007,WR,PIT,1,20.5,0,50.0,,0,0,0,0.0,0,1,25,0,70.5,65.8,55.3,,58.5,0.0,0,1,22,0.0,0,41,1,3,95.1,39,29.3,12,26.4,6,0,70.7,29,32,13,4.3,10.7,0.82
1,Dallas Clark,1340,TE,IND,1,10.8,0,66.7,,0,0,0,33.3,2,2,14,0,28.7,67.0,51.8,48.2,46.8,66.7,26,0,21,15.4,6,39,0,4,84.6,33,23.1,9,84.7,6,0,0.0,0,39,15,3.8,9.8,1.18
1,Mewelde Moore,1840,HB,PIT,1,1.3,1,66.7,,0,0,0,0.0,0,2,25,0,73.4,72.2,59.1,79.4,74.4,0.0,0,0,9,22.9,8,35,0,4,74.3,26,2.9,1,77.1,6,0,0.0,0,28,25,6.3,7.0,1.08
1,Marques Colston,3197,WR,NO,1,8.5,1,50.0,,0,0,0,25.0,1,3,20,0,36.2,65.8,65.8,,65.4,0.0,0,0,14,0.0,0,32,0,3,96.9,31,50.0,16,104.2,6,1,50.0,16,30,13,4.3,10.0,0.97
1,Sammie Stroughter,5157,WR,TB,1,8.0,1,60.0,,0,0,0,0.0,0,2,30,0,70.5,65.8,72.1,,70.3,0.0,0,0,13,0.0,0,14,0,3,100.0,14,71.4,10,72.9,5,0,28.6,4,25,5,1.7,8.3,1.79
1,Torry Holt,441,WR,JAX,1,13.0,0,60.0,,0,0,0,0.0,0,2,15,0,70.5,65.8,71.1,,68.4,0.0,0,0,26,0.0,0,28,0,3,100.0,28,3.6,1,91.3,5,0,96.4,27,47,3,1.0,15.7,1.68
1,Santana Moss,786,WR,WAS,1,16.6,0,40.0,,0,0,1,0.0,0,0,32,0,68.3,64.0,48.7,,48.8,0.0,0,1,8,0.0,0,29,1,2,100.0,29,17.2,5,8.3,5,0,82.8,24,6,0,0.0,3.0,0.21
1,Jerramy Stevens,1035,TE,TB,1,7.8,0,80.0,,0,0,0,20.0,1,2,30,0,42.1,67.0,52.4,29.1,55.3,69.6,16,0,17,34.8,8,23,0,4,60.9,14,17.4,4,100.8,5,0,13.0,3,41,6,1.5,10.3,2.93
1,Willis McGahee,1339,HB,BLT,1,-1.8,1,80.0,,0,0,0,0.0,0,3,3,0,73.4,74.7,61.4,73.0,83.3,0.0,0,0,14,15.4,2,13,0,4,76.9,10,15.4,2,132.1,5,1,0.0,0,31,46,11.5,7.8,3.1
1,Anquan Boldin,1369,WR,ARZ,1,11.8,0,40.0,,0,0,0,0.0,0,1,1,0,68.3,64.0,53.5,,53.7,0.0,0,1,14,0.0,0,48,0,2,93.8,45,81.3,39,11.7,5,0,18.8,9,19,2,1.0,9.5,0.42
1,Michael Jenkins,1750,WR,ATL,1,9.6,0,80.0,,0,0,0,0.0,0,3,2,0,72.1,67.0,66.6,,66.5,0.0,0,0,22,0.0,0,34,0,4,97.1,33,17.6,6,100.8,5,0,82.4,28,41,13,3.3,10.3,1.24
1,Braylon Edwards,2220,WR,CLV,1,18.6,0,20.0,,0,0,0,0.0,0,1,8,0,68.3,64.0,60.0,,63.0,0.0,0,1,12,0.0,0,42,2,1,95.2,40,4.8,2,0.0,5,0,95.2,40,12,3,3.0,12.0,0.3
1,DeAngelo Williams,2972,HB,CAR,1,-0.6,4,80.0,,0,0,0,0.0,0,3,5,0,72.1,76.0,59.3,63.6,74.6,0.0,0,1,20,24.0,6,25,0,4,76.0,19,0.0,0,62.1,5,0,0.0,0,42,39,9.8,10.5,2.21
