Week,player,player_id,position,team_name,player_game_count,base_snap_counts_coverage,declined_penalties,franchise_id,man_assists,man_avg_depth_of_target,man_catch_rate,man_coverage_percent,man_coverage_snaps_per_reception,man_coverage_snaps_per_target,man_dropped_ints,man_forced_incompletes,man_forced_incompletion_rate,man_grades_coverage_defense,man_interceptions,man_longest,man_missed_tackle_rate,man_missed_tackles,man_pass_break_ups,man_qb_rating_against,man_receptions,man_snap_counts_coverage,man_snap_counts_coverage_percent,man_snap_counts_pass_play,man_stops,man_tackles,man_targets,man_touchdowns,man_yards,man_yards_after_catch,man_yards_per_coverage_snap,man_yards_per_reception,penalties,zone_assists,zone_avg_depth_of_target,zone_catch_rate,zone_coverage_percent,zone_coverage_snaps_per_reception,zone_coverage_snaps_per_target,zone_dropped_ints,zone_forced_incompletes,zone_forced_incompletion_rate,zone_grades_coverage_defense,zone_interceptions,zone_longest,zone_missed_tackle_rate,zone_missed_tackles,zone_pass_break_ups,zone_qb_rating_against,zone_receptions,zone_snap_counts_coverage,zone_snap_counts_coverage_percent,zone_snap_counts_pass_play,zone_stops,zone_tackles,zone_targets,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_per_coverage_snap,zone_yards_per_reception
1,Terence Newman,1321,CB,MIN,1,28,0,18,0,10.0,0.0,100.0,,4.0,0,0,0.0,64.1,0,,,0,0,39.6,0,5,17.9,5,0,0,1,0,0,0,0.0,,0,0,11.7,100.0,95.2,6.7,6.7,0,0,0.0,66.6,0,27,0.0,0,0,118.8,3,20,71.4,21,1,3,3,0,42,7,2.1,14.0
1,Karlos Dansby,1754,LB,ARZ,1,41,0,1,0,1.7,66.7,100.0,8.0,5.3,0,0,0.0,56.6,0,7,50.0,1,0,115.3,2,17,41.5,17,1,1,3,1,13,8,0.8,6.5,0,1,5.7,100.0,95.7,7.3,7.3,0,0,0.0,40.3,0,14,33.3,1,0,112.5,3,22,53.7,23,0,1,3,0,33,16,1.5,11.0
1,Mike Adams,1972,S,CAR,1,41,0,5,0,6.0,100.0,100.0,12.0,12.0,0,0,0.0,59.1,0,13,0.0,0,0,118.8,1,12,29.3,12,0,2,1,0,13,7,1.1,13.0,0,0,,,100.0,,,0,0,,59.6,0,,0.0,0,0,0.0,0,26,63.4,26,1,1,0,0,0,0,0.0,
1,Thomas Davis Sr.,2231,LB,CAR,1,35,0,5,0,3.0,100.0,66.7,8.0,8.0,0,0,0.0,67.6,0,6,0.0,0,0,91.7,1,8,22.9,12,1,1,1,0,6,3,0.8,6.0,0,0,0.3,100.0,92.3,8.0,8.0,0,0,0.0,76.3,0,6,0.0,0,0,86.1,3,24,68.6,26,1,2,3,0,14,13,0.6,4.7
1,Derrick Johnson,2232,LB,KC,1,42,0,16,0,7.5,0.0,91.2,,14.0,0,1,50.0,66.7,0,,,0,0,39.6,0,31,73.8,34,0,0,2,0,0,0,0.0,,0,0,,,100.0,,,0,0,,63.7,0,,,0,0,0.0,0,7,16.7,7,0,0,0,0,0,0,0.0,
1,Lorenzo Alexander,2476,ED,BUF,1,6,0,4,0,-6.0,100.0,66.7,4.0,4.0,0,0,0.0,79.9,0,-1,0.0,0,0,79.2,1,4,66.7,6,1,1,1,0,-1,5,-0.3,-1.0,0,0,,,16.7,,,0,0,,61.2,0,,100.0,1,0,0.0,0,2,33.3,12,0,0,0,0,0,0,0.0,
1,Johnathan Joseph,2969,CB,HST,1,22,0,13,0,10.3,0.0,100.0,,4.7,1,1,33.3,67.0,0,,,0,1,39.6,0,16,72.7,16,0,0,3,0,0,0,0.0,,0,0,,,100.0,,,0,0,,65.7,0,,,0,0,0.0,0,6,27.3,6,0,0,0,0,0,0,0.0,
1,Antoine Bethea,3152,S,ARZ,1,44,0,1,0,,,100.0,,,0,0,,62.5,0,,,0,0,0.0,0,19,43.2,19,0,0,0,0,0,0,0.0,,0,0,9.0,75.0,100.0,8.0,6.0,0,1,25.0,77.5,0,31,16.7,1,0,104.2,3,24,54.5,24,3,5,4,0,38,13,1.6,12.7
1,Tramon Williams,3558,CB,ARZ,1,3,0,1,0,,,100.0,,,0,0,,60.8,0,,,0,0,0.0,0,2,66.7,2,0,0,0,0,0,0,0.0,,0,0,,,100.0,,,0,0,,60.0,0,,,0,0,0.0,0,1,33.3,1,0,0,0,0,0,0,0.0,
1,Reggie Nelson,3637,S,OAK,1,43,0,23,0,,,100.0,,,0,0,,62.0,0,,,0,0,0.0,0,5,11.6,5,0,0,0,0,0,0,0.0,,0,2,15.0,0.0,97.2,,17.0,1,1,50.0,73.8,0,,0.0,0,1,39.6,0,35,81.4,36,0,3,2,0,0,0,0.0,
