Week,player,player_id,position,team_name,player_game_count,accuracy_percent,aimed_passes,attempts,avg_depth_of_target,avg_time_to_throw,bats,big_time_throws,btt_rate,completion_percent,completions,declined_penalties,def_gen_pressures,drop_rate,dropbacks,drops,first_downs,franchise_id,grades_hands_fumble,grades_offense,grades_pass,grades_run,hit_as_threw,interceptions,passing_snaps,penalties,pressure_to_sack_rate,qb_rating,sack_percent,sacks,scrambles,spikes,thrown_aways,touchdowns,turnover_worthy_plays,twp_rate,yards,ypa
1,Gus Ragland,39063,QB,MIAMI OH,1,71.4,35,47,9.4,2.26,3,2,3.9,53.2,25,0,8,0.0,47,0,18,221,71.5,73.9,77.3,54.1,0,0,51,1,0.0,99.3,0.0,0,0,0,9,3,0,0.0,357,7.6
1,Jordan Love,40306,QB,UTAH ST,1,71.4,42,45,9.2,2.29,0,3,6.0,64.4,29,0,14,3.3,47,1,18,329,43.6,75.6,75.8,64.3,0,2,52,2,7.1,66.8,2.1,1,1,0,3,0,2,3.8,319,7.1
1,Ryan Finley,46426,QB,NC STATE,1,76.2,42,43,10.4,2.19,1,1,2.3,67.4,29,0,8,9.4,45,3,19,248,69.8,91.0,90.2,70.5,0,0,46,0,12.5,103.8,2.2,1,1,0,0,2,0,0.0,310,7.2
1,David Pindell,55126,QB,UCONN,1,80.6,36,41,5.5,2.97,1,0,0.0,65.9,27,0,12,6.9,48,2,16,146,74.4,82.0,59.6,88.8,1,1,51,0,0.0,81.9,0.0,0,7,0,3,1,3,5.9,265,6.5
1,Cole McDonald,38584,QB,HAWAII,1,85.4,41,41,10.4,2.14,0,1,2.4,73.2,30,0,8,14.3,45,5,19,180,36.7,83.1,85.9,51.9,0,0,45,0,37.5,146.1,6.7,3,1,0,0,6,1,2.2,428,10.4
1,Woody Barrett,40207,QB,KENT STATE,1,81.1,37,41,8.5,2.39,3,3,7.1,68.3,28,0,17,6.7,45,2,14,201,74.3,90.2,80.7,81.3,0,2,46,1,5.9,82.4,2.2,1,3,0,1,2,1,2.2,270,6.6
1,Zac Thomas,39989,QB,APP STATE,1,75.7,37,40,8.3,2.31,0,3,7.1,65.0,26,0,13,7.1,44,2,13,108,72.6,70.3,78.6,51.7,0,1,46,2,7.7,90.8,2.3,1,3,0,3,2,1,2.2,272,6.8
1,Sam Ehlinger,60555,QB,TEXAS,1,64.1,39,40,9.7,2.91,0,3,7.1,55.0,22,0,15,12.0,43,3,10,311,70.9,71.6,64.1,79.1,0,2,46,1,20.0,70.6,7.0,3,0,0,1,2,1,2.2,258,6.5
1,Jarret Doege,60353,QB,BOWL GREEN,1,66.7,36,39,9.4,2.27,1,1,2.6,56.4,22,0,13,8.3,44,2,15,122,69.7,56.2,51.6,71.0,0,2,44,0,23.1,80.4,6.8,3,1,1,1,3,3,6.8,253,6.5
1,Tyler Huntley,46448,QB,UTAH,1,78.9,38,39,7.1,2.44,0,1,2.4,64.1,25,0,9,16.7,41,5,13,328,71.3,70.5,72.1,57.2,0,1,44,0,0.0,108.5,0.0,0,2,0,1,4,0,0.0,276,7.1
1,Jawon Pass,40916,QB,LOUISVILLE,1,57.9,38,39,9.0,2.47,0,2,4.9,51.3,20,0,22,9.1,46,2,15,210,48.3,53.3,51.6,61.9,0,2,48,0,18.2,67.5,8.7,4,2,0,1,2,3,6.3,252,6.5
1,Justice Hansen,46349,QB,ARK STATE,1,82.9,35,37,11.6,2.49,1,3,7.7,70.3,26,0,5,10.3,39,3,17,113,70.4,89.6,91.0,57.2,0,1,41,1,0.0,136.6,0.0,0,2,1,0,6,1,2.4,423,11.4
1,Brent Stockstill,29288,QB,MIDDLE TN,1,74.3,35,37,4.3,2.18,0,0,0.0,64.9,24,0,18,7.7,49,2,11,224,70.3,45.4,44.6,59.7,0,1,49,2,33.3,73.9,12.2,6,5,1,1,1,1,2.0,178,4.8
1,Isaiah Green,60442,QB,MARSHALL,1,71.4,35,37,9.8,2.62,0,2,5.1,64.9,24,0,20,4.0,41,1,12,214,70.9,70.7,68.0,65.8,0,0,43,0,10.0,104.8,4.9,2,2,0,2,2,0,0.0,272,7.4
1,Jonathan Banks,32337,QB,TULANE,1,58.8,34,37,14.0,3.62,0,3,7.9,48.6,18,0,18,10.0,46,2,10,319,71.7,69.2,69.8,60.4,0,0,48,0,16.7,91.6,6.5,3,6,0,3,2,1,2.1,275,7.4
1,Jarrett Stidham,13725,QB,AUBURN,1,82.4,34,37,6.1,3.13,0,1,2.6,70.3,26,0,12,7.1,44,2,18,115,24.0,61.8,71.4,45.0,0,0,46,1,8.3,100.7,2.3,1,6,0,3,1,3,6.5,276,7.5
1,Jon Wassink,34650,QB,W MICHIGAN,1,60.0,35,36,12.9,2.66,0,4,10.3,52.8,19,0,7,9.5,41,2,14,347,70.1,68.8,72.5,51.4,0,2,44,0,14.3,94.6,2.4,1,4,0,1,3,1,2.3,379,10.5
1,Malik Rosier,46550,QB,MIAMI FL,1,50.0,32,36,16.3,3.29,0,2,5.3,41.7,15,0,21,6.3,45,1,10,220,72.1,51.8,50.8,60.6,0,2,48,1,14.3,52.9,6.7,3,6,0,4,1,3,6.3,259,7.2
1,Stephen Calvert,46556,QB,LIBERTY,1,81.8,33,36,8.8,1.96,2,2,4.9,69.4,25,0,9,7.4,36,2,15,206,69.1,89.1,88.2,,1,0,41,0,0.0,136.9,0.0,0,0,0,0,4,0,0.0,345,9.6
1,Taylor Cornelius,46535,QB,OKLA STATE,1,71.4,35,35,9.8,2.76,0,0,0.0,71.4,25,0,6,0.0,39,0,17,262,69.3,57.0,56.4,58.4,0,1,44,0,16.7,124.8,2.6,1,3,0,0,5,2,4.5,298,8.5
1,JT Daniels,83578,QB,USC,1,60.0,35,35,12.0,2.66,0,2,5.3,60.0,21,0,6,0.0,39,0,11,326,70.0,67.9,70.5,50.7,0,0,42,0,33.3,95.2,5.1,2,2,0,0,1,1,2.4,282,8.1
1,Peyton Bender,26736,QB,KANSAS,1,77.4,31,35,7.5,2.3,1,2,5.4,54.3,19,0,13,20.8,44,5,11,198,70.2,67.4,64.6,67.4,2,0,46,0,46.2,88.6,13.6,6,3,0,1,2,1,2.2,187,5.3
1,Deondre Francois,46585,QB,FLORIDA ST,1,70.6,34,35,8.9,2.5,1,2,5.6,62.9,22,0,15,8.3,42,2,8,167,69.7,58.3,56.5,59.6,0,3,43,0,40.0,46.5,14.3,6,0,0,0,0,3,7.0,233,6.7
1,Nathan Elliott,34526,QB,N CAROLINA,1,51.6,31,35,9.7,2.27,2,2,5.6,42.9,15,0,9,6.3,36,1,7,245,72.4,63.8,60.7,64.2,1,4,37,0,0.0,24.0,0.0,0,1,0,1,1,3,8.1,137,3.9
1,Khalil Tate,40237,QB,ARIZONA,1,55.9,34,34,15.6,3.48,0,2,5.3,50.0,17,0,12,10.5,35,2,11,109,71.8,75.0,70.4,71.3,0,0,39,0,8.3,77.7,2.9,1,0,0,0,1,2,5.1,197,5.8
1,Will Grier,38265,QB,W VIRGINIA,1,79.4,34,34,12.9,2.66,0,5,14.3,73.5,25,0,10,7.4,38,2,19,343,68.9,92.1,91.6,64.1,0,0,39,0,20.0,155.0,5.3,2,1,0,0,5,0,0.0,429,12.6
1,Blake Barnett,46627,QB,USF,1,72.7,33,34,10.9,1.96,1,3,8.8,70.6,24,0,7,0.0,38,0,16,327,70.6,84.7,84.8,64.1,0,0,38,0,14.3,127.7,2.6,1,3,0,0,3,1,2.6,305,9.0
1,Trace McSorley,32819,QB,PENN STATE,1,71.4,28,34,13.3,3.08,1,3,8.6,55.9,19,0,13,5.0,40,1,11,266,72.2,82.2,80.4,67.9,0,0,41,0,7.7,85.3,2.5,1,4,0,5,1,0,0.0,219,6.4
1,Zack Annexstad,83516,QB,MINNESOTA,1,60.0,30,33,13.6,2.32,2,0,0.0,48.5,16,0,10,11.1,33,2,10,225,29.7,63.5,68.7,42.8,0,0,33,0,0.0,90.5,0.0,0,0,0,1,2,1,3.0,220,6.7
1,Cordale Grundy,83586,QB,UTSA,1,67.9,28,33,8.0,2.63,0,1,3.0,48.5,16,0,21,15.8,41,3,9,331,70.7,56.0,56.9,56.2,0,1,41,0,23.8,53.5,12.2,5,3,0,5,0,2,4.9,187,5.7
1,Shawn Stankavage,26668,QB,RICE,1,69.0,29,33,8.9,2.55,0,1,2.9,60.6,20,0,8,0.0,37,0,14,275,68.9,66.1,66.3,57.3,0,1,39,0,37.5,96.0,8.1,3,1,2,2,3,1,2.6,204,6.2
1,Brian Lewerke,34412,QB,MICH STATE,1,72.7,33,33,9.3,2.59,0,2,5.3,69.7,23,0,13,4.2,39,1,13,223,71.9,80.0,79.4,64.2,0,1,44,0,23.1,104.0,7.7,3,3,0,0,2,0,0.0,287,8.7
1,K.J. Carta-Samuels,46525,QB,COLO STATE,1,60.6,33,33,10.8,2.67,0,0,0.0,54.5,18,0,15,10.0,40,2,11,144,69.9,58.2,58.8,56.1,0,1,40,0,26.7,67.2,10.0,4,3,0,0,1,1,2.5,176,5.3
1,Jake Browning,46401,QB,WASHINGTON,1,64.5,31,33,13.2,3.0,1,3,8.3,54.5,18,0,14,10.0,39,2,15,340,35.6,72.5,77.8,48.2,0,1,43,1,14.3,82.4,5.1,2,3,0,1,1,2,4.7,296,9.0
1,Jordan Ta'amu,60453,QB,OLE MISS,1,77.4,31,32,10.3,2.4,0,4,12.5,68.8,22,0,6,8.3,34,2,12,226,70.9,79.8,81.6,58.2,0,0,34,0,33.3,123.7,5.9,2,0,0,1,2,0,0.0,334,10.4
1,Frank Nutile,26476,QB,TEMPLE,1,63.3,30,32,8.8,2.41,2,2,6.3,56.3,18,0,8,5.3,33,1,9,306,70.4,49.8,47.1,62.1,0,2,33,0,12.5,57.4,3.0,1,0,0,0,1,3,9.1,185,5.8
1,McKenzie Milton,40110,QB,UCF,1,87.1,31,32,12.3,2.52,0,2,5.9,75.0,24,0,3,11.1,33,3,17,323,71.3,89.2,90.1,63.5,0,0,35,1,0.0,149.2,0.0,0,1,0,1,5,0,0.0,346,10.8
1,Riley Neal,35543,QB,BALL ST,1,83.3,30,31,6.8,2.71,0,2,6.3,77.4,24,0,8,4.0,35,1,10,117,70.5,81.8,81.9,63.9,0,0,36,0,0.0,122.9,0.0,0,3,0,1,2,0,0.0,259,8.4
1,Keytaon Thompson,60457,QB,MISS STATE,1,53.8,26,31,17.8,2.98,1,0,0.0,41.9,13,0,11,7.1,33,1,11,227,72.0,78.8,64.2,88.2,1,0,34,1,0.0,125.5,0.0,0,2,0,3,5,0,0.0,364,11.7
1,Alex Hornibrook,34842,QB,WISCONSIN,1,67.9,28,31,14.7,3.06,0,2,6.5,54.8,17,0,7,10.5,35,2,15,349,69.1,88.0,90.1,53.6,0,0,35,0,42.9,103.8,8.6,3,1,2,1,2,1,2.9,257,8.3
1,K.J. Costello,40268,QB,STANFORD,1,75.9,29,31,13.3,2.59,1,4,11.4,67.7,21,0,8,4.5,32,1,11,300,68.7,82.2,81.3,,0,1,36,0,12.5,129.3,3.1,1,0,0,1,4,1,2.8,332,10.7
1,Artur Sitkowski,83547,QB,RUTGERS,1,69.0,29,30,7.1,2.35,0,1,3.0,66.7,20,0,9,0.0,32,0,12,278,68.5,48.5,48.6,56.3,1,3,35,0,11.1,57.6,3.1,1,1,0,0,1,3,8.6,205,6.8
1,Shea Patterson,40688,QB,MICHIGAN,1,75.0,28,30,8.8,2.84,1,0,0.0,66.7,20,0,14,4.8,35,1,11,222,29.1,50.4,50.3,62.1,1,1,35,1,21.4,75.4,8.6,3,2,0,0,0,2,5.7,228,7.6
1,Dwayne Haskins,41897,QB,OHIO STATE,1,73.3,30,30,6.5,2.28,0,0,0.0,73.3,22,0,5,0.0,32,0,18,260,69.0,75.8,71.8,70.0,0,1,33,0,0.0,132.4,0.0,0,2,0,0,5,2,6.1,313,10.4
1,Steven Williams,60511,QB,DOMINION,1,60.7,28,30,10.9,2.51,0,2,6.5,46.7,14,0,8,17.6,32,3,8,263,37.2,41.2,37.9,58.0,0,0,33,0,0.0,59.3,0.0,0,2,0,2,0,3,9.1,132,4.4
1,Jake Bentley,40788,QB,S CAROLINA,1,85.7,28,29,7.2,2.14,1,1,3.3,75.9,22,0,8,8.3,32,2,15,289,29.7,66.6,75.6,41.1,0,0,33,0,12.5,139.5,3.1,1,2,0,0,4,1,3.0,241,8.3
1,Kasim Hill,60444,QB,MARYLAND,1,70.4,27,29,6.5,2.29,2,1,2.9,58.6,17,1,7,10.5,31,2,7,215,71.7,75.3,74.0,67.0,0,0,37,2,14.3,94.3,3.2,1,1,0,0,1,1,2.7,222,7.7
1,Kaleb Barker,46494,QB,TROY,1,72.4,29,29,6.0,2.39,0,2,6.3,69.0,20,0,15,4.8,38,1,11,318,41.9,59.1,59.4,58.4,0,1,43,0,33.3,87.0,13.2,5,4,0,0,1,1,2.3,211,7.3
1,Josh Love,34044,QB,S JOSE ST,1,61.5,26,29,7.8,2.32,1,0,0.0,48.3,14,0,9,12.5,30,2,8,285,68.9,56.5,54.7,62.3,2,1,32,0,11.1,55.1,3.3,1,0,0,0,1,2,6.3,109,3.8
1,Elijah Sindelar,46466,QB,PURDUE,1,69.2,26,29,8.9,2.37,3,1,3.2,58.6,17,0,8,5.6,31,1,11,273,68.5,56.6,55.0,61.7,0,3,33,0,12.5,51.1,3.2,1,1,0,0,1,1,3.0,197,6.8
1,J'mar Smith,27005,QB,LA TECH,1,79.3,29,29,5.9,2.33,0,0,0.0,65.5,19,0,9,17.4,36,4,11,208,35.8,52.9,53.7,54.4,0,3,39,0,33.3,70.1,8.3,3,4,0,0,2,4,10.3,209,7.2
1,Tanner Mangum,34607,QB,BYU,1,67.9,28,28,9.1,2.81,0,2,7.1,64.3,18,0,8,5.3,30,1,12,128,68.8,48.7,49.9,51.1,0,0,30,0,0.0,98.7,0.0,0,2,0,0,1,2,6.7,209,7.5
1,Dan Ellington,82121,QB,GA STATE,1,80.8,26,28,6.5,3.26,0,1,3.1,71.4,20,0,18,4.8,37,1,16,175,72.8,76.7,69.6,72.6,1,0,41,0,22.2,125.1,10.8,4,5,0,1,3,0,0.0,187,6.7
1,Brett Rypien,46487,QB,BOISE ST,1,75.0,28,28,13.6,2.5,0,4,14.3,71.4,20,0,8,4.8,33,1,12,120,69.0,92.2,93.9,49.3,0,0,33,0,12.5,146.6,3.0,1,3,0,0,4,0,0.0,305,10.9
1,Chris Robison,60378,QB,FAU,1,67.9,28,28,11.3,2.32,0,1,3.3,60.7,17,0,9,10.5,33,2,9,165,69.6,35.7,38.7,51.1,0,0,35,1,22.2,77.2,6.1,2,2,0,0,0,3,8.6,165,5.9
1,Brady White,25506,QB,MEMPHIS,1,89.3,28,28,7.8,2.48,0,2,7.1,78.6,22,0,3,12.0,31,3,15,218,68.3,92.7,91.6,74.7,0,0,31,0,0.0,158.3,0.0,0,3,0,0,5,1,3.2,358,12.8
1,A.J. Erdely,18567,QB,UAB,1,82.1,28,28,8.8,2.51,0,4,14.3,78.6,22,0,8,4.3,30,1,16,321,69.8,92.0,92.9,58.6,0,1,30,0,0.0,109.5,0.0,0,2,0,0,2,1,3.3,228,8.1
1,Tony Poljan,40148,QB,C MICHIGAN,1,79.2,24,27,7.3,2.54,0,0,0.0,63.0,17,0,15,10.5,31,2,3,134,73.7,64.1,61.4,63.0,2,0,33,1,13.3,75.7,6.5,2,2,0,1,0,0,0.0,137,5.1
1,Tyree Jackson,46481,QB,BUFFALO,1,69.2,26,27,12.3,2.09,1,2,6.7,63.0,17,0,2,5.6,27,1,11,126,68.2,68.8,70.0,,0,0,30,1,0.0,123.3,0.0,0,0,0,0,6,0,0.0,189,7.0
1,Armani Rogers,40034,QB,UNLV,1,56.0,25,27,13.6,2.71,1,0,0.0,44.4,12,0,13,14.3,36,2,5,325,72.1,61.2,55.0,66.5,0,0,37,0,38.5,78.8,13.9,5,4,0,1,2,2,5.4,97,3.6
1,Jack Abraham,40557,QB,SO MISS,1,81.5,27,27,7.8,2.17,0,2,7.1,77.8,21,0,6,4.5,28,1,15,296,68.7,78.0,78.2,59.6,0,0,29,0,16.7,143.6,3.6,1,0,0,0,4,1,3.4,242,9.0
1,Kai Locksley,34333,QB,UTEP,1,52.0,25,26,9.8,2.6,0,0,0.0,50.0,13,0,7,0.0,31,0,7,330,73.4,56.2,52.9,64.0,1,1,34,1,28.6,47.0,6.5,2,3,0,0,0,1,2.9,120,4.6
1,Kellen Mond,60556,QB,TEXAS A&M,1,72.0,25,26,11.1,2.58,0,3,10.7,65.4,17,0,12,5.6,29,1,11,312,69.8,82.7,80.5,67.3,0,0,31,0,16.7,111.7,6.9,2,1,1,0,2,0,0.0,184,7.1
1,Marcus McMaryion,29810,QB,FRESNO ST,1,91.7,24,26,5.9,2.42,0,1,3.8,73.1,19,0,5,13.6,29,3,11,169,69.1,81.1,77.7,68.8,0,0,29,0,20.0,96.2,3.4,1,2,0,2,0,0,0.0,207,8.0
1,Clayton Thorson,46501,QB,NWESTERN,1,72.0,25,26,8.5,2.92,0,0,0.0,61.5,16,0,4,11.1,28,2,8,256,68.6,51.7,54.4,50.7,0,0,28,0,0.0,80.9,0.0,0,2,0,1,0,1,3.6,172,6.6
1,Drew Eckels,27245,QB,W KENTUCKY,1,70.8,24,26,10.0,2.56,0,2,7.4,57.7,15,0,6,11.8,29,2,7,346,71.5,65.5,78.5,52.8,0,0,30,1,16.7,76.9,3.4,1,2,0,2,0,1,3.3,167,6.4
1,Ty Gangi,27234,QB,NEVADA,1,68.0,25,26,15.4,2.49,1,5,18.5,61.5,16,0,8,5.9,29,1,12,239,69.8,88.4,88.7,66.2,0,1,30,0,12.5,127.9,3.4,1,2,0,0,3,1,3.3,342,13.2
1,Josh Jackson,40482,QB,VA TECH,1,76.0,25,26,7.4,2.46,1,0,0.0,61.5,16,0,11,15.8,29,3,8,337,71.1,63.1,64.7,55.1,0,0,30,0,27.3,112.2,10.3,3,0,0,0,2,1,3.3,207,8.0
1,Peyton Ramsey,40186,QB,INDIANA,1,83.3,24,26,7.3,2.67,0,1,3.6,76.9,20,0,8,0.0,29,0,13,190,70.7,71.3,70.5,62.6,0,1,31,0,12.5,113.5,3.4,1,2,0,2,3,1,3.2,155,6.0
1,Quinton Maxwell,35203,QB,OHIO,1,68.0,25,25,13.5,2.58,0,4,16.0,68.0,17,0,5,0.0,26,0,9,259,32.8,80.5,85.8,56.0,0,0,26,0,20.0,124.3,3.8,1,0,0,0,2,1,3.8,233,9.3
1,Drew Lock,39517,QB,MISSOURI,1,84.0,25,25,10.6,1.95,0,2,7.1,76.0,19,0,2,9.5,25,2,11,229,68.6,72.2,70.1,63.1,0,0,28,0,0.0,153.2,0.0,0,0,0,0,4,0,0.0,289,11.6
1,Marcus Childers,40476,QB,N ILLINOIS,1,81.0,21,25,6.1,2.67,1,1,4.0,56.0,14,0,12,17.6,30,3,7,254,33.0,64.5,62.7,62.9,1,1,30,0,41.7,62.9,16.7,5,0,1,1,1,2,6.7,105,4.2
1,A.J. Bush Jr.,60595,QB,ILLINOIS,1,62.5,24,25,14.8,3.15,0,3,11.5,56.0,14,0,11,6.7,32,1,11,187,45.5,90.4,75.8,84.9,0,0,33,0,27.3,79.8,9.4,3,4,1,0,0,1,3.0,186,7.4
1,Jarrett Guarantano,40771,QB,TENNESSEE,1,83.3,24,25,7.1,2.15,0,0,0.0,76.0,19,0,8,5.0,29,1,10,307,68.2,72.5,74.0,56.3,1,0,31,0,25.0,107.4,6.9,2,1,0,0,1,0,0.0,172,6.9
1,Dorian Thompson-Robinson,83574,QB,UCLA,1,70.8,24,25,8.7,3.05,1,1,3.8,60.0,15,0,18,11.8,31,2,8,324,29.1,37.7,35.7,59.0,0,0,32,0,22.2,71.6,12.9,4,2,0,0,0,1,3.1,117,4.7
1,Steven Montez,46465,QB,COLORADO,1,92.0,25,25,1.8,1.79,0,2,7.7,88.0,22,0,1,4.3,26,1,13,143,69.0,79.4,75.9,68.4,0,1,27,0,100.0,141.7,3.8,1,0,0,0,4,1,3.7,338,13.5
1,Desmond Ridder,55086,QB,CINCINNATI,1,61.9,21,24,4.7,2.07,1,0,0.0,54.2,13,0,11,0.0,27,0,6,138,73.0,47.5,36.8,67.5,0,0,28,1,18.2,64.6,7.4,2,1,0,2,0,1,3.6,100,4.2
1,Luke Skipper,39975,QB,TULSA,1,85.0,20,24,11.2,2.77,0,2,7.4,62.5,15,0,12,11.8,30,2,8,320,36.6,75.3,66.5,74.8,1,0,33,0,33.3,113.2,13.3,4,2,0,3,2,2,6.1,180,7.5
1,Bryce Perkins,35299,QB,VIRGINIA,1,65.2,23,24,7.1,2.71,0,0,0.0,54.2,13,0,11,13.3,28,2,9,335,71.9,73.6,51.8,90.4,0,1,28,0,27.3,89.8,10.7,3,1,0,1,2,2,7.1,185,7.7
1,Feleipe Franks,40217,QB,FLORIDA,1,69.6,23,24,12.1,2.53,1,1,4.0,66.7,16,0,3,0.0,28,0,15,163,69.2,89.4,90.8,58.3,0,0,29,0,0.0,135.2,0.0,0,3,0,0,5,0,0.0,219,9.1
1,D'Eriq King,26636,QB,HOUSTON,1,79.2,24,24,13.8,2.58,0,2,7.1,70.8,17,0,4,10.5,30,2,13,182,69.7,63.2,63.5,58.4,0,0,34,0,0.0,152.8,0.0,0,5,0,0,3,1,2.9,320,13.3
1,Manny Wilkins,46604,QB,ARIZONA ST,1,75.0,24,24,7.5,2.56,0,1,4.0,66.7,16,0,8,11.1,25,2,9,110,70.5,72.5,70.0,69.4,0,0,26,1,0.0,138.4,0.0,0,1,0,0,4,0,0.0,237,9.9
1,Shawn Robinson,60551,QB,TCU,1,75.0,24,24,10.5,2.15,0,0,0.0,70.8,17,0,5,5.6,26,1,12,305,69.1,74.0,70.6,68.0,0,0,27,0,0.0,132.3,0.0,0,0,0,0,3,0,0.0,182,7.6
1,Ben Hicks,46595,QB,SMU,1,61.9,21,24,10.0,2.44,0,2,7.7,50.0,12,0,7,7.7,29,1,7,287,68.8,61.0,63.4,52.7,0,1,31,0,57.1,97.9,13.8,4,1,0,3,2,2,6.5,252,10.5
1,Joe Burrow,28022,QB,LSU,1,76.5,17,24,9.4,2.74,2,1,4.0,45.8,11,0,12,15.4,27,2,5,211,70.6,69.9,68.8,62.0,1,0,28,0,16.7,64.2,7.4,2,1,0,4,0,0,0.0,138,5.8
