Week,player,player_id,position,team_name,player_game_count,declined_penalties,franchise_id,grades_pass_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_pass_block,snap_counts_pass_play,true_pass_set_grades_pass_block,true_pass_set_hits_allowed,true_pass_set_hurries_allowed,true_pass_set_non_spike_pass_block,true_pass_set_non_spike_pass_block_percentage,true_pass_set_pass_block_percent,true_pass_set_pbe,true_pass_set_pressures_allowed,true_pass_set_sacks_allowed,true_pass_set_snap_counts_pass_block,true_pass_set_snap_counts_pass_play
1,Quenton Nelson,12954,G,IND,1,0,14,70.3,0,2,56,100.0,100.0,98.2,1,2,0,60,60,61.3,0,2,35,100.0,100.0,97.1,2,0,38,38
1,Ryan Kelly,10652,C,IND,1,0,14,73.4,1,0,56,100.0,100.0,99.1,0,1,0,60,60,66.5,1,0,35,100.0,100.0,98.6,1,0,38,38
1,Matt Slauson,5117,G,IND,1,0,14,74.9,1,1,56,100.0,100.0,98.2,0,2,0,60,60,67.7,1,1,35,100.0,100.0,97.1,2,0,38,38
1,Joe Haeg,10789,T,IND,1,0,14,64.5,2,3,56,100.0,100.0,93.7,0,6,1,60,60,62.6,2,2,35,100.0,100.0,91.4,5,1,38,38
1,Michael Schofield III,8730,G,LAC,1,0,27,87.1,0,0,52,100.0,100.0,100.0,0,0,0,59,59,78.6,0,0,18,100.0,100.0,100.0,0,0,19,19
1,J'Marcus Webb,5741,T,IND,1,0,14,73.6,0,2,55,100.0,100.0,98.2,0,2,0,59,59,68.2,0,2,35,100.0,100.0,97.1,2,0,38,38
1,Dan Feeney,11826,G,LAC,1,0,27,12.9,1,4,52,100.0,100.0,93.3,0,6,1,59,59,41.1,0,2,18,100.0,100.0,94.4,2,0,19,19
1,Russell Okung,5531,T,LAC,1,1,27,74.1,0,1,52,100.0,100.0,99.0,1,1,0,59,59,78.7,0,0,18,100.0,100.0,100.0,0,0,19,19
1,Mike Pouncey,6167,C,LAC,1,0,27,82.6,0,1,52,100.0,100.0,99.0,1,1,0,59,59,73.0,0,1,18,100.0,100.0,97.2,1,0,19,19
1,Desmond Harrison,15466,T,CLV,1,1,8,73.6,0,5,53,100.0,100.0,93.4,1,6,1,58,58,67.4,0,3,28,100.0,100.0,91.1,4,1,30,30
1,Joel Bitonio,8670,G,CLV,1,0,8,81.0,0,1,53,100.0,100.0,99.1,0,1,0,58,58,82.6,0,0,28,100.0,100.0,100.0,0,0,30,30
1,J.C. Tretter,7904,C,CLV,1,0,8,87.0,0,1,53,100.0,100.0,99.1,0,1,0,58,58,83.8,0,1,28,100.0,100.0,98.2,1,0,30,30
1,Chris Hubbard,8051,T,CLV,1,0,8,63.5,0,2,53,100.0,100.0,96.2,0,3,1,58,58,68.4,0,1,28,100.0,100.0,94.6,2,1,30,30
1,Kevin Zeitler,7032,G,CLV,1,1,8,82.6,0,1,53,100.0,100.0,99.1,1,1,0,58,58,74.9,0,1,28,100.0,100.0,98.2,1,0,30,30
1,Rick Wagner,7950,T,DET,1,0,11,72.7,0,1,53,100.0,100.0,99.1,0,1,0,56,56,81.9,0,0,17,100.0,100.0,100.0,0,0,19,19
1,Taylor Decker,10650,T,DET,1,0,11,89.7,1,0,53,100.0,100.0,99.1,0,1,0,56,56,87.3,0,0,17,100.0,100.0,100.0,0,0,19,19
1,T.J. Lang,5032,G,DET,1,0,11,89.1,0,0,53,100.0,100.0,100.0,0,0,0,56,56,84.8,0,0,17,100.0,100.0,100.0,0,0,19,19
1,Graham Glasgow,10729,C,DET,1,0,11,62.8,0,2,53,100.0,100.0,98.1,0,2,0,56,56,72.2,0,1,17,100.0,100.0,97.1,1,0,19,19
1,Frank Ragnow,39137,G,DET,1,0,11,31.5,2,4,53,100.0,100.0,94.3,0,6,0,56,56,12.5,1,4,17,100.0,100.0,85.3,5,0,19,19
1,Ryan Schraeder,8496,T,ATL,1,0,2,40.7,4,3,49,100.0,100.0,90.8,0,8,1,52,52,36.7,2,1,18,100.0,100.0,86.1,4,1,19,19
1,Brandon Fusco,6324,G,ATL,1,0,2,47.0,0,4,49,100.0,100.0,95.9,0,4,0,52,52,55.7,0,2,18,100.0,100.0,94.4,2,0,19,19
1,Jake Matthews,8641,T,ATL,1,0,2,86.6,0,1,49,100.0,100.0,99.0,0,1,0,52,52,77.6,0,1,18,100.0,100.0,97.2,1,0,19,19
1,Alex Mack,4944,C,ATL,1,0,2,40.6,2,1,49,100.0,100.0,96.9,0,3,0,52,52,50.3,2,0,18,100.0,100.0,94.4,2,0,19,19
1,Andy Levitre,4974,G,ATL,1,0,2,37.3,2,4,49,100.0,100.0,91.8,0,7,1,52,52,7.5,1,2,18,100.0,100.0,86.1,4,1,19,19
1,Sam Tevi,11945,T,LAC,1,0,27,35.8,3,3,45,100.0,100.0,93.3,0,6,0,51,51,40.4,1,2,17,100.0,100.0,91.2,3,0,18,18
1,Marcus Gilbert,6215,T,PIT,1,0,25,74.8,0,1,47,100.0,100.0,96.8,1,2,1,50,50,54.9,0,1,12,100.0,100.0,87.5,2,1,13,13
1,Ramon Foster,5229,G,PIT,1,0,25,81.7,0,0,47,100.0,100.0,100.0,0,0,0,50,50,74.6,0,0,12,100.0,100.0,100.0,0,0,13,13
1,Alejandro Villanueva,9091,T,PIT,1,0,25,68.7,0,1,47,100.0,100.0,98.9,1,1,0,50,50,62.7,0,1,12,100.0,100.0,95.8,1,0,13,13
1,David DeCastro,7640,G,PIT,1,0,25,88.9,0,0,47,100.0,100.0,100.0,0,0,0,50,50,84.6,0,0,12,100.0,100.0,100.0,0,0,13,13
1,Maurkice Pouncey,5543,C,PIT,1,0,25,24.0,0,4,47,100.0,100.0,93.6,0,5,1,50,50,56.9,0,1,12,100.0,100.0,87.5,2,1,13,13
1,Max Unger,4972,C,NO,1,0,20,85.4,0,0,46,100.0,100.0,100.0,0,0,0,49,49,83.2,0,0,26,100.0,100.0,100.0,0,0,28,28
1,Ryan Ramczyk,11787,T,NO,1,0,20,68.6,0,1,46,100.0,100.0,96.7,0,2,1,49,49,58.5,0,1,26,100.0,100.0,94.2,2,1,28,28
1,Terron Armstead,7856,T,NO,1,0,20,73.2,1,1,46,100.0,100.0,97.8,0,2,0,49,49,80.2,1,0,26,100.0,100.0,98.1,1,0,28,28
1,Josh LeRibeus,7073,G,NO,1,0,20,28.5,0,5,46,100.0,100.0,94.6,0,5,0,49,49,21.9,0,4,26,100.0,100.0,92.3,4,0,28,28
1,Larry Warford,7846,G,NO,1,0,20,52.0,2,1,46,100.0,100.0,96.7,0,3,0,49,49,42.6,2,1,26,100.0,100.0,94.2,3,0,28,28
1,Jon Halapio,8814,C,NYG,1,0,21,85.2,0,0,40,100.0,100.0,100.0,0,0,0,47,47,81.3,0,0,18,100.0,100.0,100.0,0,0,20,20
1,Kolton Miller,47013,T,OAK,1,0,23,68.2,0,2,42,100.0,100.0,97.6,1,2,0,47,47,65.7,0,2,18,100.0,100.0,94.4,2,0,21,21
1,Patrick Omameh,8277,G,NYG,1,0,21,48.8,0,2,40,100.0,100.0,97.5,0,2,0,47,47,49.5,0,1,18,100.0,100.0,97.2,1,0,20,20
1,Ereck Flowers,9442,T,NYG,1,0,21,38.9,1,5,40,100.0,100.0,90.0,2,7,1,47,47,40.1,0,4,18,100.0,100.0,83.3,5,1,20,20
1,Nate Solder,6169,T,NYG,1,0,21,58.4,0,4,40,100.0,100.0,95.0,1,4,0,47,47,62.0,0,2,18,100.0,100.0,94.4,2,0,20,20
1,Rodney Hudson,6207,C,OAK,1,0,23,83.5,0,0,42,100.0,100.0,100.0,0,0,0,47,47,80.8,0,0,18,100.0,100.0,100.0,0,0,21,21
1,Kelechi Osemele,7062,G,OAK,1,0,23,13.6,0,3,42,100.0,100.0,96.4,1,3,0,47,47,8.5,0,1,18,100.0,100.0,97.2,1,0,21,21
1,Gabe Jackson,8716,G,OAK,1,0,23,41.0,0,4,42,100.0,100.0,92.9,1,5,1,47,47,26.8,0,3,18,100.0,100.0,86.1,4,1,21,21
1,Donald Penn,3459,T,OAK,1,0,23,65.2,1,1,42,100.0,100.0,97.6,0,2,0,47,47,53.4,1,1,18,100.0,100.0,94.4,2,0,21,21
1,Will Hernandez,46180,G,NYG,1,0,21,55.6,0,1,40,100.0,100.0,96.2,0,2,1,47,47,60.3,0,0,18,100.0,100.0,94.4,1,1,20,20
1,Cody Whitehair,10690,C,CHI,1,0,6,57.4,0,1,43,100.0,100.0,98.8,1,1,0,46,46,23.2,0,1,11,100.0,100.0,95.5,1,0,12,12
1,Bobby Massie,7112,T,CHI,1,0,6,80.4,0,1,43,100.0,100.0,98.8,0,1,0,46,46,75.0,0,1,11,100.0,100.0,95.5,1,0,12,12
1,Eric Kush,7952,G,CHI,1,0,6,65.2,0,1,43,100.0,100.0,98.8,0,1,0,46,46,83.7,0,0,11,100.0,100.0,100.0,0,0,12,12
1,Charles Leno Jr.,8880,T,CHI,1,0,6,86.1,0,2,43,100.0,100.0,97.7,0,2,0,46,46,71.0,0,2,11,100.0,100.0,90.9,2,0,12,12
1,Kyle Long,7801,G,CHI,1,0,6,85.0,0,2,43,100.0,100.0,97.7,0,2,0,46,46,83.7,0,0,11,100.0,100.0,100.0,0,0,12,12
1,Senio Kelemete,7144,G,HST,1,0,13,63.4,0,3,42,100.0,100.0,96.4,0,3,0,45,45,57.7,0,2,22,100.0,100.0,95.5,2,0,23,23
1,Nick Martin,10684,C,HST,1,0,13,84.7,0,1,42,100.0,100.0,98.8,0,1,0,45,45,82.4,0,0,22,100.0,100.0,100.0,0,0,23,23
1,Alex Lewis,10764,G,BLT,1,0,3,84.6,0,1,41,100.0,100.0,98.8,0,1,0,45,45,76.9,0,1,14,100.0,100.0,96.4,1,0,16,16
1,Ronnie Stanley,10640,T,BLT,1,0,3,74.9,0,1,41,100.0,100.0,98.8,0,1,0,45,45,81.8,0,0,14,100.0,100.0,100.0,0,0,16,16
1,Julie'n Davenport,11885,T,HST,1,2,13,46.1,3,4,42,100.0,100.0,86.9,2,9,2,45,45,39.8,2,3,22,100.0,100.0,79.5,7,2,23,23
1,Zach Fulton,8828,G,HST,1,0,13,84.8,0,1,42,100.0,100.0,98.8,0,1,0,45,45,80.1,0,1,22,100.0,100.0,97.7,1,0,23,23
1,Matt Skura,11102,C,BLT,1,0,3,80.7,0,0,41,100.0,100.0,100.0,0,0,0,45,45,71.3,0,0,14,100.0,100.0,100.0,0,0,16,16
1,Ryan Groy,9221,C,BUF,1,0,4,41.4,1,3,42,100.0,100.0,95.2,0,4,0,44,44,76.7,0,1,26,100.0,100.0,98.1,1,0,28,28
1,Zack Martin,8651,G,DAL,1,0,9,75.1,0,2,39,100.0,100.0,97.4,0,2,0,44,44,67.8,0,2,25,100.0,100.0,96.0,2,0,27,27
1,Joe Looney,7117,C,DAL,1,0,9,70.8,0,0,39,100.0,100.0,100.0,0,0,0,44,44,69.8,0,0,25,100.0,100.0,100.0,0,0,27,27
1,Vladimir Ducasse,5586,G,BUF,1,0,4,88.7,0,1,42,100.0,100.0,98.8,0,1,0,44,44,87.8,0,1,26,100.0,100.0,98.1,1,0,28,28
1,Connor Williams,46216,G,DAL,1,0,9,55.3,1,0,39,100.0,100.0,96.2,0,2,1,44,44,45.3,1,0,25,100.0,100.0,94.0,2,1,27,27
1,Jordan Mills,7945,T,BUF,1,0,4,71.5,0,2,42,100.0,100.0,95.2,0,3,1,44,44,66.3,0,2,26,100.0,100.0,92.3,3,1,28,28
