Week,player,player_id,position,team_name,player_game_count,batted_passes,declined_penalties,franchise_id,grades_pass_rush_defense,hits,hurries,pass_rush_opp,pass_rush_percent,pass_rush_win_rate,pass_rush_wins,penalties,prp,sacks,snap_counts_pass_play,snap_counts_pass_rush,total_pressures,true_pass_set_batted_passes,true_pass_set_grades_pass_rush_defense,true_pass_set_hits,true_pass_set_hurries,true_pass_set_pass_rush_opp,true_pass_set_pass_rush_percent,true_pass_set_pass_rush_win_rate,true_pass_set_pass_rush_wins,true_pass_set_prp,true_pass_set_sacks,true_pass_set_snap_counts_pass_play,true_pass_set_snap_counts_pass_rush,true_pass_set_total_pressures
1,Johnathan Joseph,2969,CB,TEN,1,0,0,31,56.5,0,0,2,7.7,0.0,0,0,0.0,0,26,2,0,0,58.8,0,0,1,9.1,0.0,0,0.0,0,11,1,0
1,Calais Campbell,4364,DI,BLT,1,2,0,3,65.0,0,0,26,96.9,3.8,1,0,0.0,0,32,31,0,1,62.0,0,0,15,100.0,0.0,0,0.0,0,20,20,0
1,Malcolm Jenkins,4937,S,NO,1,0,0,20,82.5,0,2,6,13.0,50.0,3,1,16.7,0,46,6,2,0,65.6,0,1,3,15.0,33.3,1,16.7,0,20,3,1
1,Jason McCourty,5127,CB,NE,1,0,0,19,56.3,0,0,2,6.5,0.0,0,0,0.0,0,31,2,0,0,,0,0,0,0.0,,0,,0,12,0,0
1,Steve McLendon,5232,DI,NYJ,1,0,0,22,57.2,0,1,18,100.0,5.6,1,0,2.8,0,18,18,1,0,65.5,0,1,4,100.0,25.0,1,12.5,0,4,4,1
1,Ndamukong Suh,5527,DI,TB,1,0,0,30,56.5,0,0,30,100.0,3.3,1,1,0.0,0,32,32,0,0,56.5,0,0,10,100.0,0.0,0,0.0,0,12,12,0
1,Tyson Alualu,5535,DI,PIT,1,0,0,25,61.9,1,1,19,100.0,5.3,1,0,5.3,0,20,20,2,0,69.7,1,1,7,100.0,14.3,1,14.3,0,8,8,2
1,Brandon Graham,5538,ED,PHI,1,0,0,24,65.7,1,0,25,100.0,12.0,3,0,2.0,0,25,25,1,0,55.1,0,0,10,100.0,10.0,1,0.0,0,10,10,0
1,Jason Pierre-Paul,5540,ED,TB,1,0,0,30,65.9,0,1,28,83.3,7.1,2,0,5.4,1,36,30,2,0,75.8,0,1,9,84.6,11.1,1,16.7,1,13,11,2
1,Devin McCourty,5552,S,NE,1,0,0,19,58.5,0,0,1,2.6,0.0,0,0,0.0,0,38,1,0,0,,0,0,0,0.0,,0,,0,14,0,0
1,Jerry Hughes,5556,ED,BUF,1,0,0,4,73.9,0,3,27,93.3,25.9,7,0,5.6,0,30,28,3,0,75.1,0,2,14,93.8,35.7,5,7.1,0,16,15,2
1,Linval Joseph,5571,DI,LAC,1,0,0,27,64.9,0,3,26,100.0,11.5,3,0,5.8,0,27,27,3,0,61.7,0,1,8,100.0,12.5,1,6.3,0,9,9,1
1,Carlos Dunlap,5579,ED,CIN,1,0,0,7,58.8,1,1,24,96.4,8.3,2,0,4.2,0,28,27,2,0,54.9,0,1,10,100.0,10.0,1,5.0,0,11,11,1
1,Corey Peters,5607,DI,ARZ,1,0,0,1,50.1,0,0,26,100.0,0.0,0,0,0.0,0,26,26,0,0,53.8,0,0,7,100.0,0.0,0,0.0,0,7,7,0
1,Everson Griffen,5624,ED,DAL,1,1,0,9,59.4,0,2,19,100.0,5.3,1,2,5.3,0,20,20,2,0,60.5,0,1,6,100.0,16.7,1,8.3,0,6,6,1
