Week,player,player_id,position,team_name,player_game_count,batted_passes,declined_penalties,franchise_id,grades_pass_rush_defense,hits,hurries,pass_rush_opp,pass_rush_percent,pass_rush_win_rate,pass_rush_wins,penalties,prp,sacks,snap_counts_pass_play,snap_counts_pass_rush,total_pressures,true_pass_set_batted_passes,true_pass_set_grades_pass_rush_defense,true_pass_set_hits,true_pass_set_hurries,true_pass_set_pass_rush_opp,true_pass_set_pass_rush_percent,true_pass_set_pass_rush_win_rate,true_pass_set_pass_rush_wins,true_pass_set_prp,true_pass_set_sacks,true_pass_set_snap_counts_pass_play,true_pass_set_snap_counts_pass_rush,true_pass_set_total_pressures
1,Jeff Zgonina,55,DI,HST,1,0,0,13,66.8,0,1,7,100.0,14.3,1,0,7.1,0,7,7,1,0,,0,0,0,,,0,,0,0,0,0
1,Willie McGinest,71,ED,CLV,1,0,0,8,73.2,1,2,10,39.3,30.0,3,0,15.0,0,28,11,3,0,,0,0,0,,,0,,0,0,0,0
1,Rodney Harrison,89,S,NE,1,0,0,19,90.0,2,0,3,9.1,66.7,2,0,33.3,0,33,3,2,0,,0,0,0,,,0,,0,0,0,0
1,Kevin Carter,116,ED,TB,1,0,0,30,59.5,0,1,13,100.0,7.7,1,0,3.8,0,13,13,1,0,,0,0,0,,,0,,0,0,0,0
1,Walt Harris,159,CB,SF,1,0,0,28,67.9,0,1,3,8.8,33.3,1,0,16.7,0,34,3,1,0,,0,0,0,,,0,,0,0,0,0
1,Ray Lewis,167,LB,BLT,1,0,0,3,53.8,0,0,2,10.0,0.0,0,0,0.0,0,30,3,0,0,,0,0,0,,,0,,0,0,0,0
1,Lawyer Milloy,171,S,ATL,1,0,0,2,59.5,0,0,1,2.4,0.0,0,0,0.0,0,42,1,0,0,,0,0,0,,,0,,0,0,0,0
1,Brian Dawkins,181,S,PHI,1,0,0,24,49.5,0,0,3,12.0,0.0,0,0,0.0,0,25,3,0,0,,0,0,0,,,0,,0,0,0,0
1,Donnie Edwards,190,LB,KC,1,0,0,16,58.5,0,0,1,25.0,0.0,0,0,0.0,0,4,1,0,0,,0,0,0,,,0,,0,0,0,0
1,Zach Thomas,203,LB,DAL,1,0,0,9,79.0,2,0,6,27.3,33.3,2,0,16.7,0,22,6,2,0,,0,0,0,,,0,,0,0,0,0
1,La'Roi Glover,204,DI,SL,1,0,0,26,56.8,0,1,31,100.0,3.2,1,0,1.6,0,32,32,1,0,,0,0,0,,,0,,0,0,0,0
1,James Farrior,234,LB,PIT,1,0,0,25,68.0,0,1,11,34.4,18.2,2,1,13.6,1,32,11,2,0,,0,0,0,,,0,,0,0,0,0
1,Renaldo Wynn,240,ED,NYG,1,0,0,21,56.5,0,0,2,100.0,0.0,0,0,0.0,0,3,3,0,0,,0,0,0,,,0,,0,0,0,0
1,Trevor Pryce,243,DI,BLT,1,0,0,3,66.7,1,2,20,100.0,15.0,3,0,7.5,0,22,22,3,0,,0,0,0,,,0,,0,0,0,0
1,Ronde Barber,261,CB,TB,1,0,0,30,78.1,1,1,6,18.8,33.3,2,0,16.7,0,32,6,2,0,,0,0,0,,,0,,0,0,0,0
1,Jason Taylor,264,ED,WAS,1,0,0,32,52.2,0,1,32,97.1,3.1,1,0,1.6,0,35,34,1,0,,0,0,0,,,0,,0,0,0,0
1,Derek Smith,266,LB,SD,1,0,0,27,66.3,1,0,4,22.2,25.0,1,0,12.5,0,18,4,1,0,,0,0,0,,,0,,0,0,0,0
1,Bertrand Berry,267,ED,ARZ,1,0,0,1,76.5,0,2,13,100.0,23.1,3,0,15.4,1,13,13,3,0,,0,0,0,,,0,,0,0,0,0
1,Mike Vrabel,268,ED,NE,1,1,0,19,81.6,1,4,27,77.1,25.9,7,0,16.7,2,35,27,7,0,,0,0,0,,,0,,0,0,0,0
1,N.D. Kalu,279,ED,HST,1,0,0,13,61.8,1,0,7,87.5,14.3,1,0,7.1,0,8,7,1,0,,0,0,0,,,0,,0,0,0,0
