Week,player,player_id,position,team_name,player_game_count,batted_passes,declined_penalties,franchise_id,grades_pass_rush_defense,hits,hurries,pass_rush_opp,pass_rush_percent,pass_rush_win_rate,pass_rush_wins,penalties,prp,sacks,snap_counts_pass_play,snap_counts_pass_rush,total_pressures,true_pass_set_batted_passes,true_pass_set_grades_pass_rush_defense,true_pass_set_hits,true_pass_set_hurries,true_pass_set_pass_rush_opp,true_pass_set_pass_rush_percent,true_pass_set_pass_rush_win_rate,true_pass_set_pass_rush_wins,true_pass_set_prp,true_pass_set_sacks,true_pass_set_snap_counts_pass_play,true_pass_set_snap_counts_pass_rush,true_pass_set_total_pressures
1,Ray Lewis,167,LB,BLT,1,0,0,3,53.5,0,0,4,15.4,0.0,0,0,0.0,0,26,4,0,0,,0,0,0,,,0,,0,0,0,0
1,Lawyer Milloy,171,S,SEA,1,0,0,29,42.5,0,0,10,28.6,0.0,0,0,0.0,0,35,10,0,0,,0,0,0,,,0,,0,0,0,0
1,Phillip Daniels,191,DI,WAS,1,0,0,32,64.5,0,1,7,100.0,14.3,1,0,7.1,0,7,7,1,0,,0,0,0,,,0,,0,0,0,0
1,James Farrior,234,LB,PIT,1,0,0,25,55.3,0,1,15,31.9,6.7,1,0,3.3,0,47,15,1,0,,0,0,0,,,0,,0,0,0,0
1,Trevor Pryce,243,DI,BLT,1,0,0,3,64.5,0,1,12,100.0,8.3,1,0,4.2,0,14,14,1,0,,0,0,0,,,0,,0,0,0,0
1,Ronde Barber,261,CB,TB,1,0,0,30,60.0,0,0,1,2.5,0.0,0,1,0.0,0,40,1,0,0,,0,0,0,,,0,,0,0,0,0
1,Jason Taylor,264,ED,NYJ,1,1,0,22,56.0,0,0,22,84.4,0.0,0,1,0.0,0,32,27,0,0,,0,0,0,,,0,,0,0,0,0
1,Mike Vrabel,268,ED,KC,1,0,0,16,57.2,0,1,13,38.2,7.7,1,0,3.8,0,34,13,1,0,,0,0,0,,,0,,0,0,0,0
1,Bryan Robinson,321,DI,ARZ,1,0,0,1,54.5,0,0,15,93.8,0.0,0,0,0.0,0,16,15,0,0,,0,0,0,,,0,,0,0,0,0
1,Pat Williams,326,DI,MIN,1,0,0,18,60.3,0,1,15,100.0,6.7,1,0,3.3,0,16,16,1,0,,0,0,0,,,0,,0,0,0,0
1,Jamal Williams,328,DI,DEN,1,0,0,10,63.2,0,1,13,100.0,7.7,1,0,3.8,0,14,14,1,0,,0,0,0,,,0,,0,0,0,0
1,Charles Woodson,330,CB,GB,1,0,0,12,61.8,0,1,6,12.5,16.7,1,1,8.3,0,48,6,1,0,,0,0,0,,,0,,0,0,0,0
1,Keith Brooking,336,LB,DAL,1,0,0,9,49.0,0,0,9,27.0,0.0,0,0,0.0,0,37,10,0,0,,0,0,0,,,0,,0,0,0,0
1,Takeo Spikes,337,LB,SF,1,0,0,28,71.6,0,1,4,18.2,25.0,1,0,12.5,0,22,4,1,0,,0,0,0,,,0,,0,0,0,0
1,Vonnie Holliday,340,DI,WAS,1,0,0,32,66.7,0,3,26,100.0,11.5,3,0,5.8,0,29,29,3,0,,0,0,0,,,0,,0,0,0,0
1,Deshea Townsend,391,CB,IND,1,0,0,14,59.2,0,0,1,33.3,0.0,0,0,0.0,0,3,1,0,0,,0,0,0,,,0,,0,0,0,0
1,London Fletcher,424,LB,WAS,1,0,0,32,46.9,0,0,12,22.6,0.0,0,1,0.0,0,53,12,0,0,,0,0,0,,,0,,0,0,0,0
1,Champ Bailey,442,CB,DEN,1,0,0,10,57.9,0,0,1,4.0,0.0,0,0,0.0,0,25,1,0,0,,0,0,0,,,0,,0,0,0,0
1,Antoine Winfield,456,CB,MIN,1,0,0,18,59.5,0,0,1,2.6,0.0,0,0,0.0,0,38,1,0,0,,0,0,0,,,0,,0,0,0,0
1,Mike Peterson,463,LB,ATL,1,0,0,2,57.7,0,0,2,22.2,0.0,0,0,0.0,0,9,2,0,0,,0,0,0,,,0,,0,0,0,0
1,Joey Porter,484,ED,ARZ,1,0,0,1,57.8,3,1,45,79.3,8.9,4,0,4.4,0,58,46,4,0,,0,0,0,,,0,,0,0,0,0
1,Aaron Smith,500,DI,PIT,1,0,0,25,53.3,0,1,33,94.6,3.0,1,0,1.5,0,37,35,1,0,,0,0,0,,,0,,0,0,0,0
1,Eric Barton,516,LB,CLV,1,0,0,8,59.2,0,0,1,11.1,0.0,0,0,0.0,0,9,1,0,0,,0,0,0,,,0,,0,0,0,0
1,Kelly Gregg,527,DI,BLT,1,0,0,3,54.2,0,0,14,100.0,0.0,0,0,0.0,0,14,14,0,0,,0,0,0,,,0,,0,0,0,0
