Week,player,player_id,position,team_name,player_game_count,assists,avg_depth_of_tackle,declined_penalties,forced_fumbles,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,missed_tackle_rate,missed_tackles,penalties,run_stop_opp,snap_counts_run,stop_percent,stops,tackles
1,Calais Campbell,4364,DI,BLT,1,1,6.0,0,0,3,,87.1,78.8,80.5,72.1,28.4,33.3,1,0,13,14,0.0,0,1
1,Malcolm Jenkins,4937,S,NO,1,0,,0,0,20,59.3,59.4,76.5,56.1,61.4,77.5,,0,1,11,12,0.0,0,0
1,Jason McCourty,5127,S,MIA,1,1,35.0,0,0,17,73.6,72.8,75.2,56.1,59.6,64.4,33.3,1,0,30,31,0.0,0,1
1,Steve McLendon,5232,DI,TB,1,0,4.0,0,0,30,,51.6,75.6,52.9,55.5,66.8,0.0,0,0,8,8,12.5,1,1
1,Ndamukong Suh,5527,DI,TB,1,0,0.0,0,0,30,60.0,51.7,2.2,57.8,58.9,67.4,0.0,0,1,6,6,16.7,1,1
1,Gerald McCoy,5528,DI,LV,1,0,,0,0,23,,48.2,73.2,55.2,53.3,,,0,0,4,4,0.0,0,0
1,Joe Haden,5532,CB,PIT,1,0,,0,0,25,88.6,85.2,79.2,,52.3,61.1,100.0,1,0,23,23,0.0,0,0
1,Tyson Alualu,5535,DI,PIT,1,2,2.7,0,0,25,,57.2,78.5,56.5,58.1,71.9,0.0,0,0,15,15,6.7,1,3
1,Brandon Graham,5538,ED,PHI,1,0,0.5,0,0,24,,73.0,78.1,66.1,69.0,69.2,0.0,0,0,12,12,8.3,1,2
1,Jason Pierre-Paul,5540,ED,TB,1,1,1.0,0,0,30,80.5,65.2,80.8,51.7,69.3,79.2,0.0,0,0,14,14,7.1,1,1
1,Kareem Jackson,5545,S,DEN,1,1,5.0,0,0,10,65.0,65.2,84.2,,57.3,30.9,33.3,1,0,16,16,0.0,0,1
1,Devin McCourty,5552,S,NE,1,1,11.5,0,0,19,67.2,73.3,76.4,,71.0,85.7,0.0,0,0,23,24,0.0,0,2
1,Jerry Hughes,5556,ED,BUF,1,0,,0,0,4,60.5,83.7,79.0,84.3,64.0,69.2,,0,0,13,13,0.0,0,0
1,Linval Joseph,5571,DI,LAC,1,2,2.0,0,0,27,,57.9,76.4,60.7,56.6,71.4,0.0,0,0,18,20,5.6,1,2
1,Carlos Dunlap,5579,ED,SEA,1,1,,0,0,29,60.8,73.8,80.0,62.8,76.4,73.0,0.0,0,0,12,12,0.0,0,0
1,Corey Peters,5607,DI,ARZ,1,1,-1.0,0,0,1,,62.9,75.5,67.6,58.3,70.0,0.0,0,0,9,9,22.2,2,2
1,Everson Griffen,5624,ED,MIN,1,0,,0,0,18,,52.0,77.1,56.2,52.2,23.6,,0,0,9,9,0.0,0,0
1,Al Woods,5646,DI,SEA,1,0,,0,0,29,60.0,54.0,74.9,51.4,58.7,68.1,,0,0,11,11,0.0,0,0
1,Von Miller,6154,ED,DEN,1,0,,0,0,10,78.1,86.8,77.9,79.5,63.5,73.3,100.0,1,0,13,13,0.0,0,0
1,Patrick Peterson,6157,CB,MIN,1,0,,0,0,18,66.0,64.6,79.2,,56.0,72.8,,0,0,36,36,0.0,0,0
1,J.J. Watt,6163,DI,ARZ,1,0,-0.5,0,0,1,59.5,67.5,78.0,58.1,76.9,70.5,0.0,0,0,11,11,18.2,2,2
1,Robert Quinn,6166,ED,CHI,1,0,,0,0,6,61.0,68.4,77.5,66.5,61.9,,,0,0,12,13,0.0,0,0
1,Ryan Kerrigan,6168,ED,PHI,1,0,,0,0,24,,66.0,77.8,67.6,57.7,,,0,0,11,13,0.0,0,0
1,Cameron Jordan,6176,ED,NO,1,0,,0,0,20,,63.3,78.4,68.6,50.2,,,0,0,8,8,0.0,0,0
1,Cameron Heyward,6183,DI,PIT,1,1,4.5,0,1,25,,95.3,78.6,93.6,89.6,71.5,0.0,0,0,16,16,6.3,1,2
1,Justin Houston,6222,ED,BLT,1,0,1.0,0,0,3,41.4,78.7,78.9,76.6,75.7,32.5,0.0,0,0,13,14,15.4,2,2
1,K.J. Wright,6251,LB,LV,1,1,1.5,0,0,23,57.9,60.5,75.5,,62.0,28.1,25.0,1,0,20,20,10.0,2,2
1,Pernell McPhee,6317,ED,BLT,1,0,1.0,0,0,3,61.6,59.1,78.0,50.5,70.9,70.9,0.0,0,0,8,9,12.5,1,1
1,Lawrence Guy Sr.,6385,DI,NE,1,1,2.7,0,0,19,,44.2,76.0,61.1,42.4,71.1,0.0,0,0,17,17,5.9,1,3
1,Malcolm Smith,6394,LB,CLV,1,0,,0,0,8,29.9,29.6,70.5,54.4,62.7,29.0,,0,0,4,4,0.0,0,0
1,Chris Harris Jr.,6457,CB,LAC,1,0,,0,0,27,77.1,76.6,76.9,59.0,63.9,,,0,0,22,24,0.0,0,0
1,Mario Addison,6558,ED,BUF,1,0,,0,0,4,60.4,65.1,77.6,66.1,57.0,69.2,,0,0,6,6,0.0,0,0
1,Fletcher Cox,7018,DI,PHI,1,0,,0,0,24,,68.2,0.0,66.9,72.9,,,0,1,14,14,0.0,0,0
1,Michael Brockers,7020,DI,DET,1,1,3.3,0,0,11,,41.7,75.7,53.8,44.2,28.4,20.0,1,0,24,24,8.3,2,3
1,Melvin Ingram III,7024,ED,PIT,1,0,-3.0,0,0,25,61.0,82.7,78.0,78.3,67.4,70.5,0.0,0,1,17,17,5.9,1,1
1,Chandler Jones,7027,ED,ARZ,1,0,-3.0,0,0,1,,93.8,77.7,93.1,70.6,76.2,0.0,0,0,15,15,6.7,1,1
1,Dont'a Hightower,7030,LB,NE,1,0,5.0,0,0,19,48.4,50.2,76.0,51.7,62.4,77.0,0.0,0,0,15,16,0.0,0,1
1,Whitney Mercilus,7031,ED,HST,1,0,3.5,0,0,13,,63.7,81.4,61.2,61.5,72.4,0.0,0,0,12,13,8.3,1,2
1,Janoris Jenkins,7043,CB,TEN,1,1,0.0,0,0,31,46.3,47.9,0.0,,73.5,81.1,0.0,0,2,24,25,4.2,1,1
1,Bobby Wagner,7050,LB,SEA,1,2,2.9,0,0,29,63.6,69.1,75.4,52.0,72.2,75.8,10.0,1,0,27,28,11.1,3,7
1,Tavon Wilson,7051,S,SF,1,0,,0,0,28,63.4,64.9,76.5,,60.0,,,0,0,1,1,0.0,0,0
1,Lavonte David,7060,LB,TB,1,2,2.7,0,0,30,78.7,84.9,76.9,65.6,82.5,84.5,0.0,0,0,15,15,6.7,1,3
1,Casey Hayward Jr.,7064,CB,LV,1,0,,0,0,23,84.1,80.5,79.1,,59.4,45.7,100.0,1,0,28,28,0.0,0,0
1,Demario Davis,7079,LB,NO,1,1,4.0,0,0,20,70.8,79.7,78.2,72.1,72.2,78.7,0.0,0,0,8,9,25.0,2,2
1,Akiem Hicks,7090,DI,CHI,1,0,5.0,0,0,6,,54.9,0.0,76.4,45.0,70.1,0.0,0,1,12,13,0.0,0,1
1,Tashaun Gipson Sr.,7288,S,CHI,1,0,15.0,0,0,6,44.5,47.1,74.1,,65.8,80.5,0.0,0,0,23,24,0.0,0,1
1,Harrison Smith,7641,S,MIN,1,1,7.7,0,0,18,67.9,72.5,79.0,71.0,65.7,63.5,20.0,1,0,36,36,2.8,1,3
1,Malik Jackson,7647,DI,CLV,1,0,1.3,0,0,8,,67.0,77.0,59.5,68.4,69.9,0.0,0,0,13,13,23.1,3,3
1,Sheldon Richardson,7794,DI,MIN,1,0,5.0,0,0,18,,40.3,75.2,57.6,38.6,67.3,0.0,0,0,7,7,14.3,1,1
1,Desmond Trufant,7803,CB,NO,1,0,3.0,0,0,20,56.2,58.2,71.3,,62.1,29.3,0.0,0,0,2,2,50.0,1,1
1,Alec Ogletree,7811,LB,CHI,1,2,,0,0,6,29.8,29.1,0.0,51.5,58.7,46.0,0.0,0,1,16,17,0.0,0,0
1,Darius Slay,7817,CB,PHI,1,0,3.0,0,0,24,71.9,75.4,76.4,,78.1,49.6,0.0,0,0,23,25,4.3,1,1
1,Johnathan Hankins,7830,DI,LV,1,2,,0,0,23,,47.1,79.1,51.0,50.0,69.0,0.0,0,0,20,20,0.0,0,0
1,Jon Bostic,7831,LB,WAS,1,1,4.0,0,0,32,51.0,51.7,74.3,63.5,55.2,52.7,0.0,0,0,24,24,8.3,2,3
1,Jamie Collins Sr.,7833,LB,DET,1,1,3.0,0,0,11,43.2,70.9,75.5,66.0,82.6,41.1,0.0,0,0,20,20,10.0,2,3
1,Robert Alford,7841,CB,ARZ,1,0,8.0,0,0,1,76.1,76.1,77.0,,66.0,76.6,0.0,0,0,12,12,0.0,0,1
1,John Jenkins,7863,DI,MIA,1,1,1.0,0,0,17,57.8,67.1,76.8,52.6,71.0,72.6,0.0,0,0,23,24,8.7,2,3
1,Logan Ryan,7864,S,NYG,1,0,7.0,0,0,21,85.9,90.4,77.5,81.8,64.8,73.1,0.0,0,0,20,20,0.0,0,1
1,Duron Harmon,7872,S,ATL,1,0,15.0,0,0,2,62.9,59.6,73.8,53.9,53.7,71.2,0.0,0,0,19,21,0.0,0,2
1,Brandon Williams,7875,DI,BLT,1,1,-1.0,0,0,3,60.0,52.0,78.8,69.0,38.9,25.3,50.0,2,0,13,14,7.7,1,1
1,Alex Okafor,7885,ED,KC,1,0,,0,0,16,60.6,62.1,79.3,59.7,60.6,20.7,100.0,1,0,8,10,0.0,0,0
1,William Gholston,7908,DI,TB,1,0,,0,0,30,,60.5,76.6,70.8,46.3,,,0,0,8,8,0.0,0,0
1,Steven Means,7929,ED,ATL,1,1,2.5,0,0,2,66.6,55.0,78.8,52.9,51.6,73.6,0.0,0,0,23,25,8.7,2,2
1,Micah Hyde,7941,S,BUF,1,0,13.0,0,0,4,70.4,75.5,76.3,60.0,70.8,82.7,0.0,0,0,20,20,5.0,1,2
1,Jordan Poyer,8000,S,BUF,1,1,3.0,0,0,4,55.5,47.8,75.0,67.9,36.7,44.1,50.0,2,0,20,20,5.0,1,1
1,Nick Williams,8006,DI,DET,1,0,-1.0,0,0,11,,55.9,76.5,67.5,50.7,67.3,0.0,0,0,21,21,4.8,1,1
1,Damion Square,8042,DI,CHI,1,0,,0,0,6,,44.9,70.7,,53.9,,,0,0,5,5,0.0,0,0
1,Lerentee McCray,8159,ED,JAX,1,0,3.0,0,0,15,72.8,76.1,73.3,56.8,64.6,70.5,0.0,0,0,10,10,10.0,1,1
1,Benson Mayowa,8196,ED,SEA,1,0,-3.0,0,0,29,63.3,61.8,77.6,70.3,43.5,29.1,50.0,1,0,8,8,12.5,1,1
1,Bradley McDougald,8220,S,TEN,1,0,,0,0,31,63.9,53.7,72.9,,41.9,,,0,0,19,19,0.0,0,0
1,Jeff Heath,8396,S,NO,1,0,4.5,0,0,20,62.5,73.1,67.8,,68.6,80.7,0.0,0,0,4,4,50.0,2,2
1,Mike Purcell,8530,DI,DEN,1,0,,0,0,10,,54.1,75.1,68.4,45.3,,,0,0,9,9,0.0,0,0
1,Jadeveon Clowney,8636,ED,CLV,1,2,2.0,0,0,8,58.6,65.6,3.9,65.1,71.2,75.4,0.0,0,1,18,18,11.1,2,2
1,Khalil Mack,8640,ED,CHI,1,0,,0,0,6,62.6,61.7,78.7,55.9,63.2,69.6,,0,0,17,17,0.0,0,0
