Week,player,player_id,position,team_name,player_game_count,batted_passes,declined_penalties,franchise_id,grades_pass_rush_defense,hits,hurries,pass_rush_opp,pass_rush_percent,pass_rush_win_rate,pass_rush_wins,penalties,prp,sacks,snap_counts_pass_play,snap_counts_pass_rush,total_pressures,true_pass_set_batted_passes,true_pass_set_grades_pass_rush_defense,true_pass_set_hits,true_pass_set_hurries,true_pass_set_pass_rush_opp,true_pass_set_pass_rush_percent,true_pass_set_pass_rush_win_rate,true_pass_set_pass_rush_wins,true_pass_set_prp,true_pass_set_sacks,true_pass_set_snap_counts_pass_play,true_pass_set_snap_counts_pass_rush,true_pass_set_total_pressures
1,Jeff Zgonina,55,DI,HST,1,0,0,13,56.5,0,0,6,100.0,0.0,0,0,0.0,0,6,6,0,0,,0,0,0,,,0,,0,0,0,0
1,Ray Lewis,167,LB,BLT,1,0,0,3,59.9,0,0,1,3.4,0.0,0,0,0.0,0,29,1,0,0,,0,0,0,,,0,,0,0,0,0
1,Brian Dawkins,181,S,DEN,1,0,0,10,48.0,0,0,4,10.3,0.0,0,0,0.0,0,39,4,0,0,,0,0,0,,,0,,0,0,0,0
1,Phillip Daniels,191,ED,WAS,1,0,0,32,57.2,0,0,17,100.0,0.0,0,0,0.0,0,18,18,0,0,,0,0,0,,,0,,0,0,0,0
1,Nick Ferguson,210,S,HST,1,0,0,13,57.3,0,0,1,3.2,0.0,0,1,0.0,0,31,1,0,0,,0,0,0,,,0,,0,0,0,0
1,Larry Izzo,216,LB,NYJ,1,0,0,22,59.2,0,0,1,100.0,0.0,0,0,0.0,0,1,1,0,0,,0,0,0,,,0,,0,0,0,0
1,Hollis Thomas,225,DI,SL,1,0,0,26,54.8,0,0,14,100.0,0.0,0,0,0.0,0,14,14,0,0,,0,0,0,,,0,,0,0,0,0
1,Shawn Springs,230,CB,NE,1,0,0,19,59.0,0,0,1,4.3,0.0,0,0,0.0,0,23,1,0,0,,0,0,0,,,0,,0,0,0,0
1,James Farrior,234,LB,PIT,1,0,0,25,80.9,0,3,11,30.8,18.2,2,0,22.7,1,39,12,4,0,,0,0,0,,,0,,0,0,0,0
1,Trevor Pryce,243,DI,BLT,1,0,0,3,90.2,0,2,25,100.0,12.0,3,0,8.0,1,27,27,3,0,,0,0,0,,,0,,0,0,0,0
1,Ronde Barber,261,CB,TB,1,0,0,30,71.2,0,0,3,10.7,0.0,0,0,33.3,1,28,3,1,0,,0,0,0,,,0,,0,0,0,0
1,Jason Taylor,264,ED,MIA,1,0,0,17,58.7,0,1,26,76.5,7.7,2,1,5.8,1,34,26,2,0,,0,0,0,,,0,,0,0,0,0
1,Bertrand Berry,267,ED,ARZ,1,0,0,1,65.1,0,0,9,75.0,11.1,1,0,11.1,1,12,9,1,0,,0,0,0,,,0,,0,0,0,0
1,Mike Vrabel,268,ED,KC,1,1,0,16,58.9,0,1,29,60.4,3.4,1,0,1.7,0,53,32,1,0,,0,0,0,,,0,,0,0,0,0
1,Al Harris,282,CB,GB,1,0,0,12,44.8,0,0,3,7.3,0.0,0,1,0.0,0,41,3,0,0,,0,0,0,,,0,,0,0,0,0
1,Grady Jackson,288,DI,DET,1,0,0,11,54.7,0,0,14,100.0,0.0,0,0,0.0,0,14,14,0,0,,0,0,0,,,0,,0,0,0,0
1,Jason Ferguson,293,DI,MIA,1,0,0,17,71.6,1,0,13,100.0,7.7,1,0,3.8,0,14,14,1,0,,0,0,0,,,0,,0,0,0,0
1,Travis Kirschke,310,DI,PIT,1,0,0,25,66.3,0,2,9,100.0,22.2,2,0,11.1,0,11,11,2,0,,0,0,0,,,0,,0,0,0,0
1,Bryan Robinson,321,DI,ARZ,1,0,0,1,53.9,0,0,12,100.0,0.0,0,0,0.0,0,13,13,0,0,,0,0,0,,,0,,0,0,0,0
1,Pat Williams,326,DI,MIN,1,0,0,18,54.5,0,0,14,100.0,0.0,0,0,0.0,0,16,16,0,0,,0,0,0,,,0,,0,0,0,0
1,Jamal Williams,328,DI,SD,1,0,0,27,52.7,0,0,20,100.0,0.0,0,0,0.0,0,22,22,0,0,,0,0,0,,,0,,0,0,0,0
1,Charles Woodson,330,CB,GB,1,0,0,12,61.3,0,1,3,9.3,0.0,0,0,16.7,0,43,4,1,0,,0,0,0,,,0,,0,0,0,0
1,Greg Ellis,332,ED,OAK,1,0,0,23,65.2,0,2,35,100.0,8.6,3,0,5.7,1,35,35,3,0,,0,0,0,,,0,,0,0,0,0
1,Keith Brooking,336,LB,DAL,1,0,0,9,53.9,0,0,2,11.1,0.0,0,0,0.0,0,27,3,0,0,,0,0,0,,,0,,0,0,0,0
1,Vonnie Holliday,340,DI,DEN,1,0,0,10,54.0,0,0,9,90.0,0.0,0,0,0.0,0,10,9,0,0,,0,0,0,,,0,,0,0,0,0
1,Leonard Little,370,ED,SL,1,0,0,26,50.9,0,0,19,95.0,0.0,0,1,0.0,0,20,19,0,0,,0,0,0,,,0,,0,0,0,0
1,London Fletcher,424,LB,WAS,1,0,0,32,54.4,0,0,3,9.1,0.0,0,0,0.0,0,33,3,0,0,,0,0,0,,,0,,0,0,0,0
1,Champ Bailey,442,CB,DEN,1,0,0,10,69.8,0,1,1,2.6,0.0,0,0,50.0,0,39,1,1,0,,0,0,0,,,0,,0,0,0,0
1,Jevon Kearse,450,ED,TEN,1,0,0,31,67.3,1,1,18,100.0,11.1,2,0,11.1,1,18,18,3,0,,0,0,0,,,0,,0,0,0,0
1,Patrick Kerney,459,ED,SEA,1,0,0,29,49.2,0,0,24,92.6,0.0,0,0,0.0,0,27,25,0,0,,0,0,0,,,0,,0,0,0,0
1,Mike Peterson,463,LB,ATL,1,0,0,2,59.5,0,0,1,3.0,0.0,0,0,0.0,0,33,1,0,0,,0,0,0,,,0,,0,0,0,0
1,Dre' Bly,467,CB,SF,1,0,0,28,54.7,0,0,2,4.3,0.0,0,0,0.0,0,46,2,0,0,,0,0,0,,,0,,0,0,0,0
1,Joey Porter,484,ED,MIA,1,0,0,17,52.6,0,0,28,82.9,0.0,0,0,0.0,0,35,29,0,0,,0,0,0,,,0,,0,0,0,0
1,Chike Okeafor,493,ED,ARZ,1,0,0,1,67.3,0,0,14,40.5,7.1,1,0,7.1,1,37,15,1,0,,0,0,0,,,0,,0,0,0,0
1,Aaron Smith,500,DI,PIT,1,0,0,25,56.3,0,2,31,100.0,6.5,2,0,3.2,0,32,32,2,0,,0,0,0,,,0,,0,0,0,0
1,Pierson Prioleau,501,S,NO,1,0,0,20,58.3,0,0,1,14.3,0.0,0,0,0.0,0,7,1,0,0,,0,0,0,,,0,,0,0,0,0
1,Eric Barton,516,LB,CLV,1,0,0,8,51.9,0,0,6,22.2,0.0,0,0,0.0,0,27,6,0,0,,0,0,0,,,0,,0,0,0,0
1,David Bowens,523,LB,CLV,1,0,0,8,51.3,0,0,10,41.7,0.0,0,0,0.0,0,24,10,0,0,,0,0,0,,,0,,0,0,0,0
1,Kelly Gregg,527,DI,BLT,1,0,0,3,68.5,0,0,6,100.0,0.0,0,0,0.0,0,7,7,0,0,,0,0,0,,,0,,0,0,0,0
1,Marques Douglas,549,DI,NYJ,1,0,0,22,53.4,0,0,13,100.0,0.0,0,1,0.0,0,14,14,0,0,,0,0,0,,,0,,0,0,0,0
1,Brian Urlacher,587,LB,CHI,1,0,0,6,88.4,1,2,2,9.1,50.0,1,0,75.0,0,22,2,3,0,,0,0,0,,,0,,0,0,0,0
1,John Abraham,591,ED,ATL,1,0,0,2,71.4,0,1,21,95.7,14.3,3,2,11.9,2,23,22,3,0,,0,0,0,,,0,,0,0,0,0
1,Julian Peterson,594,LB,DET,1,0,0,11,53.5,0,0,6,23.3,0.0,0,0,0.0,0,30,7,0,0,,0,0,0,,,0,,0,0,0,0
1,Chris Hovan,600,DI,TB,1,0,0,30,63.6,1,1,24,100.0,8.3,2,0,4.2,0,24,24,2,0,,0,0,0,,,0,,0,0,0,0
1,Keith Bulluck,604,LB,TEN,1,0,0,31,51.5,0,0,8,16.0,0.0,0,0,0.0,0,50,8,0,0,,0,0,0,,,0,,0,0,0,0
1,Darren Howard,606,ED,PHI,1,0,0,24,60.4,0,1,23,96.2,4.3,1,0,10.9,2,26,25,3,0,,0,0,0,,,0,,0,0,0,0
1,Mark Roman,607,S,SF,1,0,0,28,59.3,0,0,1,2.2,0.0,0,0,0.0,0,46,1,0,0,,0,0,0,,,0,,0,0,0,0
1,Mike Brown,610,S,KC,1,0,0,16,49.7,0,0,3,5.7,0.0,0,0,0.0,0,53,3,0,0,,0,0,0,,,0,,0,0,0,0
1,Cornelius Griffin,613,DI,WAS,1,0,0,32,57.3,0,1,22,96.0,4.5,1,0,2.3,0,25,24,1,0,,0,0,0,,,0,,0,0,0,0
1,Fred Robbins,623,DI,NYG,1,0,0,21,63.5,0,1,12,100.0,8.3,1,0,4.2,0,12,12,1,0,,0,0,0,,,0,,0,0,0,0
1,Kendrick Clancy,634,DI,NO,1,0,0,20,55.4,0,0,11,91.7,0.0,0,0,0.0,0,12,11,0,0,,0,0,0,,,0,,0,0,0,0
1,Hank Poteat,637,S,CLV,1,0,0,8,59.0,0,0,1,10.0,0.0,0,0,0.0,0,10,1,0,0,,0,0,0,,,0,,0,0,0,0
1,Tyrone Carter,660,S,PIT,1,0,0,25,57.8,0,0,1,4.5,0.0,0,0,0.0,0,22,1,0,0,,0,0,0,,,0,,0,0,0,0
1,Clark Haggans,670,ED,ARZ,1,0,0,1,51.2,0,0,11,61.9,0.0,0,0,0.0,0,21,13,0,0,,0,0,0,,,0,,0,0,0,0
1,Ralph Brown,672,CB,ARZ,1,0,0,1,59.0,0,0,1,100.0,0.0,0,0,0.0,0,1,1,0,0,,0,0,0,,,0,,0,0,0,0
1,Dhani Jones,687,LB,CIN,1,0,0,7,50.7,0,0,6,18.8,0.0,0,0,0.0,0,32,6,0,0,,0,0,0,,,0,,0,0,0,0
1,Adalius Thomas,690,ED,NE,1,1,0,19,87.2,1,0,2,6.1,0.0,0,1,75.0,1,33,2,2,0,,0,0,0,,,0,,0,0,0,0
1,Robaire Smith,696,DI,CLV,1,0,0,8,51.6,0,0,15,100.0,0.0,0,0,0.0,0,16,16,0,0,,0,0,0,,,0,,0,0,0,0
1,Danny Clark,712,LB,NYG,1,0,0,21,57.5,0,0,2,40.0,0.0,0,0,0.0,0,5,2,0,0,,0,0,0,,,0,,0,0,0,0
1,James Hall,733,ED,SL,1,0,0,26,54.1,0,1,28,100.0,3.6,1,0,1.8,0,28,28,1,0,,0,0,0,,,0,,0,0,0,0
1,Adewale Ogunleye,757,ED,CHI,1,0,0,6,90.0,3,3,28,90.6,28.6,8,0,17.9,2,32,29,8,0,,0,0,0,,,0,,0,0,0,0
1,Gerard Warren,775,DI,OAK,1,0,0,23,53.4,0,0,21,100.0,0.0,0,1,0.0,0,21,21,0,0,,0,0,0,,,0,,0,0,0,0
1,Justin Smith,776,DI,SF,1,0,0,28,92.4,3,7,47,100.0,23.4,11,1,12.8,1,50,50,11,0,,0,0,0,,,0,,0,0,0,0
1,Richard Seymour,778,ED,OAK,1,0,0,23,77.6,3,0,31,100.0,16.1,5,0,11.3,2,31,31,5,0,,0,0,0,,,0,,0,0,0,0
1,Andre Carter,779,ED,WAS,1,1,1,32,90.7,2,2,26,96.7,19.2,5,1,11.5,1,30,29,5,0,,0,0,0,,,0,,0,0,0,0
1,Damione Lewis,782,DI,CAR,1,0,0,5,57.5,0,0,22,100.0,0.0,0,0,0.0,0,23,23,0,0,,0,0,0,,,0,,0,0,0,0
1,Marcus Stroud,783,DI,BUF,1,0,0,4,59.5,0,2,34,100.0,5.9,2,0,2.9,0,37,37,2,0,,0,0,0,,,0,,0,0,0,0
1,Casey Hampton,789,DI,PIT,1,0,0,25,67.2,0,2,17,100.0,11.8,2,0,5.9,0,19,19,2,0,,0,0,0,,,0,,0,0,0,0
1,Nate Clements,791,CB,SF,1,0,0,28,53.4,0,0,1,2.0,0.0,0,0,0.0,0,51,1,0,0,,0,0,0,,,0,,0,0,0,0
1,Ryan Pickett,799,DI,GB,1,0,0,12,54.7,0,0,14,100.0,0.0,0,0,0.0,0,14,14,0,0,,0,0,0,,,0,,0,0,0,0
