Week,player,player_id,position,team_name,player_game_count,batted_passes,declined_penalties,franchise_id,grades_pass_rush_defense,hits,hurries,pass_rush_opp,pass_rush_percent,pass_rush_win_rate,pass_rush_wins,penalties,prp,sacks,snap_counts_pass_play,snap_counts_pass_rush,total_pressures,true_pass_set_batted_passes,true_pass_set_grades_pass_rush_defense,true_pass_set_hits,true_pass_set_hurries,true_pass_set_pass_rush_opp,true_pass_set_pass_rush_percent,true_pass_set_pass_rush_win_rate,true_pass_set_pass_rush_wins,true_pass_set_prp,true_pass_set_sacks,true_pass_set_snap_counts_pass_play,true_pass_set_snap_counts_pass_rush,true_pass_set_total_pressures
1,Junior Seau,10,LB,NE,1,0,0,19,51.2,0,0,5,22.7,0.0,0,0,0.0,0,22,5,0,0,52.1,0,0,4,30.8,0.0,0,0.0,0,13,4,0
1,Ted Washington,13,DI,CLV,1,0,0,8,54.3,0,0,11,100.0,0.0,0,0,0.0,0,11,11,0,0,60.0,0,0,1,100.0,0.0,0,0.0,0,1,1,0
1,Keith Traylor,15,DI,MIA,1,0,0,17,53.8,0,0,10,100.0,0.0,0,0,0.0,0,10,10,0,0,58.1,0,0,2,100.0,0.0,0,0.0,0,2,2,0
1,Michael Strahan,40,ED,NYG,1,0,0,21,46.9,0,0,17,90.5,0.0,0,0,0.0,0,21,19,0,0,52.0,0,0,5,100.0,0.0,0,0.0,0,5,5,0
1,John Lynch,46,S,DEN,1,0,0,10,75.1,0,0,3,15.8,0.0,0,0,33.3,1,19,3,1,0,,0,0,0,0.0,,0,,0,8,0,0
1,Jeff Zgonina,55,DI,HST,1,0,0,13,54.6,0,0,7,100.0,0.0,0,0,0.0,0,7,7,0,0,57.1,0,0,3,100.0,0.0,0,0.0,0,3,3,0
1,Bryant Young,73,DI,SF,1,0,0,28,64.2,0,4,31,100.0,12.9,4,1,9.7,1,33,33,5,0,69.8,0,3,17,100.0,23.5,4,14.7,1,18,18,4
1,Sam Adams,74,DI,DEN,1,0,0,10,67.2,0,1,5,100.0,20.0,1,0,10.0,0,5,5,1,0,69.1,0,1,2,100.0,50.0,1,25.0,0,2,2,1
1,Kimo von Oelhoffen,90,DI,PHI,1,0,0,24,58.4,0,0,3,100.0,0.0,0,0,0.0,0,3,3,0,0,59.6,0,0,1,100.0,0.0,0,0.0,0,1,1,0
1,Kevin Carter,116,ED,TB,1,0,0,30,61.0,1,1,21,91.3,4.8,1,0,4.8,0,23,21,2,0,60.4,0,1,9,100.0,11.1,1,5.6,0,9,9,1
