Week,player,player_id,position,team_name,player_game_count,assists,avg_depth_of_tackle,declined_penalties,forced_fumbles,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,missed_tackle_rate,missed_tackles,penalties,run_stop_opp,snap_counts_run,stop_percent,stops,tackles
1,Ray Lewis,167,LB,BLT,1,0,7.7,0,0,3,81.8,86.2,76.4,53.5,72.7,80.7,0.0,0,0,20,20,10.0,2,3
1,Lawyer Milloy,171,S,SEA,1,0,10.0,0,0,29,57.3,53.8,75.7,42.5,65.8,82.6,0.0,0,0,10,11,0.0,0,1
1,Brian Dawkins,181,S,DEN,1,0,7.7,0,0,10,64.7,68.6,75.0,,67.0,80.1,0.0,0,1,30,31,3.3,1,3
1,Phillip Daniels,191,DI,WAS,1,0,,0,0,32,,50.6,72.8,64.5,47.1,,,0,0,8,8,0.0,0,0
1,James Farrior,234,LB,PIT,1,1,2.0,0,0,25,57.5,66.9,79.2,55.3,78.0,57.1,28.6,2,0,23,23,17.4,4,4
1,Trevor Pryce,243,DI,BLT,1,0,,0,0,3,,45.9,73.5,64.5,37.2,,,0,0,6,6,0.0,0,0
1,Ronde Barber,261,CB,TB,1,0,-1.0,0,0,30,71.1,70.1,0.0,60.0,76.1,29.4,0.0,0,1,22,23,4.5,1,1
1,Jason Taylor,264,ED,NYJ,1,0,-0.7,0,0,22,62.3,73.0,0.0,56.0,87.3,77.3,0.0,0,1,25,26,20.0,5,6
1,Mike Vrabel,268,ED,KC,1,0,4.0,0,0,16,68.6,65.0,77.8,57.2,60.2,76.0,33.3,1,0,27,27,0.0,0,2
1,Bryan Robinson,321,DI,ARZ,1,0,1.5,0,0,1,59.5,71.3,73.9,54.5,76.8,70.7,0.0,0,0,9,9,22.2,2,2
1,Pat Williams,326,DI,MIN,1,0,1.0,0,0,18,60.0,54.0,76.6,60.3,51.8,69.0,0.0,0,0,21,21,4.8,1,1
1,Jamal Williams,328,DI,DEN,1,0,6.0,0,0,10,,44.0,75.8,63.2,41.9,70.7,0.0,0,0,27,28,3.7,1,2
1,Charles Woodson,330,CB,GB,1,0,13.0,0,0,12,79.4,78.6,78.0,61.8,67.2,79.2,0.0,0,1,15,17,6.7,1,1
1,Keith Brooking,336,LB,DAL,1,0,5.5,0,0,9,67.4,57.3,77.8,49.0,51.9,77.6,33.3,1,0,21,23,0.0,0,2
1,Takeo Spikes,337,LB,SF,1,0,0.0,0,0,28,58.1,57.3,75.7,71.6,51.8,75.0,0.0,0,0,16,17,6.3,1,1
1,Vonnie Holliday,340,DI,WAS,1,0,,0,0,32,,45.7,75.7,66.7,29.7,,,0,0,5,5,0.0,0,0
1,Deshea Townsend,391,CB,IND,1,0,,0,0,14,60.8,59.8,68.8,59.2,60.0,,,0,0,1,1,0.0,0,0
1,London Fletcher,424,LB,WAS,1,1,5.3,0,0,32,41.4,29.7,0.0,46.9,47.9,55.5,20.0,1,1,22,22,0.0,0,3
1,Champ Bailey,442,CB,DEN,1,0,,0,0,10,57.4,59.6,77.8,57.9,65.9,75.3,,0,0,32,33,0.0,0,0
1,Antoine Winfield,456,CB,MIN,1,1,9.0,0,0,18,60.9,63.8,78.2,59.5,70.3,81.6,0.0,0,0,24,24,0.0,0,2
1,Mike Peterson,463,LB,ATL,1,1,2.7,0,0,2,58.8,44.5,66.9,57.7,46.0,28.0,33.3,2,0,24,24,8.3,2,3
1,Joey Porter,484,ED,ARZ,1,0,1.5,0,0,1,64.6,61.0,76.7,57.8,60.2,75.1,0.0,0,0,24,24,4.2,1,2
1,Aaron Smith,500,DI,PIT,1,0,2.0,0,0,25,59.9,55.3,78.0,53.3,59.3,69.1,0.0,0,0,19,19,0.0,0,2
1,Eric Barton,516,LB,CLV,1,1,6.0,0,0,8,38.1,70.8,74.2,59.2,86.0,75.9,0.0,0,0,21,21,0.0,0,1
1,Kelly Gregg,527,DI,BLT,1,0,2.0,0,0,3,,68.9,75.7,54.2,71.5,67.3,0.0,0,0,16,16,6.3,1,1
1,Brian Urlacher,587,LB,CHI,1,0,0.8,0,0,6,77.1,91.1,0.0,79.7,90.8,86.3,0.0,0,1,21,21,23.8,5,6
1,Shaun Ellis,590,DI,NYJ,1,0,2.3,0,0,22,,69.9,77.6,67.3,64.2,71.0,0.0,0,0,26,27,7.7,2,3
1,John Abraham,591,ED,ATL,1,0,1.5,0,0,2,66.0,91.1,74.8,90.8,59.9,71.0,0.0,0,0,14,14,14.3,2,2
1,Julian Peterson,594,LB,DET,1,0,0.3,0,0,11,39.7,41.3,71.4,57.7,51.7,51.6,0.0,0,0,27,28,11.1,3,3
1,Keith Bulluck,604,LB,NYG,1,1,,0,0,21,64.7,74.6,66.7,,73.0,73.3,0.0,0,0,21,21,0.0,0,0
1,Fred Robbins,623,DI,SL,1,0,-2.0,0,0,26,60.0,70.7,9.8,63.7,68.7,70.1,0.0,0,0,10,11,10.0,1,1
1,Deon Grant,624,S,NYG,1,0,,0,0,21,71.2,72.0,76.5,52.9,60.0,76.7,,0,0,3,3,0.0,0,0
1,Na'il Diggs,652,LB,SL,1,1,,0,0,26,63.6,42.9,66.4,57.7,40.0,29.8,50.0,1,0,15,16,0.0,0,0
