Week,player,player_id,position,team_name,player_game_count,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr
1,Darren Waller,9637,TE,LV,1,10.1,1,55.6,33.3,1,3,0,16.7,2,4,23,0,43.5,71.5,63.5,60.7,66.5,46.0,29,0,24,6.3,4,63,0,10,90.5,57,31.7,20,91.2,18,1,22.2,14,105,45,4.5,10.5,1.84
1,Amari Cooper,9437,WR,DAL,1,8.8,2,76.5,75.0,3,4,0,0.0,0,8,9,0,80.0,72.3,75.8,,74.8,0.0,0,0,28,0.0,0,62,0,13,93.5,58,37.1,23,139.1,17,2,62.9,39,139,30,2.3,10.7,2.4
1,Tyreek Hill,10799,WR,KC,1,15.8,0,73.3,0.0,0,2,1,0.0,0,8,16,0,78.7,72.1,90.5,,90.7,2.4,1,0,75,0.0,0,41,2,11,92.7,38,46.3,19,137.5,15,1,51.2,21,197,49,4.5,17.9,5.18
1,CeeDee Lamb,61570,WR,DAL,1,11.7,1,46.7,,0,0,0,22.2,2,5,9,0,35.3,72.4,76.4,64.9,78.3,0.0,0,1,31,1.9,1,54,0,7,87.0,47,40.7,22,64.3,15,1,55.6,30,104,60,8.6,14.9,2.21
1,Chris Godwin,11839,WR,TB,1,9.3,4,69.2,,0,0,0,18.2,2,7,30,1,38.4,19.2,65.3,,65.1,0.0,0,0,24,0.0,0,50,0,9,100.0,50,80.0,40,119.1,13,1,20.0,10,105,55,6.1,11.7,2.1
1,Cole Beasley,7330,WR,BUF,1,5.9,1,66.7,0.0,0,1,0,11.1,1,1,4,0,54.5,70.1,55.1,,55.0,0.0,0,0,12,0.0,0,61,0,8,90.2,55,98.4,60,78.5,12,0,1.6,1,60,26,3.3,7.5,1.09
1,Mike Williams,11762,WR,LAC,1,10.0,0,66.7,66.7,4,6,0,20.0,2,6,27,0,38.7,70.6,79.7,,78.5,0.0,0,0,20,0.0,0,44,0,8,93.2,41,9.1,4,113.9,12,1,90.9,40,82,19,2.4,10.3,2.0
1,DJ Chark Jr.,47702,WR,JAX,1,16.3,0,25.0,50.0,1,2,0,40.0,2,3,15,0,28.0,65.8,66.7,,63.7,0.0,0,1,41,0.0,0,48,1,3,95.8,46,16.7,8,50.0,12,1,83.3,40,86,11,3.7,28.7,1.87
1,Stefon Diggs,9579,WR,BUF,1,10.5,0,75.0,0.0,0,1,0,0.0,0,4,4,0,78.7,71.5,69.2,,68.4,0.0,0,0,13,0.0,0,61,0,9,90.2,55,14.8,9,88.5,12,0,82.0,50,69,20,2.2,7.7,1.25
1,Keenan Allen,7857,WR,LAC,1,8.8,2,75.0,100.0,1,1,0,10.0,1,7,27,1,58.5,19.8,75.3,,75.4,2.3,1,0,17,0.0,0,43,0,9,93.0,40,65.1,28,99.3,12,0,30.2,13,100,42,4.7,11.1,2.5
1,Deebo Samuel,48274,WR,SF,1,8.3,0,75.0,100.0,1,1,0,10.0,1,6,28,1,57.0,17.3,86.7,,86.1,0.0,0,0,79,0.0,0,25,0,9,100.0,25,44.0,11,144.4,12,1,56.0,14,189,109,12.1,21.0,7.56
1,D'Andre Swift,57212,HB,DET,1,0.5,4,72.7,0.0,0,1,0,11.1,1,2,11,0,54.5,75.7,61.0,81.6,64.6,0.0,0,0,43,9.8,5,51,0,8,80.4,41,2.0,1,117.6,11,1,2.0,1,65,72,9.0,8.1,1.59
