Week,player,player_id,position,team_name,player_game_count,assists,avg_depth_of_tackle,declined_penalties,forced_fumbles,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,missed_tackle_rate,missed_tackles,penalties,run_stop_opp,snap_counts_run,stop_percent,stops,tackles
1,Julius Peppers,1010,ED,CAR,1,0,,0,0,5,,60.5,78.3,59.3,59.6,69.6,,0,0,5,6,0.0,0,0
1,James Harrison,1251,ED,PIT,1,0,,0,0,25,,70.3,69.8,68.9,60.0,,,0,0,2,2,0.0,0,0
1,Terence Newman,1321,CB,MIN,1,1,,0,0,18,68.4,66.0,76.0,60.0,53.4,82.8,0.0,0,0,12,12,0.0,0,0
1,Terrell Suggs,1326,ED,BLT,1,1,2.5,0,0,3,63.3,81.1,77.1,71.8,73.9,59.3,0.0,0,0,20,20,5.0,1,2
1,Karlos Dansby,1754,LB,ARZ,1,0,2.3,0,0,1,45.0,47.5,79.5,60.0,58.4,37.3,0.0,0,0,25,27,16.0,4,4
1,Mike Adams,1972,S,CAR,1,0,3.5,0,0,5,59.9,63.7,76.1,,69.9,82.2,0.0,0,0,14,16,7.1,1,2
1,Thomas Davis Sr.,2231,LB,CAR,1,0,2.0,0,0,5,77.8,82.0,76.8,68.2,68.6,81.4,0.0,0,0,14,16,14.3,2,2
1,Derrick Johnson,2232,LB,KC,1,2,0.5,0,0,16,68.1,69.6,79.5,54.7,65.8,61.7,0.0,0,0,34,36,5.9,2,4
1,Lorenzo Alexander,2476,ED,BUF,1,0,9.5,0,0,4,79.0,89.3,74.2,73.9,70.8,75.7,0.0,0,0,7,7,0.0,0,2
1,Ahmad Brooks,2945,ED,GB,1,0,,0,0,12,,50.6,73.6,51.6,60.0,,,0,0,1,1,0.0,0,0
1,Haloti Ngata,2957,DI,DET,1,1,,0,0,11,60.0,54.5,77.5,66.3,58.2,67.3,0.0,0,0,9,9,0.0,0,0
1,Johnathan Joseph,2969,CB,HST,1,0,,0,0,13,68.6,68.6,76.9,,63.3,,,0,0,18,20,0.0,0,0
1,Frostee Rucker,3036,DI,ARZ,1,0,-0.3,0,0,1,,64.6,77.9,59.4,64.4,77.2,0.0,0,0,17,19,11.8,2,3
1,Domata Peko Sr.,3068,DI,DEN,1,0,3.5,0,0,10,,55.9,76.6,61.0,54.5,69.2,0.0,0,0,16,16,6.3,1,2
1,Elvis Dumervil,3071,ED,SF,1,0,,0,0,28,,62.7,74.1,61.4,60.0,,,0,0,3,3,0.0,0,0
1,Kyle Williams,3079,DI,BUF,1,0,1.0,0,0,4,61.7,78.3,77.3,63.0,72.8,69.0,0.0,0,0,9,10,11.1,1,1
