week,player,player_id,position,team_name,player_game_count,block_percent,declined_penalties,franchise_id,grades_offense,grades_pass_block,grades_run_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_block,snap_counts_ce,snap_counts_lg,snap_counts_lt,snap_counts_offense,snap_counts_pass_block,snap_counts_pass_play,snap_counts_rg,snap_counts_rt,snap_counts_run_block,snap_counts_te
1,Trevor Penning,59963,T,NO,1,100,0,20,68.2,76.8,62.9,0,1,26,100,100,98.1,1,1,0,66,0,0,0,66,28,28,0,66,38,0
1,Anthony Bradford,99103,G,SEA,1,100,0,29,53.8,30.9,73.4,0,2,27,100,100,96.3,3,2,0,66,0,0,0,66,34,34,66,0,32,0
1,Taliese Fuaga,131732,T,NO,1,100,0,20,69.6,75.4,65,0,0,26,100,100,100,1,0,0,66,0,0,66,66,28,28,0,0,38,0
1,Erik McCoy,37347,C,NO,1,100,0,20,91.4,82.7,91.6,0,0,26,100,100,100,1,0,0,66,66,0,0,66,28,28,0,0,38,0
1,Josh Myers,59992,C,GB,1,100,0,12,50.1,58,53.6,0,2,36,100,100,97.2,1,2,0,65,65,0,0,65,41,41,0,0,24,0
1,Mike Onwenu,27357,G,NE,1,100,0,19,63.7,83.6,51.8,0,0,29,100,100,100,0,0,0,64,0,0,0,64,29,29,0,64,35,0
1,Layden Robinson,99057,G,NE,1,100,0,19,54.9,17.4,64,2,3,29,100,100,91.4,0,5,0,64,0,0,0,64,29,29,64,0,35,0
1,Peter Skoronski,129737,G,TEN,1,100,0,31,55.6,36,69.1,3,2,38,100,100,93.4,2,5,0,64,0,64,0,64,39,39,0,0,25,0
1,David Andrews,9948,C,NE,1,100,1,19,62,83.3,62.6,0,0,29,100,100,100,1,0,0,64,64,0,0,64,29,29,0,0,35,0
1,Lloyd Cushenberry III,41924,C,TEN,1,100,0,31,57.1,73.9,51.2,0,1,38,100,100,98.7,0,1,0,64,64,0,0,64,39,39,0,0,25,0
1,Nicholas Petit-Frere,82003,T,TEN,1,100,0,31,57.1,59.6,61.5,0,1,38,100,100,96.1,1,2,1,64,0,0,1,64,39,39,0,62,25,1
1,Michael Jordan,28021,G,NE,1,100,0,19,48.9,67.5,44.9,0,2,29,100,100,96.6,0,2,0,64,0,64,0,64,29,29,0,0,35,0
1,Cody Mauch,66637,G,TB,1,100,0,30,67.5,41.6,72.9,0,2,34,100,100,97.1,0,2,0,63,0,0,0,63,36,36,63,0,27,0
1,Tristan Wirfs,64818,T,TB,1,100,0,30,77.3,83.6,69.6,0,1,34,100,100,98.5,0,1,0,63,0,0,63,63,36,36,0,0,27,0
1,Luke Goedeke,77548,T,TB,1,100,0,30,63.3,67.4,66,0,1,34,100,100,98.5,1,1,0,63,0,0,0,63,36,36,0,63,27,0
1,Tyler Guyton,123076,T,DAL,1,100,0,9,42,27.6,49.1,0,1,36,100,100,95.8,1,2,1,63,0,0,62,63,37,37,0,0,26,1
1,Graham Barton,122367,C,TB,1,100,0,30,52.3,63.6,49.2,0,2,34,100,100,97.1,0,2,0,63,63,0,0,63,36,36,0,0,27,0
1,JC Latham,146596,T,TEN,1,98.4,0,31,64.2,45.1,82.6,2,2,37,97.4,97.4,91.9,1,5,1,63,0,0,63,64,38,39,0,0,25,0
1,Terence Steele,39461,T,DAL,1,100,0,9,67.9,58.8,71.8,0,0,36,100,100,97.2,0,1,1,63,0,0,0,63,37,37,0,63,26,0
1,Ben Bredeson,27305,G,TB,1,100,0,30,62.4,54,63.3,1,0,34,100,100,98.5,0,1,0,63,0,63,0,63,36,36,0,0,27,0
1,Zack Martin,8651,G,DAL,1,100,0,9,61.1,65.1,57.8,0,1,36,100,100,95.8,0,2,1,62,0,0,0,62,37,37,62,0,25,0
1,Cooper Beebe,99434,C,DAL,1,100,0,9,67.8,78.5,63.7,0,0,36,100,100,100,0,0,0,62,62,0,0,62,37,37,0,0,25,0
1,Tyler Smith,98385,G,DAL,1,100,0,9,77.3,82.5,71.6,0,0,36,100,100,100,0,0,0,62,0,62,0,62,37,37,0,0,25,0
1,Evan Brown,38709,G,ARZ,1,100,0,1,70.9,64.2,70.2,0,1,38,100,100,98.7,0,1,0,61,0,61,0,61,38,38,0,0,23,0
1,Penei Sewell,81788,T,DET,1,100,0,11,78.9,77.8,76.8,0,2,32,100,100,96.9,0,2,0,61,0,0,0,61,32,32,0,61,29,0
1,Kevin Zeitler,7032,G,DET,1,100,0,11,62.1,64.7,59.4,0,1,32,100,100,95.3,0,2,1,61,0,0,0,61,32,32,61,0,29,0
1,Will Hernandez,46180,G,ARZ,1,100,0,1,78.5,88.2,70.7,0,1,38,100,100,98.7,0,1,0,61,0,0,0,61,38,38,61,0,23,0
1,Paris Johnson Jr.,129749,T,ARZ,1,100,0,1,84,78.5,84.2,0,0,38,100,100,97.4,0,1,1,61,0,0,61,61,38,38,0,0,23,0
1,Frank Ragnow,39137,C,DET,1,100,0,11,70.2,69.4,75.3,1,0,32,100,100,98.4,1,1,0,61,61,0,0,61,32,32,0,0,29,0
1,Hjalte Froholdt,44959,C,ARZ,1,100,0,1,66.4,61,67,1,2,38,100,100,96.1,0,3,0,61,61,0,0,61,38,38,0,0,23,0
1,O'Cyrus Torrence,102821,G,BUF,1,100,0,4,35.1,64.3,49.7,0,3,30,100,100,95,3,3,0,61,0,0,0,61,32,32,61,0,29,0
1,Dion Dawkins,11818,T,BUF,1,100,0,4,79.6,86.2,79.6,0,0,30,100,100,100,2,0,0,61,0,0,61,61,32,32,0,0,29,0
1,Graham Glasgow,10729,G,DET,1,100,0,11,82.1,77.5,78.4,0,2,32,100,100,96.9,1,2,0,61,0,61,0,61,32,32,0,0,29,0
1,Taylor Decker,10650,T,DET,1,100,0,11,65,69.6,59.5,0,2,32,100,100,93.7,0,3,1,61,0,0,61,61,32,32,0,0,29,0
1,David Edwards,35941,G,BUF,1,100,0,4,75,77.1,70.5,0,1,30,100,100,98.3,0,1,0,61,0,61,0,61,32,32,0,0,29,0
1,Spencer Brown,42296,T,BUF,1,100,0,4,69.8,80.4,68.9,0,0,30,100,100,100,1,0,0,61,0,0,0,61,32,32,0,61,29,0
1,Connor McGovern,41714,C,BUF,1,100,0,4,64.6,38,70.3,0,2,30,100,100,96.7,0,2,0,61,61,0,0,61,32,32,0,0,29,0
1,Patrick Mekari,46219,G,BLT,1,100,1,3,57.7,68.8,53.2,0,4,39,100,100,94.9,1,4,0,60,0,0,0,60,44,44,0,60,16,0
1,Thayer Munford Jr.,59994,T,LV,1,100,0,23,60.9,69.5,49.8,1,0,40,100,100,98.7,0,1,0,60,0,0,0,60,41,41,0,60,19,0
1,Cody Whitehair,10690,G,LV,1,100,0,23,47.7,47.5,48.1,1,4,40,100,100,93.7,0,5,0,60,0,60,0,60,41,41,0,0,19,0
1,Dylan Parham,60953,G,LV,1,100,0,23,83.2,75.2,82.5,0,1,40,100,100,96.2,0,2,1,60,0,0,0,60,41,41,60,0,19,0
1,Kolton Miller,47013,T,LV,1,100,0,23,69.7,65.2,70.1,0,2,40,100,100,92.5,0,4,2,60,0,0,60,60,41,41,0,0,19,0
1,Cesar Ruiz,59857,G,NO,1,100,0,20,76.3,85.4,70.3,0,0,25,100,100,100,0,0,0,60,0,0,0,60,27,27,60,0,33,0
1,Andre James,47058,C,LV,1,100,0,23,53.3,43.2,55.8,0,2,40,100,100,95,0,3,1,60,60,0,0,60,41,41,0,0,19,0
1,Nick Allegretti,39268,G,WAS,1,100,0,32,67.3,72.2,63,0,1,34,100,100,98.5,0,1,0,59,0,59,0,59,37,37,0,0,22,0
1,Damien Lewis,81532,G,CAR,1,100,0,5,80,84.9,74.1,0,0,39,100,100,100,0,0,0,59,0,59,0,59,42,42,0,0,17,0
1,Austin Corbett,46290,C,CAR,1,100,0,5,71.7,84.6,66.2,0,0,39,100,100,100,0,0,0,59,59,0,0,59,42,42,0,0,17,0
1,Taylor Moton,11819,T,CAR,1,100,0,5,68.5,70.6,63.4,0,2,39,100,100,97.4,0,2,0,59,0,0,0,59,42,42,0,59,17,0
1,Sam Cosmi,60114,G,WAS,1,100,0,32,81.6,67.6,81.6,0,2,34,100,100,97.1,0,2,0,59,0,0,0,59,37,37,59,0,22,0
1,Andrew Wylie,12333,T,WAS,1,100,1,32,63.1,50.6,70.6,0,3,34,100,100,95.6,1,3,0,59,0,0,0,59,37,37,0,58,22,1
1,Tyler Biadasz,41178,C,WAS,1,100,0,32,64.9,73.7,61,0,0,34,100,100,100,0,0,0,59,59,0,0,59,37,37,0,0,22,0
1,Ikem Ekwonu,98286,T,CAR,1,100,0,5,59,53.4,60.7,1,3,39,100,100,94.9,1,4,0,59,0,0,59,59,42,42,0,0,17,0
1,Robert Hunt,46139,G,CAR,1,100,0,5,79.5,84.9,73.2,0,1,39,100,100,98.7,0,1,0,59,0,0,0,59,42,42,59,0,17,0
1,Rashawn Slater,59971,T,LAC,1,100,0,27,74.8,89.3,62.4,0,0,29,100,100,100,0,0,0,57,0,0,57,57,30,30,0,0,27,0
1,Joe Alt,147481,T,LAC,1,100,0,27,60.8,76.6,47.8,0,1,29,100,100,98.3,0,1,0,57,0,0,0,57,30,30,0,57,27,0
1,Trey Pipkins III,91462,G,LAC,1,100,0,27,55.4,49.5,56,0,1,29,100,100,98.3,0,1,0,57,0,0,0,57,30,30,57,0,27,0
1,Zion Johnson,99681,G,LAC,1,100,0,27,52.4,22.7,62.2,2,1,29,100,100,94.8,0,3,0,57,0,57,0,57,30,30,0,0,27,0
1,Bradley Bozeman,27934,C,LAC,1,100,0,27,48.7,22.2,57,0,1,29,100,100,94.8,0,2,1,57,57,0,0,57,30,30,0,0,27,0
1,Teven Jenkins,41534,G,CHI,1,100,0,6,68.4,48.7,72.8,0,1,33,100,100,98.5,0,1,0,56,0,56,0,56,35,35,0,0,21,0
1,Braxton Jones,60092,T,CHI,1,100,0,6,62.8,75.9,59.8,0,1,33,100,100,98.5,1,1,0,56,0,0,55,56,35,35,0,0,21,1
1,Kaleb McGary,46912,T,ATL,1,100,0,2,62.4,38.1,76.9,1,0,27,100,100,94.4,0,2,1,56,0,0,0,56,33,33,0,56,23,0
1,Aaron Banks,59983,G,SF,1,100,0,28,66.2,57.8,66.1,0,1,28,100,100,98.2,0,1,0,56,0,56,0,56,29,29,0,0,27,0
1,Darnell Wright,98480,T,CHI,1,100,0,6,72.7,83.3,61.4,0,0,33,100,100,100,0,0,0,56,0,0,0,56,35,35,0,55,21,1
1,Drew Dalman,52270,C,ATL,1,100,0,2,65.7,28.7,74.6,1,1,27,100,100,92.6,0,3,1,56,56,0,0,56,33,33,0,0,23,0
1,Jake Matthews,8641,T,ATL,1,100,0,2,53,66.7,43.5,0,1,27,100,100,98.1,1,1,0,56,0,0,56,56,33,33,0,0,23,0
1,Coleman Shelton,39316,C,CHI,1,100,0,6,64.5,55.1,74.3,0,1,33,100,100,95.5,1,2,1,56,56,0,0,56,35,35,0,0,21,0
1,Matthew Bergeron,99658,G,ATL,1,100,0,2,41.8,29.5,47.4,0,2,27,100,100,92.6,0,3,1,56,0,56,0,56,33,33,0,0,23,0
1,Christian Darrisaw,77373,T,MIN,1,100,0,18,79.4,69.2,80.9,1,0,26,100,100,98.1,1,1,0,55,0,0,55,55,28,28,0,0,27,0
1,Ed Ingram,59819,G,MIN,1,100,0,18,51.9,9.3,63.9,0,5,26,100,100,86.5,0,6,1,55,0,0,0,55,28,28,55,0,27,0
1,Garrett Bradbury,46013,C,MIN,1,100,0,18,44.8,26.8,49.3,0,4,26,100,100,92.3,1,4,0,55,55,0,0,55,28,28,0,0,27,0
1,Brian O'Neill,46854,T,MIN,1,100,0,18,85.9,74.5,90.1,0,1,26,100,100,98.1,0,1,0,55,0,0,0,55,28,28,0,55,27,0
1,Blake Brandel,46282,G,MIN,1,100,0,18,91.2,87.3,87.4,0,0,26,100,100,100,1,0,0,55,0,55,0,55,28,28,0,0,27,0
