Week,player,player_id,position,team_name,player_game_count,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr
1,Davante Adams,8688,WR,GB,1,9.9,1,82.4,66.7,2,3,0,0.0,0,8,12,0,80.6,73.4,84.0,,82.9,0.0,0,0,40,0.0,0,44,0,14,97.7,43,22.7,10,144.1,17,2,77.3,34,156,40,2.9,11.1,3.63
1,DeAndre Hopkins,7808,WR,ARZ,1,6.3,3,87.5,100.0,1,1,0,0.0,0,8,1,0,80.6,72.7,79.5,,81.1,0.0,0,0,33,0.0,0,51,1,14,96.1,49,7.8,4,106.0,16,0,92.2,47,151,68,4.9,10.8,3.08
1,Amari Cooper,9437,WR,DAL,1,8.6,0,76.9,50.0,1,2,0,0.0,0,4,9,0,78.0,71.1,71.0,,71.1,2.2,1,0,14,0.0,0,46,0,10,93.5,43,19.6,9,92.1,13,0,78.3,36,81,14,1.4,8.1,1.88
1,Russell Gage,44771,WR,ATL,1,7.6,4,75.0,50.0,1,2,0,10.0,1,7,2,0,57.0,70.6,76.4,,73.7,0.0,0,0,24,0.0,0,49,0,9,93.9,46,79.6,39,104.2,12,0,20.4,10,114,48,5.3,12.7,2.48
1,Julio Jones,6158,WR,ATL,1,15.8,1,75.0,75.0,3,4,0,0.0,0,6,2,0,77.3,70.6,83.8,,81.2,0.0,0,0,44,0.0,0,50,0,9,94.0,47,24.0,12,116.7,12,0,76.0,38,157,26,2.9,17.4,3.34
1,Jamison Crowder,9538,WR,NYJ,1,6.7,4,58.3,0.0,0,2,0,12.5,1,4,22,0,52.1,69.5,65.6,,64.9,0.0,0,1,69,0.0,0,40,0,7,95.0,38,80.0,32,83.7,12,1,20.0,8,115,91,13.0,16.4,3.03
1,Calvin Ridley,48262,WR,ATL,1,15.6,2,75.0,50.0,1,2,0,0.0,0,9,2,0,77.3,71.3,89.5,,89.1,0.0,0,1,22,0.0,0,51,1,9,98.0,50,7.8,4,114.6,12,2,92.2,47,130,22,2.4,14.4,2.6
1,Will Fuller V,10655,WR,HST,1,14.5,0,72.7,100.0,2,2,0,11.1,1,5,13,0,54.5,70.1,73.5,,72.6,0.0,0,0,31,0.0,0,33,0,8,97.0,32,27.3,9,105.1,11,0,72.7,24,112,27,3.4,14.0,3.5
1,Odell Beckham Jr.,8647,WR,CLV,1,11.7,1,30.0,0.0,0,2,0,25.0,1,1,8,0,36.2,65.8,46.6,,49.2,0.0,0,0,16,0.0,0,38,1,3,86.8,33,18.4,7,39.6,10,0,81.6,31,22,8,2.7,7.3,0.67
1,Diontae Johnson,33441,WR,PIT,1,6.0,1,60.0,0.0,0,1,0,14.3,1,4,25,0,49.2,73.6,68.0,,67.1,0.0,0,0,18,0.0,0,34,0,6,100.0,34,11.8,4,75.8,10,0,88.2,30,57,34,5.7,9.5,1.68
1,Quintez Cephus,29614,WR,DET,1,13.6,0,33.3,,0,0,0,25.0,1,3,11,0,36.2,65.8,57.1,,57.0,0.0,0,0,20,0.0,0,39,0,3,89.7,35,15.4,6,49.8,9,0,84.6,33,43,9,3.0,14.3,1.23
