Week,player,player_id,position,team_name,player_game_count,comp_pct_diff,declined_penalties,dropbacks,franchise_id,no_screen_accuracy_percent,no_screen_aimed_passes,no_screen_attempts,no_screen_avg_depth_of_target,no_screen_avg_time_to_throw,no_screen_bats,no_screen_big_time_throws,no_screen_btt_rate,no_screen_completion_percent,no_screen_completions,no_screen_def_gen_pressures,no_screen_drop_rate,no_screen_dropbacks,no_screen_dropbacks_percent,no_screen_drops,no_screen_first_downs,no_screen_grades_hands_drop,no_screen_grades_hands_fumble,no_screen_grades_offense,no_screen_grades_offense_penalty,no_screen_grades_pass,no_screen_grades_pass_route,no_screen_grades_run,no_screen_hit_as_threw,no_screen_interceptions,no_screen_passing_snaps,no_screen_pressure_to_sack_rate,no_screen_qb_rating,no_screen_sack_percent,no_screen_sacks,no_screen_scrambles,no_screen_spikes,no_screen_thrown_aways,no_screen_touchdowns,no_screen_turnover_worthy_plays,no_screen_twp_rate,no_screen_yards,no_screen_ypa,npa_accuracy_percent,npa_aimed_passes,npa_attempts,npa_avg_depth_of_target,npa_avg_time_to_throw,npa_bats,npa_big_time_throws,npa_btt_rate,npa_completion_percent,npa_completions,npa_def_gen_pressures,npa_drop_rate,npa_dropbacks,npa_dropbacks_percent,npa_drops,npa_first_downs,npa_grades_hands_drop,npa_grades_hands_fumble,npa_grades_offense,npa_grades_offense_penalty,npa_grades_pass,npa_grades_pass_route,npa_grades_run,npa_hit_as_threw,npa_interceptions,npa_passing_snaps,npa_pressure_to_sack_rate,npa_qb_rating,npa_sack_percent,npa_sacks,npa_scrambles,npa_spikes,npa_thrown_aways,npa_touchdowns,npa_turnover_worthy_plays,npa_twp_rate,npa_yards,npa_ypa,pa_accuracy_percent,pa_aimed_passes,pa_attempts,pa_avg_depth_of_target,pa_avg_time_to_throw,pa_bats,pa_big_time_throws,pa_btt_rate,pa_completion_percent,pa_completions,pa_def_gen_pressures,pa_drop_rate,pa_dropbacks,pa_dropbacks_percent,pa_drops,pa_first_downs,pa_grades_hands_drop,pa_grades_hands_fumble,pa_grades_offense,pa_grades_offense_penalty,pa_grades_pass,pa_grades_pass_route,pa_grades_run,pa_hit_as_threw,pa_interceptions,pa_passing_snaps,pa_pressure_to_sack_rate,pa_qb_rating,pa_sack_percent,pa_sacks,pa_scrambles,pa_spikes,pa_thrown_aways,pa_touchdowns,pa_turnover_worthy_plays,pa_twp_rate,pa_yards,pa_ypa,penalties,screen_accuracy_percent,screen_aimed_passes,screen_attempts,screen_avg_depth_of_target,screen_avg_time_to_throw,screen_bats,screen_big_time_throws,screen_btt_rate,screen_completion_percent,screen_completions,screen_def_gen_pressures,screen_drop_rate,screen_dropbacks,screen_dropbacks_percent,screen_drops,screen_first_downs,screen_grades_hands_drop,screen_grades_hands_fumble,screen_grades_offense,screen_grades_offense_penalty,screen_grades_pass,screen_grades_pass_route,screen_grades_run,screen_hit_as_threw,screen_interceptions,screen_passing_snaps,screen_pressure_to_sack_rate,screen_qb_rating,screen_sack_percent,screen_sacks,screen_scrambles,screen_spikes,screen_thrown_aways,screen_touchdowns,screen_turnover_worthy_plays,screen_twp_rate,screen_yards,screen_ypa,ypa_diff
0,Austin Aune,83528,QB,N TEXAS,1,-14.04,0,29,251,73.1,26,27,11.8,2.29,0,1,3.4,59.3,16,5,15.8,28,96.6,3,14,,30.0,77.1,77.0,81.3,,51.7,0,0,30,0.0,124.9,0.0,0,1,0,1,3,0,0.0,236,8.7,88.9,9,9,5.1,2.19,0,0,0.0,66.7,6,2,25.0,10,34.5,2,5,,22.8,70.5,75.7,80.2,,51.7,0,0,10,0.0,123.4,0.0,0,1,0,0,1,0,0.0,62,6.9,66.7,18,19,14.5,2.32,0,1,4.8,52.6,10,3,16.7,19,65.5,2,9,,67.1,76.7,72.5,76.0,,,0,0,21,0.0,119.2,0.0,0,0,0,1,2,0,0.0,174,9.2,0,100.0,1,1,-1.0,1.9,0,0,0.0,0.0,0,0,100.0,1,3.4,1,0,,60.3,61.1,63.6,61.0,,,0,0,1,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,2.27
0,Mike Wright,124366,QB,VANDERBILT,1,-7.14,0,24,333,53.8,13,15,11.2,3.23,1,0,0.0,46.7,7,5,0.0,18,75.0,0,8,,72.5,75.8,75.5,49.5,,85.1,0,0,19,0.0,107.2,0.0,0,3,0,1,2,1,5.3,96,6.4,69.2,13,14,3.0,2.04,0,0,0.0,64.3,9,2,0.0,14,58.3,0,5,,72.5,63.9,75.2,30.9,,85.6,0,0,15,0.0,114.0,0.0,0,0,0,1,2,1,6.7,63,4.5,66.7,6,7,14.7,3.78,1,0,0.0,57.1,4,3,0.0,10,41.7,0,5,,65.4,89.8,70.1,88.5,,66.7,0,0,10,0.0,99.1,0.0,0,3,0,0,0,0,0.0,83,11.9,0,100.0,6,6,-3.2,1.35,0,0,0.0,100.0,6,0,0.0,6,25.0,0,2,,64.2,66.3,68.6,66.0,,,0,0,6,,101.4,0.0,0,0,0,0,0,0,0.0,50,8.3,7.36
0,N'Kosi Perry,60446,QB,FAU,1,-13.33,0,23,165,68.8,16,16,16.9,2.46,0,2,10.5,68.8,11,2,0.0,18,78.3,0,10,,69.2,75.9,76.0,78.5,,55.1,0,0,21,0.0,131.3,0.0,0,2,0,0,1,0,0.0,196,12.3,80.0,15,15,12.1,2.11,0,2,11.1,80.0,12,2,0.0,17,73.9,0,11,,69.1,76.8,75.9,80.1,,55.1,0,0,20,0.0,141.0,0.0,0,2,0,0,1,0,0.0,198,13.2,66.7,6,6,11.3,2.43,0,0,0.0,66.7,4,0,0.0,6,26.1,0,3,,64.2,65.3,68.6,65.0,,,0,0,6,,97.9,0.0,0,0,0,0,0,0,0.0,58,9.7,0,100.0,5,5,-4.0,1.22,0,0,0.0,100.0,5,0,0.0,5,21.7,0,4,,63.8,65.6,68.1,65.4,,,0,0,5,,116.7,0.0,0,0,0,0,0,0,0.0,60,12.0,-3.53
0,Diego Pavia,156927,QB,NEW MEX ST,1,-10.0,0,22,242,75.0,16,16,12.1,2.63,0,1,6.3,50.0,8,7,33.3,18,81.8,4,5,,68.9,57.5,74.1,53.0,,64.4,0,3,18,14.3,23.2,5.6,1,1,0,0,0,2,11.1,73,4.6,80.0,10,10,10.3,2.82,0,1,10.0,50.0,5,7,37.5,12,54.5,3,4,,68.5,69.8,73.4,67.0,,64.4,0,1,12,14.3,26.7,8.3,1,1,0,0,0,0,0.0,54,5.4,60.0,10,10,7.8,2.04,0,0,0.0,40.0,4,1,33.3,10,45.5,2,1,,65.4,37.3,70.1,37.6,,,0,2,10,0.0,8.3,0.0,0,0,0,0,0,2,20.0,21,2.1,0,50.0,4,4,-3.0,1.7,0,0,0.0,25.0,1,1,50.0,4,18.2,1,0,,63.3,50.0,67.4,50.0,,,0,0,4,0.0,39.6,0.0,0,0,0,0,0,0,0.0,2,0.5,-3.3
0,Chris Reynolds,60361,QB,CHARLOTTE,1,38.46,0,22,136,86.7,15,15,11.6,2.75,0,1,5.9,66.7,10,5,23.1,18,81.8,3,4,,67.2,80.5,74.0,79.7,,62.8,0,0,21,40.0,143.9,11.1,2,1,0,0,2,0,0.0,168,11.2,84.6,13,13,8.9,2.55,0,0,0.0,61.5,8,4,27.3,15,68.2,3,3,,67.0,69.4,73.7,67.8,,62.8,0,0,19,25.0,127.2,6.7,1,1,0,0,2,0,0.0,107,8.2,100.0,6,6,8.3,2.44,0,1,16.7,100.0,6,1,0.0,7,31.8,0,3,,64.6,88.8,69.1,88.1,,,0,0,7,100.0,118.8,14.3,1,0,0,0,0,0,0.0,89,14.8,0,100.0,4,4,-2.0,1.48,0,0,0.0,100.0,4,0,0.0,4,18.2,0,2,,63.8,64.2,68.1,63.9,,,0,0,5,,95.8,0.0,0,0,0,0,0,0,0.0,28,7.0,6.6
0,Joey Yellen,71430,QB,HAWAII,1,31.25,0,22,180,47.1,17,18,11.0,2.5,0,0,0.0,44.4,8,8,0.0,20,90.9,0,4,,67.1,33.1,73.0,33.2,,,0,0,20,25.0,59.5,10.0,2,0,0,1,0,1,5.0,88,4.9,46.7,15,16,9.9,2.49,0,0,0.0,43.8,7,7,0.0,18,81.8,0,2,,66.8,28.6,72.7,28.6,,,0,0,18,28.6,52.6,11.1,2,0,0,1,0,1,5.6,54,3.4,75.0,4,4,7.0,2.0,0,0,0.0,75.0,3,1,0.0,4,18.2,0,2,,63.3,74.6,67.4,74.1,,,0,0,4,0.0,101.0,0.0,0,0,0,0,0,0,0.0,35,8.8,0,100.0,2,2,-5.5,1.45,0,0,0.0,100.0,2,0,0.0,2,9.1,0,0,,61.8,62.9,65.5,62.7,,,0,0,2,,79.2,0.0,0,0,0,0,0,0,0.0,1,0.5,5.37
0,Andrew Peasley,83581,QB,WYOMING,1,-6.67,0,21,351,38.9,18,19,9.1,2.84,0,0,0.0,26.3,5,2,28.6,20,95.2,2,1,,71.3,33.7,75.8,27.7,,66.6,0,1,21,0.0,17.7,0.0,0,1,0,1,0,3,14.3,30,1.6,42.9,14,15,8.5,2.77,0,0,0.0,26.7,4,2,33.3,15,71.4,2,0,,71.1,42.4,75.4,33.4,,63.5,0,1,15,0.0,11.8,0.0,0,0,0,1,0,2,13.3,25,1.7,40.0,5,5,8.6,2.78,0,0,0.0,20.0,1,0,50.0,6,28.6,1,1,,64.6,32.2,69.1,28.4,,64.3,0,0,7,,39.6,0.0,0,1,0,0,0,1,14.3,5,1.0,0,100.0,1,1,-1.0,1.5,0,0,0.0,0.0,0,0,100.0,1,4.8,1,0,,60.3,60.8,63.6,60.6,,,0,0,1,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,-0.67
0,Jordan Travis,77615,QB,FLORIDA ST,1,-3.57,0,16,167,72.7,11,11,14.3,3.04,0,2,16.7,63.6,7,5,12.5,12,75.0,1,5,,68.5,92.3,75.4,92.1,,69.3,0,0,13,20.0,107.2,8.3,1,0,0,0,0,0,0.0,169,15.4,87.5,8,8,5.6,2.03,0,1,12.5,75.0,6,2,14.3,8,50.0,1,3,,68.2,90.4,74.9,90.1,,69.3,0,0,8,0.0,116.7,0.0,0,0,0,0,0,0,0.0,107,13.4,71.4,7,7,15.1,3.26,0,1,12.5,71.4,5,3,0.0,8,50.0,0,4,,64.9,87.4,69.8,86.5,,,0,0,9,33.3,113.7,12.5,1,0,0,0,0,0,0.0,100,14.3,0,100.0,4,4,-1.5,1.45,0,0,0.0,100.0,4,0,0.0,4,25.0,0,2,,63.3,65.0,67.4,64.8,,,0,0,4,,106.3,0.0,0,0,0,0,0,0,0.0,38,9.5,0.91
0,Gavin Frakes,156928,QB,NEW MEX ST,1,-20.0,0,15,242,83.3,12,13,12.9,2.4,0,1,5.9,61.5,8,2,20.0,14,93.3,2,6,,68.3,72.1,0.0,70.8,,68.3,0,1,18,0.0,92.1,0.0,0,1,1,0,1,2,11.1,141,10.8,77.8,9,10,9.8,2.5,0,0,0.0,70.0,7,2,0.0,11,73.3,0,4,,67.8,71.2,0.0,69.8,,68.3,0,1,13,0.0,48.3,0.0,0,1,1,0,0,1,7.7,66,6.6,100.0,4,4,16.3,2.03,0,1,16.7,50.0,2,0,50.0,4,26.7,2,2,,64.2,67.4,68.6,67.1,,,0,0,6,,135.4,0.0,0,0,0,0,1,1,16.7,77,19.3,0,100.0,1,1,-2.0,2.0,0,0,0.0,100.0,1,0,0.0,1,6.7,0,0,,60.3,60.8,63.6,60.6,,,0,0,1,,79.2,0.0,0,0,0,0,0,0,0.0,2,2.0,12.65
0,Shane Illingworth,71512,QB,NEVADA,1,37.14,0,13,239,55.6,9,9,8.0,2.56,0,0,0.0,55.6,5,3,0.0,10,76.9,0,3,,66.5,58.3,74.1,57.1,,59.7,0,0,10,33.3,72.5,10.0,1,0,0,0,0,0,0.0,52,5.8,57.1,7,7,3.9,2.27,0,0,0.0,42.9,3,2,25.0,7,53.8,1,1,,65.9,56.5,73.7,54.9,,59.7,0,0,7,0.0,50.3,0.0,0,0,0,0,0,0,0.0,8,1.1,80.0,5,5,7.8,2.42,0,0,0.0,80.0,4,1,0.0,6,46.2,0,2,,64.2,65.1,68.6,64.8,,,0,0,6,100.0,102.5,16.7,1,0,0,0,0,0,0.0,43,8.6,0,100.0,3,3,-2.0,1.6,0,0,0.0,66.7,2,0,33.3,3,23.1,1,0,,62.7,64.0,66.6,63.8,,,0,0,3,,70.1,0.0,0,0,0,0,0,0,0.0,-1,-0.3,7.46
0,Harrison Bailey,124266,QB,UNLV,1,-62.5,0,13,325,42.9,7,7,10.3,3.03,0,0,0.0,42.9,3,4,0.0,11,84.6,0,2,,65.6,48.4,71.8,41.9,,64.2,0,0,11,75.0,53.3,27.3,3,1,0,0,0,0,0.0,26,3.7,62.5,8,8,2.0,2.72,0,0,0.0,62.5,5,4,0.0,12,92.3,0,2,,65.8,54.4,72.0,48.5,,64.2,0,0,12,75.0,68.8,25.0,3,1,0,0,0,0,0.0,28,3.5,0.0,1,1,47.0,3.5,0,0,0.0,0.0,0,0,,1,7.7,0,0,,60.3,49.6,63.6,49.9,,,0,0,1,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,0,100.0,2,2,-4.5,1.4,0,0,0.0,100.0,2,0,0.0,2,15.4,0,0,,61.8,62.9,65.5,62.7,,,0,0,2,,79.2,0.0,0,0,0,0,0,0,0.0,2,1.0,-3.5
0,James Foster,83563,QB,CHARLOTTE,1,-25.0,0,12,136,37.5,8,9,11.6,4.31,0,1,11.1,22.2,2,6,33.3,12,100.0,1,1,,66.8,51.2,72.0,52.5,,57.0,0,1,12,33.3,0.0,16.7,2,1,0,1,0,1,8.3,21,2.3,42.9,7,8,11.1,4.03,0,1,12.5,25.0,2,5,33.3,10,83.3,1,1,,66.5,55.9,71.6,54.9,,60.0,0,1,10,40.0,0.0,20.0,2,0,0,1,0,1,10.0,21,2.6,0.0,1,1,15.0,5.7,0,0,0.0,0.0,0,1,,2,16.7,0,0,,61.8,47.8,65.5,53.7,,57.3,0,0,2,0.0,39.6,0.0,0,1,0,0,0,0,0.0,0,0.0,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,-2.63
0,Nate Cox,60432,QB,NEVADA,1,-60.71,0,12,239,57.1,7,7,7.3,2.39,0,0,0.0,57.1,4,3,0.0,8,66.7,0,4,,70.4,40.3,74.0,39.1,,52.7,0,0,8,0.0,64.6,0.0,0,1,0,0,0,0,0.0,25,3.6,85.7,7,7,2.0,2.25,0,0,0.0,85.7,6,2,0.0,8,66.7,0,3,,70.4,46.2,74.0,48.3,,52.7,0,0,8,0.0,79.2,0.0,0,1,0,0,0,0,0.0,19,2.7,25.0,4,4,7.8,2.03,0,0,0.0,25.0,1,1,0.0,4,33.3,0,1,,63.3,36.9,67.4,37.2,,,0,0,4,0.0,39.6,0.0,0,0,0,0,0,0,0.0,8,2.0,0,75.0,4,4,-1.5,1.75,0,0,0.0,75.0,3,0,0.0,4,33.3,0,0,,63.3,50.5,67.4,50.6,,,0,0,4,,77.1,0.0,0,0,0,0,0,0,0.0,2,0.5,-0.71
