Week,player,player_id,position,team_name,player_game_count,declined_penalties,franchise_id,grades_pass_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_pass_block,snap_counts_pass_play,true_pass_set_grades_pass_block,true_pass_set_hits_allowed,true_pass_set_hurries_allowed,true_pass_set_non_spike_pass_block,true_pass_set_non_spike_pass_block_percentage,true_pass_set_pass_block_percent,true_pass_set_pbe,true_pass_set_pressures_allowed,true_pass_set_sacks_allowed,true_pass_set_snap_counts_pass_block,true_pass_set_snap_counts_pass_play
1,Casey Wiegmann,227,C,KC,1,0,16,75.4,0,0,46,100.0,100.0,97.8,0,1,1,48,48,84.1,0,0,22,100.0,100.0,100.0,0,0,22,22
1,Jordan Black,1462,T,KC,1,0,16,64.1,0,3,46,100.0,100.0,88.0,0,7,4,48,48,71.8,0,1,22,100.0,100.0,84.1,4,3,22,22
1,Brian Waters,575,G,KC,1,0,16,89.2,0,0,46,100.0,100.0,100.0,0,0,0,48,48,86.7,0,0,22,100.0,100.0,100.0,0,0,22,22
1,Will Shields,45,G,KC,1,0,16,75.8,0,1,46,100.0,100.0,98.9,0,1,0,48,48,86.7,0,0,22,100.0,100.0,100.0,0,0,22,22
1,Kyle Turley,2895,T,KC,1,0,16,57.4,0,6,46,100.0,100.0,93.5,0,6,0,48,48,69.2,0,3,22,100.0,100.0,93.2,3,0,22,22
1,Michael Roos,2258,T,TEN,1,0,31,82.1,0,1,44,100.0,100.0,96.6,0,2,1,47,47,75.8,0,1,16,100.0,100.0,90.6,2,1,18,18
1,Zach Piller,489,G,TEN,1,1,31,76.3,2,1,44,100.0,100.0,96.6,1,3,0,47,47,69.5,2,0,16,100.0,100.0,93.7,2,0,18,18
1,Benji Olson,397,G,TEN,1,0,31,68.4,1,1,44,100.0,100.0,97.7,0,2,0,47,47,85.3,0,0,16,100.0,100.0,100.0,0,0,18,18
1,Kevin Mawae,81,C,TEN,1,0,31,45.2,0,2,44,100.0,100.0,95.5,0,3,1,47,47,35.2,0,1,16,100.0,100.0,90.6,2,1,18,18
1,Jacob Bell,1859,G,TEN,1,0,31,58.2,1,1,44,100.0,100.0,97.7,0,2,0,47,47,42.2,1,0,16,100.0,100.0,96.9,1,0,18,18
