Week,player,player_id,position,team_name,player_game_count,assists,avg_depth_of_tackle,declined_penalties,forced_fumbles,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,missed_tackle_rate,missed_tackles,penalties,run_stop_opp,snap_counts_run,stop_percent,stops,tackles
1,Julius Peppers,1010,ED,GB,1,0,,0,0,12,55.7,45.0,77.5,52.6,53.3,,,0,0,4,4,0.0,0,0
1,Dwight Freeney,1019,ED,ATL,1,0,,0,0,2,,45.9,78.8,59.7,38.3,,,0,0,6,6,0.0,0,0
1,James Harrison,1251,ED,PIT,1,0,-1.0,0,0,25,78.2,75.0,76.2,57.0,67.2,74.4,0.0,0,0,3,3,33.3,1,1
1,Terence Newman,1321,CB,MIN,1,0,,0,0,18,53.5,53.0,77.0,,52.1,66.1,100.0,1,0,22,22,0.0,0,0
1,Terrell Suggs,1326,ED,BLT,1,0,1.5,0,0,3,60.0,55.6,76.8,52.8,60.2,74.5,0.0,0,0,11,11,9.1,1,2
1,Robert Mathis,1447,ED,IND,1,0,6.5,0,0,14,60.7,52.3,79.7,47.8,61.6,72.8,0.0,0,0,13,13,7.7,1,2
1,DeAngelo Hall,1729,S,WAS,1,0,8.3,0,0,32,58.4,61.8,76.9,59.7,67.7,80.6,0.0,0,0,30,30,0.0,0,3
1,Vince Wilfork,1742,DI,HST,1,0,-1.0,0,0,13,,51.6,76.7,58.5,51.1,67.6,0.0,0,0,15,16,6.7,1,1
1,Karlos Dansby,1754,LB,CIN,1,2,4.7,0,0,7,51.2,51.3,78.2,54.1,57.9,59.7,16.7,1,0,29,29,6.9,2,3
1,Daryl Smith,1760,LB,TB,1,0,2.0,0,0,30,28.7,34.3,74.1,55.6,64.5,72.8,0.0,0,0,11,11,18.2,2,2
1,Mike Adams,1972,S,IND,1,0,6.7,0,0,14,67.6,73.5,78.4,60.0,72.2,84.1,0.0,0,0,23,23,4.3,1,3
1,Adam Jones,2223,CB,CIN,1,0,14.0,0,0,7,67.6,68.6,78.5,,68.0,78.5,0.0,0,0,27,27,0.0,0,1
1,DeMarcus Ware,2228,ED,DEN,1,1,,0,0,10,60.0,63.1,77.1,74.0,41.0,42.8,50.0,1,0,9,9,0.0,0,0
1,Thomas Davis Sr.,2231,LB,CAR,1,0,2.0,0,0,5,51.0,51.2,77.5,62.2,53.5,46.3,33.3,1,0,26,26,7.7,2,2
1,Derrick Johnson,2232,LB,KC,1,3,2.5,0,0,16,56.8,62.6,77.9,53.9,68.7,45.4,12.5,1,0,31,32,9.7,3,4
1,Jonathan Babineaux,2276,DI,ATL,1,0,1.0,0,0,2,60.0,52.7,76.6,65.8,58.3,25.1,0.0,0,0,14,15,14.3,2,2
1,Darren Sproles,2347,HB,PHI,1,0,,0,0,24,,60.0,62.9,,60.0,,,0,0,1,1,0.0,0,0
1,Trent Cole,2363,ED,IND,1,1,-1.0,0,0,14,60.0,57.6,78.2,61.2,53.1,24.1,50.0,2,0,14,14,7.1,1,1
1,Lorenzo Alexander,2476,ED,BUF,1,0,-1.0,0,0,4,65.2,77.2,76.9,66.4,75.5,74.4,0.0,0,0,15,15,6.7,1,1
1,Ahmad Brooks,2945,ED,SF,1,1,2.0,0,0,28,54.5,62.8,78.4,61.1,65.2,43.9,0.0,0,0,15,15,6.7,1,1
1,Mario Williams,2946,ED,MIA,1,0,6.0,0,0,17,,64.0,80.7,60.2,63.2,71.4,0.0,0,0,16,16,0.0,0,1
1,Haloti Ngata,2957,DI,DET,1,0,4.0,0,0,11,64.4,58.8,77.7,51.0,57.8,69.0,0.0,0,0,9,9,11.1,1,1
1,Chad Greenway,2962,LB,MIN,1,0,,0,0,18,28.5,38.7,71.3,60.0,72.9,22.3,,0,0,16,16,0.0,0,0
1,Antonio Cromartie,2964,CB,IND,1,0,,0,0,14,72.8,72.8,78.4,,64.8,75.4,,0,0,20,20,0.0,0,0
1,Tamba Hali,2965,ED,KC,1,0,,0,0,16,63.9,78.5,77.5,74.2,68.5,,,0,0,14,15,0.0,0,0
