Week,player,player_id,position,team_name,player_game_count,batted_passes,declined_penalties,franchise_id,grades_pass_rush_defense,hits,hurries,pass_rush_opp,pass_rush_percent,pass_rush_win_rate,pass_rush_wins,penalties,prp,sacks,snap_counts_pass_play,snap_counts_pass_rush,total_pressures,true_pass_set_batted_passes,true_pass_set_grades_pass_rush_defense,true_pass_set_hits,true_pass_set_hurries,true_pass_set_pass_rush_opp,true_pass_set_pass_rush_percent,true_pass_set_pass_rush_win_rate,true_pass_set_pass_rush_wins,true_pass_set_prp,true_pass_set_sacks,true_pass_set_snap_counts_pass_play,true_pass_set_snap_counts_pass_rush,true_pass_set_total_pressures
1,Ray Lewis,167,LB,BLT,1,0,0,3,52.6,0,0,4,8.5,0.0,0,0,0.0,0,47,4,0,0,,0,0,0,,,0,,0,0,0,0
1,Brian Dawkins,181,S,DEN,1,0,0,10,70.1,0,4,4,17.4,25.0,1,0,50.0,0,23,4,4,0,,0,0,0,,,0,,0,0,0,0
1,James Farrior,234,LB,PIT,1,0,0,25,55.8,0,0,2,10.0,0.0,0,0,0.0,0,20,2,0,0,,0,0,0,,,0,,0,0,0,0
1,Ronde Barber,261,CB,TB,1,0,0,30,51.6,0,0,3,8.8,0.0,0,0,0.0,0,34,3,0,0,,0,0,0,,,0,,0,0,0,0
1,Jason Taylor,264,ED,MIA,1,0,0,17,54.1,0,0,23,100.0,0.0,0,0,0.0,0,24,24,0,0,,0,0,0,,,0,,0,0,0,0
1,Charles Woodson,330,CB,GB,1,0,0,12,43.8,0,0,6,14.3,0.0,0,1,0.0,0,56,8,0,0,,0,0,0,,,0,,0,0,0,0
1,Keith Brooking,336,LB,DAL,1,0,0,9,56.7,0,0,2,11.1,0.0,0,0,0.0,0,18,2,0,0,,0,0,0,,,0,,0,0,0,0
1,Takeo Spikes,337,LB,SD,1,0,0,27,55.9,0,0,2,10.5,0.0,0,0,0.0,0,19,2,0,0,,0,0,0,,,0,,0,0,0,0
1,Vonnie Holliday,340,DI,ARZ,1,0,0,1,53.6,0,0,7,100.0,0.0,0,0,0.0,0,7,7,0,0,,0,0,0,,,0,,0,0,0,0
1,London Fletcher,424,LB,WAS,1,0,0,32,74.1,0,2,11,29.7,9.1,1,0,18.2,1,37,11,3,0,,0,0,0,,,0,,0,0,0,0
1,Champ Bailey,442,CB,DEN,1,0,0,10,52.2,0,0,2,9.1,0.0,0,0,0.0,0,22,2,0,0,,0,0,0,,,0,,0,0,0,0
1,Antoine Winfield,456,CB,MIN,1,0,0,18,49.7,0,0,2,7.7,0.0,0,0,0.0,0,52,4,0,0,,0,0,0,,,0,,0,0,0,0
1,Joey Porter,484,ED,ARZ,1,0,0,1,52.2,1,0,27,70.7,3.7,1,1,1.9,0,41,29,1,0,,0,0,0,,,0,,0,0,0,0
1,Aaron Smith,500,DI,PIT,1,0,0,25,49.7,0,0,25,100.0,0.0,0,0,0.0,0,27,27,0,0,,0,0,0,,,0,,0,0,0,0
1,Kelly Gregg,527,DI,KC,1,0,0,16,55.5,0,0,9,100.0,0.0,0,0,0.0,0,10,10,0,0,,0,0,0,,,0,,0,0,0,0
1,Brendon Ayanbadejo,542,LB,BLT,1,0,0,3,84.4,2,1,11,55.0,18.2,2,0,13.6,0,20,11,3,0,,0,0,0,,,0,,0,0,0,0
