Week,player,player_id,position,team_name,player_game_count,comp_pct_diff,declined_penalties,dropbacks,franchise_id,no_screen_accuracy_percent,no_screen_aimed_passes,no_screen_attempts,no_screen_avg_depth_of_target,no_screen_avg_time_to_throw,no_screen_bats,no_screen_big_time_throws,no_screen_btt_rate,no_screen_completion_percent,no_screen_completions,no_screen_def_gen_pressures,no_screen_drop_rate,no_screen_dropbacks,no_screen_dropbacks_percent,no_screen_drops,no_screen_first_downs,no_screen_grades_hands_drop,no_screen_grades_hands_fumble,no_screen_grades_offense,no_screen_grades_offense_penalty,no_screen_grades_pass,no_screen_grades_pass_route,no_screen_grades_run,no_screen_hit_as_threw,no_screen_interceptions,no_screen_passing_snaps,no_screen_pressure_to_sack_rate,no_screen_qb_rating,no_screen_sack_percent,no_screen_sacks,no_screen_scrambles,no_screen_spikes,no_screen_thrown_aways,no_screen_touchdowns,no_screen_turnover_worthy_plays,no_screen_twp_rate,no_screen_yards,no_screen_ypa,npa_accuracy_percent,npa_aimed_passes,npa_attempts,npa_avg_depth_of_target,npa_avg_time_to_throw,npa_bats,npa_big_time_throws,npa_btt_rate,npa_completion_percent,npa_completions,npa_def_gen_pressures,npa_drop_rate,npa_dropbacks,npa_dropbacks_percent,npa_drops,npa_first_downs,npa_grades_hands_drop,npa_grades_hands_fumble,npa_grades_offense,npa_grades_offense_penalty,npa_grades_pass,npa_grades_pass_route,npa_grades_run,npa_hit_as_threw,npa_interceptions,npa_passing_snaps,npa_pressure_to_sack_rate,npa_qb_rating,npa_sack_percent,npa_sacks,npa_scrambles,npa_spikes,npa_thrown_aways,npa_touchdowns,npa_turnover_worthy_plays,npa_twp_rate,npa_yards,npa_ypa,pa_accuracy_percent,pa_aimed_passes,pa_attempts,pa_avg_depth_of_target,pa_avg_time_to_throw,pa_bats,pa_big_time_throws,pa_btt_rate,pa_completion_percent,pa_completions,pa_def_gen_pressures,pa_drop_rate,pa_dropbacks,pa_dropbacks_percent,pa_drops,pa_first_downs,pa_grades_hands_drop,pa_grades_hands_fumble,pa_grades_offense,pa_grades_offense_penalty,pa_grades_pass,pa_grades_pass_route,pa_grades_run,pa_hit_as_threw,pa_interceptions,pa_passing_snaps,pa_pressure_to_sack_rate,pa_qb_rating,pa_sack_percent,pa_sacks,pa_scrambles,pa_spikes,pa_thrown_aways,pa_touchdowns,pa_turnover_worthy_plays,pa_twp_rate,pa_yards,pa_ypa,penalties,screen_accuracy_percent,screen_aimed_passes,screen_attempts,screen_avg_depth_of_target,screen_avg_time_to_throw,screen_bats,screen_big_time_throws,screen_btt_rate,screen_completion_percent,screen_completions,screen_def_gen_pressures,screen_drop_rate,screen_dropbacks,screen_dropbacks_percent,screen_drops,screen_first_downs,screen_grades_hands_drop,screen_grades_hands_fumble,screen_grades_offense,screen_grades_offense_penalty,screen_grades_pass,screen_grades_pass_route,screen_grades_run,screen_hit_as_threw,screen_interceptions,screen_passing_snaps,screen_pressure_to_sack_rate,screen_qb_rating,screen_sack_percent,screen_sacks,screen_scrambles,screen_spikes,screen_thrown_aways,screen_touchdowns,screen_turnover_worthy_plays,screen_twp_rate,screen_yards,screen_ypa,ypa_diff
1,Donovan McNabb,438,QB,PHI,1,-63.64,0,34,24,69.7,33,33,13.5,0.0,0,4,11.8,63.6,21,7,8.7,34,100.0,2,14,,78.3,91.4,78.6,90.9,,58.3,0,0,35,0.0,131.0,0.0,0,1,0,0,3,0,0.0,361,10.9,69.7,33,33,13.5,0.0,0,4,11.8,63.6,21,7,8.7,34,100.0,2,14,,78.3,91.4,78.6,90.9,,58.3,0,0,35,0.0,131.0,0.0,0,1,0,0,3,0,0.0,361,10.9,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,-10.94
1,Kurt Warner,112,QB,ARZ,1,-63.33,0,33,1,74.1,27,30,7.1,0.0,1,1,3.2,63.3,19,10,5.0,33,100.0,1,10,,79.2,65.4,79.4,70.7,,43.7,2,0,34,30.0,93.3,9.1,3,0,0,0,1,0,0.0,197,6.6,74.1,27,30,7.1,0.0,1,1,3.2,63.3,19,10,5.0,33,100.0,1,10,,79.2,65.4,79.4,70.7,,43.7,2,0,34,30.0,93.3,9.1,3,0,0,0,1,0,0.0,197,6.6,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,-6.57
1,Drew Brees,802,QB,NO,1,-71.88,0,33,20,80.6,31,32,6.9,0.0,0,2,6.3,71.9,23,10,8.0,33,100.0,2,11,,78.4,80.6,78.8,82.5,,50.7,0,1,33,10.0,124.9,3.0,1,0,0,1,3,0,0.0,343,10.7,80.6,31,32,6.9,0.0,0,2,6.3,71.9,23,10,8.0,33,100.0,2,11,,78.4,80.6,78.8,82.5,,50.7,0,1,33,10.0,124.9,3.0,1,0,0,1,3,0,0.0,343,10.7,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,-10.72
1,Tony Romo,1693,QB,DAL,1,-75.0,0,32,9,80.6,31,32,9.2,0.0,0,3,8.6,75.0,24,6,4.0,32,100.0,1,16,,78.7,83.4,79.3,83.1,,56.7,0,1,36,0.0,103.8,0.0,0,0,0,1,1,2,5.6,321,10.0,80.6,31,32,9.2,0.0,0,3,8.6,75.0,24,6,4.0,32,100.0,1,16,,78.7,83.4,79.3,83.1,,56.7,0,1,36,0.0,103.8,0.0,0,0,0,1,1,2,5.6,321,10.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,-10.03
1,Trent Edwards,3708,QB,BUF,1,-63.33,0,31,4,79.3,29,30,7.3,0.0,0,3,9.7,63.3,19,9,17.4,31,100.0,4,8,,78.0,75.7,78.7,75.9,,56.7,1,0,32,11.1,95.8,3.2,1,0,0,0,1,0,0.0,215,7.2,79.3,29,30,7.3,0.0,0,3,9.7,63.3,19,9,17.4,31,100.0,4,8,,78.0,75.7,78.7,75.9,,56.7,1,0,32,11.1,95.8,3.2,1,0,0,0,1,0,0.0,215,7.2,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,-7.17
1,Marc Bulger,684,QB,SL,1,-53.85,0,30,26,68.2,22,26,6.3,0.0,3,0,0.0,53.8,14,11,6.7,30,100.0,1,6,,77.4,42.0,78.1,42.3,,,0,0,31,36.4,72.3,13.3,4,0,0,1,0,2,6.5,158,6.1,68.2,22,26,6.3,0.0,3,0,0.0,53.8,14,11,6.7,30,100.0,1,6,,77.4,42.0,78.1,42.3,,,0,0,31,36.4,72.3,13.3,4,0,0,1,0,2,6.5,158,6.1,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,-6.08
1,JaMarcus Russell,3617,QB,OAK,1,-65.38,0,30,23,72.0,25,26,11.4,0.0,0,0,0.0,65.4,17,4,5.6,30,100.0,1,10,,21.4,44.0,0.0,50.9,,41.5,1,0,30,75.0,111.1,10.0,3,1,0,0,2,2,6.7,180,6.9,72.0,25,26,11.4,0.0,0,0,0.0,65.4,17,4,5.6,30,100.0,1,10,,21.4,44.0,0.0,50.9,,41.5,1,0,30,75.0,111.1,10.0,3,1,0,0,2,2,6.7,180,6.9,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,-6.92
1,Joe Flacco,4332,QB,BLT,1,-51.72,0,29,3,60.7,28,29,6.4,0.0,0,0,0.0,51.7,15,5,11.8,29,100.0,2,8,,78.2,64.0,79.6,64.5,,51.4,1,0,29,0.0,63.7,0.0,0,0,0,0,0,0,0.0,129,4.4,60.7,28,29,6.4,0.0,0,0,0.0,51.7,15,5,11.8,29,100.0,2,8,,78.2,64.0,79.6,64.5,,51.4,1,0,29,0.0,63.7,0.0,0,0,0,0,0,0,0.0,129,4.4,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,-4.45
1,Derek Anderson,2430,QB,CLV,1,-45.83,0,28,8,65.2,23,24,10.7,0.0,0,0,0.0,45.8,11,13,26.7,28,100.0,4,7,,77.2,55.5,78.0,57.9,,51.0,1,0,30,7.7,74.0,3.6,1,3,0,0,1,1,3.3,114,4.8,65.2,23,24,10.7,0.0,0,0,0.0,45.8,11,13,26.7,28,100.0,4,7,,77.2,55.5,78.0,57.9,,51.0,1,0,30,7.7,74.0,3.6,1,3,0,0,1,1,3.3,114,4.8,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,-4.75
1,Carson Palmer,1317,QB,CIN,1,-37.5,0,28,7,55.6,18,24,7.3,0.0,1,0,0.0,37.5,9,8,10.0,28,100.0,1,5,,77.6,37.4,0.0,44.3,,49.6,2,1,30,25.0,32.3,7.1,2,2,1,2,0,3,10.0,94,3.9,55.6,18,24,7.3,0.0,1,0,0.0,37.5,9,8,10.0,28,100.0,1,5,,77.6,37.4,0.0,44.3,,49.6,2,1,30,25.0,32.3,7.1,2,2,1,2,0,3,10.0,94,3.9,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,-3.92
1,Philip Rivers,1725,QB,SD,1,-62.96,0,28,27,78.3,23,27,7.8,0.0,0,2,7.1,63.0,17,13,5.6,28,100.0,1,10,,77.4,83.1,78.6,83.3,,56.7,0,0,29,7.7,125.1,3.6,1,0,0,4,3,0,0.0,217,8.0,78.3,23,27,7.8,0.0,0,2,7.1,63.0,17,13,5.6,28,100.0,1,10,,77.4,83.1,78.6,83.3,,56.7,0,0,29,7.7,125.1,3.6,1,0,0,4,3,0,0.0,217,8.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,-8.04
1,Jason Campbell,2242,QB,WAS,1,-55.56,0,28,32,75.0,24,27,10.3,0.0,1,0,0.0,55.6,15,6,16.7,28,100.0,3,5,,77.6,62.7,78.5,61.8,,,0,0,31,16.7,81.3,3.6,1,0,1,1,1,0,0.0,133,4.9,75.0,24,27,10.3,0.0,1,0,0.0,55.6,15,6,16.7,28,100.0,3,5,,77.6,62.7,78.5,61.8,,,0,0,31,16.7,81.3,3.6,1,0,1,1,1,0,0.0,133,4.9,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,-4.93
1,Brett Favre,14,QB,NYJ,1,-68.18,0,26,22,76.2,21,22,9.0,0.0,0,2,8.3,68.2,15,9,6.3,26,100.0,1,8,,29.6,76.9,78.8,74.8,,59.3,0,0,28,33.3,125.9,11.5,3,1,0,1,2,1,3.6,194,8.8,76.2,21,22,9.0,0.0,0,2,8.3,68.2,15,9,6.3,26,100.0,1,8,,29.6,76.9,78.8,74.8,,59.3,0,0,28,33.3,125.9,11.5,3,1,0,1,2,1,3.6,194,8.8,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,-8.82
1,Jay Cutler,2956,QB,DEN,1,-66.67,0,26,10,82.6,23,24,11.4,0.0,1,2,7.7,66.7,16,6,15.8,26,100.0,3,11,,77.8,85.8,78.8,89.3,,53.0,0,0,28,0.0,137.3,0.0,0,2,0,0,2,0,0.0,299,12.5,82.6,23,24,11.4,0.0,1,2,7.7,66.7,16,6,15.8,26,100.0,3,11,,77.8,85.8,78.8,89.3,,53.0,0,0,28,0.0,137.3,0.0,0,2,0,0,2,0,0.0,299,12.5,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,-12.46
1,J.T. O'Sullivan,1169,QB,SF,1,-70.0,0,25,28,73.7,19,20,6.2,0.0,0,1,5.0,70.0,14,10,0.0,25,100.0,0,9,,76.2,61.3,77.6,63.4,,52.6,0,1,25,40.0,80.2,16.0,4,1,0,1,0,1,4.0,195,9.8,73.7,19,20,6.2,0.0,0,1,5.0,70.0,14,10,0.0,25,100.0,0,9,,76.2,61.3,77.6,63.4,,52.6,0,1,25,40.0,80.2,16.0,4,1,0,1,0,1,4.0,195,9.8,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,-9.75
1,Aaron Rodgers,2241,QB,GB,1,-81.82,0,25,12,90.0,20,22,10.1,0.0,0,3,12.0,81.8,18,9,0.0,25,100.0,0,9,,78.2,88.3,78.6,89.1,,64.1,1,0,29,0.0,115.5,0.0,0,3,0,1,1,0,0.0,178,8.1,90.0,20,22,10.1,0.0,0,3,12.0,81.8,18,9,0.0,25,100.0,0,9,,78.2,88.3,78.6,89.1,,64.1,1,0,29,0.0,115.5,0.0,0,3,0,1,1,0,0.0,178,8.1,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,-8.09
1,Kyle Orton,2323,QB,CHI,1,-61.9,0,24,6,72.2,18,21,7.9,0.0,0,2,9.1,61.9,13,12,0.0,24,100.0,0,7,,28.3,62.8,79.0,62.6,,57.9,2,0,25,16.7,83.4,8.3,2,1,1,0,0,0,0.0,150,7.1,72.2,18,21,7.9,0.0,0,2,9.1,61.9,13,12,0.0,24,100.0,0,7,,28.3,62.8,79.0,62.6,,57.9,2,0,25,16.7,83.4,8.3,2,1,1,0,0,0,0.0,150,7.1,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,-7.14
1,Vince Young,2948,QB,TEN,1,-54.55,0,24,31,68.2,22,22,9.7,0.0,0,0,0.0,54.5,12,7,20.0,24,100.0,3,4,,25.4,36.4,78.2,36.8,,58.3,0,2,27,14.3,45.6,4.2,1,1,0,0,1,2,7.4,110,5.0,68.2,22,22,9.7,0.0,0,0,0.0,54.5,12,7,20.0,24,100.0,3,4,,25.4,36.4,78.2,36.8,,58.3,0,2,27,14.3,45.6,4.2,1,1,0,0,1,2,7.4,110,5.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,-5.0
