Week,player,player_id,position,team_name,player_game_count,assists,avg_depth_of_target,catch_rate,coverage_percent,coverage_snaps_per_reception,coverage_snaps_per_target,declined_penalties,dropped_ints,forced_incompletes,forced_incompletion_rate,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,snap_counts_coverage,snap_counts_pass_play,stops,tackles,targets,touchdowns,yards,yards_after_catch,yards_per_coverage_snap,yards_per_reception
1,Whitney Mercilus,7031,ED,HST,1,1,8.0,0.0,16.7,,7.0,0,0,0,0.0,13,85.7,71.2,78.5,57.3,66.2,54.2,1,,0.0,0,0,0,0.0,0,7,42,1,0,1,0,0,0,0.0,
1,Janoris Jenkins,7043,CB,NYG,1,0,6.8,40.0,100.0,16.0,6.4,0,0,1,20.0,21,66.7,65.8,77.7,,60.0,56.6,0,13,0.0,0,0,0,51.3,2,36,36,1,2,5,0,19,6,0.6,9.5
1,Mychal Kendricks,7049,LB,SEA,1,0,8.0,100.0,76.5,7.6,7.6,0,0,0,0.0,29,47.5,55.9,79.6,55.8,75.8,60.1,0,33,25.0,1,0,0,158.3,5,39,51,2,3,5,1,69,29,1.8,13.8
1,Bobby Wagner,7050,LB,SEA,1,1,1.9,85.7,81.4,7.5,6.4,0,0,0,0.0,29,60.3,90.0,78.7,91.8,91.7,61.0,0,35,16.7,1,0,0,106.0,6,48,59,1,4,7,0,66,63,1.5,11.0
1,Tavon Wilson,7051,S,DET,1,0,6.0,100.0,100.0,7.0,7.0,0,0,0,0.0,11,64.6,58.3,73.0,,52.0,75.9,0,7,0.0,0,0,0,95.8,1,7,7,0,1,1,0,7,1,1.0,7.0
1,Zach Brown,7055,LB,PHI,1,1,1.0,100.0,78.6,11.0,11.0,0,0,0,0.0,24,54.9,51.0,72.5,54.0,55.5,76.2,0,8,0.0,0,0,0,100.0,1,11,14,0,1,1,0,8,7,0.7,8.0
1,Lavonte David,7060,LB,TB,1,0,-3.5,100.0,75.8,11.0,11.0,0,0,0,0.0,30,80.4,77.4,77.7,69.8,61.6,31.9,0,2,0.0,0,0,0,79.2,2,25,33,1,1,2,0,3,10,0.1,1.5
1,Casey Hayward Jr.,7064,CB,LAC,1,0,13.0,50.0,100.0,10.0,5.0,0,1,1,16.7,27,62.6,64.0,77.9,,66.2,76.7,0,19,0.0,0,0,0,67.4,3,30,30,1,3,6,0,34,2,1.1,11.3
1,Trumaine Johnson,7067,CB,NYJ,1,0,10.6,87.5,100.0,6.3,5.5,0,0,0,0.0,22,53.8,53.0,0.0,,72.1,80.9,0,29,0.0,0,0,1,118.8,7,47,47,2,7,8,0,110,33,2.5,15.7
1,Olivier Vernon,7074,ED,CLV,1,0,,,6.7,,,0,0,0,,8,60.8,58.7,81.4,55.5,59.9,69.6,0,,,0,0,0,0.0,0,2,30,0,0,0,0,0,0,0.0,
1,Demario Davis,7079,LB,NO,1,0,0.8,75.0,78.0,10.0,7.5,1,0,0,0.0,20,58.8,50.5,76.4,72.0,35.2,51.5,0,6,60.0,3,0,1,77.1,3,32,41,1,2,4,0,12,12,0.4,4.0
1,Tyrone Crawford,7083,DI,DAL,1,0,,,4.0,,,0,0,0,,9,60.0,51.7,77.5,54.9,52.4,,0,,,0,0,0,0.0,0,1,25,0,0,0,0,0,0,0.0,
1,Nigel Bradham,7105,LB,PHI,1,0,3.6,100.0,79.6,5.0,5.0,0,0,0,0.0,24,46.6,53.6,76.9,60.4,76.6,28.3,0,18,50.0,3,0,0,110.7,7,39,49,1,3,7,0,74,49,2.1,10.6
1,Tahir Whitehead,7135,LB,OAK,1,0,,,90.5,,,0,0,0,,23,59.4,62.0,73.2,59.9,63.3,29.6,0,,25.0,1,0,0,0.0,0,19,21,0,3,0,0,0,0,0.0,
1,Najee Goode,7137,LB,JAX,1,0,-3.6,80.0,100.0,5.5,4.4,0,0,0,0.0,15,47.9,41.9,74.9,,45.2,29.0,0,18,50.0,2,0,0,105.0,4,27,27,0,2,5,0,46,61,2.1,11.5
1,Danny Trevathan,7177,LB,CHI,1,1,6.5,100.0,92.5,16.5,16.5,0,0,0,0.0,6,56.8,57.3,74.3,55.0,60.9,54.1,0,16,0.0,0,0,0,110.4,2,37,40,1,1,2,0,21,8,0.6,10.5
1,Rodney McLeod,7271,S,PHI,1,0,,,98.0,,,0,0,0,,24,60.6,62.0,75.7,58.7,63.6,41.6,0,,100.0,1,0,0,0.0,0,48,49,0,0,0,0,0,0,0.0,
1,Michael Thomas,7279,S,NYG,1,0,-1.0,100.0,100.0,6.0,6.0,0,0,0,0.0,21,42.9,44.7,70.5,,60.2,73.3,0,4,0.0,0,0,0,122.9,1,7,7,0,1,1,1,4,5,0.7,4.0
1,Vontaze Burfict,7280,LB,OAK,1,0,5.3,100.0,84.4,8.7,8.7,0,0,0,0.0,23,62.5,78.6,76.0,76.6,78.0,65.3,0,24,33.3,1,0,0,108.3,3,27,32,1,2,3,0,30,14,1.2,10.0
1,Tashaun Gipson Sr.,7288,S,HST,1,0,15.0,100.0,100.0,14.7,14.7,0,0,0,0.0,13,32.2,29.8,76.4,,57.4,79.4,0,31,0.0,0,0,0,118.8,3,45,45,0,2,3,0,67,22,1.5,22.3
1,Harrison Smith,7641,S,MIN,1,1,12.8,66.7,94.9,12.5,8.3,0,0,2,33.3,18,72.4,78.4,77.1,75.2,66.5,85.5,0,23,0.0,0,1,0,90.3,4,56,59,1,6,6,0,47,18,0.9,11.8
1,Josh Norman,7649,CB,WAS,1,0,16.0,75.0,100.0,6.8,5.1,0,0,1,12.5,32,61.3,65.5,78.5,,77.9,78.9,0,51,0.0,0,1,0,152.1,6,41,41,1,5,8,1,92,11,2.2,15.3
1,Justin Bethel,7654,CB,BLT,1,0,,,100.0,,,0,0,0,,3,61.1,61.8,67.0,,60.0,,0,,,0,0,0,0.0,0,2,2,0,0,0,0,0,0,0.0,
1,D.J. Hayden,7793,CB,JAX,1,0,0.0,100.0,89.7,29.0,29.0,0,0,0,0.0,15,56.4,67.0,75.5,89.5,73.9,80.5,0,0,0.0,0,0,0,79.2,1,35,39,1,2,1,0,0,0,0.0,0.0
1,Kenny Vaccaro,7796,S,TEN,1,1,3.8,80.0,98.0,10.8,8.6,0,0,0,0.0,31,55.2,58.0,77.2,59.1,68.5,67.2,0,12,11.1,1,0,0,86.7,4,49,50,2,7,5,0,24,8,0.6,6.0
