Week,player,player_id,position,team_name,player_game_count,declined_penalties,franchise_id,grades_pass_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_pass_block,snap_counts_pass_play,true_pass_set_grades_pass_block,true_pass_set_hits_allowed,true_pass_set_hurries_allowed,true_pass_set_non_spike_pass_block,true_pass_set_non_spike_pass_block_percentage,true_pass_set_pass_block_percent,true_pass_set_pbe,true_pass_set_pressures_allowed,true_pass_set_sacks_allowed,true_pass_set_snap_counts_pass_block,true_pass_set_snap_counts_pass_play
1,Jake Matthews,8641,T,ATL,1,0,2,74.1,1,2,56,100.0,100.0,97.3,0,3,0,59,59,73.3,0,2,29,100.0,100.0,96.6,2,0,30,30
1,Chris Lindstrom,46692,G,ATL,1,0,2,75.3,1,1,56,100.0,100.0,98.2,0,2,0,59,59,63.8,1,1,29,100.0,100.0,96.6,2,0,30,30
1,Kaleb McGary,46912,T,ATL,1,0,2,76.1,1,0,56,100.0,100.0,99.1,0,1,0,59,59,80.8,0,0,29,100.0,100.0,100.0,0,0,30,30
1,Alex Mack,4944,C,ATL,1,0,2,57.2,0,0,56,100.0,100.0,98.2,0,1,1,59,59,67.8,0,0,29,100.0,100.0,96.6,1,1,30,30
1,Dion Dawkins,11818,T,BUF,1,0,4,84.6,0,1,53,100.0,100.0,99.1,0,1,0,57,57,88.4,0,0,14,100.0,100.0,100.0,0,0,18,18
1,Cody Ford,39805,G,BUF,1,0,4,66.4,0,3,53,100.0,100.0,97.2,0,3,0,57,57,39.7,0,3,14,100.0,100.0,89.3,3,0,18,18
1,Mitch Morse,9482,C,BUF,1,0,4,76.5,0,1,53,100.0,100.0,99.1,0,1,0,57,57,81.5,0,0,14,100.0,100.0,100.0,0,0,18,18
1,Daryl Williams,9535,T,BUF,1,0,4,60.9,1,4,53,100.0,100.0,95.3,0,5,0,57,57,43.9,0,4,14,100.0,100.0,85.7,4,0,18,18
1,Quinton Spain,10110,G,BUF,1,0,4,49.7,1,0,53,100.0,100.0,99.1,0,1,0,57,57,39.7,0,0,14,100.0,100.0,100.0,0,0,18,18
1,Kelvin Beachum,7229,T,ARZ,1,0,1,65.1,0,2,50,100.0,100.0,98.0,0,2,0,53,53,69.4,0,1,17,100.0,100.0,97.1,1,0,19,19
1,Justin Pugh,7800,G,ARZ,1,0,1,90.1,0,0,50,100.0,100.0,100.0,0,0,0,53,53,87.7,0,0,17,100.0,100.0,100.0,0,0,19,19
1,J.R. Sweezy,7209,G,ARZ,1,0,1,51.9,0,1,50,100.0,100.0,99.0,0,1,0,53,53,31.3,0,1,17,100.0,100.0,97.1,1,0,19,19
1,D.J. Humphries,9457,T,ARZ,1,0,1,45.1,1,4,50,100.0,100.0,95.0,0,5,0,53,53,84.7,0,0,17,100.0,100.0,100.0,0,0,19,19
1,Will Hernandez,46180,G,NYG,1,0,21,27.4,0,5,48,100.0,100.0,94.8,0,5,0,52,52,0.3,0,5,21,100.0,100.0,88.1,5,0,24,24
1,Cam Fleming,8775,T,NYG,1,0,21,47.7,0,3,48,100.0,100.0,94.8,0,4,1,52,52,51.8,0,1,21,100.0,100.0,97.6,1,0,24,24
1,Kevin Zeitler,7032,G,NYG,1,0,21,29.5,0,4,48,100.0,100.0,95.8,0,4,0,52,52,30.3,0,4,21,100.0,100.0,90.5,4,0,24,24
1,Andrew Thomas,59701,T,NYG,1,0,21,53.8,0,4,48,100.0,100.0,95.8,0,4,0,52,52,69.6,0,2,21,100.0,100.0,95.2,2,0,24,24
1,Nick Gates,29476,C,NYG,1,0,21,44.8,0,3,48,100.0,100.0,96.9,0,3,0,52,52,38.3,0,2,21,100.0,100.0,95.2,2,0,24,24
1,Joe Dahl,10785,G,DET,1,0,11,59.9,2,2,46,100.0,100.0,95.7,0,4,0,51,51,35.3,2,2,24,100.0,100.0,91.7,4,0,24,24
1,Tyrell Crosby,38897,T,DET,1,1,11,66.4,0,3,46,100.0,100.0,96.7,1,3,0,51,51,64.2,0,1,24,100.0,100.0,97.9,1,0,24,24
1,Frank Ragnow,39137,C,DET,1,0,11,73.6,0,1,46,100.0,100.0,98.9,0,1,0,51,51,68.6,0,1,24,100.0,100.0,97.9,1,0,24,24
